科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"12,420,051.34","14,183,797.58","20,860,611.54","13,193,310.59","22,931,615.15","32,813,058.58","31,880,095.32","45,934,317.16","19,006,449.82","35,685,426.83","25,915,856.72","30,454,073.95","26,499,633.22","46,620,296.99","37,101,108.15","37,888,703.73","22,168,014.33","39,927,336.90","37,127,876.93","30,920,829.15","18,333,184.83","32,810,948.59","52,695,457.14","32,026,360.65","39,521,807.39","52,221,570.60","33,164,387.47","39,631,256.09","22,050,506.78","28,179,098.38","32,360,486.76","30,059,778.59","18,966,218.85","21,672,881.53","24,856,975.44","25,109,570.42","18,766,661.86"
应付职工薪酬,"5,134,632.28","3,927,276.98","6,872,506.43","10,372,467.93","9,136,946.67","5,103,495.19","5,384,971.73","4,253,586.56","6,548,322.73","3,339,292.62","6,819,734.90","4,531,501.76","6,521,820.10","2,310,024.71","1,934,123.52","4,431,034.66","7,153,515.15","1,077,308.28","1,922,026.04","2,936,674.91","4,480,628.28","859,384.27","2,272,575.64","1,723,798.81","5,825,411.40","2,636,336.28","4,655,657.33","6,892,889.14","9,285,253.20","6,544,926.83","6,351,904.53","6,273,202.78","11,684,522.60","636,986.24","5,353,935.61","9,707,707.72","12,901,857.96"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"11,146,797.40","15,299,279.90","13,134,957.98","5,061,052.04","-2,518,328.00","12,904,622.24","11,669,878.95","5,695,159.76","-11,928,146.63","-7,661,875.01","-3,652,061.38","9,852,559.99","817,255.96","14,983,350.55","12,741,711.07","-1,797,566.53","20,068,959.36","15,396,000.44","9,112,450.85","5,752,801.78","20,668,923.12","8,267,166.27","13,769,197.55","25,412,544.93","35,132,160.51","61,206,647.91","31,866,893.45","33,408,297.35","52,143,925.99","55,270,703.90","35,512,796.98","33,081,349.88","47,019,216.45","54,979,316.71","17,261,499.33","23,491,162.43","15,969,975.37"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,"276,933.33",,"139,425.00",,"1,838,779.71","956,701.12","263,544.44","700,000.00","3,133,027.89","1,444,411.42","613,666.66","433,999.99","1,905,774.29","409,868.75",,"21,000.00","2,263,455.10","2,618,760.67","1,628,333.31","809,791.64","2,403,649.25","2,797,373.52","2,142,665.63","3,412,870.84","1,086,556.94","207,041.65","1,382,054.56","1,491,977.50","1,757,061.99"
应收股利,,,,,,,,,,,,,,,,,"128,685.56",,,,,,,,,,,,,,,,,,,,
应付股利,"862,333.71","427,199.86","1,319,025.60","398,283.10","396,949.90","396,439.50","677,890.06","677,890.06","677,890.06","677,890.06","632,460.68","632,460.68","632,460.68","632,460.68","764,590.26","764,590.26","764,590.26","764,590.26","905,128.04","905,128.04","905,128.04","905,128.04","1,065,285.08","1,065,285.08","1,065,285.08","1,065,285.08","1,065,285.08","1,233,449.98","1,233,449.98","1,233,449.98","1,229,725.79","1,349,308.97","1,349,308.97","1,349,308.97","1,349,308.97","1,499,983.74","1,499,983.74"
存货,"306,201,619.35","162,161,343.98","137,735,620.32","177,485,743.07","189,516,402.43","193,724,212.99","192,121,936.50","279,372,683.05","364,744,375.12","428,838,267.45","498,712,105.41","534,816,056.42","458,824,556.40","436,649,432.99","537,088,321.10","612,229,140.85","406,620,837.63","351,840,658.53","381,223,434.63","481,271,712.22","414,354,545.61","259,347,437.72","313,491,539.43","390,010,590.44","345,738,262.78","290,843,071.27","423,374,411.29","505,106,412.79","449,890,805.49","446,985,079.25","461,377,627.40","412,859,130.51","328,494,887.72","329,707,765.13","367,352,782.45","410,889,380.29","365,578,928.03"
其他应付款,"9,443,590.41","13,828,682.33","14,747,000.65","18,910,091.39","17,068,782.61","15,608,164.28","17,137,077.19","18,698,995.09","16,159,075.63","14,400,761.03","27,790,295.72","32,881,689.76","34,620,650.45","19,563,279.32","20,112,567.34","20,560,827.28","34,219,799.21","25,605,181.93","24,054,433.19","29,058,398.30","22,732,524.08","32,135,959.77","26,511,472.95","19,488,312.97","21,329,157.34","29,860,166.48","28,220,579.99","20,134,449.93","28,578,318.29","30,573,285.13","20,293,658.25","22,179,877.54","35,501,934.57","27,277,355.08","27,907,051.35","25,232,496.70","24,789,126.46"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,"927,989.37","335,925.45","152,813.48",,,,,,,,,,,,,"216,863.10","135,539.46","54,215.82",,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"10,000,000.00","10,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","29,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,"67,429,438.31","4,760,702.49","5,312,735.32","5,930,282.20","4,780,689.68","2,513,227.31","5,737,718.81","3,924,248.75","4,336,436.82","6,221,889.13","6,020,509.12","9,368,049.64","8,843,683.31","6,946,070.02"
其他流动负债,,,,,,,,,,,,,,,,"2,409,974.11",,,,,,,,,,,,,,,,,,,,,
流动资产合计,"591,604,708.64","550,201,012.66","750,124,022.62","695,152,103.00","1,046,852,672.46","1,128,669,625.20","1,106,928,981.66","1,167,979,202.69","1,297,956,208.92","1,358,177,623.99","1,562,919,216.34","1,691,174,371.86","1,637,018,808.25","1,607,370,590.94","1,769,716,731.18","1,731,311,989.19","1,493,583,263.52","1,486,870,557.94","1,457,839,334.18","1,619,692,739.61","1,452,257,850.38","1,336,863,354.36","1,489,861,026.54","1,620,359,000.16","1,398,393,388.21","1,441,371,698.62","1,844,490,303.78","1,812,675,628.84","1,539,525,418.47","1,449,062,621.12","1,783,286,261.85","1,712,545,406.58","1,512,761,329.66","1,413,836,227.12","1,826,991,141.47","1,839,874,235.43","1,593,067,629.19"
流动负债合计,"552,225,785.32","527,405,084.21","705,789,912.82","655,379,834.65","379,457,600.49","452,629,067.31","560,090,150.17","619,904,151.88","820,841,021.42","899,641,195.62","1,182,463,897.94","1,318,774,111.39","1,392,670,951.28","1,361,834,818.24","1,628,644,802.57","1,643,308,899.23","1,392,444,153.11","1,379,600,903.14","1,440,211,096.92","1,636,389,368.33","1,392,678,495.26","1,293,302,847.64","1,534,381,723.87","1,594,378,791.46","1,360,453,646.44","1,421,753,333.98","1,799,335,926.13","1,866,220,068.84","1,588,789,948.11","1,496,629,872.14","1,793,438,834.17","1,750,936,669.81","1,430,949,169.35","1,333,440,065.06","1,741,228,709.38","1,858,895,479.05","1,634,967,032.09"
可供出售金融资产,"53,934,400.00","15,184,000.00","38,594,400.00","35,141,600.00","41,922,400.00","38,396,800.00","28,741,440.00","28,853,760.00","32,120,400.00","38,014,080.00","32,521,372.00","29,573,596.00","29,333,928.00","31,167,448.00","30,520,672.00","28,228,564.00","39,088,816.00","40,296,620.00","34,359,728.00","38,916,332.00","35,397,544.00","33,206,992.00","34,917,688.00","38,203,912.00","61,629,600.00","68,079,056.00","63,785,000.00","53,197,176.00","62,479,072.00","57,400,908.00","55,950,524.00","58,467,792.00","59,071,044.00","59,310,296.00","61,422,796.00","63,223,244.00","61,810,144.00"
长期借款,,,"90,000,000.00","90,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"15,827,144.08","15,892,125.44","15,904,746.95","15,904,746.95","14,060,169.56","4,258,774.48","18,228,645.24","19,833,562.76","4,279,844.26","4,289,036.05","4,315,239.15","4,403,617.49","4,429,378.51","4,456,055.24","4,492,630.27","4,566,597.35","3,885,689.89","3,903,843.32","3,918,619.13","3,933,394.94","3,953,140.04","3,953,140.04","3,992,459.23","1,904,761.34","1,937,668.39","1,979,805.89","1,987,341.35","2,006,828.07","1,734,774.02","1,779,436.52","1,786,971.98","1,803,977.00","1,830,357.51","1,854,403.94","4,896,971.06","9,794,820.65","14,694,155.16"
专项应付款,"180,000.00","310,000.00","310,000.00","310,000.00",,,,,,,,,,,,,,,,,,,,,"108,087,001.36","148,691,441.73","99,123,950.63","89,873,009.05",,,,,,,,,
投资性房地产,"11,743,527.80","11,532,137.71","11,265,066.91","11,131,531.51","3,844,748.95","3,805,906.30","3,767,063.63","3,726,987.90","3,689,378.30","3,650,535.64","3,611,692.97","4,591,025.39","4,540,406.94","4,489,788.50","4,439,170.05","4,388,551.62","4,337,933.18","4,287,314.76","4,236,696.32","4,186,077.90","4,135,459.47","4,084,841.04","4,034,222.61","3,983,604.19","3,932,985.76","3,882,367.32","3,831,818.53","3,781,409.05","3,730,999.57","3,608,143.68","3,630,180.61","3,579,771.13","3,529,361.65","3,478,952.16","3,428,542.66","3,378,133.18","3,327,723.70"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"120,364,647.24","150,655,695.69","152,238,719.22","148,839,065.72","147,373,774.79","142,786,056.08","138,201,982.20","135,582,057.49","210,619,091.99","206,228,507.91","269,562,265.48","283,554,036.21","471,451,464.14","464,786,964.54","539,231,057.79","566,448,603.31","683,236,641.41","690,087,021.45","684,237,841.66","673,210,388.02","840,742,071.80","825,682,092.60","878,605,226.77","814,563,919.71","870,692,786.30","852,171,544.62","955,130,659.32","985,123,339.94","1,035,267,594.38","1,108,049,159.13","1,114,509,343.20","1,104,164,690.34","1,126,074,309.51","1,117,350,510.76","1,088,515,653.07","1,081,141,484.83","1,202,343,373.01"
递延所得税负债,"10,957,080.86",,"5,478,133.18","4,567,831.85","3,490,139.60","3,003,063.00","417,255.34","660,101.51","1,680,366.05","1,367,545.90",,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"31,683,400.78","35,234,795.39","86,017,640.79","123,356,892.97","189,408,946.43","216,363,958.85","274,976,448.15","309,471,650.52","359,205,503.27","406,988,707.20","368,730,075.51","392,388,767.15","330,309,042.29","354,908,800.99","317,964,180.81","366,744,095.55","262,702,515.12","273,867,579.57","278,890,454.11","304,124,853.68","126,207,407.74","146,564,238.02","91,775,154.87","141,545,593.52","200,253,897.40","271,107,154.03","177,136,667.84","160,895,982.07","166,047,143.44","106,602,682.73","123,167,493.62","133,706,681.10","114,943,667.03","129,972,609.48","163,200,548.68","173,154,970.79","114,146,255.55"
其他非流动负债,,,,,"10,980,000.00","10,980,000.00","10,980,000.00","11,080,000.00","13,734,464.25","13,734,464.25","13,664,609.93","13,509,682.77","13,204,755.61","12,899,828.45","12,594,901.28","10,030,000.00","12,385,046.94","11,680,119.77","11,375,192.60","11,070,265.43","11,265,338.26","10,678,894.87","18,326,310.82","49,108,385.55",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"11,137,080.86","310,000.00","95,788,133.18","94,877,831.85","74,470,139.60","73,983,063.00","71,397,255.34","71,740,101.51","45,414,830.30","45,102,010.15","43,664,609.93","43,509,682.77","13,204,755.61","12,899,828.45","12,594,901.28","10,030,000.00","12,385,046.94","11,680,119.77","11,375,192.60","11,070,265.43","11,265,338.26","10,678,894.87","18,326,310.82","49,108,385.55","148,962,630.94","192,484,544.14","139,789,725.87","134,531,805.48","131,638,289.46","127,551,592.52","124,797,564.91","132,792,572.41","241,344,045.88","235,599,957.42","230,861,918.37","212,167,027.64","209,863,457.79"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"563,362,866.18","527,715,084.21","801,578,046.00","750,257,666.50","453,927,740.09","526,612,130.31","631,487,405.51","691,644,253.39","866,255,851.72","944,743,205.77","1,226,128,507.87","1,362,283,794.16","1,405,875,706.89","1,374,734,646.69","1,641,239,703.85","1,653,338,899.23","1,404,829,200.05","1,391,281,022.91","1,451,586,289.52","1,647,459,633.76","1,403,943,833.52","1,303,981,742.51","1,552,708,034.69","1,643,487,177.01","1,509,416,277.38","1,614,237,878.12","1,939,125,652.00","2,000,751,874.32","1,720,428,237.57","1,624,181,464.66","1,918,236,399.08","1,883,729,242.22","1,672,293,215.23","1,569,040,022.48","1,972,090,627.75","2,071,062,506.69","1,844,830,489.88"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","134,000,000.00","134,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","201,000,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","301,500,000.00","452,250,000.00","452,250,000.00","452,250,000.00","452,250,000.00","452,250,000.00","452,250,000.00","452,250,000.00","452,250,000.00","452,250,000.00","542,700,000.00","542,700,000.00","542,700,000.00","542,700,000.00","542,700,000.00","542,700,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"71,058,093.19","41,995,293.19","59,553,093.19","56,963,493.19","700,735,307.86","697,738,547.86","619,349,091.86","619,444,563.86","622,113,545.86","627,123,173.86","521,954,372.06","519,448,762.46","519,523,328.28","518,456,141.59","517,971,059.59","516,251,978.59","524,397,167.59","525,303,020.59","520,850,351.59","524,267,804.59","521,628,713.59","519,985,799.59","370,518,821.59","348,013,551.48","348,013,551.48","348,013,551.48","348,013,551.48","348,013,551.48","347,886,697.85","347,886,697.85","347,886,697.85","347,886,697.85","347,886,697.85","347,886,697.85","347,886,697.85","347,886,697.85","347,793,029.91"
无形资产,"11,658,399.51","47,145,075.82","52,058,754.08","51,755,347.11","53,804,811.01","53,498,850.34","53,192,889.67","52,886,929.00","55,760,230.32","55,434,878.82","55,109,527.33","54,784,175.84","60,011,389.67","59,637,640.62","59,263,891.58","64,738,914.42","65,303,394.53","64,900,677.28","64,485,942.59","65,738,210.31","126,529,985.55","125,914,103.65","115,186,053.00","107,222,172.80","113,824,566.24","113,145,238.20","188,598,002.23","187,555,341.21","186,515,143.63","185,827,872.94","185,259,129.38","184,220,954.30","183,202,508.66","182,185,060.32","181,213,592.17","180,633,532.07","180,522,314.61"
盈余公积,"36,143,664.67","41,571,893.27","41,571,893.27","41,571,893.27","52,408,337.57","52,408,337.57","52,408,337.57","52,408,337.57","64,151,565.65","64,151,565.65","64,151,565.65","64,136,284.42","77,150,854.20","77,150,854.20","77,150,854.20","77,150,854.20","89,558,244.21","89,558,244.21","89,558,244.21","89,558,244.21","102,558,429.86","102,558,429.86","102,558,429.86","102,558,429.86","119,322,013.07","119,322,013.07","119,322,013.07","119,322,013.07","136,359,230.83","136,359,230.83","136,359,230.83","136,359,230.83","150,737,645.09","150,737,645.09","150,737,645.09","150,737,645.09","161,171,173.36"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"67,666,289.16","116,417,737.36","103,598,169.48","132,585,596.04","156,325,301.64","177,106,271.41","119,892,721.25","154,889,922.00","177,200,477.27","200,032,842.43","147,395,002.92","177,525,969.49","198,525,804.02","221,098,981.99","154,158,444.24","182,142,330.47","211,640,021.51","227,777,963.42","155,579,039.16","197,986,577.83","231,440,440.85","244,096,413.89","156,223,309.08","209,327,290.69","260,561,130.94","276,912,633.74","350,889,637.47","277,655,642.32","297,993,858.55","320,665,081.09","370,426,630.23","232,763,705.29","258,046,264.42","269,843,897.48","298,110,781.47","220,559,969.40","235,486,950.79"
长期待摊费用,"1,428,029.72",,,,,,,"948,775.86","867,452.22","786,128.58","704,804.94","623,481.30","542,157.66","460,834.02","379,510.38","298,186.74","40,261.70","38,248.61","36,235.52","34,222.43","683,832.46","861,156.56","872,900.58","784,387.62","770,025.32","1,321,394.65","1,453,086.21","1,553,339.15","1,338,800.39","2,498,379.89","2,694,384.92","2,461,387.13","3,074,233.60","3,103,556.88","4,040,318.13","4,555,373.61","5,604,196.38"
少数股东权益,"78,771.61",,,,,,,,"34,061,693.99","36,893,751.96","38,724,617.14","40,453,081.15","39,200,505.89","40,098,013.82","40,556,603.26","43,996,248.39","47,748,015.54","48,383,211.05","38,486,844.44","41,236,103.01","44,709,898.77","45,216,716.42","41,521,526.80","44,434,472.99","47,397,630.12","47,707,585.50","46,584,635.42","49,080,703.93","51,863,485.49","52,930,585.41","55,727,350.01","58,655,111.52","61,435,973.16","62,438,681.76","64,611,815.83","68,058,505.64","67,482,012.00"
递延所得税资产,"65,427.04","1,855,165.32","97,851.37","97,361.74","129,163.96","85,315.90","100,105.64","104,150.60","285,025.21","375,041.48","2,379,871.92","4,254,820.44","4,139,623.82","5,760,515.44","6,568,821.08","7,654,808.70","5,867,977.88","6,838,910.80","9,968,199.36","8,522,831.56","6,919,087.76","10,402,808.68","10,263,020.47","8,908,553.39","10,035,090.31","10,580,616.85","12,528,610.91","14,999,431.67","31,390,083.46","35,322,139.83","35,724,459.18","34,116,222.67","58,381,068.33","60,330,732.47","57,587,018.36","55,783,044.28","56,162,476.91"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"21,626,155.67","12,712,688.45","19,587,718.05","83,649,312.95","8,954,937.39","29,806,375.32","46,272,369.95","85,989,955.41","116,453,968.80","140,606,200.40","49,823,620.15","59,937,001.43","20,370,263.40","21,450,165.50","11,124,552.17","5,165,823.06","8,835,249.57","10,005,141.72","25,199,893.00","31,171,382.98","8,426,965.79"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"246,704,976.17","277,498,995.37","356,177,179.32","386,226,546.00","450,544,014.70","459,195,661.95","517,208,574.53","551,407,874.13","666,826,925.57","715,766,915.68","736,934,849.30","774,173,519.82","904,757,391.03","925,668,047.35","962,859,933.96","1,043,068,321.69","1,086,089,385.38","1,096,932,904.24","1,099,721,434.74","1,182,315,623.79","1,153,523,466.21","1,180,475,747.91","1,185,919,095.48","1,203,106,859.98","1,379,530,588.52","1,462,873,377.96","1,454,274,806.54","1,469,049,848.59","1,508,873,874.29","1,522,538,888.22","1,533,847,039.06","1,527,687,298.73","1,558,941,799.86","1,567,591,263.73","1,589,505,333.13","1,602,835,986.39","1,647,037,605.11"
所有者权益(或股东权益)合计,"274,946,818.63","299,984,923.82","304,723,155.94","331,120,982.50","1,043,468,947.07","1,061,253,156.84","992,650,150.68","1,027,742,823.43","1,098,527,282.77","1,129,201,333.90","1,073,725,557.77","1,103,064,097.52","1,135,900,492.39","1,158,303,991.60","1,091,336,961.29","1,121,041,411.65","1,174,843,448.85","1,192,522,439.27","1,105,974,479.40","1,154,548,729.64","1,201,837,483.07","1,213,357,359.76","1,123,072,087.33","1,179,978,683.13","1,268,507,699.35","1,290,007,198.46","1,359,639,458.32","1,280,973,603.11","1,327,971,055.19","1,347,420,044.68","1,398,896,901.83","1,356,503,463.09","1,399,409,914.29","1,412,387,468.37","1,444,405,846.85","1,371,647,715.13","1,395,274,744.42"
资产总计,"838,309,684.81","827,700,008.03","1,106,301,201.94","1,081,378,649.00","1,497,396,687.16","1,587,865,287.15","1,624,137,556.19","1,719,387,076.82","1,964,783,134.49","2,073,944,539.67","2,299,854,065.64","2,465,347,891.68","2,541,776,199.28","2,533,038,638.29","2,732,576,665.14","2,774,380,310.88","2,579,672,648.90","2,583,803,462.18","2,557,560,768.92","2,802,008,363.40","2,605,781,316.59","2,517,339,102.27","2,675,780,122.02","2,823,465,860.14","2,777,923,976.73","2,904,245,076.58","3,298,765,110.32","3,281,725,477.43","3,048,399,292.76","2,971,601,509.34","3,317,133,300.91","3,240,232,705.31","3,071,703,129.52","2,981,427,490.85","3,416,496,474.60","3,442,710,221.82","3,240,105,234.30"
负债和所有者(或股东权益)合计,"838,309,684.81","827,700,008.03","1,106,301,201.94","1,081,378,649.00","1,497,396,687.16","1,587,865,287.15","1,624,137,556.19","1,719,387,076.82","1,964,783,134.49","2,073,944,539.67","2,299,854,065.64","2,465,347,891.68","2,541,776,199.28","2,533,038,638.29","2,732,576,665.14","2,774,380,310.88","2,579,672,648.90","2,583,803,462.18","2,557,560,768.92","2,802,008,363.40","2,605,781,316.59","2,517,339,102.27","2,675,780,122.02","2,823,465,860.14","2,777,923,976.73","2,904,245,076.58","3,298,765,110.32","3,281,725,477.43","3,048,399,292.76","2,971,601,509.34","3,317,133,300.91","3,240,232,705.31","3,071,703,129.52","2,981,427,490.85","3,416,496,474.60","3,442,710,221.82","3,240,105,234.30"
