科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
流动资产合计,"40,859,138.54","103,538,227.33","174,894,744.84","190,994,154.29","175,743,277.73","1,013,274,425.26","968,962,527.92","941,132,343.25","955,615,436.70","994,689,581.56","963,557,236.17","962,052,874.69","992,185,379.63","1,012,991,919.91","871,770,318.53","958,842,510.93","930,106,149.93","986,203,661.60","970,488,916.87","1,040,077,974.61","1,022,614,683.78","1,045,300,911.28","1,020,846,735.64","1,019,375,667.77","1,033,296,669.96","1,015,813,785.67","956,821,257.70","1,010,458,767.62","1,034,723,758.67","1,049,759,785.89","1,009,006,806.08","945,414,951.35","977,959,318.83","1,003,260,282.51","979,003,536.50"
流动负债合计,"28,745,928.75","77,312,917.27","72,195,288.46","65,186,439.33","52,382,065.48","79,449,057.23","24,582,368.48","41,371,738.56","54,908,374.92","106,522,801.87","40,673,305.16","80,695,631.08","92,608,059.10","217,174,212.71","65,206,842.65","152,489,056.44","177,188,106.51","165,505,556.05","137,735,053.74","163,231,883.03","141,467,572.49","192,192,770.82","172,677,430.90","192,883,828.47","210,811,022.15","206,275,260.86","174,201,039.45","229,561,836.15","245,251,291.56","271,898,090.77","260,484,541.70","301,685,284.10","307,346,952.91","310,133,024.57","284,103,026.47"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,"13,000,000.00","5,000,000.00",,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,"30,000.00",,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,"93,000,000.00","43,000,000.00","38,000,000.00",,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,"18,085,613.69","16,216,493.69","15,609,376.57","13,730,816.57","13,726,568.57","7,936,408.57","32,509,185.70","32,509,185.70","68,541,837.54","70,227,435.03","75,827,044.11","95,776,078.91","86,948,834.37","88,254,112.06","62,763,969.42","66,433,297.51","68,374,770.27","65,667,663.24","59,424,881.71","59,424,881.71"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,"600,000.00",,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,717,427.20","1,717,427.20","1,700,238.41","1,691,644.01","5,024,214.96","5,001,802.91"
预计负债,"384,882.77","1,930,666.77","2,545,596.40","3,106,078.85","3,502,229.24","3,785,169.48","4,007,192.27","3,834,743.61","3,922,680.27","4,116,661.92","3,763,959.77","3,520,295.66","3,703,302.83","4,546,987.35","3,514,398.78","3,080,227.33","1,446,698.87","4,268,241.50","3,631,310.50","2,555,467.77","2,322,933.49","22,517,863.54","22,121,152.27","20,992,366.92","20,117,731.01","15,566,444.87","14,542,198.50","4,833,753.09","4,487,170.15","6,788,936.84","7,073,639.87","6,641,710.41","6,739,081.22","8,747,836.50","8,067,222.97"
固定资产,"22,892,254.26","24,339,723.88","24,551,449.68","25,468,146.88","26,825,677.89","26,163,182.89","25,816,624.89","27,176,899.77","30,898,651.79","34,787,397.48","34,597,035.88","90,726,502.25","93,921,015.94","139,369,603.43","139,758,129.43","189,330,658.64","190,425,556.49","208,681,568.37","208,890,069.16","214,422,748.59","217,223,290.09","227,833,285.79","226,325,523.65","224,303,838.45","220,316,151.43","231,593,954.19","227,195,802.69","227,031,650.33","225,368,117.68","266,555,735.36","282,327,581.27","301,028,153.00","294,579,428.47","276,832,644.05","269,548,754.38"
递延所得税负债,,,,,,,,,,,,,,,,"4,432,140.89","4,432,140.89","6,005,718.16","6,005,718.16","6,005,718.16","6,005,718.16","8,592,164.56","8,592,164.56","8,592,164.56","8,592,164.56","14,135,655.38","16,763,819.08","15,848,484.87","15,848,484.87","20,649,801.25","20,649,801.25","21,853,240.21","21,853,240.21","13,331,673.43","13,331,673.43"
在建工程,,,,,,"36,460,764.00","36,460,764.00","37,319,585.82","46,183,068.39","49,235,693.11","50,141,187.58","997,812.96","1,377,724.08","50,973,360.86","52,088,638.52","1,870,401.36","2,789,002.76","2,553,507.76","1,671,922.30","3,466,022.30","3,617,336.61","5,682,525.94","6,177,680.03","6,177,680.03","6,177,680.03","6,183,497.86",,,"23,076.92",,"257,468.26","372,252.49","421,725.15",,"205,846.16"
其他非流动负债,,,,,,,,,,"706,595.00","706,595.00","706,595.00","706,595.00","5,404,802.78","6,384,802.78","6,384,802.78","6,384,802.78","6,412,721.72","6,412,721.72","6,412,721.72","8,262,721.72",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"384,882.77","1,930,666.77","2,545,596.40","3,106,078.85","3,502,229.24","3,785,169.48","4,007,192.27","3,834,743.61","3,922,680.27","4,823,256.92","4,470,554.77","4,226,890.66","4,409,897.83","9,951,790.13","9,899,201.56","13,897,171.00","12,293,642.54","16,686,681.38","16,049,750.38","14,973,907.65","16,591,373.37","40,563,054.25","39,421,342.98","38,318,827.63","36,244,191.72","36,483,660.29","38,087,577.62","27,743,798.00","27,397,215.06","33,902,562.02","37,353,265.05","37,458,774.55","37,556,145.36","30,281,092.13","29,600,478.60"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"29,130,811.52","79,243,584.04","74,740,884.86","68,292,518.18","55,884,294.72","83,234,226.71","28,589,560.75","45,206,482.17","58,831,055.19","111,346,058.79","45,143,859.93","84,922,521.74","97,017,956.93","227,126,002.84","75,106,044.21","166,386,227.44","189,481,749.05","182,192,237.43","153,784,804.12","178,205,790.68","158,058,945.86","232,755,825.07","212,098,773.88","231,202,656.10","247,055,213.87","242,758,921.15","212,288,617.07","257,305,634.15","272,648,506.62","305,800,652.79","297,837,806.75","339,144,058.65","344,903,098.27","340,414,116.70","313,703,505.07"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,000,000.00","30,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","72,000,000.00","72,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","182,658,000.00","182,658,000.00","182,953,300.00","182,953,300.00","182,906,300.00","365,859,588.00","365,819,583.00","365,819,583.00","363,990,248.00","546,900,006.00","546,900,006.00","546,900,006.00","543,370,602.00","543,370,602.00","543,370,602.00","543,370,602.00","543,370,602.00","543,370,602.00","543,370,602.00","543,370,602.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"4,274,613.34","30,696,061.08","30,696,061.08","30,696,061.08","844,062,616.33","844,062,616.33","736,062,616.33","736,062,616.33","736,062,616.33","736,062,616.33","736,062,616.33","736,062,616.33","714,826,587.42","714,826,587.42","734,689,147.42","735,742,147.42","739,214,699.45","739,214,699.45","741,151,959.45","558,198,671.45","557,156,880.12","557,156,880.12","551,354,196.53","375,288,768.08","373,251,659.47","373,376,211.53","357,236,023.23","357,524,883.53","356,890,919.56","356,890,919.56","357,245,414.92","357,245,414.92","357,245,414.92","357,245,414.92"
无形资产,"3,842,755.57","3,850,285.58","3,970,786.66","3,925,120.99","13,482,112.06","14,018,091.55","13,928,262.07","13,955,092.24","14,185,272.79","14,332,627.01","17,937,938.78","17,649,682.43","17,448,766.58","27,310,812.93","28,348,137.69","28,376,285.45","28,339,201.87","29,029,575.70","28,850,981.21","28,659,708.52","28,596,205.84","32,373,372.93","31,810,739.49","32,202,483.44","33,576,482.86","39,002,565.76","39,095,083.07","39,017,816.96","39,453,569.47","39,523,188.07","38,654,164.12","37,522,418.08","36,546,030.34","42,681,283.44","41,744,225.98"
盈余公积,"304,693.85","3,242,144.77","4,450,169.74","5,133,972.19","5,133,972.19","10,774,632.94","11,459,065.89","11,459,065.89","11,459,065.89","16,708,286.69","17,401,499.69","19,667,886.95","19,667,886.95","24,117,921.90","25,059,041.37","25,059,041.37","25,059,041.37","34,759,224.55","34,759,224.55","34,759,224.55","34,759,224.55","43,226,763.79","43,226,763.79","43,226,763.79","43,226,763.79","50,644,564.69","50,644,564.69","50,644,564.69","50,644,564.69","54,066,557.48","54,066,557.48","54,066,557.48","54,066,557.48","55,754,928.91","55,754,928.91"
开发支出,,,,,,,,,,,,,,,,,,,,,,"4,354,711.48","4,354,711.48","5,653,031.77","5,653,031.77",,,,,"6,791,767.39","8,219,843.72","8,309,466.36","8,401,919.19",,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"17,347,633.86","17,347,633.86","17,347,633.86","17,347,633.86","9,715,615.27","9,715,615.27",,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,840,103.20","78,840,103.20","78,840,103.20","78,840,103.20"
未分配利润,"7,016,857.99","15,179,302.97","40,051,527.62","62,846,941.27","70,918,810.25","81,569,779.87","90,781,728.06","47,842,172.09","61,516,107.66","74,857,036.75","87,106,651.30","53,198,461.43","74,141,649.28","90,323,322.14","103,647,105.39","87,638,734.73","127,657,791.42","145,158,134.22","151,704,075.02","177,535,425.92","164,280,853.21","168,216,361.37","162,905,020.16","183,668,727.96","179,758,730.86","177,670,283.48","165,825,494.99","169,851,718.20","180,110,278.29","181,986,397.11","169,237,486.03","168,266,762.52","182,531,592.20","188,155,677.79","184,127,954.62"
长期待摊费用,,,,,,,,,,,,"3,420,000.00","2,736,000.00","3,550,486.17","4,281,420.77","4,864,816.65","5,001,369.05","4,897,656.64","4,969,432.11","5,447,425.04","5,063,308.48","6,460,268.10","5,965,190.43","5,504,097.04","6,070,923.72","5,364,711.22","11,412,060.61","10,482,675.18","9,852,358.15","8,650,604.81","7,861,362.40","7,086,601.40","6,434,505.75","5,901,353.31","5,401,325.75"
少数股东权益,"1,268,653.33",,,,,,,,,"-23,457,571.21","2,989,899.35","2,991,867.61","2,775,258.47","2,672,369.39","2,477,886.94","15,145,682.55","14,429,400.40","19,021,529.82","18,062,171.83","18,070,898.91","20,677,328.07","20,560,924.91","20,662,931.32","20,580,437.32","20,162,970.84","20,647,997.50","24,775,373.03","29,748,351.88","29,553,347.55","32,397,849.99","33,984,583.94","28,855,383.35","29,121,294.83","27,129,526.79","26,657,901.77"
递延所得税资产,"126,868.32","211,408.33","521,662.12","582,070.56","582,070.56","1,724,792.15","1,724,792.15","986,415.40","986,415.40","2,471,128.19","2,471,128.19","1,996,481.73","1,996,481.73","4,870,020.39","4,870,020.39","10,206,546.79","9,150,355.87","10,335,351.28","10,887,709.20","10,000,483.14","10,106,728.27","12,776,743.59","13,873,883.63","14,018,074.39","18,996,827.80","25,199,050.93","30,355,741.89","31,271,898.36","33,062,024.86","39,139,135.30","41,720,228.32","42,428,688.65","40,536,528.18","39,108,988.65","40,458,855.13"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"2,988,427.55","2,988,427.55","3,828,668.74","1,676,649.50","3,108,447.55","2,042,973.36","923,325.17","1,042,591.28","3,787,913.00","4,036,338.55","3,787,913.00","4,020,965.09","1,023,902.00","519,867.71","935,507.92","935,507.92","1,496,421.83","1,496,421.83"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"26,861,878.15","28,401,417.79","29,043,898.46","29,975,338.43","40,889,860.51","78,366,830.59","77,930,443.11","79,437,993.23","92,253,408.37","100,826,845.79","105,147,290.43","114,790,479.37","117,479,988.33","226,074,283.78","229,346,346.80","252,734,322.58","344,921,979.73","317,095,463.87","309,989,358.10","292,551,624.90","279,219,927.36","325,098,541.08","323,659,887.77","357,324,367.83","362,061,123.92","386,958,737.07","407,871,105.72","398,540,788.20","400,034,224.23","426,165,729.55","447,711,240.51","546,598,199.78","534,055,055.45","509,309,891.15","502,122,217.05"
所有者权益(或股东权益)合计,"38,590,205.17","52,696,061.08","129,197,758.44","152,676,974.54","160,748,843.52","1,008,407,029.14","1,018,303,410.28","975,363,854.31","989,037,789.88","984,170,368.56","1,023,560,666.67","991,920,832.32","1,012,647,411.03","1,011,940,200.85","1,026,010,621.12","1,045,190,606.07","1,085,546,380.61","1,121,106,888.04","1,126,693,470.85","1,154,423,808.83","1,143,775,665.28","1,137,643,627.29","1,132,407,849.53","1,145,497,379.50","1,148,302,580.01","1,160,013,601.59","1,152,403,746.35","1,151,693,921.67","1,162,109,476.28","1,170,124,862.65","1,158,880,239.84","1,152,869,092.48","1,167,111,276.01","1,172,156,056.96","1,167,422,248.48"
资产总计,"67,721,016.69","131,939,645.12","203,938,643.30","220,969,492.72","216,633,138.24","1,091,641,255.85","1,046,892,971.03","1,020,570,336.48","1,047,868,845.07","1,095,516,427.35","1,068,704,526.60","1,076,843,354.06","1,109,665,367.96","1,239,066,203.69","1,101,116,665.33","1,211,576,833.51","1,275,028,129.66","1,303,299,125.47","1,280,478,274.97","1,332,629,599.51","1,301,834,611.14","1,370,399,452.36","1,344,506,623.41","1,376,700,035.60","1,395,357,793.88","1,402,772,522.74","1,364,692,363.42","1,408,999,555.82","1,434,757,982.90","1,475,925,515.44","1,456,718,046.59","1,492,013,151.13","1,512,014,374.28","1,512,570,173.66","1,481,125,753.55"
负债和所有者(或股东权益)合计,"67,721,016.69","131,939,645.12","203,938,643.30","220,969,492.72","216,633,138.24","1,091,641,255.85","1,046,892,971.03","1,020,570,336.48","1,047,868,845.07","1,095,516,427.35","1,068,704,526.60","1,076,843,354.06","1,109,665,367.96","1,239,066,203.69","1,101,116,665.33","1,211,576,833.51","1,275,028,129.66","1,303,299,125.47","1,280,478,274.97","1,332,629,599.51","1,301,834,611.14","1,370,399,452.36","1,344,506,623.41","1,376,700,035.60","1,395,357,793.88","1,402,772,522.74","1,364,692,363.42","1,408,999,555.82","1,434,757,982.90","1,475,925,515.44","1,456,718,046.59","1,492,013,151.13","1,512,014,374.28","1,512,570,173.66","1,481,125,753.55"
