科目,2009年度,2010年度,2011年度,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"18,673,762.53","23,055,001.93","30,554,212.16","13,676,086.19","21,127,046.36","36,950,434.00","8,440,653.31","19,884,175.35","27,379,688.59","42,650,300.24","10,310,308.86","25,151,907.95","36,449,147.81","49,137,608.06","11,629,176.51","30,492,633.58","121,343,551.18","175,255,895.25","43,673,638.25","88,503,878.23","129,303,632.56","178,306,906.20","44,640,112.13","96,111,578.23","138,543,820.10","187,932,615.33","51,861,794.92","119,903,974.20","172,815,165.39","233,932,036.61","65,556,643.03"
取得借款收到的现金,"45,000,000.00","104,242,563.23","79,909,654.86",,"8,000,000.00","8,000,000.00",,,,,,,,,,,"15,000,000.00","15,000,000.00",,,"42,044.08","42,044.08","37,000.73",,,,"14,500,000.00","40,000,000.00","220,500,000.00","225,690,255.68","4,600,000.00"
支付的各项税费,"17,562,915.29","9,167,555.34","17,991,115.80","9,080,567.53","11,127,706.80","15,164,690.81","2,521,497.23","4,484,179.27","7,227,978.73","12,881,680.40","2,135,742.82","4,862,108.55","8,600,439.77","12,134,050.23","1,644,199.65","3,105,494.54","29,853,302.78","41,987,822.37","15,502,384.50","27,863,543.50","39,665,909.09","57,241,570.77","12,785,071.75","26,259,728.57","41,706,081.31","50,678,791.81","11,374,337.35","29,720,084.94","48,817,544.83","79,009,932.79","17,369,908.92"
收到其他与筹资活动有关的现金,,"7,792,612.96",,,,,,,,,,,,,,,,,,,,,,,,,"86,228.51",,,"297,990.77",
支付其他与经营活动有关的现金,"14,359,325.27","17,099,792.76","21,245,137.49","14,700,296.71","19,503,216.39","18,393,509.68","5,565,490.61","11,612,697.60","28,507,517.10","25,748,414.93","9,753,800.56","15,985,732.91","21,065,715.41","22,932,414.21","5,627,609.24","12,698,499.49","70,862,968.28","89,817,080.30","19,997,609.35","51,742,611.59","69,236,220.84","71,340,241.07","21,845,572.90","43,095,271.01","65,858,833.81","76,599,630.78","20,679,976.95","58,263,754.42","92,339,329.18","135,480,730.73","65,771,811.59"
筹资活动现金流入小计,"45,000,000.00","119,075,176.19","79,909,654.86",,"275,279,759.28","284,750,000.00",,,,,,,,,"13,312,000.00","13,312,000.00","28,312,000.00","28,312,000.00","1,664,000.00","1,664,000.00","1,706,044.08","1,706,044.08","37,000.73",,"9,800,000.00","9,800,000.00","15,656,228.51","45,575,000.00","228,525,000.00","233,268,246.45","4,600,000.00"
经营活动现金流出小计,"211,668,083.10","234,665,435.70","280,203,576.66","117,833,635.79","186,925,394.94","252,364,869.48","63,190,369.89","118,977,500.54","198,294,531.94","269,161,377.13","83,957,234.98","130,636,833.37","186,862,832.32","261,325,340.10","62,596,457.95","134,180,634.96","479,900,101.55","640,848,837.53","139,957,454.88","317,868,673.19","471,205,724.96","655,893,389.52","175,480,090.89","318,908,533.15","490,756,807.69","652,656,003.07","173,978,709.49","406,774,478.07","618,125,376.27","850,536,082.29","243,176,168.17"
偿还债务支付的现金,,"68,242,563.23","95,909,654.86","30,400,000.00","73,133,258.22","73,000,000.00",,,,,,,,,,,"15,000,000.00","15,000,000.00",,"260,000.00","260,000.00","43,917.35",,,,,,,"30,000,000.00","70,400,000.00","14,500,000.00"
经营活动产生的现金流量净额,"53,093,924.75","31,522,480.37","58,204,136.95","21,817,685.90","24,730,939.67","38,395,212.72","12,331,240.55","22,301,808.44","20,589,133.69","36,734,528.32","11,594,328.07","20,109,584.76","26,000,397.88","37,494,660.36","13,283,830.57","15,366,606.75","56,307,281.42","122,988,099.51","8,717,108.29","14,279,293.38","59,463,080.59","112,991,329.47","11,604,621.14","46,364,569.27","85,577,248.87","161,469,559.43","1,576,347.32","45,214,522.68","86,461,046.67","154,965,204.45","19,238,056.09"
分配股利、利润或偿还利息支付的现金,"34,233,354.26","43,926,887.30","4,306,801.77","1,986,816.26","2,205,424.66","2,338,682.88",,"9,200,000.00","9,200,000.00","9,200,000.00",,"9,200,000.00","9,200,000.00","9,200,000.00",,"9,073,738.90","69,795,221.65","69,856,798.30",,"18,460,191.70","25,320,432.10","25,506,420.37",,"25,558,391.97","25,558,391.97","25,558,391.97","1,498.33","28,651,226.72","29,961,177.50","31,978,062.42","1,786,100.21"
收回投资收到的现金,,,,,,,,,,,,,,,,"55,010,000.00","48,093,029.17","9,850,032.58","25,260,000.00","57,916,800.00","57,916,800.00","71,680,000.00",,,,,,,,,
支付其他与筹资活动有关的现金,,"8,492,612.96","221,000.00",,"1,030,446.03","8,549,240.72",,,,,,"101,287.94","101,287.94",,,"97,520.26","167,188.00","5,750,000.00","5,500.00","326,998.52","326,998.52","586,998.52",,"24,919.79","24,919.79","524,119.79",,"187,200.00","187,200.00","196,493.52",
取得投资收益收到的现金,,,,,,,,,,,,,,,,"595,115.40","405,566.10",,"835,986.68","1,476,445.04","1,476,445.04","1,476,445.04",,,,,,,,,
筹资活动现金流出小计,"34,233,354.26","120,662,063.49","100,437,456.63","32,386,816.26","76,369,128.91","83,887,923.60",,"9,200,000.00","9,200,000.00","9,200,000.00",,"9,301,287.94","9,301,287.94","9,200,000.00",,"9,171,259.16","84,962,409.65","90,606,798.30","5,500.00","19,047,190.22","25,907,430.62","26,137,336.24",,"25,583,311.76","25,583,311.76","26,082,511.76","1,498.33","28,838,426.72","60,148,377.50","102,574,555.94","16,286,100.21"
处置固定资产、无形资产和其他长期资产收回的现金净额,"46,380.67","6,031.95","633,550.00",,,,,,,,,,,"7,282.56",950.00,950.00,"62,917.77","1,609,679.35","56,468.40","654,112.01","662,627.76","120,620.31","59,379.50","141,436.50","161,436.50","215,603.36","17,000.00","17,000.00","17,000.00","133,090.00",
筹资活动产生的现金流量净额,"10,766,645.74","-1,586,887.30","-20,527,801.77","-32,386,816.26","198,910,630.37","200,862,076.40",,"-9,200,000.00","-9,200,000.00","-9,200,000.00",,"-9,301,287.94","-9,301,287.94","-9,200,000.00","13,312,000.00","4,140,740.84","-56,650,409.65","-62,294,798.30","1,658,500.00","-17,383,190.22","-24,201,386.54","-24,431,292.16","37,000.73","-25,583,311.76","-15,783,311.76","-16,282,511.76","15,654,730.18","16,736,573.28","168,376,622.50","130,693,690.51","-11,686,100.21"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-242,521.14","-580,620.52","-766,823.30","33,868.29","258,483.31","339,282.95","-850,293.80","-685,250.27","68,911.54","232,008.06","67,639.38","250,694.92","-1,169,217.35","-2,293,751.00","-635,774.84","-1,400,043.32","-905,051.64","-4,650,013.69","1,971,386.20","4,396,013.83","7,539,023.49","15,534,323.14","-33,779.54","-2,802,545.54","-8,278,425.42","-10,945,076.77","-3,856,241.05","-2,346,633.99","8,912,599.83","1,275,403.89","-2,268,185.36"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,"6,730.42",,"1,564.54","3,000,000.00",,,,"3,796,000.00","24,015,320.00","41,591,520.00","44,641,686.67","10,793,500.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"46,380.67","6,031.95","633,550.00",,,,,,,,,,,"7,282.56",950.00,"55,606,065.40","48,561,513.04","11,459,711.93","26,159,185.50","60,047,357.05","60,057,437.34","76,277,065.35","59,379.50","141,436.50","161,436.50","4,011,603.36","24,032,320.00","41,608,520.00","44,658,686.67","10,926,590.00",
五、现金及现金等价物净增加额,"3,269,911.47","12,788,422.97","20,256,598.95","-11,739,294.71","222,037,945.71","224,101,821.96","6,956,095.43","1,798,388.65","-5,220,110.20","2,708,899.94","4,029,371.70","821,604.20","3,938,052.94","-28,643,721.77","-21,208,866.75","-16,992,958.46","-74,452,100.12","-53,163,733.07","18,144,238.99","34,957,344.44","66,772,446.46","13,884,170.09","7,516,530.14","5,435,834.04","46,282,114.80","77,442,465.03","27,565,464.35","-15,187,120.61","-42,062,445.13","-84,800,408.30","-11,283,198.67"
购建固定资产、无形资产和其他长期资产支付的现金,"60,394,518.55","16,572,581.53","17,286,462.93","1,204,032.64","1,862,107.64","15,494,750.11","4,524,851.32","10,618,169.52","16,678,155.43","25,057,636.44","7,632,595.75","10,237,387.54","11,591,839.65","14,471,481.11","7,159,872.48","12,696,328.13","25,756,104.49","37,588,669.73","7,361,941.00","13,382,129.60","16,260,708.42","22,897,135.43","4,150,691.69","12,684,314.43","15,394,833.39","38,349,800.11","3,606,447.48","19,658,387.39","39,130,496.31","69,363,015.05","11,901,260.51"
期初现金及现金等价物余额,"14,708,953.91","17,978,865.38","30,767,288.35","51,023,887.30","51,023,887.30","51,023,887.30","275,125,709.26","275,125,709.26","275,125,709.26","275,125,709.26","277,881,783.00","277,834,609.20","277,834,609.20","277,834,609.20","289,727,893.84","249,190,887.43","332,507,198.35","332,503,921.92","279,540,188.85","279,340,188.85","279,340,188.85","279,340,188.85","207,881,062.47","293,224,358.94","293,224,358.94","293,224,358.94","369,545,728.72","528,363,294.02","528,363,294.02","529,208,294.77","461,907,886.47"
投资支付的现金,,,,,,,,,,,,,,"40,180,432.58","40,010,000.00","78,010,000.00","94,659,550.60","58,680,000.00","13,000,000.00","13,000,000.00","19,825,000.00","143,440,120.28",,,,"6,705,377.50","2,850,566.17",,"70,000.00","308,008,827.45","1,665,708.68"
期末现金及现金等价物余额,"17,978,865.38","30,767,288.35","51,023,887.30","39,284,592.59","273,061,833.01","275,125,709.26","282,081,804.69","276,924,097.91","269,905,599.06","277,834,609.20","281,911,154.70","278,656,213.40","281,772,662.14","249,190,887.43","268,519,027.09","232,197,928.97","258,055,098.23","279,340,188.85","297,684,427.84","314,297,533.29","346,112,635.31","293,224,358.94","215,397,592.61","298,660,192.98","339,506,473.74","370,666,823.97","397,111,193.07","513,176,173.41","486,300,848.89","444,407,886.47","450,624,687.80"
