科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"10,630,299.81","13,423,278.52","17,285,659.36","3,944,855.36","10,721,628.98","20,921,432.72","32,656,256.71","13,266,236.34","25,852,675.89","38,927,993.65","56,654,820.16","16,361,294.77","33,937,033.29","54,093,089.30","75,589,372.74","23,969,143.96","43,576,979.55","63,722,080.47","90,388,371.36","23,445,440.06","50,889,126.61","75,261,947.39","111,401,962.17","41,434,288.71","85,251,402.70","139,371,087.00","212,708,217.86","72,125,464.75","151,532,043.92","239,972,525.32","391,036,933.24","159,019,496.78"
取得借款收到的现金,"315,000,000.00","395,000,000.00","515,118,805.76","150,568,083.73","409,902,588.98","519,425,955.71","649,425,955.71","291,164,420.13","488,664,420.13","828,664,420.13","1,028,664,420.13","264,900,000.00","304,900,000.00","848,285,202.41","1,292,679,198.66","679,112,102.66","1,096,676,430.53","1,518,568,627.45","2,294,555,363.95","415,000,000.00","1,027,000,000.00","1,640,000,000.00","2,716,000,000.00","553,000,000.00","1,449,000,000.00","2,612,359,931.12","3,303,000,000.00","1,096,456,291.57","2,943,285,601.56","7,070,685,601.56","7,775,891,379.72","4,887,566,891.37"
支付的各项税费,"33,257,437.70","38,089,973.67","57,171,535.82","12,512,491.39","32,068,801.58","48,972,578.29","71,079,892.05","21,795,963.86","50,019,863.29","81,583,305.90","98,993,832.06","35,037,593.20","70,435,515.65","98,575,409.67","130,967,379.90","50,341,542.26","92,236,763.24","131,484,875.02","192,467,014.37","63,540,929.76","120,582,721.92","176,980,128.11","222,292,558.02","111,270,575.57","259,410,079.46","403,841,844.61","555,175,448.27","228,629,299.62","507,115,240.87","764,106,031.16","1,067,768,631.38","298,949,264.05"
收到其他与筹资活动有关的现金,,,,"61,701,793.53","57,999,375.05","62,915,993.98","66,315,331.17","10,622,607.46","34,010,535.06","116,361,359.64","112,448,388.09","206,907,925.87","341,982,949.86","346,023,254.20","55,015,270.27",,,,"16,000,000.00",,,,,"5,300,000.00","133,993,095.41","39,647,862.75","981,662,318.51","12,227,648.41","14,879,628.21","34,711,136.38","675,505,748.52","98,720,206.52"
支付其他与经营活动有关的现金,"42,222,557.21","69,113,462.62","56,354,441.37","40,057,528.09","37,726,522.91","52,922,666.07","74,994,512.23","21,372,568.09","42,794,317.45","74,235,280.20","89,676,545.42","32,060,684.91","100,320,918.11","137,914,859.23","184,694,910.35","63,594,738.98","143,190,655.09","200,475,858.61","364,825,648.42","130,737,593.25","348,674,997.00","466,158,225.51","790,762,166.94","429,484,493.07","960,315,312.11","1,747,923,626.08","3,384,702,340.88","1,103,756,775.28","1,270,282,751.93","1,594,040,588.69","4,263,905,420.80","1,022,180,907.54"
筹资活动现金流入小计,"351,000,000.00","472,269,669.52","515,118,805.76","212,269,877.26","911,601,964.03","1,058,341,949.69","1,191,741,286.88","301,787,027.59","522,674,955.19","945,025,779.77","1,141,112,808.22","478,794,925.87","653,869,949.86","1,201,295,456.61","1,940,097,904.93","679,112,102.66","1,101,176,430.53","1,523,068,627.45","2,315,055,363.95","1,593,590,323.18","2,215,200,323.18","2,886,211,323.18","3,994,985,400.00","746,045,100.00","1,800,158,195.41","5,964,103,197.01","7,606,199,746.67","1,182,281,187.98","3,082,603,686.83","7,349,058,187.93","9,762,505,637.53","5,062,588,380.89"
经营活动现金流出小计,"1,248,890,219.15","1,696,144,924.87","2,352,794,494.95","849,838,565.64","1,667,456,188.02","2,633,826,523.74","3,103,416,559.63","1,067,482,664.62","2,391,102,196.36","3,869,531,599.64","4,100,729,884.13","1,623,035,159.63","3,237,793,227.25","4,955,407,086.49","5,798,658,498.41","2,124,917,078.11","4,004,618,137.74","6,077,888,642.12","7,489,798,773.73","2,692,582,547.61","4,646,651,867.50","7,714,488,525.40","10,011,116,826.76","3,755,133,012.18","8,420,654,699.35","13,090,303,698.19","17,436,388,358.97","6,025,982,934.45","12,152,037,575.89","20,313,739,111.86","26,478,661,928.90","9,673,994,379.18"
偿还债务支付的现金,"205,000,000.00","325,000,000.00","439,050,000.11","100,428,805.68","253,331,754.28","452,471,394.66","587,994,761.36","80,000,000.00","277,500,000.00","546,164,420.13","706,164,420.13","107,902,000.00","244,659,285.19","619,559,285.19","1,120,572,429.57","487,712,772.84","947,127,534.59","1,379,521,400.29","1,934,521,400.29","512,006,736.50","976,246,736.50","1,438,746,736.50","2,420,096,736.50","318,341,439.00","951,385,439.00","2,583,891,579.29","3,259,960,923.12","380,932,885.25","1,430,558,885.44","5,244,210,233.58","5,975,168,616.30","2,499,370,381.62"
经营活动产生的现金流量净额,"-49,875,515.05","61,384,542.86","70,557,005.06","-284,536,659.70","-321,493,400.89","-418,707,443.54","-475,031,877.57","-118,669,822.64","-131,403,950.40","-305,722,989.33","-170,520,249.69","-212,868,118.82","-315,472,090.86","-432,272,189.40","-274,459,109.88","-459,110,179.08","-202,605,768.44","-290,617,048.11","-163,621,029.09","-700,061,588.64","-146,496,565.69","-587,179,203.63","-466,261,669.04","-794,626,303.07","-1,018,471,183.42","-1,577,330,269.92","-1,759,045,835.84","-978,262,462.31","-1,339,952,374.48","-2,248,577,159.78","-2,421,912,440.41","-2,348,141,537.71"
分配股利、利润或偿还利息支付的现金,"5,919,468.93","9,370,108.05","12,065,772.49","4,559,040.78","8,301,905.93","13,245,879.53","18,962,173.80","6,392,245.09","23,281,175.92","32,465,946.43","44,059,792.14","12,318,788.86","36,985,832.24","54,437,167.04","70,576,416.15","15,140,945.30","32,534,219.32","65,276,026.76","83,190,011.87","19,607,270.55","39,634,760.54","77,190,346.74","93,252,482.75","22,398,850.18","78,353,909.56","110,699,950.11","129,969,557.11","29,033,586.74","129,921,921.52","208,802,636.53","269,490,170.69","68,434,306.05"
收回投资收到的现金,"12,593,600.00",,,,,,,,,,,,,,,,,,"1,525,000,000.00",,"1,250,000,000.00",,"1,400,000,000.00",,,,,,,,"1,799,570.74",
支付其他与筹资活动有关的现金,"51,105,533.34","74,941,707.24","31,686,229.47","1,510,811.37","9,698,234.16","44,068,300.87","42,910,825.89","2,705,548.06","3,820,037.30","3,920,037.30","2,216,804.72","3,011,345.30","5,127,412.11","108,134,443.05","1,012,303.76","8,120,657.45","32,735,882.19","21,550,681.07","19,885,093.28","349,184,149.73","384,916,320.89","90,566,878.07","136,112,359.18","37,181,026.72","9,189,074.37","674,412,779.40","983,681,836.83","10,827,886.23","31,319,862.47","38,811,272.56","561,370,050.37","43,940,367.81"
取得投资收益收到的现金,,,,,,,,,,,,,,,,"118,888.33","366,099.04","486,087.16","1,156,496.10","795,916.25","970,058.42","976,675.90","1,151,311.02","161,462.31","161,462.31","161,462.31","161,468.31","37,776.56","1,443,322.82","1,743,992.82","2,716,428.22","328,624.28"
筹资活动现金流出小计,"262,025,002.27","409,311,815.29","482,802,002.07","106,498,657.83","271,331,894.37","509,785,575.06","649,867,761.05","89,097,793.15","304,601,213.22","582,550,403.86","752,441,016.99","123,232,134.16","286,772,529.54","782,130,895.28","1,192,161,149.48","510,974,375.59","1,012,397,636.10","1,466,348,108.12","2,037,596,505.44","880,798,156.78","1,400,797,817.93","1,606,503,961.31","2,649,461,578.43","377,921,315.90","1,038,928,422.93","3,369,004,308.80","4,373,612,317.06","420,794,358.22","1,591,800,669.43","5,491,824,142.67","6,806,028,837.36","2,611,745,055.48"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"254,000.00","22,000.00",,,,"59,423.07",,,,"49,550.00",,"49,880.34","116,709.40","227,148.99",,"64,929.99","75,738.77","6,690,841.43",-875.39,"35,000.00","53,336.04","78,986.99","451,894.16","524,624.92","558,640.02","202,108.71","1,191,094.49","2,822,046.39","3,738,277.52","5,913,328.40","209,961.13"
筹资活动产生的现金流量净额,"88,974,997.73","62,957,854.23","32,316,803.69","105,771,219.43","640,270,069.66","548,556,374.63","541,873,525.83","212,689,234.44","218,073,741.97","362,475,375.91","388,671,791.23","355,562,791.71","367,097,420.32","419,164,561.33","747,936,755.45","168,137,727.07","88,778,794.43","56,720,519.33","277,458,858.51","712,792,166.40","814,402,505.25","1,279,707,361.87","1,345,523,821.57","368,123,784.10","761,229,772.48","2,595,098,888.21","3,232,587,429.61","761,486,829.76","1,490,803,017.40","1,857,234,045.26","2,956,476,800.17","2,450,843,325.41"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,"67,567.62",,"6,638,004.79","6,638,004.79",,,,,,,,"6,975,912.62","6,975,912.62",,"456,220.77","456,220.77","5,687,416.27",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,882.05","57,382.67",,
收到其他与投资活动有关的现金,,,,,,"2,207,513.02",,,"506,922.46","506,922.46",,"246,255.80",,,,,,,,,,,"9,330,538.26",,,,"319,631,486.26",,,,"3,004,303,102.01",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"12,593,600.00","254,000.00","22,000.00",,,"2,207,513.02","59,423.07",,"506,922.46","506,922.46","49,550.00","246,255.80","49,880.34","116,709.40","294,716.61","118,888.33","7,069,033.82","7,199,830.72","1,532,847,337.53","795,040.86","1,251,005,058.42","1,030,011.94","1,410,560,836.27","613,356.47","686,087.23","7,696,014.95","326,970,975.90","1,228,871.05","4,721,589.98","5,938,491.11","3,020,419,845.64","538,585.41"
五、现金及现金等价物净增加额,"8,231,554.79","103,447,730.09","64,895,285.46","-180,486,640.38","313,880,536.18","93,593,384.20","21,460,267.89","72,642,546.03","42,792,250.90","-30,013,220.71","100,863,792.46","111,357,904.95","-11,306,776.68","-104,759,889.97","302,600,564.80","-333,765,212.63","-196,077,261.03","-352,620,191.52","-88,015,509.89","-73,475,892.37","472,537,976.99","188,308,591.52","478,947,548.15","-496,218,984.73","-490,049,557.91","617,929,021.13","834,907,001.59","-414,231,498.69","-148,273,624.10","-962,293,652.66","-238,196,242.46","-736,366,881.34"
购建固定资产、无形资产和其他长期资产支付的现金,"30,957,927.89","19,231,253.52","37,719,509.49","1,721,200.11","4,896,132.59","19,411,996.82","28,597,253.37","21,376,865.77","40,799,463.13","81,677,529.75","112,249,221.54","23,652,132.44","48,865,519.66","75,266,063.21","153,097,765.38","42,911,648.95","89,319,320.84","125,923,493.46","183,249,514.06","71,588,928.29","119,079,621.95","253,411,439.13","109,466,343.75","5,300,732.54","85,370,193.36","204,879,396.26","317,302,505.86","74,870,243.20","163,933,012.22","253,805,494.28","385,198,940.28","327,719,464.61"
期初现金及现金等价物余额,"23,092,068.70","31,323,623.49","134,771,353.58","199,666,639.04","199,666,639.04","199,666,639.04","199,666,639.04","221,126,906.93","221,126,906.93","221,126,906.93","221,126,906.93","321,990,699.39","321,990,699.39","321,990,699.39","321,990,699.39","624,591,264.19","624,591,264.19","624,591,264.19","624,591,264.19","536,575,754.30","536,575,754.30","536,575,754.30","536,575,754.30","1,015,523,302.45","1,015,523,302.45","1,015,523,302.45","1,015,523,302.45","1,850,430,304.04","1,850,430,304.04","1,850,430,304.04","1,850,430,304.04","1,608,642,188.40"
投资支付的现金,"12,503,600.00",,"281,013.80",,,"19,051,063.09",,,"3,585,000.00","5,595,000.00","4,010,000.00","7,930,891.30",,,,,,,"1,525,085,000.00",,"1,324,076,994.00","37,356,290.94","1,421,569,964.42",,"3,217,561.00","87,217,561.00","3,217,561.00","109,929,600.00",,,"2,058,321.00",
期末现金及现金等价物余额,"31,323,623.49","134,771,353.58","199,666,639.04","19,179,998.66","513,547,175.22","293,260,023.24","221,126,906.93","293,769,452.96","263,919,157.83","191,113,686.22","321,990,699.39","433,348,604.34","310,683,922.71","217,230,809.42","624,591,264.19","290,826,051.56","428,514,003.16","271,971,072.67","536,575,754.30","463,099,861.93","1,009,113,731.29","724,884,345.82","1,015,523,302.45","519,304,317.72","525,473,744.54","1,633,452,323.58","1,850,430,304.04","1,436,198,805.35","1,702,156,679.94","888,136,651.38","1,612,234,061.58","872,275,307.06"
