科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"350,691,764.31","898,570,635.20","1,258,902,607.20","1,300,270,386.76","4,009,802,936.12","4,028,737,394.23","4,138,350,760.91","4,031,358,691.97","3,967,641,286.07","3,816,521,472.40","3,364,948,872.79","3,319,634,636.86","3,274,755,866.49","4,921,222,210.14","4,560,479,514.96","3,969,304,391.28","2,783,640,744.78","2,950,847,970.90","2,514,010,552.53","2,235,191,293.16","2,446,208,011.21","2,614,630,646.35","2,567,561,047.16","1,949,043,434.10","1,912,711,645.56","2,289,301,400.11","2,925,807,215.50","3,407,675,543.21","2,656,034,181.68","2,935,952,062.23","3,172,149,635.57","3,308,041,134.93","2,961,503,275.96","2,699,382,590.08","2,744,411,853.28","3,550,878,766.04"
短期借款,"50,000,000.00","145,000,000.00","100,000,000.00","130,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","15,000,000.00","15,000,000.00","10,000,000.00","10,000,000.00",,,,,,"97,550,400.00","98,433,600.00","98,444,800.00","98,440,000.00","97,169,720.00","97,538,136.00","102,083,968.00","101,017,444.00",,,,,,,"208,000,000.00","238,000,000.00","111,000,000.00","104,000,000.00","947,870,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,548,689.25","25,548,689.25",,,,,,,"7,117,719.85"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"163,967,697.96","277,490,125.51","557,231,924.23","677,662,447.60","471,799,432.84","436,987,004.65","530,336,306.75","644,787,125.32","562,335,602.83","622,672,766.22","389,337,473.82","396,061,543.14","592,760,752.23","571,297,698.72","687,848,157.43","550,717,486.64","576,110,431.09","620,303,889.27","705,977,641.62","829,088,465.21","742,530,698.55","868,628,507.31","724,023,595.50","599,187,950.78","635,714,514.90","1,004,412,860.17","726,271,677.13","583,475,272.64","910,319,129.77","1,038,279,566.42","877,291,664.38","1,732,152,003.57","2,069,969,402.10","2,840,820,055.96","2,378,424,432.42","3,137,261,971.17"
应付票据,"178,500,000.00","261,037,424.00","327,300,000.00","496,646,926.76","358,121,378.61","561,235,604.40","977,102,127.48","1,013,066,138.40","1,007,728,842.26","966,703,298.76","809,552,497.52","793,909,300.00","789,980,608.74","710,746,163.71","758,053,809.35","609,969,826.80","426,056,780.24","227,961,000.00","338,312,253.64","496,232,365.80","606,140,035.25","418,224,210.61","462,390,982.60","566,721,506.00","778,877,249.89","698,335,951.37","585,472,441.29","471,203,233.40","492,490,158.93","367,269,230.09","726,379,939.62","1,028,978,740.72","1,110,298,868.04","1,288,088,640.10","1,588,813,567.82","1,795,586,483.76"
应收账款,"506,379,766.42","578,090,848.45","1,001,686,338.63","1,010,474,988.97","1,284,553,840.03","1,598,868,485.50","1,397,429,473.53","1,691,011,918.03","1,703,233,215.33","1,677,972,996.41","1,786,788,445.56","2,550,033,618.26","2,687,878,936.08","3,095,617,611.36","3,706,678,895.55","3,699,669,546.05","3,904,345,346.56","3,745,228,034.85","4,097,859,840.94","3,926,422,614.43","3,593,023,890.45","3,305,364,333.47","3,500,214,369.57","3,522,377,720.77","3,456,775,872.90","3,135,307,118.54","3,322,268,247.32","2,939,165,838.53","2,766,857,006.23","2,206,772,637.01","2,238,381,841.83","2,956,004,489.90","2,725,447,608.40","2,573,540,524.03","2,807,330,399.64","5,708,400,654.13"
应付账款,"264,225,533.56","478,146,393.88","629,813,078.67","695,932,397.22","854,285,952.71","946,294,179.27","1,164,591,589.06","1,135,500,683.46","1,023,017,911.35","1,005,012,917.55","1,085,989,762.61","1,670,689,355.32","1,609,149,919.01","1,632,331,284.44","1,608,925,738.94","1,626,900,139.58","1,863,865,887.49","1,605,126,949.22","1,700,896,837.84","1,671,969,457.23","1,379,800,201.30","1,310,389,277.89","1,297,006,036.95","1,260,195,540.58","1,310,807,548.43","1,188,824,519.92","1,263,289,870.09","1,220,762,845.17","1,172,323,289.01","1,139,227,324.64","957,196,998.42","1,649,990,780.27","1,669,901,486.11","2,594,480,054.72","1,712,830,856.41","4,291,080,571.50"
预付款项,"85,182,026.50","226,937,276.28","206,743,481.63","239,232,577.37","265,025,684.23","235,274,999.70","438,640,080.60","449,447,269.54","361,086,725.52","435,229,874.53","477,702,922.58","426,423,661.81","543,607,625.97","298,499,727.41","292,248,488.76","251,021,411.10","210,218,538.21","261,021,144.76","247,828,229.47","163,727,651.58","265,959,884.12","155,547,490.25","211,114,718.71","200,604,858.83","312,901,633.86","52,329,466.19","95,627,717.26","160,018,458.12","245,260,579.86","227,856,228.85","249,053,355.52","303,751,855.51","299,773,305.43","364,568,582.72","358,411,749.55","565,439,158.86"
预收款项,"1,117,951,797.86","1,628,767,323.27","1,532,131,835.93","1,373,942,208.36","1,652,113,661.68","1,596,499,543.80","1,169,787,326.27","1,431,472,243.00","1,335,575,958.88","1,673,937,261.57","1,350,144,986.51","1,299,523,449.60","1,077,674,205.09","744,242,898.55","576,821,323.47","570,638,294.07","750,426,549.83","562,493,707.51","572,577,064.53","566,245,590.85","616,522,193.97","450,401,892.23","347,633,263.98","260,754,083.17","320,275,075.73","198,887,640.55","156,452,754.84","300,851,920.09","257,376,117.74","253,518,954.36","435,508,994.00","589,232,388.97","644,861,665.08","813,689,215.95","1,044,274,530.85","1,223,641,502.11"
其他应收款,"50,287,611.85","89,137,189.13","44,773,498.60","42,863,882.85","21,775,912.98","47,780,157.22","46,148,796.64","44,715,394.93","91,313,107.45","81,654,358.36","78,703,415.13","79,716,695.41","81,865,990.70","70,892,647.78","84,766,771.59","74,064,798.05","62,594,419.52","44,806,270.36","53,243,493.43","51,218,821.28","55,694,993.95","19,638,235.83","28,438,132.25","75,544,685.15","99,754,754.25","17,121,863.00","19,774,167.11","19,386,618.16","16,847,152.84","98,385,256.49","112,735,345.26","160,780,927.21","152,268,873.61","103,661,771.11","137,531,271.18","1,142,131,435.43"
应付职工薪酬,"75,126,232.79","71,993,371.37","126,380,968.80","123,616,793.54","121,295,527.37","191,895,719.41","181,601,834.74","172,019,448.05","191,247,907.76","181,013,334.14","180,584,985.80","179,191,468.03","178,007,958.65","148,572,275.55","137,380,703.19","152,190,764.08","137,804,420.71","118,669,736.94","93,877,972.93","111,696,109.75","83,687,915.05","68,403,438.65","54,615,566.14","71,911,595.55","71,148,122.31","68,302,459.86","68,311,677.88","66,931,029.68","66,492,997.68","69,584,478.22","65,661,073.15","198,130,570.18","203,918,012.40","261,367,234.90","221,864,099.30","526,486,240.37"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"41,329,658.50","-25,627,302.15","31,941,377.69","13,710,289.73","-2,224,782.88","39,434,713.54","32,415,092.14","22,606,156.81","11,701,175.22","-89,054,478.78","-85,029,235.39","-100,660,756.15","-16,986,253.42","64,353,115.51","46,673,988.78","-39,180,394.66","14,712,400.60","67,381,113.54","103,459,632.12","4,667,790.97","6,552,653.09","21,293,932.60","84,080,427.60","66,679,417.17","37,134,496.26","43,083,478.10","64,047,704.11","24,254,226.45","63,794,243.67","50,376,116.53","41,406,202.42","74,926,407.69","70,364,409.02","82,373,871.85","105,703,482.18","371,709,709.96"
应收利息,,,,,,,,,,,"1,413,500.20","22,961,389.09",,,,"21,359,375.00",,,,"2,768,760.00","5,537,385.00","2,753,550.00","5,517,540.00","2,751,120.00","5,613,705.00","2,922,120.00","5,829,660.00","2,984,040.00","5,989,050.00","2,867,198.83","6,226,335.00","3,083,700.66","6,191,353.57","1,198,578.16","589,559.71","2,495,130.32"
应付利息,,,,,,,,,,"273,333.33","437,333.32","601,333.31","601,333.31",,,,,"175,960.76","175,960.76",,,"223,115.44",,,,,,,,,,"295,589.52","99,722.91","295,368.09","8,248,121.63","9,009,156.27"
应收股利,,,,,,,,,,"633,189.90","633,189.90",,,,,"472,130.12","472,130.12",,,,,"950,000.00","950,000.00","950,000.00","950,000.00","950,000.00","950,000.00",,,,,,,,"18,802,866.44",
应付股利,"4,231,910.93","17,095,281.33","3,575,100.90","46,415,100.90","42,248,600.90","42,248,600.90","42,248,600.90","42,248,600.90","357,248,600.90","167,579,600.90","197,060,600.90","197,060,600.90","197,060,600.90","45,048,500.90","42,248,600.90","264,746,626.64","198,574,940.90",,,"267,485,130.00","85,979,487.00",,,"29,044,236.00",,,,"6,114,576.00",,,,"19,057,185.07",,,"33,369,629.27","106,259,236.94"
存货,"1,015,574,254.45","1,379,595,440.83","1,074,542,901.46","1,093,597,032.97","1,184,826,985.03","1,230,162,179.20","1,335,380,193.63","1,392,560,688.71","1,432,842,293.70","1,626,513,155.17","1,887,744,894.88","2,218,699,519.01","1,861,148,103.44","1,479,226,534.73","1,326,668,176.44","1,520,596,654.53","1,822,985,188.31","1,639,357,831.45","1,660,524,478.74","1,745,617,294.90","1,697,188,617.04","1,449,172,391.61","1,225,945,373.37","1,127,952,572.58","1,288,256,641.11","1,175,828,734.95","976,740,276.03","1,028,390,886.23","951,327,726.55","827,794,042.28","1,004,997,856.25","1,368,700,413.21","1,581,934,875.62","1,824,855,058.70","2,201,437,608.02","3,548,869,041.27"
其他应付款,"254,074,974.40","193,129,646.66","71,985,871.71","98,155,817.98","76,166,359.14","218,880,021.88","208,364,109.81","196,740,015.30","153,715,205.89","124,275,974.77","134,151,773.11","165,467,259.27","191,188,194.72","191,591,584.10","224,688,700.68","169,818,710.94","147,206,933.97","183,399,167.07","194,549,513.11","177,297,868.26","195,589,021.65","196,907,709.43","200,379,601.79","181,535,036.37","186,577,803.79","197,552,679.19","176,891,846.31","186,820,867.39","179,809,581.29","81,951,751.86","191,278,668.64","234,512,633.52","224,082,909.50","184,083,230.81","313,087,560.79","1,244,727,657.36"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
