科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"26,373,500.44","978,206.06","5,528,285.03","13,105,555.76","4,786,774.05","9,364,775.44","12,658,299.33","9,911,845.51","11,279,300.19","13,643,085.81","11,868,820.96","10,118,095.15","13,750,367.90","16,596,566.56","12,735,273.55","12,691,836.13","14,642,837.52","13,405,840.09","11,553,254.70","10,030,609.75","9,880,325.22","8,715,655.97","8,741,115.37","10,335,221.68","8,007,199.22","7,283,135.82","12,183,117.06","11,365,180.14","7,566,152.57","12,418,358.73","11,249,386.15","15,891,916.80"
应付职工薪酬,"5,601,808.45","8,973,382.45","6,919,181.98","5,186,972.73","5,493,715.46","6,055,337.92","8,900,032.67","7,187,760.26","8,656,552.66","7,030,353.32","12,439,294.20","6,719,240.27","6,968,083.73","11,842,464.94","17,033,726.26","13,168,182.39","17,419,792.64","17,442,163.63","14,359,652.42","10,185,566.08","10,318,849.70","13,486,265.07","17,251,958.00","14,910,385.48","15,122,069.58","17,468,325.98","29,904,921.67","24,925,158.31","26,108,995.26","28,052,868.41","34,740,760.08","30,471,406.23"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,611,717.10","7,970,492.93","2,027,944.34","2,768,016.32","-1,383,904.38","-2,962,065.90","-3,018,491.99","-4,121,437.76","7,032,082.34","-2,427,767.38","-4,368,375.60","813,379.27","-2,267,544.36","4,590,937.27","-778,806.38","6,986,184.92","9,690,701.36","6,088,280.97","1,504,643.48","5,850,433.48","9,781,809.84","8,282,830.60","6,217,941.47","8,832,276.45","5,927,226.49","13,493,355.43","13,481,700.51","9,303,730.54","9,906,028.76","9,711,913.45","8,049,686.52","11,062,203.26"
应收利息,,,,,"10,165,534.25","17,859,967.60","27,394,200.48","3,878,175.79","10,338,092.65","27,592,579.70","30,606,602.73","8,679,472.10","9,904,857.21","11,108,774.74","11,055,463.84","4,527,244.11","3,528,986.52","8,761,466.07","10,629,560.46","14,111,634.16","15,569,039.00","2,458,175.09","9,534,446.17","8,119,355.65","12,300,386.03","9,125,090.76","15,525,575.49","10,849,066.29","13,894,334.91","15,714,853.86","17,458,188.98","18,941,389.57"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"10,203,844.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"70,406,107.33","51,574,213.55","127,314,059.33","147,817,118.87","165,089,105.55","192,589,964.76","194,732,283.58","198,082,540.31","235,364,729.41","223,868,388.56","205,680,918.53","203,428,211.87","219,376,779.63","204,630,527.40","193,745,317.87","189,520,557.30","203,576,992.69","202,117,940.67","189,465,626.03","203,985,692.34","186,327,924.96","186,210,602.35","178,894,736.99","218,691,821.93","194,616,405.92","167,421,448.06","172,410,033.89","176,576,720.35","150,030,899.36","151,500,059.86","147,426,875.47","165,979,310.20"
其他应付款,"1,900,245.25","7,055,049.82","5,804,401.84","7,289,392.92","6,202,862.00","10,606,937.10","10,027,792.50","7,601,590.22","8,939,456.65","13,336,850.35","10,185,400.54","10,723,541.01","13,381,968.29","12,135,644.66","15,824,528.85","11,162,908.33","8,916,630.61","9,011,960.18","11,766,322.28","10,980,100.12","8,853,513.12","9,397,322.31","85,196,652.82","96,616,384.98","67,158,453.93","81,711,930.48","83,520,639.43","99,726,635.96","63,684,728.76","61,224,366.98","60,017,920.92","57,316,445.38"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,"663,205.53","663,205.53","644,619.08",,,,,,,,"200,000,000.00","202,054,032.64","783,189,822.34","1,165,273,675.42","1,203,319,353.40","1,225,305,267.38","1,219,630,880.41","1,144,125,161.06","1,176,033,149.14","1,135,730,708.00","1,205,538,363.95","985,999,664.60","969,855,048.35","1,008,840,266.89","1,316,852,096.50"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"197,418,628.98","288,265,928.96","453,597,307.08","1,844,334,000.53","1,867,203,400.41","1,859,209,162.53","1,816,977,283.46","1,795,501,467.08","1,708,291,688.72","1,699,635,798.82","1,666,721,726.79","1,603,657,059.74","1,640,569,444.65","1,648,577,991.47","1,657,317,780.04","1,666,186,497.11","1,697,923,216.32","1,658,799,173.31","1,630,400,129.34","1,641,369,036.62","1,741,061,597.75","1,779,140,026.10","1,825,155,790.84","1,869,094,252.07","1,905,396,095.39","1,940,074,200.07","2,029,282,762.44","2,053,329,301.86","2,099,257,032.48","2,131,624,395.70","2,201,408,390.20","2,221,047,410.74"
流动负债合计,"91,763,331.11","80,694,527.62","202,359,710.72","196,044,753.83","203,676,856.80","216,961,233.71","206,018,625.86","178,906,916.75","223,971,624.23","232,368,398.63","222,913,288.29","190,967,539.96","221,610,000.16","208,177,672.36","211,036,757.75","199,298,491.45","266,036,642.94","223,679,442.93","194,800,232.36","195,394,726.45","184,099,575.29","187,384,609.30","275,175,424.34","307,141,231.94","273,995,717.46","282,634,631.70","336,573,845.52","330,592,533.98","306,593,820.36","300,485,976.47","333,745,174.77","321,708,193.67"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","22,144,875.28","22,144,875.28"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,"14,582,916.66","34,484,609.84","14,666,145.34","14,212,352.25","13,508,373.19","13,546,478.70","15,224,533.55","15,059,862.40","14,631,786.99","24,599,793.74","16,680,019.30","16,257,726.38","13,401,437.76","15,995,008.81","13,858,383.05","13,844,197.59"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"6,398,485.30","22,831,560.54","67,051,791.60","67,317,836.17","69,938,956.01","74,739,319.18","75,241,378.04","78,729,009.39","140,513,878.19","266,803,444.80","374,018,509.02","415,041,933.89","419,923,942.68","429,788,155.83","431,938,051.90","426,267,671.30","421,977,509.36","416,656,501.65","411,176,047.03","405,622,515.02","400,774,203.06","395,527,654.60","386,575,091.49","382,060,812.72","376,986,237.41","371,953,907.67","365,963,295.54","360,722,342.36","355,702,360.69","351,734,488.50","346,744,407.85","344,267,496.66"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,"15,619,105.50","39,991,853.08","54,196,919.14","101,778,864.88","154,571,864.98","164,900,258.53","157,789,025.64","66,978,691.36","5,646,023.38","12,782,138.11","15,308,036.52","6,604,651.23","242,264.59","270,165.10",,,"240,208.69","299,190.39","1,242,416.02","1,248,569.87",,"79,914.52","3,553.70","41,767.38","50,215.92","50,215.92","403,097.84","133,500.54","59,679.48","129,871.79"
其他非流动负债,,,,,,,,,,"5,000,000.00","5,000,000.00","4,000,000.00","7,000,000.00","7,000,000.00","8,275,000.00","9,837,500.00","9,837,500.00","9,837,500.00","12,675,000.00",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,"5,000,000.00","5,000,000.00","4,000,000.00","7,000,000.00","7,000,000.00","8,275,000.00","9,837,500.00","9,837,500.00","9,837,500.00","12,675,000.00","16,675,000.00","16,675,000.00","16,675,000.00","21,275,000.00","20,275,000.00","20,275,000.00","20,275,000.00","19,837,500.00","18,100,000.00","18,100,000.00","18,100,000.00","18,100,000.00","19,362,500.00"
固定资产清理,,,,,,,,"212,823.16","433,492.86","2,965.00",,,,,,,,,,,,,,,,,,,,,,
负债合计,"91,763,331.11","80,694,527.62","202,359,710.72","196,044,753.83","203,676,856.80","216,961,233.71","206,018,625.86","178,906,916.75","223,971,624.23","237,368,398.63","227,913,288.29","194,967,539.96","228,610,000.16","215,177,672.36","219,311,757.75","209,135,991.45","275,874,142.94","233,516,942.93","207,475,232.36","212,069,726.45","200,774,575.29","204,059,609.30","296,450,424.34","327,416,231.94","294,270,717.46","302,909,631.70","356,411,345.52","348,692,533.98","324,693,820.36","318,585,976.47","351,845,174.77","341,070,693.67"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","58,823,529.00","166,000,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","221,500,000.00","230,506,300.00","230,506,300.00","507,113,860.00","508,366,360.00","507,939,340.00","507,939,340.00","507,939,340.00","507,939,340.00","507,307,078.00","507,307,078.00","507,307,078.00","507,307,078.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"62,793,967.79","107,784,611.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,453,046,486.99","1,516,434,756.31","1,520,439,343.27","1,255,728,090.71","1,270,614,999.29","1,277,585,463.61","1,277,585,463.61","1,278,256,540.50","1,284,513,922.87","1,280,072,379.71","1,278,838,715.66","1,277,466,915.35","1,279,037,076.95"
无形资产,,"11,396.58","36,286,036.51","36,253,075.38","35,998,397.86","35,939,225.99","35,491,684.24","35,016,196.09","34,831,568.35","34,589,137.64","33,981,178.28","33,404,188.72","32,848,882.60","32,277,378.96","32,072,738.82","31,977,334.44","31,305,152.70","37,021,873.39","30,597,422.57","29,993,816.36","29,573,788.32","29,183,174.78","28,813,532.46","28,467,382.88","28,117,563.46","27,775,465.82","27,464,732.15","27,335,610.24","27,097,081.13","26,900,364.32","26,721,976.10","26,667,839.52"
盈余公积,"8,905,378.32","16,316,711.52","9,225,166.20","9,225,166.20","9,225,166.20","9,225,166.20","20,433,469.55","20,433,469.55","20,433,469.55","20,433,469.55","30,778,328.87","30,778,328.87","30,778,328.87","30,778,328.87","39,372,094.64","39,372,094.64","39,372,094.64","39,372,094.64","48,658,946.82","48,658,946.82","48,658,946.82","48,658,946.82","59,585,495.19","59,585,495.19","59,585,495.19","59,585,495.19","69,536,175.02","69,536,175.02","69,536,175.02","69,536,175.02","83,055,572.23","83,055,572.23"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,"71,059,707.00","79,125,807.00","49,912,766.40","49,912,766.40","49,912,766.40","49,912,766.40","23,919,009.80","23,919,009.80","23,919,009.80","23,919,009.80"
商誉,,,,,,,,,,,,,,,,,,,"1,378,360.85","1,378,360.85","1,378,360.85","1,378,360.85",,"16,282,095.19","16,282,095.19","16,282,095.19","16,439,668.88","16,439,668.88","16,439,668.88","16,439,668.88","16,439,668.88","16,439,668.88"
未分配利润,"53,148,404.85","92,850,403.68","88,787,230.22","111,346,778.27","144,477,926.77","176,417,726.34","186,512,499.45","206,533,636.95","130,065,922.46","149,875,408.03","147,144,934.93","165,080,877.28","170,696,352.07","192,613,188.09","185,815,795.61","199,045,419.71","182,803,353.12","201,018,072.76","184,662,929.36","186,035,630.30","220,357,240.12","245,014,262.47","239,954,507.12","253,408,518.24","277,202,190.50","306,692,696.45","315,799,189.47","334,571,692.78","372,107,734.42","408,082,055.15","430,812,513.71","453,835,535.52"
长期待摊费用,,,"222,170.96","466,853.30","704,342.18","595,949.27","487,556.36","816,367.18","691,497.00","6,510,157.56","6,665,715.85","7,050,739.81","6,459,871.46","5,939,092.09","5,307,639.83","4,881,103.51","4,966,996.44","4,387,982.06","4,057,084.37","4,055,843.58","3,863,253.32","3,307,182.36","2,830,427.92","2,630,934.68","2,100,515.26","1,728,399.80","1,208,045.35","1,004,257.63","717,737.01","609,259.60","982,479.00","797,096.51"
少数股东权益,,,,,,,,,,,"8,997,300.00","8,937,778.63","12,902,659.58","12,742,603.57","11,634,914.75","11,168,660.51","1,929,725.66","6,684,182.42","4,633,120.43","3,475,207.65","2,978,171.63","2,757,915.02","2,179,133.70","4,766,125.64","5,962,057.09","6,726,357.29","5,297,324.52","6,040,835.11","7,201,627.30","9,001,293.37","9,393,647.99","10,467,439.61"
递延所得税资产,,"370,253.53","1,380,307.48","2,799,566.83","3,884,421.16","4,888,091.39","4,741,314.77","5,244,388.81","6,466,352.47","7,703,568.02","2,347,185.76","2,374,951.46","2,347,185.76","2,604,852.75","3,695,025.99","3,615,141.33","3,693,855.99","3,693,855.99","6,626,635.33","6,626,635.33","7,223,538.52","7,223,538.52","10,469,947.77","10,469,947.77","8,344,179.52","8,344,179.52","6,288,165.88","6,288,165.88","4,011,913.31","4,011,913.31","5,493,426.02","5,493,426.02"
外币报表折算价差,,,,,,,,,,,,,"-76,464.00","-66,157.55","-107,548.57","-70,740.51","-76,155.88","-93,783.50",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,113,500.00",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"6,398,485.30","23,213,210.65","120,559,412.05","146,829,184.76","164,723,036.35","217,941,450.71","270,533,798.39","284,919,043.16","340,725,814.51","382,587,964.38","422,658,612.29","470,653,951.99","476,887,919.02","477,214,130.86","473,255,721.13","467,011,415.68","476,526,431.15","496,244,822.93","488,741,904.18","482,188,713.78","477,563,933.28","471,414,959.68","463,913,533.19","475,050,950.16","466,465,931.53","470,725,609.12","454,094,143.02","448,097,987.29","437,773,296.62","435,824,203.96","434,558,395.66","429,784,472.25"
所有者权益(或股东权益)合计,"112,053,783.17","230,784,611.99","371,797,008.41","1,795,118,431.46","1,828,249,579.96","1,860,189,379.53","1,881,492,455.99","1,901,513,593.49","1,825,045,879.00","1,844,855,364.57","1,861,467,050.79","1,879,343,471.77","1,888,847,363.51","1,910,614,449.97","1,911,261,743.42","1,924,061,921.34","1,898,575,504.53","1,921,527,053.31","1,911,666,801.16","1,911,488,023.95","2,017,850,955.74","2,046,495,376.48","1,992,618,899.69","2,016,728,970.29","2,077,591,309.46","2,107,890,177.49","2,126,965,559.94","2,152,734,755.17","2,212,336,508.74","2,248,862,623.19","2,284,121,611.09","2,309,761,189.32"
资产总计,"203,817,114.28","311,479,139.61","574,156,719.13","1,991,163,185.29","2,031,926,436.76","2,077,150,613.24","2,087,511,081.85","2,080,420,510.24","2,049,017,503.23","2,082,223,763.20","2,089,380,339.08","2,074,311,011.73","2,117,457,363.67","2,125,792,122.33","2,130,573,501.17","2,133,197,912.79","2,174,449,647.47","2,155,043,996.24","2,119,142,033.52","2,123,557,750.40","2,218,625,531.03","2,250,554,985.78","2,289,069,324.03","2,344,145,202.23","2,371,862,026.92","2,410,799,809.19","2,483,376,905.46","2,501,427,289.15","2,537,030,329.10","2,567,448,599.66","2,635,966,785.86","2,650,831,882.99"
负债和所有者(或股东权益)合计,"203,817,114.28","311,479,139.61","574,156,719.13","1,991,163,185.29","2,031,926,436.76","2,077,150,613.24","2,087,511,081.85","2,080,420,510.24","2,049,017,503.23","2,082,223,763.20","2,089,380,339.08","2,074,311,011.73","2,117,457,363.67","2,125,792,122.33","2,130,573,501.17","2,133,197,912.79","2,174,449,647.47","2,155,043,996.24","2,119,142,033.52","2,123,557,750.40","2,218,625,531.03","2,250,554,985.78","2,289,069,324.03","2,344,145,202.23","2,371,862,026.92","2,410,799,809.19","2,483,376,905.46","2,501,427,289.15","2,537,030,329.10","2,567,448,599.66","2,635,966,785.86","2,650,831,882.99"
