科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"5,640,789.89","5,093,112.05","1,351,495.97","1,443,080.03","2,977,163.10","1,729,532.46","2,889,138.99","3,188,827.13","3,479,840.28","2,642,879.88","4,881,839.44","5,046,324.35","4,553,703.91","2,410,749.32","3,615,846.22","6,158,478.14","4,565,254.94","2,306,219.69","4,826,021.31","3,660,785.85","5,885,209.84","7,011,716.62","12,269,437.78","12,543,559.32","19,362,368.01","10,315,163.94","18,846,038.20","85,943,414.31","129,146,638.61","44,771,740.64","73,808,335.73","31,623,627.86","29,906,259.27","21,562,256.29","25,808,940.03","22,785,153.56","39,133,252.97","35,106,676.03","42,243,469.45"
应付职工薪酬,"2,919,465.20","5,147,933.72","8,112,794.69","4,829,561.76","4,867,635.23","3,782,150.68","3,257,594.33","3,360,833.28","3,405,265.37","5,152,836.38","4,028,366.25","4,210,524.31","3,650,194.41","4,990,930.89","4,409,514.46","4,489,511.31","4,809,135.98","5,811,653.98","5,174,025.23","5,842,557.90","10,410,369.80","13,305,321.26","10,748,563.60","9,319,220.30","10,163,697.24","23,197,001.96","11,170,921.36","20,128,486.83","25,791,766.12","29,952,796.80","16,837,685.83","23,167,181.96","27,786,333.02","45,142,108.38","21,694,766.65","30,750,237.00","33,331,692.21","50,111,804.39","21,267,264.22"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,437,391.55","-117,122.68","2,900,546.04","6,731,158.29","3,516,000.54","4,949,883.65","2,964,950.66","6,115,758.11","2,968,180.79","2,779,391.43","1,460,553.12","2,025,285.17","3,742,476.32","3,364,293.17","2,603,651.21","2,633,998.43","1,174,402.83","3,581,648.10","3,934,656.63","3,633,435.29","8,000,796.54","13,233,296.73","15,031,015.50","11,913,627.49","17,723,892.31","21,377,084.85","18,306,075.87","12,607,337.95","19,972,861.47","20,307,316.29","6,948,138.13","18,467,474.97","13,004,553.69","15,713,964.11","24,299,631.30","18,247,758.98","15,275,471.01","48,741,554.15","54,059,025.12"
应收利息,,,,,,"1,291,500.00","2,718,019.18","3,524,732.87","4,348,170.41","3,836,594.08","5,328,431.80","6,598,695.89","7,394,646.81","6,058,247.07","7,883,387.61","7,700,386.01","9,898,493.08","9,027,820.89","7,026,811.17","6,306,927.97","81,564.25","473,872.73","79,988.79","699,251.01","790,584.75","89,658.02","156,623.31","185,350.11","254,322.80","83,629.79","61,176.30","10,476.96","29,934.17","19,457.21","29,735.20","10,639.98",,,
应付利息,,,,,,,,,,,,,,"36,333.33",,,,,,,,"662,465.76",,"1,092,493.16","113,269.02",,,,,,,,,,"307,448.00",,,"2,301,369.86","2,301,369.86"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,300,000.00","1,300,000.00",,,,,,,
应付股利,,,,,,,,"5,884,560.33",,,,,,,,,,,,"62,721.53","10,622,721.53","8,153,400.00","8,153,400.00","8,153,400.00","8,177,446.85","6,826,439.50","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00","2,800,000.00",,"78,527,602.65","78,527,602.65"
存货,"50,344,332.98","52,665,720.56","63,999,957.22","55,035,395.27","67,592,197.37","64,668,332.04","72,638,978.52","72,764,773.46","79,289,922.18","80,924,980.03","82,249,681.59","84,130,068.33","79,597,105.38","65,221,712.78","70,741,453.52","65,578,196.29","67,389,535.25","66,430,047.32","75,277,453.27","77,420,105.67","121,171,657.54","128,155,015.94","145,582,018.64","149,698,477.80","184,361,722.88","236,051,718.31","275,753,299.13","234,661,705.55","246,088,627.97","307,840,292.62","256,617,793.94","246,654,192.86","289,972,656.80","379,454,125.87","393,566,203.07","433,815,367.19","520,675,570.12","572,121,324.54","521,572,513.25"
其他应付款,"8,448,347.23","9,798,618.10","4,155,064.72","2,770,988.26","3,159,003.02","1,481,915.14","1,176,323.45","1,356,217.39","680,420.43","251,476.38","79,721.01","136,978.31","93,993.96","1,183,534.77","439,332.78","223,889.79","93,065.74","9,681,752.13","9,650,063.60","12,316,840.93","47,468,566.29","50,279,478.09","45,949,761.87","49,069,032.37","24,938,052.18","87,967,494.63","26,950,194.25","19,135,276.34","8,788,280.16","82,600,008.51","75,977,903.17","71,510,188.80","45,296,265.67","72,496,764.95","57,762,074.24","212,265,989.12","210,414,825.07","469,550,449.80","194,624,792.59"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,"-2,281.17",,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,"431,656.51","431,656.51",,"431,656.51",,,,,"4,703,177.95","765,692.99","8,652.35","8,652.35","35,202,167.53",,"42,000,000.00",,"148,200,536.34","150,803,618.84","147,700,536.34","147,700,536.34","244,382,488.31","277,812,830.42","79,669,818.58","52,066,916.23","25,823,911.88","29,210,667.84","22,551,562.48","57,942,795.89","242,171,437.63","58,742,168.29"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"208,788,327.25","208,834,381.26","293,552,474.36","309,285,526.15","701,709,004.57","696,497,954.99","708,405,117.24","700,231,835.00","668,677,622.55","667,641,015.97","659,166,601.92","647,630,629.85","657,848,922.43","633,333,540.38","623,381,047.50","639,018,314.77","636,678,798.47","618,829,579.97","605,114,268.45","613,349,663.81","822,074,083.49","840,903,892.25","864,584,567.48","888,729,779.78","993,233,991.33","1,423,130,554.91","1,426,882,667.79","1,482,868,698.98","1,578,079,085.46","1,677,681,756.82","1,636,536,141.11","1,634,021,713.75","1,610,528,698.57","1,688,516,221.36","1,765,955,621.17","1,814,298,568.34","2,864,998,717.18","3,104,712,209.52","2,952,423,322.78"
流动负债合计,"204,220,335.80","182,234,743.24","250,564,735.81","249,300,495.69","201,223,255.34","181,405,526.51","188,089,324.03","205,858,126.48","180,384,889.28","180,447,970.85","170,708,391.68","184,005,876.28","187,323,022.27","159,540,362.19","150,612,838.78","173,695,699.76","185,008,033.11","178,494,501.70","175,833,787.75","181,131,112.24","276,465,716.25","285,677,876.14","285,425,959.19","305,599,940.29","336,074,302.89","483,140,611.64","441,564,017.93","447,912,259.37","495,058,001.65","661,213,272.29","557,216,369.16","634,307,440.71","594,682,340.56","708,176,205.98","770,114,524.49","945,216,102.89","995,204,340.95","1,378,334,903.01","1,217,217,058.49"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000.00","25,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","41,000,000.00","41,000,000.00","41,000,000.00","41,000,000.00","28,000,000.00","28,000,000.00",
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","97,500,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"796,577,667.37","807,470,980.89","135,435,400.56"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,"30,000,000.00","29,948,654.33","30,277,582.79","30,421,482.04","30,635,672.12","30,676,543.27","30,891,659.91","31,092,778.05","31,236,746.47","31,397,811.99","31,901,857.90","32,261,017.77","31,592,683.90",,,"2,000,000.00","16,845,471.55","16,126,128.55","1,751,167.14","1,751,167.14","15,984,658.00","14,483,256.79","13,310,520.23","13,215,917.77","18,439,788.97","43,444,821.89","51,256,300.35","50,500,252.48"
专项应付款,,,,,"3,226,249.88",,,,,,,,,"350,000.00","350,000.00","350,000.00","525,000.00","525,000.00","525,000.00","525,000.00","525,000.00","525,000.00","640,000.39",,"70,000.45",,"25,000.51","8,333.69","3,333.71",,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,"144,000,000.00",,,,,"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00",,,,
固定资产,"72,604,660.81","87,171,173.08","123,099,786.94","123,880,196.22","121,761,876.89","119,641,949.34","120,047,617.57","127,428,237.31","134,525,943.51","131,884,088.97","129,876,832.78","126,278,309.35","123,891,776.25","120,558,996.42","118,922,240.65","115,238,033.58","115,534,246.34","136,497,930.05","137,937,556.66","136,802,573.50","142,636,486.17","141,561,319.26","138,217,398.20","136,788,112.36","149,218,880.07","156,840,257.67","156,769,155.43","126,994,612.45","174,139,362.81","235,563,177.32","232,682,923.71","230,159,765.74","246,362,702.86","273,705,565.67","278,184,594.58","279,634,540.90","269,658,172.68","287,382,157.60","282,552,795.34"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,"17,359,675.00",,,,,,,,,,,,,"2,795,072.82","2,669,920.30","2,544,767.79","2,419,615.27","24,413,415.02","23,729,722.48"
在建工程,"18,322,417.95","11,269,773.34",,"12,000.00","155,771.00","330,984.68","330,984.68","523,288.95","461,379.93","1,684,923.06","1,253,822.83","1,795,759.16","1,052,475.64","1,316,834.62","2,228,941.89","7,474,092.76","14,655,067.67","1,046,875.10","693,443.24","3,201,828.37","5,986,607.83","10,295,972.88","11,540,547.38","14,169,764.51","18,541,014.32","68,345,660.44","75,315,098.30","81,410,116.11","40,417,139.10","3,713,205.88","1,141,874.84","50,629,850.30","57,315,106.93","52,826,379.74","52,758,551.77","54,860,400.59","55,980,618.72","51,531,847.79","136,326,232.06"
其他非流动负债,"2,787,999.99","2,590,999.95","2,393,999.91","3,275,499.89",,"3,780,999.87","3,507,749.86","3,578,666.50","3,287,916.48","3,095,499.99","2,849,000.04","2,602,500.09","2,356,000.14","2,109,500.19","2,109,500.19","1,616,500.29","1,370,000.34","1,123,500.39","877,000.44","630,500.49","336,778.32",,"1,652,777.78",,,,,,,,,,,,,,,"234,000,000.00","234,000,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"2,787,999.99","2,590,999.95","2,393,999.91","3,275,499.89","3,226,249.88","3,780,999.87","3,507,749.86","3,578,666.50","3,287,916.48","3,095,499.99","2,849,000.04","2,602,500.09","2,356,000.14","2,459,500.19","2,459,500.19","1,966,500.29","1,895,000.34","1,648,500.39","1,402,000.44","1,155,500.49","162,221,453.32","2,362,500.36","2,292,778.17","92,500.42","70,000.45","151,067,500.48","151,045,000.51","150,008,333.69","150,003,333.71","153,461,000.00","153,461,000.00","154,095,500.00","153,822,416.68","164,649,600.49","165,228,221.59","14,419,425.07","806,590,304.10","1,191,513,963.54","512,012,277.55"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,"130,333.12",,,,,,,,"1,432.33",,,
负债合计,"207,008,335.79","184,825,743.19","252,958,735.72","252,575,995.58","204,449,505.22","185,186,526.38","191,597,073.89","209,436,792.98","183,672,805.76","183,543,470.84","173,557,391.72","186,608,376.37","189,679,022.41","161,999,862.38","153,072,338.97","175,662,200.05","186,903,033.45","180,143,002.09","177,235,788.19","182,286,612.73","438,687,169.57","288,040,376.50","287,718,737.36","305,692,440.71","336,144,303.34","634,208,112.12","592,609,018.44","597,920,593.06","645,061,335.36","814,674,272.29","710,677,369.16","788,402,940.71","748,504,757.24","872,825,806.47","935,342,746.08","959,635,527.96","1,801,794,645.05","2,569,848,866.55","1,729,229,336.04"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"76,152,737.00","76,152,737.00","76,152,737.00","76,152,737.00","102,152,737.00","102,152,737.00","102,152,737.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","132,798,558.00","170,081,930.00","170,081,930.00","170,081,930.00","374,180,246.00","374,180,246.00","448,300,153.00","448,300,153.00","448,300,153.00","448,300,153.00","448,300,153.00","448,300,153.00","762,110,260.00","762,110,260.00","762,110,260.00","762,110,260.00","762,110,260.00","762,110,260.00","762,110,260.00","882,734,633.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,0.48,0.48,0.48,0.48,"404,025,000.48","407,055,347.74","407,055,347.74","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","391,732,437.24","883,049,725.01","883,049,725.01","883,049,725.01","678,951,409.01","678,951,409.01","1,555,787,569.80","1,555,787,569.80","1,555,787,569.80","1,555,787,569.80","1,555,787,569.80","1,555,787,569.80","1,241,977,462.80","1,241,977,462.80","1,241,977,462.80","1,241,977,462.80","1,241,977,462.80","1,432,097,908.69","1,241,977,462.80","1,953,624,337.01"
无形资产,"11,998,425.60","11,219,754.29","13,696,789.23","13,224,993.82","13,619,954.29","15,586,321.53","15,297,896.30","20,764,358.09","21,614,696.66","21,576,013.56","21,282,137.55","20,856,330.85","20,888,696.60","24,366,611.70","24,434,403.51","26,533,469.43","37,509,056.46","36,912,631.35","36,307,369.22","38,472,206.44","101,812,675.22","36,940,809.35","36,557,086.38","35,989,189.60","41,502,301.72","40,993,569.83","40,258,958.02","32,943,571.86","32,084,345.34","31,276,212.36","32,790,055.76","31,979,977.53","30,956,858.70","35,392,547.11","34,868,082.36","35,810,448.41","36,867,216.98","207,654,850.53","213,965,494.87"
盈余公积,"4,335,967.79","9,014,897.32","15,124,223.18","15,124,223.18","15,124,223.18","21,121,542.72","21,121,542.72","21,121,542.72","21,121,542.72","22,254,017.07","22,254,017.07","22,254,017.07","22,254,017.07","23,654,844.96","23,654,844.96","23,654,844.96","23,654,844.96","25,061,648.88","25,061,648.88","25,061,648.88","25,061,648.88","27,454,056.87","27,454,056.87","27,454,056.87","27,454,056.87","30,821,587.80","30,821,587.80","30,821,587.80","30,821,587.80","40,797,060.53","40,797,060.53","40,797,060.53","40,797,060.53","52,280,837.17","52,280,837.17","52,280,837.17","52,280,837.17","67,734,444.49","67,734,444.49"
开发支出,,,,,,"5,843,315.73","5,843,315.73","2,857,156.35","2,027,196.09","3,115,889.79","3,282,119.55","4,324,426.17","4,780,490.85","2,013,172.58","2,823,869.81","969,976.16","1,682,714.68","2,400,627.07","2,817,510.80","1,086,952.01","2,667,856.88","4,711,259.32","6,356,560.67","6,345,811.70","1,310,873.77","2,652,832.58","3,571,356.38","14,655.00","20,365.00","18,060.00","6,530.00","1,098,353.24","5,902,818.95","13,995,842.98","16,241,646.09","17,690,464.70","26,387,428.16","13,314,320.68","11,454,429.45"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,"5,735,672.01","5,735,672.01","4,487,406.98","4,487,406.98","4,487,406.98","4,487,406.98","3,327,599.98","3,327,599.98","3,327,599.98","3,327,599.98","2,201,162.32","2,201,162.32",,"527,633,337.65","436,643,109.69","436,643,109.69","436,643,109.69","436,643,109.69","1,224,573,426.86","1,224,573,426.86","1,224,573,426.86","1,224,573,426.86","1,224,573,426.86","1,224,573,426.86","1,224,573,426.86","1,232,560,887.90","1,217,202,665.35","1,217,202,665.35","1,217,202,665.35","1,217,202,665.35","1,586,217,486.83","1,586,217,486.83"
未分配利润,"24,981,266.57","51,590,439.92","87,083,321.83","103,519,223.23","112,656,166.39","125,136,346.04","130,777,267.91","101,801,051.62","103,698,125.43","100,343,871.77","99,461,770.99","103,403,769.71","108,276,982.96","108,935,117.89","108,189,291.98","105,408,869.96","108,406,778.36","105,414,072.66","107,472,565.73","110,200,502.30","127,918,302.35","149,908,268.57","172,571,730.04","196,279,016.28","238,289,974.10","266,163,240.27","321,018,021.27","374,394,164.36","428,710,675.25","399,638,731.93","457,587,177.84","467,430,444.41","489,074,140.75","466,517,377.32","526,686,135.92","550,234,190.63","576,305,654.56","560,765,826.21","628,112,942.45"
长期待摊费用,"416,196.32","2,681,898.52","225,750.86","160,323.16","136,646.34","112,969.52","89,292.70","126,195.88","215,503.88","182,492.51","163,916.67","580,791.22","547,001.19","513,211.20","482,249.33","1,092,094.02","1,415,803.50","1,296,267.89","1,231,416.73","1,649,765.57","2,728,408.12","4,579,763.77","5,141,393.45","6,069,229.14","6,550,171.69","8,833,320.22","9,408,840.62","9,444,695.73","10,412,046.53","13,004,771.02","11,901,148.31","14,493,005.36","15,444,769.70","23,122,249.05","23,394,150.04","22,665,742.45","21,637,192.68","25,026,342.14","21,861,421.12"
少数股东权益,,,,,,,,"4,121,760.94","3,636,930.45","3,404,843.33","3,177,548.80","2,884,404.57","2,571,738.42","2,473,466.11","2,327,310.89","2,266,371.65","1,881,484.50","1,628,073.29","1,452,874.64","1,329,520.45","1,212,995.13","547,647.74","536,581.31",,,,"47,639.03","-543,293.98","-1,374,229.18","1,953,200.93","786,979.09","-881,256.48","2,867,739.74","3,670,623.21","2,859,674.63","3,533,904.35","1,075,403.67","1,753,694.14","2,216,077.39"
递延所得税资产,"348,279.70","406,837.42","744,216.82","809,140.12","1,024,379.18","2,639,004.09","2,689,745.04","3,345,399.91","3,402,384.97","3,505,367.41","3,468,885.54","3,727,909.38","3,867,331.83","3,886,736.91","3,752,947.33","4,118,229.04","3,897,306.14","4,568,894.57","4,717,053.48","4,873,967.64","8,851,871.99","7,832,592.87","9,482,247.41","7,200,451.65","7,810,036.01","6,723,575.43","6,617,020.89","6,455,192.38","6,455,192.38","8,255,886.42","8,255,886.42","8,255,886.42","8,255,886.42","20,857,529.63","20,956,905.52","22,499,846.17","21,841,521.30","29,615,660.62","29,347,246.01"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","3,115,800.00",,"2,132,163.93","13,641,313.73","12,735,575.79","222,631.60","3,711,427.40","628,832.16","19,029,036.54","209,610.72","3,187,465.05","3,187,465.05",,,"25,313,324.66","24,297,155.27","48,640,274.77","22,520,434.24","19,452,845.85","57,478,981.95","45,668,284.70","39,646,354.20","12,569,323.05","8,846,376.05"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"103,689,980.38","112,749,436.65","137,766,543.85","138,086,653.32","136,698,627.70","144,154,544.89","144,298,852.02","160,780,308.50","167,982,777.05","166,436,182.28","163,815,121.90","192,050,933.11","189,463,833.67","188,260,746.20","188,393,734.54","192,504,967.09","208,698,338.04","217,948,212.19","230,639,604.23","230,059,615.79","823,937,687.45","678,178,112.44","676,828,193.11","693,827,389.09","661,785,997.99","1,512,150,108.08","1,521,701,321.55","1,523,812,075.06","1,529,228,006.57","1,583,469,231.66","1,577,400,168.31","1,665,815,198.22","1,674,802,722.49","1,710,866,145.61","1,755,301,495.43","1,755,473,614.57","1,760,665,991.96","2,292,568,289.59","2,344,071,734.21"
所有者权益(或股东权益)合计,"105,469,971.84","136,758,074.72","178,360,282.49","194,796,183.89","633,958,127.05","655,465,973.50","661,106,895.37","651,575,350.52","652,987,593.84","650,533,727.41","649,424,332.10","653,073,186.59","657,633,733.69","659,594,424.20","658,702,443.07","655,861,081.81","658,474,103.06","656,634,790.07","658,518,084.49","661,122,666.87","1,207,324,601.37","1,231,041,628.19","1,253,694,023.23","1,276,864,728.16","1,318,875,685.98","2,301,072,550.87","2,355,974,970.90","2,408,760,180.98","2,462,245,756.67","2,446,476,716.19","2,503,258,940.26","2,511,433,971.26","2,536,826,663.82","2,526,556,560.50","2,585,914,370.52","2,610,136,654.95","2,823,870,064.09","2,827,431,632.56","3,567,265,720.95"
资产总计,"312,478,307.63","321,583,817.91","431,319,018.21","447,372,179.47","838,407,632.27","840,652,499.88","852,703,969.26","861,012,143.50","836,660,399.60","834,077,198.25","822,981,723.82","839,681,562.96","847,312,756.10","821,594,286.58","811,774,782.04","831,523,281.86","845,377,136.51","836,777,792.16","835,753,872.68","843,409,279.60","1,646,011,770.94","1,519,082,004.69","1,541,412,760.59","1,582,557,168.87","1,655,019,989.32","2,935,280,662.99","2,948,583,989.34","3,006,680,774.04","3,107,307,092.03","3,261,150,988.48","3,213,936,309.42","3,299,836,911.97","3,285,331,421.06","3,399,382,366.97","3,521,257,116.60","3,569,772,182.91","4,625,664,709.14","5,397,280,499.11","5,296,495,056.99"
负债和所有者(或股东权益)合计,"312,478,307.63","321,583,817.91","431,319,018.21","447,372,179.47","838,407,632.27","840,652,499.88","852,703,969.26","861,012,143.50","836,660,399.60","834,077,198.25","822,981,723.82","839,681,562.96","847,312,756.10","821,594,286.58","811,774,782.04","831,523,281.86","845,377,136.51","836,777,792.16","835,753,872.68","843,409,279.60","1,646,011,770.94","1,519,082,004.69","1,541,412,760.59","1,582,557,168.87","1,655,019,989.32","2,935,280,662.99","2,948,583,989.34","3,006,680,774.04","3,107,307,092.03","3,261,150,988.48","3,213,936,309.42","3,299,836,911.97","3,285,331,421.06","3,399,382,366.97","3,521,257,116.60","3,569,772,182.91","4,625,664,709.14","5,397,280,499.11","5,296,495,056.99"
