科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"6,389,031.69","8,519,615.90","12,608,147.80","14,523,282.11","14,142,871.43","10,796,903.21","10,431,511.94","13,767,983.83","14,019,043.65","17,319,607.17","17,605,063.14","2,508,111.71","2,005,692.54","3,838,675.44","2,814,903.51","7,665,654.22","4,659,016.97","4,633,786.77","4,813,619.00","247,731.93","13,290,699.53","12,112,654.73","40,305,112.55","47,542,660.00","8,314,000.25","6,273,230.46","7,922,885.16","9,306,842.90","5,697,570.97","12,975,147.83","80,438,298.24","90,115,875.39","9,571,418.45","14,302,931.55","11,123,781.83","9,911,082.52","16,633,116.28"
应付职工薪酬,"4,098,632.81","6,763,532.95","9,168,116.15","3,068,342.57","6,536,840.84","6,727,088.94","8,875,200.82","2,063,908.29","3,180,797.68","6,142,786.70","9,090,400.92","3,937,937.17","5,028,035.31","7,480,491.75","12,399,276.44","6,829,914.44","9,649,526.74","11,691,355.45","13,077,451.91","10,551,738.12","13,428,159.61","16,687,973.84","17,153,865.25","15,859,931.34","18,129,591.78","17,973,483.85","20,868,367.35","13,219,479.61","16,493,668.11","24,726,993.49","26,955,382.31","20,604,538.40","25,493,515.71","26,322,415.89","29,067,241.88","20,342,172.92","23,176,170.86"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,399,272.50","758,635.58","4,001,010.54","1,524,711.18","2,355,122.40","2,743,906.26","2,137,697.77","595,541.00","2,761,259.32","2,506,358.92","3,776,096.02","-2,749,855.06","-2,864,833.19","-2,534,830.00","190,395.13","-891,709.20","-811,565.06","-674,806.51","8,165,331.16","1,693,683.56","1,441,051.72","143,400.00","1,910,885.08","4,697,516.17","664,641.55","1,507,824.83","1,825,792.86","2,056,623.80","2,255,286.14","47,923,491.73","4,952,421.57","5,819,637.15","6,461,871.06","13,471,432.58","6,281,879.68","1,380,848.60","2,727,962.50"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,325,000.00","9,187,561.64","13,463,178.08","18,202,655.48","22,079,616.43","12,757,751.14","6,058,630.14","13,767,671.23"
应付利息,,,,,,,,,,,,,,,,,,,"497,641.81","231,767.14","397,943.53","461,460.00","336,353.29",,"187,762.49",,,,,,,,,,"109,958.34","109,958.34","26,096.69"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,"16,504,320.00",,,,,,,,,,,,"3,741,935.25",,,,,,,,,,,,
存货,"39,002,680.63","58,179,112.48","44,825,610.22","57,317,115.06","62,525,124.21","75,963,649.44","78,322,300.70","87,837,179.95","108,549,046.41","147,855,077.77","134,193,883.96","121,206,792.97","123,165,409.15","148,043,126.33","130,716,906.75","135,225,861.59","165,018,422.15","189,880,051.39","204,380,769.67","196,230,233.18","223,473,603.96","245,865,032.79","272,677,423.72","257,704,024.21","277,518,739.63","282,840,535.19","270,340,007.44","275,869,218.65","290,327,161.82","256,186,856.58","234,155,727.18","246,484,395.83","231,033,063.62","224,610,625.33","203,816,543.29","211,048,850.49","223,892,646.10"
其他应付款,"777,792.70","721,375.89","226,229.45","90,267.45","8,800,521.60","935,973.91","815,808.42","429,170.57","323,895.49","111,894.16","1,188,021.64","2,422,368.87","2,669,042.68","1,125,931.58","1,301,784.10","799,034.09","12,370,824.02","538,833.91","1,770,194.40","3,755,932.29","933,635.64","2,465,440.41","31,659,208.01","29,188,722.02","34,320,284.61","33,336,757.04","91,364,715.79","45,043,211.57","49,098,901.05","303,192,791.98","280,394,730.84","284,887,976.20","290,560,273.11","262,416,906.06","250,198,531.39","167,240,221.92","101,581,047.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"467,326.08","961,830.62","970,426.38","984,881.16","294,212,489.55","289,424,616.62","491,644.34","243,034.59"
其他流动资产,,,,,,,,,,,,,"325,053.31","116,530.25",,,,,"3,576,572.03","4,126,155.59","4,877,312.11","3,163,667.68","166,650,934.96","169,158,282.88","12,584,828.82","13,531,695.65","6,922,483.53","5,553,875.28","2,606,419.34","4,875,570.31","259,879,303.93","267,012,084.73","75,763,171.27","191,287,143.99","144,573,235.97","49,248,433.89","12,738,076.11"
其他流动负债,,,"500,000.00",,,,"500,000.00",,"500,000.00",,"500,000.00","-8,002.14","500,000.00","517,671.00","2,240,000.00","2,240,000.00","6,934,376.58","8,190,000.00",,,"8,930,046.80","2,400,000.00",,,,,,,,,,,,,,,
流动资产合计,"146,697,599.82","127,997,666.94","138,455,095.66","150,992,047.52","727,639,276.19","702,815,770.76","706,883,511.38","683,036,216.41","697,019,794.14","692,829,701.00","676,099,849.17","647,920,022.42","664,280,102.77","637,944,366.01","620,060,088.13","590,353,717.50","640,008,335.34","673,791,948.14","675,008,989.05","687,184,234.69","442,461,729.84","444,540,534.24","696,717,095.34","675,317,174.51","611,922,509.43","521,650,337.57","495,431,259.29","443,147,364.45","1,310,626,904.24","1,231,777,507.62","1,493,180,210.63","1,444,036,496.87","1,380,464,593.69","1,218,675,251.72","1,139,722,192.09","872,180,400.24","849,086,749.58"
流动负债合计,"32,181,850.82","66,055,199.12","59,454,660.11","60,982,275.03","71,382,071.71","54,957,707.09","42,273,858.08","22,573,003.47","55,526,615.47","62,693,007.06","60,942,518.74","36,125,184.71","66,149,660.09","53,051,032.20","60,717,775.38","36,991,141.20","83,816,565.87","133,043,222.54","186,390,458.06","201,012,210.57","157,615,463.55","184,920,210.73","240,587,936.70","251,043,578.19","239,073,798.47","180,359,537.73","205,280,941.67","162,904,260.30","167,221,463.14","608,550,191.20","494,928,466.49","520,907,910.24","531,712,466.29","718,010,534.83","716,068,960.65","327,395,742.53","344,918,908.55"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"15,000,000.00",,,,,,,,,,,,,,"45,739,400.00","44,016,700.00","46,316,200.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"295,025,204.00","306,476,660.00","304,811,074.00","299,292,992.00",,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,"170,000,000.00","170,000,000.00",,,,,,,,"250,000,000.00",,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,"-301,016.20",,,,,,,,"7,896,240.69","25,210,955.20","18,970,566.08","18,029,149.31","18,600,967.50","13,778,678.91","9,294,929.17","8,883,678.70","7,655,705.22","5,640,855.96","53,454,098.31","51,558,309.88","52,973,905.90","10,308,691.70","9,986,837.79","11,718,976.77"
专项应付款,,,,,,,,,,"500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"4,128,168.70","22,432,550.58","34,328,102.09","34,103,562.36","34,006,736.12","35,000,816.60","41,114,349.45","40,433,576.12","41,117,262.71","42,275,081.81","46,040,875.83","45,641,035.70","45,608,095.02","45,330,810.39","45,289,912.37","44,464,161.25","44,208,222.53","46,884,398.38","163,631,947.52","162,508,006.10","161,919,003.00","161,934,464.15","166,385,499.00","169,100,131.80","170,105,025.10","172,612,811.81","205,307,974.02","201,598,262.78","198,860,284.08","204,577,685.94","204,063,737.19","200,247,772.56","198,361,676.38","195,718,407.55","202,066,166.94","195,330,147.39","193,637,603.83"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,311,038.24","7,063,039.31","6,624,004.06","6,122,706.32","5,681,995.90","6,351,798.51","5,852,951.52","5,409,792.83"
在建工程,"55,457.62","18,905,240.94","28,538,881.93","24,235,958.86","29,331,619.90","42,221,757.12","33,089,318.82","36,065,690.05","45,948,392.20","63,784,546.91","66,506,047.00","72,074,216.54","72,914,792.78","85,828,359.98","98,282,010.29","102,617,679.46","108,390,547.96","115,976,159.95","16,532,555.45","19,761,765.93","22,087,263.07","27,544,685.56","26,805,916.25","33,420,728.84","43,700,651.81","48,826,077.28","13,492,043.10","16,082,296.19","18,983,805.64","12,990,173.10","14,034,253.48","15,509,133.00","13,932,778.28","14,452,474.89","6,487,189.80","8,900,980.57","14,852,954.67"
其他非流动负债,,,,,,,,,,,,,,"2,240,000.00",,,,,,,,,,,,,,,,"1,291,515.26","464,259.46","301,098.68",,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,"500,000.00",,,,"2,240,000.00",,,,,,,,,"3,100,000.00",,,,"5,640,000.00","5,640,000.00","5,640,000.00","310,433,092.54","319,643,958.77","317,376,176.74","311,055,698.32","11,321,995.90","12,991,798.51","12,501,192.28","12,049,792.83"
固定资产清理,,,,,,,,,,,,,"-23,377.40",,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"32,181,850.82","66,055,199.12","59,454,660.11","60,982,275.03","71,382,071.71","54,957,707.09","42,273,858.08","22,573,003.47","55,526,615.47","63,193,007.06","60,942,518.74","36,125,184.71","66,149,660.09","55,291,032.20","60,717,775.38","36,991,141.20","83,816,565.87","133,043,222.54","186,390,458.06","201,012,210.57","157,615,463.55","184,920,210.73","243,687,936.70","251,043,578.19","239,073,798.47","180,359,537.73","210,920,941.67","168,544,260.30","172,861,463.14","918,983,283.74","814,572,425.26","838,284,086.98","842,768,164.61","729,332,530.73","729,060,759.16","339,896,934.81","356,968,701.38"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"93,000,000.00","93,000,000.00","93,000,000.00","93,000,000.00","124,000,000.00","124,000,000.00","124,000,000.00","124,000,000.00","248,000,000.00","248,000,000.00","248,000,000.00","248,000,000.00","248,000,000.00","248,000,000.00","248,000,000.00","248,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","372,000,000.00","432,805,921.00","432,805,921.00","432,805,921.00","432,805,921.00","432,805,921.00","432,805,921.00","432,805,921.00","432,805,921.00","432,805,921.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"840,917.72","840,917.72","840,917.72","840,917.72","538,896,775.40","538,896,775.40","547,706,917.72","547,706,917.72","423,706,917.72","423,481,060.04","423,706,917.72","423,706,917.72","423,706,917.72","423,706,917.72","423,706,917.72","423,706,917.72","299,706,917.72","299,706,917.72","299,706,917.72","299,706,917.72","299,706,917.72","299,706,917.72","300,522,177.22","300,522,177.22","300,522,177.22","306,676,402.59","306,996,423.85","306,996,423.85","1,159,579,696.13","1,158,861,676.58","1,159,579,696.13","1,159,579,696.13","1,159,579,696.13","1,159,579,696.13","1,160,959,645.64","1,307,350,690.84","1,280,953,458.13"
无形资产,,"35,569,949.70","34,852,920.73","34,440,532.20","34,214,648.70","33,988,765.20","33,903,881.70","36,785,363.82","35,185,940.09","34,774,438.75","36,932,318.55","36,340,673.74","35,749,111.99","35,157,550.24","44,327,624.68","43,736,062.93","42,509,669.06","46,047,530.25","54,148,384.83","53,396,648.99","52,526,949.20","49,688,631.23","54,404,965.19","53,510,005.96","55,074,819.13","50,868,686.91","72,744,968.14","70,307,061.67","68,547,809.52","90,877,330.70","88,849,619.55","87,565,231.74","79,745,626.14","98,022,759.17","128,957,681.06","127,350,361.73","125,444,506.25"
盈余公积,"2,543,628.04","5,685,610.24","9,734,995.08","9,762,175.68","9,707,814.48","9,707,814.48","12,030,111.52","12,030,111.52","12,053,602.69","12,053,601.69","13,618,001.37","13,618,001.37","13,618,001.37","13,618,001.37","14,316,295.95","13,618,001.37","14,316,295.95","14,316,295.95","17,377,087.71","14,316,295.95","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71","17,377,087.71",,,
开发支出,,,,,,,"3,962,290.81","1,994,106.47",,,"5,628,251.27","5,628,251.27","5,628,251.27","5,628,251.27","7,236,545.05","7,236,545.05","7,236,545.05","7,736,925.05","15,973,127.63","22,525,210.12","28,233,925.94","35,314,038.67","24,586,963.08","32,336,847.60","34,247,276.60","40,866,995.36","8,512,892.98","11,835,916.93","25,762,278.62","43,531,482.94","45,074,315.97","54,954,522.37","68,838,792.53","50,252,906.47","24,029,673.21","40,017,273.59","51,737,169.83"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"489,422,829.46","489,422,827.10","489,422,827.10","489,422,827.10","489,422,827.10","522,612,323.31","518,291,995.35","512,511,463.52"
未分配利润,"22,892,652.37","39,817,968.15","74,809,191.69","80,864,567.60","84,219,435.96","89,444,254.36","96,230,204.08","94,901,099.40","82,515,648.33","89,607,040.27","90,649,011.19","91,848,841.98","74,782,116.62","74,424,080.36","72,133,662.39","69,464,387.07","76,911,099.32","75,732,513.36","59,904,557.92","66,067,273.52","50,752,221.99","28,799,914.23","70,102,058.45","47,699,609.15","22,701,730.98","-3,757,080.32","-88,099,235.21","-102,506,021.91","-131,759,304.29","-186,644,560.32","-73,601,317.46","-89,578,829.60","-121,474,006.18","-161,033,422.78","-222,085,443.90","-247,534,522.72","-267,850,073.18"
长期待摊费用,"550,000.00","412,500.04","1,472,675.08","1,677,835.09","2,932,029.61","2,897,654.62","2,936,551.39","2,682,721.93","2,248,892.47","2,175,063.01","1,921,233.39","1,701,778.92","1,482,324.45","1,262,869.98","1,043,415.51","823,961.04","604,506.57","441,839.07","392,745.81","343,652.55","294,559.29","245,466.03","983,544.58","934,451.32","885,358.06","836,264.80","766,823.79","1,332,417.76","897,517.87","847,655.77","1,334,261.06","1,259,547.20","1,766,575.81","1,979,525.61","2,383,795.63","3,366,773.69","20,495,943.60"
少数股东权益,,,,,,,,,,,,,,,"46,126.43",,"-174,403.60","-280,299.61","87,528.25","238,047.42","973,514.54","683,297.67",,,,,,,,,,,"-14,414.27","-20,964.88","-75,417.74","10,979,093.74","37,117,747.62"
递延所得税资产,"27,822.81","81,787.03","192,089.11",,"81,787.03","81,787.03","341,351.16","192,089.11","210,296.64","296,976.21","3,364,572.28","3,354,260.92","407,490.47","3,973,910.92","2,232,726.80","2,134,013.90","2,186,003.27","2,186,003.27","8,467,837.09","4,933,529.41","5,196,990.37","5,467,597.05","7,345,955.30","3,200,785.24","17,471,448.59","18,505,089.95","9,832,587.83","9,930,324.08","17,553,302.57","10,718,361.42","14,594,397.90","14,769,473.14","17,321,376.75","19,996,385.06","15,803,692.21","15,871,932.77","16,839,933.79"
外币报表折算价差,,,,,,,"-9,836.69","-21,368.20","-72,205.96","-198,901.37","-423,301.53","-432,036.75",,,"-448,455.04","-414,306.23","-1,077,687.44","-1,161,688.82","-1,310,962.28","-2,422,987.47","-238,188.91",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"206,669.52","209,904.45","214,929.06",,,"354,958.04","292,157.03",,"264,709.92","466,595.89","517,111.02",,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"4,761,449.13","77,402,028.29","99,384,668.94","94,457,888.51","100,566,821.36","114,190,780.57","115,347,743.33","118,153,547.50","124,710,784.11","143,306,106.69","160,393,298.32","164,946,886.61","161,976,593.03","177,095,665.64","198,412,234.70","201,012,423.63","205,490,452.48","219,565,013.00","259,146,598.33","263,733,523.02","455,725,286.76","458,608,234.40","305,723,798.60","311,473,516.84","339,513,728.60","351,116,893.61","324,435,968.77","320,381,208.58","339,488,677.00","1,110,621,224.55","863,014,268.21","917,182,605.42","920,947,962.87","922,819,191.75","958,388,613.86","963,133,002.88","993,554,752.26"
所有者权益(或股东权益)合计,"119,277,198.13","139,344,496.11","178,385,104.49","184,467,661.00","756,824,025.84","762,048,844.24","779,957,396.63","778,616,760.44","766,203,962.78","772,942,800.63","775,550,628.75","776,741,724.32","760,107,035.71","759,748,999.45","757,754,547.45","754,374,999.93","761,682,221.95","760,313,738.60","747,765,129.32","749,905,547.14","740,571,553.05","718,228,557.91","758,752,957.24","735,747,113.16","712,362,439.56","692,407,693.45","608,946,286.39","594,984,312.73","1,477,254,118.10","1,423,415,448.43","1,541,622,053.58","1,522,935,015.31","1,458,644,391.95","1,412,161,912.74","1,369,050,046.79","1,495,416,468.31","1,485,672,800.46"
资产总计,"151,459,048.95","205,399,695.23","237,839,764.60","245,449,936.03","828,206,097.55","817,006,551.33","822,231,254.71","801,189,763.91","821,730,578.25","836,135,807.69","836,493,147.49","812,866,909.03","826,256,695.80","815,040,031.65","818,472,322.83","791,366,141.13","845,498,787.82","893,356,961.14","934,155,587.38","950,917,757.71","898,187,016.60","903,148,768.64","1,002,440,893.94","986,790,691.35","951,436,238.03","872,767,231.18","819,867,228.06","763,528,573.03","1,650,115,581.24","2,342,398,732.17","2,356,194,478.84","2,361,219,102.29","2,301,412,556.56","2,141,494,443.47","2,098,110,805.95","1,835,313,403.12","1,842,641,501.84"
负债和所有者(或股东权益)合计,"151,459,048.95","205,399,695.23","237,839,764.60","245,449,936.03","828,206,097.55","817,006,551.33","822,231,254.71","801,189,763.91","821,730,578.25","836,135,807.69","836,493,147.49","812,866,909.03","826,256,695.80","815,040,031.65","818,472,322.83","791,366,141.13","845,498,787.82","893,356,961.14","934,155,587.38","950,917,757.71","898,187,016.60","903,148,768.64","1,002,440,893.94","986,790,691.35","951,436,238.03","872,767,231.18","819,867,228.06","763,528,573.03","1,650,115,581.24","2,342,398,732.17","2,356,194,478.84","2,361,219,102.29","2,301,412,556.56","2,141,494,443.47","2,098,110,805.95","1,835,313,403.12","1,842,641,501.84"
