科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"267,388,387.60","145,515,907.95","292,347,764.69","753,482,311.55","1,548,991,217.65","1,802,001,263.55","1,543,596,076.27","1,438,356,305.75","1,761,993,101.27","1,879,678,896.14","2,272,292,791.42","2,443,719,192.77","2,273,787,976.94","1,902,761,835.35","2,312,396,867.29","2,603,879,377.12","2,228,395,188.97","1,842,275,882.48","1,381,796,727.11","1,392,798,908.28","1,657,294,705.42","2,283,845,112.38","2,561,059,344.75","2,468,019,102.13","2,923,988,620.11","2,502,683,471.27","2,292,197,022.64","1,709,827,293.90","1,876,533,689.80","1,469,208,534.77","1,251,947,018.93","2,028,769,228.23","2,111,906,769.42","1,567,868,342.91","1,894,968,633.98","3,779,136,133.23","3,055,828,662.22","2,167,935,086.36","2,702,199,718.43","2,764,635,124.55","4,417,392,893.76","4,318,380,748.98","4,625,025,844.80","4,877,024,547.81","4,866,723,447.08","2,952,528,809.03"
短期借款,"40,000,000.00","40,000,000.00",,,,"338,560,000.00","428,560,000.00","313,840,000.00","313,840,000.00","130,000,000.00","40,000,000.00",,,,,,,,,,,"8,346,955.00","74,946,955.00","324,678,157.00","326,436,004.00","116,574,049.00","136,574,049.00","120,000,000.00","370,000,000.00","395,000,000.00","650,200,000.00","649,181,200.00","595,000,000.00","761,000,000.00","761,000,000.00","556,700,000.00","338,700,000.00","311,700,000.00","290,700,000.00",,,"60,000,000.00","220,000,000.00","620,000,000.00","530,000,000.00","485,718,512.06"
交易性金融资产,,,,,"8,815,060.14","7,262,638.63","6,224,910.52","5,687,901.17","6,805,555.56","8,030,018.11","7,873,003.45","9,176,271.63","8,806,393.09","7,449,375.57","8,731,907.88","9,515,169.45","9,020,447.87","8,569,366.44","7,872,722.92","7,105,480.67","7,208,906.50","7,349,577.82","6,991,378.61","7,357,671.26","7,625,408.19","7,303,054.37","8,219,069.61","8,463,466.76","8,190,305.13","7,971,452.28","4,635,074.83","5,146,223.99","7,283,184.88","8,239,190.28","5,643,541.98","7,252,791.18","5,917,711.59","6,137,533.00","6,213,353.72","6,138,097.51","6,698,180.85","7,155,878.03","7,831,754.59","8,003,585.74","7,170,513.23","6,877,530.05"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,100,000.00","5,100,000.00","600,000.00",,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00",,,,,,,,,,"45,037,232.18","45,037,232.18","300,000.00","82,773,615.00","124,878,786.96","109,941,606.92","107,481,011.14","378,443,688.16","498,531,601.12","387,042,760.65","303,209,975.68","248,027,182.57","423,100,508.93","95,519,427.80","51,533,349.56","97,633,336.63","118,727,222.26","136,292,199.57","124,835,750.98","173,405,664.37","209,004,123.01","166,500,957.06"
应收账款,"11,425,819.27","12,629,222.94","23,852,118.79","34,130,411.87","39,309,576.44","35,086,930.50","57,111,384.74","32,277,513.42","35,053,066.70","25,961,942.13","18,803,629.62","37,094,843.12","29,458,531.02","43,188,466.70","33,303,554.11","30,363,665.10","36,684,922.21","13,638,824.08","9,462,650.01","33,813,291.81","47,498,920.77","61,660,890.80","76,917,239.76","65,192,342.70","58,175,407.85","53,393,636.98","85,294,978.97","31,864,147.30","12,430,024.09","28,864,862.67","46,639,095.99","36,284,582.96","42,162,190.82","33,008,608.07","27,086,874.78","50,646,406.09","78,221,227.61","63,470,358.32","53,632,564.51","82,706,427.22","36,842,375.44","42,902,941.61","60,138,816.24","47,806,441.92","142,543,833.03","74,914,472.90"
应付账款,"69,653,764.55","69,667,637.85","70,877,938.01","137,502,745.72","222,829,492.59","216,512,921.58","223,352,377.88","446,433,704.02","414,756,419.28","432,648,016.61","432,382,098.83","554,986,180.34","524,816,488.81","580,598,928.41","621,260,246.76","782,082,127.35","646,215,438.78","823,176,962.29","639,277,061.64","952,961,084.81","836,598,604.70","1,689,412,931.22","2,131,883,145.34","2,297,629,116.99","1,624,674,513.57","2,182,771,210.56","1,871,304,210.58","1,984,019,660.87","1,586,444,656.98","2,215,519,238.87","2,380,960,708.50","2,312,151,481.39","2,262,197,912.05","2,219,812,996.83","2,391,244,659.51","2,206,178,549.35","2,092,487,093.89","2,012,114,811.63","2,014,669,771.89","2,303,757,103.88","2,251,491,808.58","1,978,358,386.40","1,956,102,566.09","2,423,277,835.73","2,570,263,126.00","2,447,518,466.22"
预付款项,,"199,696,192.96","83,968,334.22","56,159,584.83","64,891,559.77","114,590,515.38","91,120,868.70","128,816,850.68","112,648,552.07","117,518,898.19","141,225,279.51","142,404,676.45","246,481,844.55","385,004,679.91","380,812,836.97","415,150,811.62","475,010,362.43","487,540,888.14","515,746,580.03","472,995,864.12","572,441,835.75","535,764,318.86","679,946,299.02","222,194,798.93","393,961,728.04","493,362,036.81","532,855,798.24","479,434,074.33","638,329,579.96","496,880,777.62","229,419,830.49","66,373,699.08","117,256,164.85","75,662,966.53","88,930,157.85","122,968,929.10","116,052,967.90","133,901,169.79","137,548,788.97","304,396,204.35","352,814,607.03","317,220,566.82","548,102,194.77","303,802,044.64","597,645,413.93","363,522,194.09"
预收款项,"115,698,762.65","84,481,951.80","85,056,002.78","308,591,578.73","868,644,652.32","1,188,230,918.65","1,263,385,737.17","623,017,769.06","737,957,644.47","853,730,698.35","1,131,623,192.04","266,192,151.48","336,569,488.61","264,978,700.77","1,021,192,223.53","604,619,539.16","705,452,227.73","706,879,506.58","624,645,568.10","1,346,711,566.11","2,327,052,673.00","3,645,173,660.68","4,777,356,249.06","4,070,605,679.77","4,914,306,834.73","4,636,801,561.81","4,889,086,355.59","4,617,613,582.52","4,776,099,770.64","4,642,921,161.69","3,935,530,859.58","3,242,184,999.40","3,376,369,480.22","3,385,810,764.99","3,862,447,653.52","3,493,846,643.57","3,688,627,905.46","3,339,076,523.03","3,547,291,882.12","2,894,865,411.71","3,352,029,098.81","2,698,859,439.17","3,033,769,849.34","2,313,837,456.83","3,326,315,551.60","3,308,621,639.70"
其他应收款,"31,776,340.61","23,725,584.84","66,541,436.23","32,290,779.06","152,553,907.91","171,338,510.68","278,276,186.56","306,084,934.51","330,168,181.04","305,178,661.86","157,968,481.53","86,507,130.86","75,000,209.31","71,280,154.94","73,188,656.77","31,889,096.43","33,685,473.23","45,612,190.64","351,779,523.07","139,684,166.74","162,728,093.38","170,665,326.58","324,574,012.45","226,463,903.73","142,114,617.59","229,909,541.09","137,149,429.46","224,255,665.18","294,276,705.57","347,686,172.23","415,946,195.90","340,233,518.48","293,149,412.54","301,228,634.41","300,854,825.49","813,007,834.47","706,954,200.61","404,259,212.19","113,848,509.80","695,698,060.52","601,536,275.54","664,048,782.63","819,390,632.13","666,823,147.87","841,788,596.05","872,149,049.04"
应付职工薪酬,"1,064,962.67",,"231,769.79","182,856.29","529,333.85","682,674.22","223,213.33","1,080,122.09","797,178.76","1,248,075.44","727,268.08","3,176,591.07","1,019,395.55","1,242,838.65","1,396,274.01","26,377,505.60","15,121,968.34","12,860,337.06","13,414,355.16","13,369,481.11","10,201,279.54","7,280,061.58","7,627,184.04","41,309,726.01","35,356,770.86","12,558,865.39","12,372,032.07","40,534,209.85","25,500,449.27","13,024,705.37","9,578,246.43","38,622,274.63","28,314,008.46","13,632,360.55","15,416,253.62","67,269,800.55","52,230,412.67","27,200,562.79","29,423,561.83","61,037,523.04","49,504,355.06","33,157,598.46","30,622,763.30","66,021,283.78","60,445,642.28","35,871,446.87"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"98,405,447.12","93,929,813.25","240,861,343.88","363,129,153.78","714,391,700.55","670,441,314.09","-30,230,065.37","300,199,409.32","265,917,301.34","228,701,515.54","240,356,869.70","346,335,769.14","301,056,569.47","160,761,419.24","117,997,208.40","188,821,016.20","143,426,011.82","71,844,393.07","471,248,650.18","135,835,424.70","48,711,444.32","-93,575,066.81","45,288,709.62","606,958,397.09","459,605,572.74","595,481,651.75","451,152,754.85","438,183,620.49","374,138,667.69","158,053,611.02","149,463,816.41","269,821,617.36","266,469,396.56","249,817,685.59","220,548,553.56","293,882,976.04","255,180,310.96","240,335,213.36","345,100,235.74","457,790,719.82","381,740,855.40","337,218,789.33","336,269,153.70","516,128,854.37","357,700,207.26","312,239,402.56"
应收利息,,,,"884,722.22","1,244,444.44","2,683,333.33","1,883,297.73","1,069,444.41","1,069,444.41","1,069,444.41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,450,000.00","2,250,000.00","1,377,777.78",,,,
应付利息,,,,,,,,,,,,,,,,"800,548.39","430,493.80","505,916.32","916,813.12","349,587.55","121,916.66","865,025.87","857,544.53","926,888.20","10,925,319.91","883,462.82","9,002,130.70","412,578.68","403,353.67","272,238.68","1,473,859.79","7,523,531.28","18,324,900.07","45,733,934.31","55,407,476.62","6,814,332.95","19,353,732.76","37,362,924.79","48,103,707.07","4,811,354.32","18,761,088.42","33,601,088.43","51,339,683.72","6,487,810.70","20,481,426.29","57,658,002.08"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"2,051,102.03",,,,"9,226,954.53","37,179,629.94","20,545,565.14","13,811,864.60","13,811,864.60","13,811,864.60","13,811,864.60","13,811,864.60","13,811,864.60","13,811,864.60","35,770,000.00",,,,"28,800,000.00",,,,,"73,500,000.00","73,500,000.00","73,500,000.00","23,500,000.00","23,500,000.00",,"69,721,544.90","32,489,227.12",,,"104,549,388.09","64,762,687.29","20,090,000.00","20,090,000.00","20,090,000.00","20,090,000.00","20,090,000.00","20,090,000.00","20,090,000.00","20,090,000.00","20,090,000.00","20,090,000.00","20,090,000.00"
存货,"671,858,629.29","659,772,980.07","889,358,844.57","971,572,357.67","2,334,520,737.07","2,577,844,494.65","2,920,965,478.34","2,987,189,185.43","3,140,305,421.43","3,098,357,455.08","3,264,286,661.15","2,508,952,827.38","2,751,133,942.01","2,847,275,348.19","3,170,899,253.37","3,166,053,185.57","3,345,809,702.34","3,969,911,374.84","4,046,410,413.57","4,899,489,998.78","5,283,522,597.42","6,571,107,744.14","7,204,056,051.70","7,293,168,542.87","7,278,965,963.18","7,884,775,318.81","8,343,018,382.13","8,427,591,504.62","8,375,458,555.82","8,890,831,652.95","8,758,812,471.62","8,582,626,973.55","8,622,822,409.82","9,143,025,556.02","9,878,215,658.19","9,314,656,654.61","9,290,378,466.72","9,028,771,012.80","8,669,704,627.67","8,098,681,136.84","8,593,254,429.03","7,980,232,225.04","8,054,042,478.92","7,371,772,933.86","8,768,470,148.04","10,614,237,409.26"
其他应付款,"53,471,598.90","105,259,381.31","203,071,363.22","59,018,544.29","56,897,005.11","106,736,136.44","779,363,712.05","693,887,826.22","748,589,759.04","735,262,943.41","748,337,430.63","765,241,451.75","737,045,210.23","732,642,543.73","735,389,207.78","775,788,701.07","791,389,216.63","852,117,665.79","679,788,775.88","185,821,990.42","213,354,548.75","285,824,475.59","242,382,125.77","233,374,318.16","262,095,256.53","327,548,771.53","415,362,887.62","359,953,183.20","551,619,332.33","480,189,917.42","555,066,315.94","434,001,978.37","448,868,228.95","417,540,019.31","346,174,591.93","799,776,312.94","832,591,945.07","767,241,831.50","492,710,050.40","1,477,250,449.26","776,668,577.19","774,529,967.86","777,102,875.01","841,665,310.35","3,034,565,138.90","2,732,779,337.64"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,"64,500,000.00",,,"255,500,000.00","255,500,000.00","220,000,000.00",,"163,000,000.00","242,000,000.00","274,000,000.00","274,000,000.00","255,000,000.00","482,000,000.00","1,069,000,000.00","167,500,000.00","1,464,500,000.00","1,277,310,000.00","872,800,000.00","921,500,000.00","874,490,000.00","822,380,000.00","1,128,161,082.54","1,180,605,335.26","986,923,417.72","779,021,013.24","893,737,921.33","516,640,170.46","996,718,808.06","473,738,960.75","1,283,827,730.76","1,256,378,078.04","896,794,912.50","426,774,888.37","600,393,933.04","294,984,369.55","1,620,181,590.58","1,536,191,164.93","1,611,165,877.36","1,511,883,256.39","877,625,393.12","1,075,626,988.40","1,017,633,782.00"
其他流动资产,,,,,,"49,639.68",,,,,,,,,,,,,,,,,,"289,931,373.61","299,902,878.94","385,172,799.59","286,479,658.80","379,662,676.79","420,872,385.00","386,306,357.57","336,679,352.32","316,504,110.81","408,357,858.90","419,315,430.10","449,695,941.82","440,648,573.72","894,476,655.54","427,937,943.93","353,273,607.76","319,792,115.20","348,328,613.72","288,764,849.87","330,708,296.09","412,512,585.97","591,505,018.28","671,524,246.41"
其他流动负债,,,130.00,,,,,,,,,,,,,,,,,"651,600,443.42","643,681,807.71","665,579,388.98","367,542,064.42","380,718,513.29","371,832,018.89","483,739,368.15","499,786,735.38","480,396,928.82","560,805,689.75","552,409,136.73","560,313,798.00","552,145,142.90","586,238,108.52","650,093,015.63","665,847,643.69","627,621,451.63","685,271,538.13","738,920,321.75","809,642,780.04","740,093,727.59","785,689,116.48","885,162,164.44","886,998,463.33","891,069,143.37","1,034,590,895.27","1,016,524,208.81"
流动资产合计,"982,449,176.77","1,041,339,888.76","1,356,068,498.50","1,848,520,167.20","4,150,326,503.42","4,710,857,326.40","4,899,178,202.86","4,899,482,135.37","5,388,043,322.48","5,435,795,315.92","5,862,449,846.68","5,227,854,942.21","5,384,668,896.92","5,256,959,860.66","5,979,333,076.39","6,256,851,305.29","6,128,606,097.05","6,367,548,526.62","6,313,068,616.71","6,945,887,710.40","7,730,695,059.24","9,630,392,970.58","10,853,544,326.29","10,572,327,735.23","11,104,734,623.90","11,556,599,858.92","11,685,214,339.85","11,261,098,828.88","11,626,091,245.37","11,632,849,810.09","11,049,179,040.08","11,376,538,337.10","11,602,937,991.23","11,548,348,728.32","12,645,395,634.09","14,528,317,322.40","14,147,829,892.19","12,232,412,316.39","12,036,421,170.86","12,273,497,166.19","14,359,117,375.37","13,620,083,770.76","14,445,240,017.54","13,734,270,568.34","15,864,667,157.27","15,629,795,267.81"
流动负债合计,"380,345,637.92","393,338,784.21","600,098,547.68","868,424,878.81","1,937,019,138.95","2,558,343,594.92","2,685,200,540.20","2,647,770,695.31","2,751,170,167.49","2,615,403,113.95","2,607,238,723.88","2,112,744,008.38","2,156,319,017.27","2,033,036,295.40","2,812,005,160.48","2,633,489,437.77","2,784,035,357.10","3,536,384,781.11","2,625,591,224.08","4,751,149,578.12","5,357,032,274.68","7,081,707,432.11","8,569,383,977.78","8,904,190,796.51","8,946,149,523.41","9,603,057,255.73","9,489,046,491.05","9,134,310,797.15","9,148,911,720.53","9,530,791,082.93","8,899,198,013.37","8,880,794,721.55","8,554,052,596.70","9,518,860,656.71","9,942,437,573.46","9,217,002,162.10","8,834,408,336.24","8,189,955,549.69","7,944,249,708.20","9,677,511,216.83","9,290,893,287.13","8,568,435,511.02","8,949,014,361.86","8,749,608,752.62","12,239,083,099.01","11,601,155,755.00"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","18,350,000.00","223,375,000.00"
长期借款,,"24,000,000.00","204,000,000.00","500,000,000.00","990,500,000.00","1,225,434,500.00","1,343,500,000.00","1,165,000,000.00","1,507,000,000.00","1,691,000,000.00","2,014,000,000.00","2,234,000,000.00","2,365,000,000.00","2,353,000,000.00","2,560,000,000.00","2,914,000,000.00","2,664,000,000.00","2,195,990,000.00","3,081,000,000.00","1,707,725,729.98","1,902,004,420.51","2,136,211,940.06","2,105,585,689.78","1,707,606,550.87","2,161,236,578.28","1,800,597,700.93","1,944,477,231.53","1,969,020,687.77","2,229,498,740.24","1,945,129,386.14","1,903,968,535.16","1,847,805,319.71","2,338,331,261.73","1,336,817,499.05","1,980,465,775.86","2,441,424,328.33","2,338,212,391.86","1,095,510,693.34","838,353,536.32","945,883,599.06","959,714,010.09","1,017,364,846.65","1,305,841,000.00","787,521,248.15","1,084,855,881.63","2,197,359,823.46"
