科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"4,780,101.87","8,174,355.72","7,835,739.79","9,580,550.30","16,814,173.00","5,787,527.24","11,083,756.51","14,832,122.68","25,179,410.24","12,660,930.74","20,217,203.61","29,889,820.97","39,627,870.08","11,018,852.42","27,483,253.86","39,435,043.23","52,018,069.41","23,218,172.82","41,086,125.84","64,462,764.21","96,260,886.17","43,472,197.08","73,923,480.57","109,688,152.09","151,611,552.58","45,065,772.19","87,033,077.86","143,520,505.25","237,638,691.49","120,411,964.40","222,495,645.16","327,659,855.92","487,106,457.77","175,400,027.75","309,899,389.33","453,611,612.55","668,390,674.37","197,695,979.38","332,404,197.36"
取得借款收到的现金,,,"26,000,000.00","26,000,000.00","26,000,000.00",,,,,,,,,,,,,,"20,000,000.00","107,900,000.00","207,900,000.00","62,000,000.00","162,000,000.00","302,000,000.00","452,000,000.00","99,992,118.18","370,026,211.05","648,842,317.41","921,974,400.00","305,000,000.00","1,033,535,999.20","1,558,000,000.00","2,640,474,553.39","473,000,000.00","1,627,105,717.37","2,021,999,902.96","2,725,428,880.00","887,672,954.32","2,144,396,938.81"
支付的各项税费,"5,927,690.04","22,900,470.50","15,687,936.23","27,099,060.04","40,850,649.45","7,544,658.89","15,662,176.21","32,714,131.13","51,745,918.67","14,598,189.85","22,821,038.96","35,465,971.74","54,996,890.50","11,944,406.07","19,917,392.19","35,439,977.60","49,628,539.32","18,378,629.99","46,728,293.08","81,234,271.32","95,249,206.04","38,038,069.36","71,019,148.39","105,563,118.42","141,803,481.26","53,780,409.89","105,172,727.92","138,438,924.30","269,320,420.61","84,576,968.30","178,687,280.74","293,860,811.52","406,582,646.17","109,676,837.43","222,626,350.79","275,167,002.33","346,147,797.03","114,811,158.49","181,428,198.25"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00",,,,,,"1,323,284.22","12,099,179.02","24,366,351.05","11,377,767.05","27,340,752.65","61,907,997.17","118,022,839.64","42,559,865.90","33,564,461.53","95,243,454.03","476,516,933.84","111,619,335.77","54,923,503.75","108,402,845.96","1,228,026,825.44","227,585,947.46","158,549,748.61","375,300,608.29"
支付其他与经营活动有关的现金,"9,150,972.83","15,319,575.21","22,890,979.25","19,252,435.29","22,787,440.52","10,869,068.55","22,235,552.85","39,423,029.04","42,403,058.49","15,547,245.00","34,800,404.60","55,247,767.75","49,849,272.10","15,083,615.39","30,702,340.83","49,299,424.41","59,190,219.45","35,865,338.99","40,479,075.52","75,562,373.21","120,444,511.07","50,002,773.88","88,602,969.38","139,763,490.44","140,210,191.98","64,844,174.73","281,219,547.82","329,216,822.48","255,303,412.34","181,401,841.08","400,469,459.91","249,292,663.95","432,225,117.69","234,602,858.08","344,366,521.99","313,390,376.49","615,003,994.02","295,773,774.08","277,268,752.15"
筹资活动现金流入小计,,,"52,500,000.00","838,180,000.00","838,180,000.00",,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00",,,"24,991,859.56","112,891,859.56","212,891,859.56","63,323,284.22","174,099,179.02","326,366,351.05","463,377,767.05","133,076,870.83","504,775,208.22","913,934,091.05","1,290,998,189.00","345,731,128.19","1,144,081,305.53","2,101,276,590.06","2,852,679,055.82","529,541,603.75","1,764,556,596.99","3,361,774,997.87","3,370,294,327.46","1,070,384,302.93","2,551,230,435.65"
经营活动现金流出小计,"116,565,527.69","228,397,740.13","173,779,061.50","237,184,383.78","338,095,241.06","85,651,624.93","189,636,268.10","323,997,222.82","503,828,372.52","111,814,247.69","230,752,537.88","355,716,752.44","519,071,449.53","121,497,987.06","260,386,023.38","400,801,720.69","690,496,173.59","201,295,672.64","461,585,459.15","782,226,894.24","1,171,909,087.02","381,823,531.37","691,773,394.85","1,060,442,320.17","1,493,271,409.78","439,472,379.08","1,139,879,045.74","1,565,513,317.66","2,444,977,984.68","981,991,733.93","1,801,679,559.66","2,515,179,703.99","3,556,739,258.92","1,589,504,195.57","2,733,923,803.40","3,797,615,505.45","5,016,744,781.51","1,384,850,702.77","2,874,250,430.74"
偿还债务支付的现金,,,,,"26,000,000.00",,,,,,,,"20,000,000.00",,,,,"6,000,000.00","84,900,000.00","129,900,000.00","130,000,000.00","19,900,000.00","34,900,000.00","122,900,000.00","222,900,000.00","72,000,000.00","172,066,666.67","282,066,666.67","492,060,000.00","362,000,000.00","467,459,334.05","859,933,036.93","1,087,000,000.00","300,184,777.85","774,170,641.98","900,102,749.03","1,602,061,768.46","833,201,693.89","1,776,891,683.43"
经营活动产生的现金流量净额,"16,850,418.02","9,103,266.19","9,384,435.54","-8,094,041.94","12,872,015.51","-18,164,928.23","-48,354,673.32","-70,702,508.61","-24,661,173.46","-39,740,474.83","-52,806,754.83","-70,647,552.58","-19,943,462.93","-31,951,190.50","-53,718,048.25","-42,082,152.15","15,333,204.51","-51,707,752.92","-34,049,469.07","-57,917,022.90","64,238,679.90","-100,295,068.57","-83,122,924.94","-62,100,087.80","112,513,535.82","-77,182,478.70","-276,023,582.70","-340,024,091.51","319,001,514.08","-282,223,442.03","-624,557,518.71","-122,984,338.87","387,408,504.00","-369,420,858.64","-1,163,053,703.06","-888,288,647.85","53,856,441.77","-329,172,750.09","-249,108,462.21"
分配股利、利润或偿还利息支付的现金,"1,007,000.00","3,329,857.00","93,190.00","410,728.50","486,661.50",,"26,720,000.00","26,720,000.00","26,720,000.00",,"40,080,000.00","40,391,374.67","40,407,600.00",,"39,101,702.42","40,080,000.00","40,080,000.00","9,544,768.73","27,456,250.73","65,431,423.06","66,061,447.34","796,791.92","38,125,688.66","43,336,288.65","48,634,790.05","5,630,013.88","29,540,409.84","60,765,813.84","75,068,880.72","11,565,219.14","20,637,506.67","38,625,567.09","74,831,110.31","19,288,973.62","144,697,358.92","190,656,955.88","179,755,906.87","41,671,148.30","95,612,267.43"
收回投资收到的现金,,,"200,000.00","200,000.00","200,000.00",,,,,,,,,,,,,,"12,472,888.89","32,110,043.87",,,,,,,"19,330,000.00",,,,,,,,"6,000,000.00","6,000,000.00","6,000,000.00",,
支付其他与筹资活动有关的现金,,,"300,000.00","1,171,500.00","4,403,090.19",,,,,,"311,374.67",,,,,,,,,"276,000.00","11,377,767.05","8,215,413.50","26,287,116.52","49,524,060.00","42,559,865.90","24,908,065.56","50,268,259.37","136,033,106.81","115,178,840.63","67,358,965.61","193,854,294.95","693,694,078.84","227,585,947.46","54,715,858.23","166,473,967.56","355,419,086.88","270,236,597.07","201,987,284.32","219,859,726.91"
取得投资收益收到的现金,"40,000.00",,,,,,,,,,,,,,,,,"-69,300.00","-69,300.00",,,,"3,000,000.00","3,000,000.00","718,117.12",,"42,334.85",,"1,965,136.79",,"72,846.58",,"414,104.82",,"737,855.26",,"5,368,468.19",,"3,430,650.80"
筹资活动现金流出小计,"1,007,000.00","3,329,857.00","393,190.00","1,582,228.50","30,889,751.69",,"26,720,000.00","26,720,000.00","26,720,000.00",,"40,391,374.67","40,391,374.67","60,407,600.00",,"39,101,702.42","40,080,000.00","40,080,000.00","15,544,768.73","112,356,250.73","195,607,423.06","207,439,214.39","28,912,205.42","99,312,805.18","215,760,348.65","314,094,655.95","102,538,079.44","251,875,335.88","478,865,587.32","682,307,721.35","440,924,184.75","681,951,135.67","1,592,252,682.86","1,389,417,057.77","374,189,609.70","1,085,341,968.46","1,446,178,791.79","2,052,054,272.40","1,076,860,126.51","2,092,363,677.77"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,400.00,400.00,400.00,,,,,,,,"83,100.00",,,,"8,146.15",,,,,,,"8,000.00","30,000.00",800.00,"8,350.00","8,350.00","15,211.75","289,248.00","1,450,720.53","1,377,566.43","2,846,520.69","1,258,786.05","944,550.00","1,152,885.50","11,933,702.11","297,554,091.60","297,700,623.00"
筹资活动产生的现金流量净额,"-1,007,000.00","-3,329,857.00","52,106,810.00","836,597,771.50","807,290,248.31",,"-26,720,000.00","-26,720,000.00","-26,720,000.00",,"-40,391,374.67","-40,391,374.67","-60,407,600.00","1,000,000.00","-38,101,702.42","-39,080,000.00","-40,080,000.00","-15,544,768.73","-87,364,391.17","-82,715,563.50","5,452,645.17","34,411,078.80","74,786,373.84","110,606,002.40","149,283,111.10","30,538,791.39","252,899,872.34","435,068,503.73","608,690,467.65","-95,193,056.56","462,130,169.86","509,023,907.20","1,463,261,998.05","155,351,994.05","679,214,628.53","1,915,596,206.08","1,318,240,055.06","-6,475,823.58","458,866,757.88"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,-592.99,,,,"-2,159.57",,,,"-8,893.45",,"-100,000.00","-84,390.42","-232,351.59","16,952.83","-66,169.83","-27,391.75","-29,548.97","102,997.98","-13,361.55","-759,451.33","-2,793,111.17","-1,005,943.51","845,971.93","525,556.94","687,521.21","1,697,449.63","1,215,079.53","607,083.00","-962,368.26","-1,314,860.80","-245,063.19"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,"24,280,168.54","17,645,657.45","38,512,017.51",,,,,,,"200,000.00","82,096,345.68",,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"40,000.00",,"200,400.00","200,400.00","200,400.00",,,,,,,,"83,100.00",,,,"8,146.15","-69,300.00","36,683,757.43","49,755,701.32","38,512,017.51",,"3,000,000.00","3,008,000.00","748,117.12",800.00,"19,380,684.85","208,350.00","84,076,694.22","289,248.00","1,523,567.11","1,377,566.43","3,260,625.51","1,258,786.05","7,682,405.26","7,152,885.50","23,302,170.30","297,554,091.60","301,131,273.80"
五、现金及现金等价物净增加额,"14,086,495.08","4,148,668.89","8,068,243.57","774,158,688.71","764,221,528.70","-19,726,170.09","-125,096,532.58","-173,417,737.88","-167,681,190.21","-75,308,131.44","-166,676,511.64","-223,700,612.13","-239,894,505.07","-50,092,233.61","-120,276,323.76","-123,074,981.11","-68,950,581.47","-78,462,089.28","-110,795,438.02","-205,313,280.25","-16,403,335.79","-170,554,314.97","-166,708,831.62","-207,715,664.21","8,563,518.38","-116,241,698.86","-116,046,113.03","-78,653,178.81","652,392,708.56","-432,058,054.67","-467,176,623.84","-56,377,819.87","791,361,875.91","-471,493,776.35","-1,000,100,532.94","200,374,904.93","-261,092,896.36","-59,342,160.02","-381,231,570.17"
购建固定资产、无形资产和其他长期资产支付的现金,"1,796,922.94","1,624,740.30","53,623,401.97","54,545,440.85","56,141,135.12","1,561,241.86","50,021,859.26","75,995,229.27","116,299,423.76","35,567,656.61","73,478,382.14","97,579,494.26","128,039,408.45","19,141,043.11","28,456,573.09","41,912,828.96","44,203,038.68","11,140,267.63","13,499,335.21","22,097,004.75","60,046,326.78","67,175,278.03","123,794,110.69","209,690,187.06","204,939,696.69","54,701,809.53","48,955,569.83","100,485,012.80","258,932,856.22","53,924,860.57","205,618,814.03","316,600,511.57","931,485,372.86","256,381,147.44","521,158,943.20","822,449,121.80","1,343,469,014.93","18,432,817.15","315,758,284.45"
期初现金及现金等价物余额,"1,855,796.65","15,942,291.73","20,090,960.62","20,090,960.62","20,090,960.62","784,312,489.32","784,312,489.32","784,312,489.32","784,312,489.32","616,631,299.11","616,631,299.11","616,631,299.11","616,631,299.11","376,736,794.04","376,736,794.04","376,736,794.04","376,736,794.04","332,066,381.11","307,786,212.57","307,786,212.57","307,786,212.57","301,489,966.13","291,382,876.78","291,382,876.78","291,382,876.78","299,946,395.16","299,946,395.16","299,946,395.16","299,946,395.16","952,339,103.72","952,339,103.72","952,339,103.72","952,339,103.72","1,743,700,979.63","1,743,700,979.63","1,743,700,979.63","1,743,700,979.63","1,482,608,083.27","1,482,608,083.27"
投资支付的现金,,,,,,,,,,,,"15,082,190.62",,,,,,,"12,466,000.00","92,255,000.00","64,328,000.00",,"37,512,000.00","49,512,000.00",,,"48,334,156.14","60,754,156.14",,,"101,500,000.00","127,720,000.00","131,771,400.00","4,000,000.00","4,000,000.00","12,243,500.00","16,333,500.00","1,500,000.00","576,117,792.00"
期末现金及现金等价物余额,"15,942,291.73","20,090,960.62","28,159,204.19","794,249,649.33","784,312,489.32","764,586,319.23","659,215,956.74","610,894,751.44","616,631,299.11","541,323,167.67","449,954,787.47","392,930,686.98","376,736,794.04","326,644,560.43","256,460,470.28","253,661,812.93","307,786,212.57","253,604,291.83","196,990,774.55","102,472,932.32","291,382,876.78","130,935,651.16","124,674,045.16","83,667,212.57","299,946,395.16","183,704,696.30","183,900,282.13","221,293,216.35","952,339,103.72","520,281,049.05","485,162,479.88","895,961,283.85","1,743,700,979.63","1,272,207,203.28","743,600,446.69","1,944,075,884.56","1,482,608,083.27","1,423,265,923.25","1,101,376,513.10"
