科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"589,896.89","1,904,999.21","1,892,921.30","1,921,620.86","3,244,075.11","1,970,122.91","3,356,780.37","7,388,377.20","5,150,042.67","5,620,694.70","7,443,533.82","4,703,531.85","352,489.25","1,839,213.93","1,206,692.62","1,204,384.89","9,657,139.05","9,493,178.37","3,144,679.84","1,861,355.89","2,146,994.56","2,686,734.59","2,628,360.12","2,748,792.54","8,279,338.29","2,728,395.96","2,476,559.97","3,318,628.06","4,730,834.29","4,373,497.46","6,042,118.76","4,775,808.64","3,239,140.65","1,762,795.04","2,091,623.12","2,073,874.16","1,364,412.62","1,472,810.66","2,133,088.71","1,825,596.54","4,661,832.02"
应付职工薪酬,"2,334,352.21","2,173,684.03","3,095,172.44","2,861,623.41","2,279,799.63","3,021,620.99","3,685,251.55","3,509,943.33","2,579,855.08","4,221,528.09","3,682,678.37","3,517,096.85","3,561,988.66","6,499,268.59","5,804,613.64","6,229,141.64","18,075,883.94","9,649,319.96","10,633,568.26","10,519,205.98","20,936,140.91","14,821,461.11","16,650,203.94","17,459,596.88","28,449,265.45","14,518,564.62","17,092,141.91","19,642,699.82","32,173,548.66","17,718,763.84","22,866,242.24","27,911,872.48","42,490,698.62","24,432,823.57","26,652,780.34","35,079,791.19","52,268,661.22","33,582,925.22","42,387,524.21","55,466,913.82","107,476,266.09"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-3,842,461.13","730,043.26","972,428.89","-3,776,490.65","-6,494,848.96","-3,262,766.37","-131,797.88","-2,857,221.85","-8,537,743.62","-3,892,951.01","-4,191,340.68","-3,717,766.84","-8,325,642.93","-1,543,466.48","-4,569,765.41","-6,672,568.59","-3,111,393.29","2,065,870.40","3,318,617.69","-3,566,541.21","-9,649,678.66","-7,457,722.67","-17,980,097.47","-13,766,172.93","-29,046,478.07","-24,096,601.33","-27,437,497.03","-29,907,252.14","-27,415,596.86","-29,164,696.35","-21,846,151.80","-31,315,577.66","7,023,639.03","15,745,692.03","20,439,904.53","12,979,052.95","11,909,212.34","14,978,404.95","11,583,740.93","11,040,490.81","30,968,466.40"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,"378,777.79","793,055.71","241,111.11","1,036,592.04","388,358.23","526,380.49","231,813.74","288,114.61","518,709.95","681,849.40","1,034,166.68","385,458.34","318,555.30","296,005.80","256,702.75","221,597.22","221,597.22","187,825.00","136,887.50","144,140.56"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,"50,611,008.25",,,,,,,,,,,,,,,,"20,244,403.30",,,,,,,,"52,437,303.00",,,,,,,
存货,"72,660,632.78","64,540,476.47","57,692,989.04","71,263,280.46","70,321,419.45","66,466,146.04","64,929,897.29","79,153,678.15","99,243,315.99","75,581,243.22","71,975,455.32","68,866,753.41","96,199,385.11","217,074,612.77","261,089,331.84","260,427,004.29","235,018,087.92","245,954,180.37","244,111,716.84","243,565,422.48","276,235,057.42","317,377,083.44","308,116,887.15","282,829,478.08","330,818,256.78","343,440,336.35","362,031,329.39","361,028,429.97","379,001,283.28","391,748,446.50","363,799,006.75","407,685,129.89","414,212,825.06","398,048,227.68","451,434,750.37","438,095,422.39","412,105,376.17","467,378,799.85","532,888,710.33","563,644,818.54","565,829,655.61"
其他应付款,"100,000.00","773,172.84","313,586.41","1,418,750.08","300,000.00","1,266,881.18","650,380.98","650,371.98","1,533,557.50","2,188,371.83","3,616,875.95","3,949,255.81","2,237,624.67","10,343,092.71","16,690,462.30","17,557,412.51","19,362,960.15","22,492,110.75","23,749,115.20","11,801,745.39","5,657,358.86","5,562,734.86","7,117,908.36","6,834,549.28","10,259,000.55","14,373,491.41","16,174,218.89","18,169,347.51","11,079,399.58","11,544,685.42","13,446,297.23","11,906,018.37","12,975,061.56","16,742,958.14","21,446,530.82","22,544,143.35","11,194,485.71","10,776,187.67","24,195,021.35","73,742,061.13","16,808,809.35"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","15,000,000.00","10,000,000.00","10,000,000.00",,"10,000,000.00",,,,,"20,000,000.00","3,710,678.00"
其他流动资产,,,,,,,,,,,,,,,,"30,000,000.00","20,000,000.00","30,000,000.00","50,000,000.00","50,000,000.00","20,000,000.00",,"20,000,000.00","15,000,000.00","20,000,000.00","10,000,000.00",,,,,,,"40,672,135.98","39,633,009.32","42,749,777.58","42,237,527.29","30,330,459.45","24,638,725.42","24,095,009.46","41,318,233.76","117,206,101.95"
其他流动负债,"2,450,000.00","2,450,000.00","2,450,000.00","2,450,000.00","4,050,000.00","4,050,000.00","15,859,322.22","4,150,000.00","7,095,000.00","7,820,000.00","7,820,000.00","12,820,000.00","24,220,000.00","24,220,000.00","24,220,000.00","25,320,000.00","23,940,000.00","25,910,000.00","26,660,000.00","39,768,460.00","36,986,000.00","38,826,000.00","41,730,270.00","40,326,000.00","4,810,000.00","5,110,000.00","5,410,000.00","6,340,000.00","7,304,846.00","6,148,634.50","6,247,846.00","5,919,346.00","11,994,846.00","11,033,846.00","10,372,846.00","11,511,846.00","6,054,846.00","5,929,596.00","4,954,346.00","3,979,096.00","6,871,846.00"
流动资产合计,"151,008,792.14","217,170,056.83","214,565,604.69","661,999,257.02","640,622,244.68","696,912,924.36","667,223,351.92","591,243,216.77","558,843,201.46","594,715,677.65","530,428,777.33","560,848,981.44","366,996,759.50","715,601,180.83","712,044,248.60","693,325,189.23","695,363,123.05","703,491,372.13","755,542,772.19","749,757,222.47","758,844,248.74","851,228,364.88","770,176,872.56","773,935,233.85","749,024,532.66","744,045,403.83","783,655,072.32","780,528,092.65","763,987,812.68","769,120,077.44","792,295,967.16","778,824,298.19","990,980,745.23","1,284,035,489.36","1,203,326,688.48","1,096,956,400.13","1,142,823,017.87","1,180,422,622.35","1,499,191,050.04","1,461,180,889.62","1,827,676,232.71"
流动负债合计,"57,651,925.67","106,750,634.09","95,675,000.58","22,575,473.03","30,028,970.06","75,317,391.03","71,586,669.86","46,739,859.35","41,312,261.23","112,631,474.74","48,570,291.50","57,691,527.40","72,183,362.34","146,200,327.99","167,883,388.11","149,531,317.24","145,994,405.69","152,603,701.04","178,110,562.41","184,196,109.42","228,142,871.97","324,020,920.22","320,630,145.88","317,837,305.45","365,784,073.18","306,591,740.79","342,539,975.26","305,696,332.24","406,941,466.35","463,439,712.60","505,622,698.96","548,264,602.36","730,390,141.44","502,028,399.57","472,500,860.20","453,814,149.39","606,692,581.12","652,107,603.43","775,182,976.66","981,834,842.51","1,295,250,651.50"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352,863.13","10,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","100,000,000.00","130,000,000.00","180,000,000.00","170,000,000.00","170,000,000.00","160,000,000.00","160,000,000.00","209,000,000.00","209,000,000.00","189,000,000.00","169,000,000.00","149,000,000.00","149,000,000.00","359,000,000.00","319,000,000.00","365,500,000.00"
持有至到期投资,,,,,"5,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","1,990,000.00","1,990,000.00","7,190,000.00","7,190,000.00","6,540,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"554,000.32"
长期股权投资,,,,,,,,,"11,947,952.84","10,826,569.56","10,151,721.93","9,308,475.68","21,544,396.64","20,578,134.91","21,659,352.64","22,029,139.53","21,825,504.59","21,147,116.63","20,014,914.41","19,907,915.74","19,683,298.34","18,596,026.71","16,251,586.19","21,680,500.40","18,645,887.06","18,244,898.96","17,539,690.61","16,930,854.70","16,660,074.87","14,997,361.92","14,501,500.43","14,542,473.38","14,488,682.92","14,212,362.14","14,737,105.21","15,033,697.00","15,245,188.96","15,638,440.36","16,795,402.78","98,722,746.88","20,166,925.41"
专项应付款,,,"100,000.00","100,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,800,000.00","7,800,000.00","7,120,000.00","7,120,000.00","7,120,000.00","7,120,000.00","7,120,000.00","7,120,000.00",,,,,
固定资产,"69,048,422.18","79,553,186.65","80,985,725.67","80,616,120.37","91,548,686.14","89,968,601.71","105,091,155.73","168,870,949.44","173,426,718.32","174,331,005.49","188,127,946.93","184,914,922.31","181,339,518.43","261,643,606.32","253,408,109.14","340,253,302.62","350,832,583.60","407,094,029.65","440,222,915.71","433,802,315.08","440,381,055.78","496,520,801.15","549,354,431.50","556,104,721.96","565,619,530.40","576,226,324.14","867,372,477.61","852,443,540.13","870,273,507.30","868,258,377.48","937,620,091.48","1,140,920,486.95","1,173,592,871.48","1,205,968,082.63","1,256,479,157.02","1,279,674,876.60","1,322,513,029.16","1,361,397,917.77","1,420,020,545.37","1,644,459,685.09","1,797,408,032.06"
递延所得税负债,,,,,,,,,,,,,,"4,323,022.82","4,045,047.65","3,900,219.24","3,417,723.68","3,314,473.83","3,223,168.28","3,126,128.48","2,963,703.91","2,831,328.26","2,699,429.83","2,585,656.13","2,001,120.05","1,919,110.70","1,869,169.69","1,822,783.31","1,769,704.02","1,725,343.95","1,675,739.59","1,633,501.18","1,461,629.39","1,437,454.74","1,416,092.16","1,398,462.84","1,276,107.36","1,264,230.58","1,252,409.69","1,239,464.66","7,403,200.87"
在建工程,"21,350,653.97","20,933,271.38","25,184,297.27","48,264,934.22","87,780,985.49","115,496,785.96","112,785,144.79","70,164,703.87","86,731,386.78","97,971,764.00","100,321,952.31","110,872,400.48","128,890,615.04","140,344,917.00","180,773,741.90","109,234,226.47","107,304,472.82","56,303,532.00","27,467,311.56","72,012,949.31","133,160,651.32","110,392,272.25","161,917,902.14","166,104,786.58","291,874,623.20","277,718,712.56","59,615,244.14","98,982,406.87","169,010,913.17","252,438,140.32","254,970,650.74","117,893,497.71","137,758,680.27","133,373,576.92","148,884,582.94","185,345,760.41","325,837,700.79","360,135,681.08","360,075,320.68","237,803,539.70","416,723,277.73"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,"12,453,037.00","12,453,037.00","12,453,037.00","12,453,037.00","50,465,857.66","49,549,646.16","48,633,434.66","52,410,556.49","50,719,498.99",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,"1,074,316.24","916,129.47","1,294,110.62","527,345.45","457,636.47","438,455.52","37,603.86","6,879,948.08","2,293,546.44","10,022,957.38","24,168,611.28","18,514,156.91","12,209,440.91","12,707,990.45","33,212,491.03","28,155,147.58","22,204,926.72","25,753,689.82","24,068,950.83","21,924,052.07","16,255,005.00","43,631,145.00","29,521,028.57","18,323,852.78","40,981,213.95","72,181,300.48","95,378,221.02"
非流动负债合计,,,"100,000.00","100,000.00",,,,,,,,,,"4,323,022.82","4,045,047.65","3,900,219.24","3,417,723.68","3,314,473.83","3,223,168.28","3,126,128.48","15,416,740.91","15,284,365.26","15,152,466.83","15,038,693.13","102,466,977.71","151,468,756.86","180,502,604.35","234,233,339.80","230,289,203.01","230,544,842.94","227,631,515.58","227,161,565.67","274,827,982.38","274,376,096.23","254,127,022.15","233,681,681.33","213,667,614.35","213,228,026.07","423,233,493.68","382,737,837.15","432,684,862.18"
固定资产清理,,,,,,,"102,731.56",,,,,,,,,,,,,,"916,154.75","916,154.75","916,154.75","867,179.88",,,,,"1,508,755.39","1,201,713.85","1,067,654.02","829,500.17",,,,,,,,,
负债合计,"57,651,925.67","106,750,634.09","95,775,000.58","22,675,473.03","30,028,970.06","75,317,391.03","71,586,669.86","46,739,859.35","41,312,261.23","112,631,474.74","48,570,291.50","57,691,527.40","72,183,362.34","150,523,350.81","171,928,435.76","153,431,536.48","149,412,129.37","155,918,174.87","181,333,730.69","187,322,237.90","243,559,612.88","339,305,285.48","335,782,612.71","332,875,998.58","468,251,050.89","458,060,497.65","523,042,579.61","539,929,672.04","637,230,669.36","693,984,555.54","733,254,214.54","775,426,168.03","1,005,218,123.82","776,404,495.80","726,627,882.35","687,495,830.72","820,360,195.47","865,335,629.50","1,198,416,470.34","1,364,572,679.66","1,727,935,513.68"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,962,689.00","100,962,689.00","100,962,689.00","134,962,689.00","134,962,689.00","134,962,689.00","134,962,689.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","202,444,033.00","262,186,515.00","524,373,030.00","524,373,030.00","524,373,030.00","524,373,030.00","524,373,030.00","524,373,030.00","524,373,030.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,000,000.49","1,000,000.49","1,000,000.49","492,083,910.76","492,083,910.76","492,083,910.76","492,083,910.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","424,602,566.76","425,367,978.29","425,367,978.29","425,367,978.29","425,367,978.29","425,367,978.29","425,367,978.29","425,367,978.29","425,367,978.29","425,367,978.29","941,233,524.35","810,140,266.85","810,140,266.85","810,140,266.85","810,140,266.85","810,140,266.85","810,140,266.85","810,140,266.85"
无形资产,"25,028,629.30","24,886,024.36","24,743,419.42","24,600,814.48","26,494,070.77","31,093,336.19","26,288,003.03","32,630,554.77","32,420,630.63","32,223,423.35","32,028,316.07","31,833,208.79","31,705,933.26","84,918,779.45","86,356,592.92","85,837,956.28","85,423,890.29","85,821,582.62","117,803,126.66","117,190,511.80","116,746,517.46","116,059,490.79","115,372,464.12","115,103,836.79","114,598,410.85","128,189,603.10","127,415,751.21","126,641,899.32","125,868,047.43","144,129,237.93","135,000,879.64","152,939,649.11","165,317,135.95","167,220,270.82","166,210,784.27","165,736,962.98","209,757,125.99","208,507,809.38","207,258,401.60","218,174,840.51","248,206,773.99"
盈余公积,"25,880,529.63","25,880,529.63","25,880,529.63","25,880,529.63","35,489,825.39","35,505,940.75","34,292,554.34","37,820,742.90","44,353,607.71","44,353,607.71","44,353,607.71","44,353,607.71","51,507,044.65","51,507,044.65","51,507,044.65","51,507,044.65","54,241,796.46","54,241,796.46","54,241,796.46","54,241,796.46","60,699,526.90","60,699,526.90","60,699,526.90","60,699,526.90","69,603,186.32","69,603,186.32","69,603,186.32","69,603,186.32","78,482,797.26","78,482,797.26","78,482,797.26","78,482,797.26","91,240,172.97","91,240,172.97","91,240,172.97","91,240,172.97","109,831,865.62","109,831,865.62","109,831,865.62","109,831,865.62","147,365,175.16"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,689,810.70"
未分配利润,"81,271,860.40","108,279,193.61","122,191,334.95","140,209,031.27","159,338,273.64","196,059,461.45","175,835,142.58","151,824,681.04","150,936,857.06","126,425,178.15","141,768,242.51","169,316,599.07","164,910,487.86","202,810,845.55","211,423,506.33","222,160,797.91","231,797,644.82","251,250,105.05","276,612,418.68","301,828,821.34","312,961,045.98","342,846,578.18","356,026,066.57","384,579,602.09","381,828,264.48","395,537,572.04","434,112,237.97","449,545,519.81","445,116,307.56","474,636,224.86","533,668,845.69","556,249,490.74","570,812,511.15","557,944,871.84","485,256,909.47","522,219,725.11","577,037,578.80","635,253,717.57","726,394,238.93","753,524,978.94","889,034,251.54"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,037,912.51",,"1,925,030.11","1,695,353.13","1,979,009.48","1,657,161.31","2,018,078.09","2,583,142.38","2,406,074.10","4,597,797.41","5,402,209.89","4,863,193.44","4,324,176.99","3,785,160.54"
少数股东权益,,,,,,,,,,,,,,"195,123,454.03","197,620,876.35","201,700,223.73","217,094,537.07","217,784,027.11","223,469,580.03","223,010,709.82","240,550,915.08","244,313,699.39","248,960,970.78","250,262,838.36","244,325,463.02","246,025,416.81","248,738,917.42","247,082,828.75","245,844,146.90","243,732,068.61","247,405,312.21","247,415,819.86","252,291,953.72","249,702,851.43","253,021,676.54","258,544,993.08","263,330,440.23","266,392,995.20","276,366,386.32","281,230,957.20","407,512,233.36"
递延所得税资产,"330,507.60","330,507.60","330,507.60","330,507.60","457,681.77","457,744.77","756,511.85","522,458.20","770,542.42","770,542.42","770,542.42","770,542.42","4,014,171.74","5,474,102.05","5,422,010.37","5,423,698.64","7,092,764.40","7,092,764.40","7,081,264.40","7,081,264.40","9,320,991.91","9,320,991.91","9,320,314.81","9,320,314.81","11,688,754.54","10,512,663.26","10,535,746.00","10,883,202.34","10,926,816.32","10,788,657.95","10,841,720.96","11,152,259.40","14,157,504.31","14,018,161.42","13,903,054.07","13,750,766.69","14,702,368.71","13,967,107.27","13,567,418.80","13,510,011.92","14,198,527.61"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"181,156,100.00",,,,"15,000,000.00","30,540,000.00",,,"12,936,000.00","12,936,000.00","12,936,000.00","12,936,000.00","24,478,660.03","31,846,871.75","31,678,566.35","38,838,528.54","50,682,626.44","36,129,306.13","59,553,788.69","50,237,278.44","34,654,533.42","47,243,349.56","80,953,062.49","102,947,209.58","49,449,425.64","57,872,583.78","88,989,300.56","100,331,181.95","64,747,839.03"
非正常经营项目收益调整,,,,,,,"3,485,932.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"115,758,213.05","125,702,989.99","131,243,949.96","153,812,376.67","211,281,424.17","237,016,468.63","245,023,546.96","272,188,666.28","305,297,230.99","316,123,304.82","331,400,479.66","337,699,549.68","548,650,735.11","512,959,539.73","548,694,123.21","563,694,453.01","588,773,326.32","608,526,370.75","613,047,169.21","650,433,411.85","733,182,273.42","771,621,685.64","868,362,399.95","892,140,297.80","1,051,074,477.36","1,061,253,230.68","1,126,366,916.83","1,158,466,334.86","1,278,143,231.95","1,358,022,973.27","1,437,456,565.81","1,516,247,844.46","1,565,695,520.49","1,605,977,933.65","1,700,005,893.38","1,810,526,492.36","1,973,613,665.23","2,043,235,602.31","2,159,740,797.18","2,397,050,346.65","2,686,854,568.09"
所有者权益(或股东权益)合计,"209,115,079.52","236,122,412.73","250,034,554.07","793,136,160.66","821,874,698.79","858,612,001.96","840,660,229.02","816,692,023.70","822,828,171.22","798,207,507.73","813,258,965.49","840,857,003.72","843,464,132.27","1,078,037,369.75","1,088,809,936.05","1,103,588,105.76","1,134,724,320.00","1,156,099,568.01","1,187,256,210.71","1,212,868,396.42","1,248,466,909.28","1,283,544,765.04","1,302,756,659.80","1,333,199,533.07","1,331,847,959.13","1,347,238,136.86","1,386,979,409.54","1,399,064,755.47","1,404,900,375.27","1,433,158,495.17","1,496,498,318.43","1,519,645,974.62","1,551,458,141.90","2,113,608,927.21","2,176,704,699.51","2,219,987,061.77","2,296,076,487.63","2,358,322,595.16","2,460,515,376.88","2,493,658,556.61","2,786,595,287.12"
资产总计,"266,767,005.19","342,873,046.82","345,809,554.65","815,811,633.69","851,903,668.85","933,929,392.99","912,246,898.88","863,431,883.05","864,140,432.45","910,838,982.47","861,829,256.99","898,548,531.12","915,647,494.61","1,228,560,720.56","1,260,738,371.81","1,257,019,642.24","1,284,136,449.37","1,312,017,742.88","1,368,589,941.40","1,400,190,634.32","1,492,026,522.16","1,622,850,050.52","1,638,539,272.51","1,666,075,531.65","1,800,099,010.02","1,805,298,634.51","1,910,021,989.15","1,938,994,427.51","2,042,131,044.63","2,127,143,050.71","2,229,752,532.97","2,295,072,142.65","2,556,676,265.72","2,890,013,423.01","2,903,332,581.86","2,907,482,892.49","3,116,436,683.10","3,223,658,224.66","3,658,931,847.22","3,858,231,236.27","4,514,530,800.80"
