科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"9,559,225.20","13,481,359.80","16,822,272.44","25,623,653.21","12,552,726.56","18,256,011.04","24,429,710.60","34,694,727.08","11,684,151.86","16,063,765.21","21,654,995.91","31,408,152.42","13,962,914.80","20,018,480.32","26,326,894.82","35,205,218.23","12,929,387.90","18,467,961.40","22,055,296.70","32,990,680.70","14,779,669.30","20,425,639.30","23,811,585.30","32,184,700.50","11,024,910.00","14,778,787.50","17,644,058.00","23,660,779.80","8,477,209.50","11,686,452.00","14,931,081.50","20,202,134.10","6,260,948.00","8,421,296.50","11,261,211.50","15,885,922.90","8,524,404.50","12,062,797.60","15,645,132.93","21,708,883.51","9,383,454.29","15,096,273.42","20,335,846.46"
二、营业利润,"-246,312.60","-2,691,888.66","-5,115,477.29","-5,666,753.99","3,456,259.81","2,445,813.15","-1,058,529.70","-566,586.15","623,064.77","-2,175,711.36","-3,234,100.21","-3,040,739.75","1,200,759.66","471,851.22","-1,378,325.25","-3,028,143.35","800,289.11","-1,880,739.51","-5,726,953.38","-5,216,939.65","1,250,660.01","628,949.74","-1,047,751.52","873,599.13","1,116,657.47","-556,917.86","-2,383,595.39","-2,283,020.26","628,821.49","-907,687.13","-1,809,217.76","-709,988.03","-1,347,584.53","-4,630,914.54","-7,716,834.54","-9,052,005.29","1,862,157.71","152,090.69","-1,740,903.65","-2,681,771.42","2,410,257.23","1,718,993.80","240,826.97"
减:营业成本,"1,050,020.92","1,528,171.76","2,026,797.92","2,840,886.28","1,122,266.78","1,904,731.04","2,908,929.01","4,605,522.46","1,772,684.67","2,688,025.65","3,599,127.30","4,950,965.24","2,180,212.40","3,371,403.38","4,640,391.82","6,231,768.27","2,099,220.06","3,393,494.71","4,454,890.22","6,999,461.93","2,605,289.01","3,022,082.13","3,023,875.59","3,026,517.87","3,047.90","5,091.20","6,212.35","7,841.74","3,962.52","5,336.51","85,893.56","337,785.89","203,879.91","271,303.89","399,824.29","626,661.16","346,921.03","554,719.62","775,773.67","10,258,440.62","2,600,219.19","5,256,112.51","8,215,856.28"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"526,252.39","741,969.80","924,829.00","1,409,795.94","690,399.96","1,004,080.60","1,343,634.08","1,898,719.70","642,628.35","883,507.09","1,191,024.78","1,742,681.86","767,960.31","1,100,224.54","1,447,187.35","1,946,676.08","724,045.74","1,034,205.87","1,235,096.66","1,858,997.32","827,661.49","1,143,835.82","1,333,448.80","1,808,638.27","617,394.96","827,612.10","988,067.25","1,334,203.53","474,723.75","654,441.33","836,140.60","1,135,598.54","350,613.10","471,592.62","630,627.87","917,481.10","477,366.66","566,956.63","586,602.55","1,412,039.97","391,568.27","754,244.27","1,092,153.92"
营业外收入,"102,819.20","212,887.25","160,845,199.00","160,959,193.50","159,113.80","201,779.30","275,272.30","1,158,512.90","97,968.00","158,595.00","255,490.50","369,179.04","134,327.60","201,241.35","328,160.90","3,752,767.15","151,819.10","245,606.60","274,311.60","408,751.95","64,514.15","158,112.05","529,861.54","1,304,564.84","57,401.25","76,146.35","93,997.00","125,394.92","45,702.00","60,567.76","74,180.05","3,220,345.27","1,234,650.50","1,241,023.50","1,272,934.50","1,664,926.64","68,919.50","77,406.00","77,406.00","69,606.00",,260.00,260.00
销售费用,"3,025,379.34","5,857,295.10","8,995,472.99","14,475,303.74","3,240,560.03","6,461,792.31","10,355,657.55","14,882,827.05","3,696,456.98","7,265,382.38","11,038,610.35","15,560,037.98","4,029,706.72","8,368,177.03","13,221,240.77","17,669,749.78","4,549,661.91","8,432,637.28","12,535,798.38","18,705,739.03","4,716,421.82","8,445,611.25","11,465,634.82","14,834,301.97","3,010,477.20","5,866,274.92","8,677,821.22","11,896,106.61","3,038,252.79","5,924,967.97","8,688,605.27","11,783,411.89","3,154,711.66","6,139,828.47","9,377,913.92","12,968,461.37","2,982,910.55","5,976,169.43","8,931,356.80","4,931,333.26","1,155,136.94","2,458,144.93","3,710,417.19"
减:营业外支出,,,"52,000.00","676,195.48",,"138,519.12","138,519.12","160,071.38","22,093.14","222,093.14","222,093.14","325,080.86",,"30,000.00","30,050.00","43,668.15",,,200.00,"473,040.80",,"1,173.46","1,173.46","52,121.97","1,000.00","1,200.00","1,200.00","41,694.62",132.09,"1,339.59","1,550.26","6,870.77",,"2,075.60","2,302.60","90,787.75",,,,"48,887.07",,,
管理费用,"2,914,475.09","3,570,068.48","5,325,911.95","8,854,259.11","3,831,552.71","6,062,860.62","10,334,810.30","13,216,143.49","4,890,240.28","7,313,971.16","8,930,495.95","11,957,155.90","5,667,360.56","6,553,879.85","8,185,678.44","12,064,379.82","4,643,696.85","7,291,271.27","9,297,038.23","12,429,520.66","5,254,901.81","7,031,751.32","8,873,638.21","12,348,853.72","6,219,604.44","8,568,614.42","10,320,259.68","12,463,470.06","4,284,909.10","5,961,388.09","8,564,967.96","11,423,202.87","3,930,649.83","6,399,160.26","8,825,024.81","10,272,262.86","2,818,659.28","5,017,613.77","7,287,450.40","9,374,635.91","2,822,777.01","5,089,450.57","7,254,405.27"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,"51,621.97",,200.00,,"40,494.62",,"1,339.59","1,550.26","6,870.77",,"2,075.60","2,075.60","90,560.75",,,,"48,887.07",,,
