科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"19,421,339.06","17,070,312.70","18,729,838.70","34,346,547.53","37,314,416.59","36,346,449.04","26,397,341.72","38,094,300.48","45,348,756.20","44,335,411.50","27,252,903.43","32,695,968.64","42,164,608.88","44,421,150.10","26,885,454.13","37,143,217.46","45,059,736.51","44,714,074.83","23,054,567.18","36,287,585.21","54,602,162.01","45,198,094.44","24,179,604.47","42,342,574.28","65,605,379.53","71,291,508.98","59,624,917.70","73,059,571.48","83,331,476.76","72,231,393.78","61,766,451.70","77,464,662.30","83,159,316.73","96,669,807.30","126,313,616.96"
应付职工薪酬,"62,786,276.63","59,138,965.35","109,550,489.48","16,628,354.19","18,404,170.95","16,336,965.53","95,289,004.89","21,447,596.17","15,060,245.02","11,826,388.64","125,316,660.62","24,751,854.22","17,320,193.21","15,658,659.21","129,611,808.65","8,254,182.37","7,184,062.27","6,104,395.08","195,729,506.65","38,026,270.27","28,501,210.76","25,503,629.23","203,723,852.77","68,706,036.78","64,271,642.75","65,369,390.84","325,198,360.84","81,039,226.83","60,543,874.97","52,101,000.07","397,376,461.74","94,704,043.13","72,524,961.16","64,885,476.28","477,879,174.67"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"41,065,409.94","38,157,077.09","57,283,960.29","11,257,794.76","-965,198.53","1,327,506.43","58,788,888.16","37,418,255.83","34,860,312.61","31,140,870.79","75,276,277.15","28,470,709.04","35,297,498.10","59,440,201.93","102,558,847.24","36,983,662.78","45,551,400.38","50,646,687.11","101,005,709.56","14,089,365.27","24,493,571.08","58,658,496.74","111,945,976.65","27,806,339.12","38,102,645.67","83,024,456.67","112,403,012.33","65,715,922.65","44,276,112.99","93,548,142.18","125,233,749.63","55,400,400.77","74,125,232.38","109,048,865.74","115,989,957.98"
应收利息,,,,,,"2,131,930.00","4,846,489.72","8,148,092.23","12,086,469.44","4,066,526.78","8,059,113.86","9,374,455.55","14,193,351.34","4,505,443.96","8,657,124.71","6,983,624.44","10,880,225.97","1,442,775.48","1,621,960.13","1,693,567.95","1,840,926.80","360,882.49","605,693.49","679,462.02","301,602.69","452,014.83","972,942.05","451,797.89","872,734.63","852,467.44","1,274,794.00","522,124.00","359,724.77","281,781.68","259,623.29"
应付利息,,,"208,157.80","35,075.00","170,447.02","40,058.48","139,278.50","70,777.78","65,000.00","164,810.39","124,250.00","68,333.33","158,007.13","139,229.05","91,441.76","74,983.43","79,328.20",,"204,945.42","279,586.62","87,351.39","87,209.43","86,814.35","91,441.00","81,674.45","296,834.34","364,047.65","69,008.56","213,686.77","206,813.32","338,828.85","47,260.20","211,862.28","335,633.38","482,980.74"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"16,920,000.00",,"43,920,000.00",,,,"40,800,000.00","3,432,933.00",,,,"20,160,542.52",,,,"14,205,240.00",,,"22,280,000.00",,,,"24,000,000.00","24,764,998.90","29,103,496.26","4,427,135.05","28,427,135.05","8,233,379.05","8,233,379.05","8,233,379.05","8,233,379.05","23,859,365.05","23,859,365.05","6,853,121.05"
存货,"232,668,726.67","252,385,115.97","278,153,274.98","334,109,622.24","376,436,279.49","437,649,244.30","445,865,693.58","427,245,915.93","472,780,351.40","509,690,771.13","490,221,141.98","476,861,205.03","494,454,885.66","558,883,426.84","453,282,683.28","445,530,983.79","471,611,123.44","564,540,671.31","529,116,046.06","612,352,597.87","680,985,165.23","653,690,721.44","690,330,815.80","721,184,280.69","657,600,369.18","885,970,989.81","941,190,610.57","1,024,399,024.09","1,052,817,644.36","1,030,251,080.54","1,034,957,435.01","1,143,498,108.55","1,236,619,010.33","1,509,160,485.70","1,362,966,103.66"
其他应付款,"30,046,280.87","24,906,873.61","34,267,566.27","32,821,241.04","39,281,978.17","30,806,770.48","22,362,096.08","22,881,036.00","28,743,075.95","25,207,985.60","26,931,401.17","29,397,636.90","26,015,450.02","27,067,545.46","28,100,775.79","20,543,785.75","22,388,632.29","19,801,742.65","37,658,003.35","26,919,988.03","20,816,645.96","19,772,309.92","35,176,159.15","206,936,899.15","58,853,251.48","61,634,845.86","76,457,816.47","62,256,729.72","82,482,631.54","79,302,304.93","97,940,035.82","76,831,316.70","80,876,736.18","83,503,326.48","107,280,532.05"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"679,626.92","497,984.88","229,782.93","257,781.98","593,881.44","463,654.93","333,332.15","188,967.17","210,514.43","230,829.38","159,426.51","82,799.95","95,074.33","62,929.59","77,644.94","198,073.54",
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,"47,247,950.00","48,497,950.00","61,440,450.00","61,476,950.00","80,240,650.00","69,992,700.00","99,992,700.00","96,457,700.00","98,696,700.00","87,432,500.00","85,200,500.00","106,750,500.00","102,154,500.00"
其他流动资产,,,,,,,,,,,,,,,,,,"270,000,000.00","272,560,311.69","71,287,423.35","436,393,194.52","614,300,414.83","92,545,539.32","64,293,060.87","223,011,707.04","343,567,449.24","46,966,973.30","524,931,751.61","309,057,033.35","197,462,595.47","116,059,961.07","368,148,849.94","409,860,066.78","324,063,605.78","111,366,714.55"
其他流动负债,,,,,,,,,,,,,,,,,,,"54,761,250.00","46,061,250.00","50,947,500.00","47,997,500.00",,,,,,,,,,,,,
流动资产合计,"909,982,021.12","866,113,358.78","1,061,632,558.22","1,001,288,568.39","1,870,718,888.37","1,921,255,034.05","2,226,126,380.27","1,940,002,847.40","2,096,302,366.53","2,287,005,745.47","2,496,666,130.57","2,168,290,124.25","2,135,853,561.12","2,427,443,620.14","2,596,032,742.38","2,212,135,593.86","2,253,477,239.84","2,461,212,915.11","2,972,180,040.10","2,404,897,562.96","2,332,561,683.55","2,543,102,616.61","3,227,134,238.18","2,539,017,743.92","2,504,356,127.96","3,193,677,068.92","4,068,242,640.07","3,307,992,605.74","3,200,684,276.46","3,581,412,925.63","4,448,237,244.06","3,719,046,781.94","3,890,676,571.69","4,339,218,283.80","5,140,144,756.02"
流动负债合计,"696,913,579.70","592,362,208.59","648,906,121.93","627,275,797.29","481,450,258.73","465,302,685.08","738,753,502.36","524,891,013.89","617,984,048.39","736,985,406.86","854,433,489.60","546,303,243.14","662,384,385.30","872,712,821.92","880,329,014.06","519,492,246.63","652,910,570.93","808,471,160.96","1,194,122,789.79","762,232,212.87","791,007,506.08","812,918,970.06","1,362,752,559.55","1,060,579,276.86","905,665,275.90","1,350,026,354.62","1,905,831,076.22","1,241,805,598.51","1,259,823,748.78","1,397,792,720.57","2,015,435,655.75","1,335,187,689.95","1,614,938,814.26","2,013,329,833.56","2,652,384,431.27"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"32,000,000.00","45,889,567.72","45,889,567.72","45,889,567.72","62,042,368.96","82,306,766.26","106,241,975.35","107,951,960.73","108,045,175.43","108,563,560.94","108,488,168.09","132,238,371.75","131,963,364.08","266,757,967.32"
长期借款,"9,856,504.10","9,124,560.77","8,321,340.92","8,102,426.84","7,880,245.76","7,654,748.93","7,425,886.87","7,193,609.38",,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"16,508,077.39","17,466,476.35","42,998,602.70","45,765,273.50","45,860,665.75","46,406,155.00","42,638,915.56","42,727,241.29","20,317,345.60","21,010,771.71","19,729,558.59","20,247,562.39","20,609,717.75","31,650,310.90","31,370,045.42","30,229,756.07","29,418,159.22","29,384,174.58","31,163,271.68","29,569,215.43","61,691,797.65","29,121,556.56","19,515,903.11","260,066,527.60","20,252,256.20","25,086,368.41","24,412,509.07","28,763,230.45","27,609,293.46","25,972,365.01","32,642,853.91","31,669,324.10","28,848,334.56","29,343,078.83","32,510,374.61"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,"9,344,306.25","9,315,262.18","9,183,730.30","9,052,198.42","8,920,666.54","8,789,134.66","8,657,602.78","8,526,070.90","8,394,539.02","12,082,996.89","11,951,465.01","11,819,933.13","11,688,401.25","11,119,698.11","10,878,873.43","10,638,048.73","29,583,825.76","10,156,399.33","9,915,574.63","9,674,749.93","9,433,925.23","9,193,100.53","8,952,275.83","8,711,451.13","8,470,626.43","8,229,801.73"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"97,699,090.57","105,131,557.09","106,325,140.15","109,800,482.84","120,672,199.00","121,641,882.77","127,336,107.37","126,579,443.84","130,031,073.26","124,902,453.07","132,943,038.69","134,135,394.88","145,123,438.46","148,217,648.52","152,259,656.60","148,356,067.94","148,202,059.94","436,933,550.65","445,151,922.45","441,820,859.50","438,708,840.17","408,356,268.47","423,786,683.94","413,066,510.71","422,642,722.47","417,846,112.76","454,808,687.84","445,555,861.13","447,262,393.42","446,698,631.63","453,704,592.17","444,193,263.40","440,940,692.28","449,390,569.21","484,454,763.17"
递延所得税负债,,,,,,,,,,,"1,208,867.08","1,406,168.33","2,129,002.70","675,816.59","1,291,480.23","1,043,554.56","1,630,033.09","216,416.31","239,529.14","254,035.18","272,357.89","50,286.35","89,473.09","107,887.72","12,406,439.96","12,642,190.68","12,248,142.71","11,818,060.34","11,531,396.48","11,173,736.81","10,738,597.31","10,279,173.56","9,917,852.76","9,574,488.82","4,011,872.92"
在建工程,"309,262.00","1,036,511.61","2,348,722.01","2,786,781.65","3,994,672.31","4,776,167.62","55,916,253.34","54,213,664.70","60,047,331.20","70,021,311.12","97,109,584.32","119,796,303.63","160,671,621.70","190,034,560.18","166,129,104.56","198,685,106.21","213,895,019.55","2,687,343.82","4,111,506.21","508,362.07","172,986.00","851,291.74","648,986.00","648,986.00","648,986.00","648,986.00","3,175,946.00","4,525,531.79","3,655,103.77","2,542,137.36","10,756,024.67","15,055,632.60","18,878,632.48","28,268,497.57","33,992,636.93"
其他非流动负债,"8,720,000.00",,"16,800,000.00","18,092,000.00","14,250,000.00","15,250,000.00","7,750,000.00","4,750,000.00","4,750,000.00","14,240,000.00","25,190,000.00","25,190,000.00","24,700,000.00","36,650,000.00","45,225,000.00","46,535,000.00","38,095,000.00","61,795,000.00","22,832,950.00","24,412,950.00","17,458,950.00","48,928,950.00",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"18,576,504.10","9,124,560.77","25,121,340.92","26,194,426.84","22,130,245.76","22,904,748.93","15,175,886.87","11,943,609.38","4,750,000.00","14,240,000.00","26,398,867.08","26,596,168.33","26,829,002.70","37,325,816.59","46,516,480.23","47,578,554.56","39,725,033.09","62,011,416.31","23,072,479.14","24,666,985.18","17,731,307.89","48,979,236.35","24,007,973.09","24,026,387.72","41,006,639.96","39,392,390.68","63,594,642.71","63,164,560.34","33,057,896.48","34,800,236.81","33,688,597.31","34,509,173.56","63,067,852.76","43,124,488.82","38,091,872.92"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"715,490,083.80","601,486,769.36","674,027,462.85","653,470,224.13","503,580,504.49","488,207,434.01","753,929,389.23","536,834,623.27","622,734,048.39","751,225,406.86","880,832,356.68","572,899,411.47","689,213,388.00","910,038,638.51","926,845,494.29","567,070,801.19","692,635,604.02","870,482,577.27","1,217,195,268.93","786,899,198.05","808,738,813.97","861,898,206.41","1,386,760,532.64","1,084,605,664.58","946,671,915.86","1,389,418,745.30","1,969,425,718.93","1,304,970,158.85","1,292,881,645.26","1,432,592,957.38","2,049,124,253.06","1,369,696,863.51","1,678,006,667.02","2,056,454,322.38","2,690,476,304.19"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"131,530,000.00","131,530,000.00","131,530,000.00","131,530,000.00","175,530,000.00","175,530,000.00","175,530,000.00","175,530,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","351,060,000.00","526,590,000.00","539,111,233.00","539,111,233.00","539,111,233.00","539,111,233.00","539,111,233.00","539,111,233.00","539,111,233.00","539,111,233.00","583,280,278.00","583,280,278.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"548,964.00","548,964.00","548,964.00","548,964.00","941,679,904.40","941,698,091.60","950,752,811.82","950,752,811.82","775,494,592.48","775,494,592.48","775,494,592.48","775,494,592.48","775,494,592.48","775,494,592.48","792,899,858.15","792,899,858.15","792,899,858.15","792,976,793.21","792,976,793.21","792,976,793.21","792,976,793.21","792,976,793.21","792,976,793.21","792,976,793.21","617,446,793.21","827,419,708.90","846,381,455.10","846,381,455.10","846,381,455.10","846,381,455.10","846,381,455.10","846,381,455.10","846,381,455.10","710,060,570.65","704,667,690.09"
无形资产,"13,055,152.84","20,462,441.81","19,055,157.72","18,582,444.60","17,723,690.40","17,323,800.22","5,383,149.38","5,428,127.12","6,718,710.65","5,904,556.83","5,746,810.02","7,593,385.35","8,141,260.31","19,852,649.67","73,377,384.94","102,785,557.47","98,385,937.00","96,051,541.53","93,397,669.79","95,201,505.81","92,541,730.32","98,983,118.87","93,046,187.76","89,418,533.40","169,580,237.46","172,565,714.47","232,874,386.97","221,628,506.94","213,866,708.03","215,640,719.60","203,447,470.14","190,967,247.09","196,483,227.00","187,178,104.30","116,876,473.24"
盈余公积,"4,740,827.84","9,885,027.74","15,402,309.65","15,402,309.65","15,402,309.65","15,402,309.65","27,496,133.67","27,496,133.67","27,496,133.67","27,496,133.67","36,751,615.16","36,751,615.16","36,751,615.16","36,751,615.16","51,884,417.15","51,884,417.15","51,884,417.15","51,884,417.15","70,675,018.47","70,675,018.47","70,675,018.47","70,675,018.47","95,009,147.13","95,009,147.13","95,009,147.13","95,009,147.13","115,165,703.69","115,165,703.69","115,165,703.69","115,165,703.69","140,255,573.60","140,255,573.60","140,255,573.60","140,255,573.60","172,560,741.83"
开发支出,"5,955,402.83",,,,,,,,"6,657,338.83","16,184,283.97","27,102,086.69","31,416,095.33","37,244,906.40","29,351,887.14","34,764,030.34","7,559,738.31","14,151,838.36","20,757,139.73","28,759,585.91","30,809,108.23","40,895,969.48","35,718,663.36","48,836,354.14","58,291,919.78","66,839,738.74","77,739,533.32","12,765,745.78","14,944,016.12","16,981,727.52","5,269,593.16","13,887,591.58","20,720,121.94","9,513,151.82","8,547,718.23","19,022,826.11"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","2,295,142.29","3,181,936.20","3,181,936.20","163,328,365.50","395,166,162.04","395,713,689.54","395,713,689.54","395,713,689.54","395,713,689.54","394,826,895.63","394,826,895.63","394,826,895.63","394,826,895.63","234,680,466.33"
未分配利润,"115,583,589.05","179,604,458.31","280,344,657.34","295,261,447.68","328,581,870.06","369,006,478.39","406,846,434.06","393,375,385.83","437,900,913.40","492,761,843.98","558,707,486.58","565,607,266.28","524,496,467.31","605,305,661.75","661,981,144.85","668,913,355.92","619,412,600.62","697,214,432.98","794,603,018.19","804,107,486.62","742,067,096.33","825,826,272.09","906,703,623.22","896,303,954.31","893,222,442.71","1,009,900,656.67","1,113,781,714.58","1,103,667,610.98","1,098,400,097.74","1,235,994,570.88","1,354,238,749.50","1,335,646,375.28","1,352,152,565.16","1,571,474,481.76","1,740,325,268.56"
长期待摊费用,"1,105,060.70","937,593.18","718,769.71","661,925.37","563,612.07","807,925.18","2,305,847.67","5,056,370.64","5,629,380.70","5,085,031.87","6,321,163.01","5,646,669.04","5,268,418.97","5,416,123.20","5,047,763.04","4,417,743.67","4,207,804.57","3,546,517.20","2,849,816.53","2,730,344.16","3,589,452.50","3,154,493.84","5,571,407.47","5,095,205.92","5,303,281.21","4,962,456.73","7,723,761.94","8,172,967.80","11,532,783.72","16,962,469.06","17,833,505.37","16,579,847.53","15,778,013.00","18,260,226.63","20,726,495.80"
少数股东权益,"85,379,083.44","95,121,800.27","138,354,806.04","90,507,886.91","101,747,854.11","129,653,124.94","151,810,331.98","99,939,754.54","121,351,318.78","151,064,669.61","203,682,288.01","207,302,201.34","160,268,589.95","199,407,097.44","303,931,179.74","304,013,327.38","286,102,352.61","323,478,544.04","394,451,488.46","247,488,612.72","257,534,715.37","318,904,381.46","381,811,557.13","240,960,898.18","382,560,622.86","568,495,483.77","759,356,011.34","697,005,695.23","593,089,322.53","697,065,307.11","817,528,358.98","800,932,645.76","670,680,104.80","623,446,772.57","548,211,640.28"
递延所得税资产,"3,857,082.39","3,972,962.42","4,615,674.82","5,347,883.04","4,523,991.71","4,961,437.88","4,167,379.81","7,423,572.49","7,816,994.56","7,066,701.69","9,017,669.57","10,214,575.89","12,698,402.81","14,568,631.72","18,238,662.17","20,426,755.52","21,129,873.73","25,521,799.75","28,180,606.81","30,752,448.94","31,515,293.55","34,575,532.64","34,875,345.05","33,937,857.77","50,798,134.26","49,298,376.77","50,545,732.07","63,316,405.62","51,457,716.03","60,262,451.92","50,769,382.08","67,592,203.55","63,766,131.45","59,758,926.89","69,405,854.85"
外币报表折算价差,,,,,,,"-12,065.79","-27,950.02","-56,483.70","-88,551.33","-91,408.95","-90,992.82","-86,002.46","-83,266.68","-92,213.27","-103,365.01","-133,240.34","-154,074.39","-184,396.24","-150,033.66","-145,165.57",,,,,,,,,,,,,,
其他非流动资产,"2,506,256.00","760,976.15","218,432.26","192,330.69","169,580.81","29,893.58","183,859.28","174,349.34","164,839.40","193,791.00","190,484.03","205,110.56","239,982.21","223,098.36","206,214.51","189,330.66","172,446.81","158,026.58","604,632.36","2,521,061.01","7,114,443.14","21,339,873.29","534,778.45","1,267,694.78","1,037,129.36","741,205.01","1,155,503.63",,,,"5,870,898.97","16,729,297.89","27,831,692.40","30,803,664.75","13,110,238.22"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"143,290,527.01","152,063,660.90","178,575,641.66","185,432,263.98","195,803,554.34","198,242,404.54","240,226,654.70","243,897,911.71","239,678,156.49","262,008,349.80","309,770,799.39","340,733,969.66","401,345,089.32","450,530,718.52","492,477,138.53","523,602,800.92","540,384,352.37","625,729,775.15","648,597,150.92","648,159,512.45","690,345,588.23","678,084,342.31","687,006,847.95","921,743,613.31","956,958,467.65","1,235,681,110.23","1,275,639,128.43","1,298,777,759.37","1,285,706,126.15","1,286,541,157.94","1,301,495,875.99","1,315,774,277.65","1,337,816,593.50","1,346,811,672.55","1,299,767,898.31"
所有者权益(或股东权益)合计,"337,782,464.33","416,690,250.32","566,180,737.03","533,250,608.24","1,562,941,938.22","1,631,290,004.58","1,712,423,645.74","1,647,066,135.84","1,713,246,474.63","1,797,788,688.41","1,925,604,573.28","1,936,124,682.44","1,847,985,262.44","1,967,935,700.15","2,161,664,386.62","2,168,667,593.59","2,101,225,988.19","2,216,460,112.99","2,403,581,922.09","2,266,157,877.36","2,214,168,457.81","2,359,288,752.51","2,527,380,553.49","2,376,155,692.65","2,514,642,679.75","3,039,939,433.85","3,374,456,049.57","3,301,800,206.26","3,193,508,757.35","3,435,361,126.19","3,700,608,866.99","3,665,124,196.08","3,550,486,498.17","3,629,575,633.97","3,749,436,350.14"
资产总计,"1,053,272,548.13","1,018,177,019.68","1,240,208,199.88","1,186,720,832.37","2,066,522,442.71","2,119,497,438.59","2,466,353,034.97","2,183,900,759.11","2,335,980,523.02","2,549,014,095.27","2,806,436,929.96","2,509,024,093.91","2,537,198,650.44","2,877,974,338.66","3,088,509,880.91","2,735,738,394.78","2,793,861,592.21","3,086,942,690.26","3,620,777,191.02","3,053,057,075.41","3,022,907,271.78","3,221,186,958.92","3,914,141,086.13","3,460,761,357.23","3,461,314,595.61","4,429,358,179.15","5,343,881,768.50","4,606,770,365.11","4,486,390,402.61","4,867,954,083.57","5,749,733,120.05","5,034,821,059.59","5,228,493,165.19","5,686,029,956.35","6,439,912,654.33"
负债和所有者(或股东权益)合计,"1,053,272,548.13","1,018,177,019.68","1,240,208,199.88","1,186,720,832.37","2,066,522,442.71","2,119,497,438.59","2,466,353,034.97","2,183,900,759.11","2,335,980,523.02","2,549,014,095.27","2,806,436,929.96","2,509,024,093.91","2,537,198,650.44","2,877,974,338.66","3,088,509,880.91","2,735,738,394.78","2,793,861,592.21","3,086,942,690.26","3,620,777,191.02","3,053,057,075.41","3,022,907,271.78","3,221,186,958.92","3,914,141,086.13","3,460,761,357.23","3,461,314,595.61","4,429,358,179.15","5,343,881,768.50","4,606,770,365.11","4,486,390,402.61","4,867,954,083.57","5,749,733,120.05","5,034,821,059.59","5,228,493,165.19","5,686,029,956.35","6,439,912,654.33"
