科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"568,155,103.54","1,109,010,343.91","1,866,898,402.26","2,634,750,439.16","692,796,977.32","1,389,993,429.67","2,105,988,045.42","2,820,608,482.11","660,150,148.30","1,355,626,400.74","2,420,900,142.25","3,325,779,758.52","932,645,224.65","1,695,445,321.48","2,692,007,627.93","3,784,285,079.44","973,015,916.53","2,020,985,137.06","3,556,170,074.54","5,150,372,698.18","1,568,836,771.92","3,202,327,103.46","5,466,632,801.11","7,644,948,756.03","2,040,392,260.24","5,300,669,940.79","8,899,768,036.99","12,567,773,855.84","3,325,334,248.40","6,728,951,607.41","9,973,761,423.63","12,866,266,302.50","3,088,528,684.94","5,853,995,181.06","8,724,287,011.70","11,297,726,954.06","2,344,851,764.52","4,234,141,088.47","7,253,820,471.04","10,633,470,914.99","2,606,108,589.43","5,362,187,012.41","8,521,957,069.50","12,207,433,397.76","3,010,115,726.18","5,865,753,495.49"
二、营业利润,"94,200,787.53","172,233,514.20","225,719,432.49","124,098,878.07","46,001,798.01","73,629,909.63","98,880,512.63","-95,097.73","35,291,124.54","83,858,039.87","86,892,308.74","39,491,649.23","40,548,226.82","78,824,409.30","53,204,999.12","26,870,959.57","-868,602.26","-6,179,225.37","-20,178,582.86","-132,073,206.88","71,569,728.11","133,357,777.04","348,671,052.88","386,409,695.93","288,885,018.24","764,068,141.29","1,528,621,362.04","2,155,467,876.92","500,555,480.31","1,056,475,012.27","1,643,886,408.07","2,093,050,847.60","759,532,852.56","1,465,241,405.10","1,989,066,213.49","2,437,182,449.58","670,724,733.31","854,079,187.34","1,275,033,258.93","1,390,407,476.37","-80,080,185.92","-152,008,151.66","86,803,030.84","130,759,693.77","110,623,254.47","154,679,744.79"
减:营业成本,"486,214,230.82","963,358,390.23","1,681,017,499.86","2,295,615,927.91","632,691,003.76","1,320,746,116.20","1,956,962,314.90","2,728,304,327.31","602,107,796.57","1,246,437,386.88","2,297,465,927.37","3,212,284,124.19","886,473,358.15","1,679,793,697.62","2,686,963,061.63","3,762,871,309.94","983,516,892.75","2,027,308,834.64","3,528,690,030.37","5,128,785,113.44","1,427,345,940.26","2,930,829,715.29","4,876,563,270.35","6,870,919,073.32","1,655,545,743.46","4,340,354,041.46","7,092,514,278.59","10,045,631,908.63","2,741,030,507.00","5,519,262,781.62","8,029,649,211.36","10,354,499,446.14","2,258,408,471.53","4,348,071,263.67","6,628,880,980.85","8,704,442,280.36","1,723,711,093.90","3,494,030,859.78","6,140,667,625.23","9,379,245,229.13","2,579,314,461.29","5,356,789,200.44","8,234,455,609.56","11,787,254,686.24","2,850,464,011.79","5,606,132,675.92"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,453,716.92","4,683,855.69","8,536,379.00","13,085,514.54","3,467,672.27","5,859,438.84","8,264,097.98","9,028,914.70","1,342,046.78","3,399,606.10","5,784,914.88","7,729,038.07","546,180.08","1,224,334.44","1,990,675.56","3,379,668.39","643,612.18","2,152,718.29","4,028,676.81","5,851,795.14","3,666,133.22","5,678,289.92","8,611,068.73","12,298,439.33","2,868,204.98","13,802,017.33","32,005,643.28","44,434,190.88","16,153,736.28","23,838,476.87","45,746,057.26","66,289,380.71","28,945,288.25","54,770,597.81","72,567,584.43","86,549,542.26","18,051,628.09","31,623,897.89","42,466,977.00","89,282,840.57","22,534,146.24","40,327,299.66","64,812,411.63","100,581,841.09","21,662,739.40","49,116,221.99"
营业外收入,"704,377.39","583,647.92","627,144.04","2,157,521.98","1,922,536.72","2,215,526.07","2,536,004.42","46,731,223.15","12,447,503.13","26,799,174.55","106,260,952.95","106,437,000.45","20,650,465.60","69,239,885.52","90,682,242.99","169,490,053.26","828,392.11","1,791,426.30","10,176,458.71","74,968,220.11","449,272.68","967,130.67","1,722,116.51","8,962,770.87","5,922,266.06","29,356,017.10","44,770,878.09","73,418,321.27","2,752,620.05","8,329,490.37","33,138,914.55","45,654,193.99","23,760,554.09","38,874,477.45","50,135,209.37","63,979,649.05","5,111,080.02","20,646,341.10","33,365,070.93","69,807,886.17","8,170,437.74","2,721,221.92","19,370,357.63","9,865,268.08","5,100,511.85","6,583,879.82"
销售费用,"18,500.00","43,240.00","95,740.00","195,740.00","36,658.00","81,878.00","257,178.00","303,023.00","51,489.32","162,489.32","168,489.32","359,789.32","83,540.00","272,480.00","305,359.00","410,723.00","57,460.00","177,460.00","245,960.00","293,960.00","20,000.00","121,750.00","123,510.00","233,780.00",,"44,160.80","132,200.60","188,399.30","90,473.60","286,603.29","330,251.24","358,637.35",,"97,834.50","99,088.80","99,088.80",,"90,720.00","90,720.00","183,403.10","359,286.95","695,450.65","1,140,197.72","1,883,598.34","497,716.95","1,063,027.30"
减:营业外支出,"215,858.60","-59,803.90","193,285.92","3,223,895.11","525,706.40","1,277,652.60","1,035,062.60","5,495,535.27","279,093.87","101,872.50","1,140,509.32","6,600,600.31","171,089.00","1,100,079.00","2,002,591.62","3,524,834.94","20,000.00","918,658.45","1,401,579.45","19,376,972.10","470,450.12","954,624.70","2,063,828.64","2,855,744.08","935,123.25","1,628,336.61","2,040,693.48","18,855,351.91","721,234.94","2,980,447.42","3,615,347.42","38,288,117.38","1,334,646.13","1,358,620.66","1,813,200.73","11,319,562.97","568,986.26","1,554,321.73","2,597,653.31","9,058,820.60","727,689.80","1,386,020.47","2,222,444.59","2,861,286.49","551,072.55","2,163,074.48"
管理费用,"3,707,180.20","6,765,842.27","9,356,716.54","16,185,151.25","4,279,306.59","7,614,035.51","10,989,216.42","18,771,576.07","3,574,765.91","7,939,539.50","10,857,057.02","16,118,419.13","3,109,864.98","6,911,953.30","11,553,179.21","19,739,049.08","5,258,661.34","9,465,757.76","14,487,593.23","20,960,952.27","7,055,595.88","13,224,335.54","17,935,739.46","27,070,327.50","9,542,718.50","22,856,324.51","34,515,481.47","55,863,826.08","9,356,662.76","21,486,949.64","32,138,337.57","48,196,245.96","8,552,297.13","18,820,475.83","29,738,970.68","48,634,034.22","6,908,519.82","15,869,198.56","24,045,576.26","41,874,154.37","7,226,486.08","17,067,171.85","27,239,626.48","43,919,472.75","7,102,620.83","19,459,946.11"
其中:非流动资产处置净损失,,,,,,,,"7,682.88","1,872.50","1,872.50","1,872.50","4,759,963.49",,,,"654,949.32",,,,"16,758,886.23",,"54,174.58","54,174.58","188,099.06",,565.00,565.00,"12,773,216.58","2,841.90","4,967.72","4,967.72","33,520,344.28","477,919.85",,,"6,340,228.45",,489.32,"6,107.02","5,152,661.51",,"51,070.20","51,070.20",,,
