科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"151,790,641.23","376,269,022.11","677,217,548.59","983,884,604.69","472,403,086.79","763,991,504.42","1,198,324,436.19","1,405,550,578.67","220,094,204.36","397,747,229.33","705,438,187.83","1,065,383,705.68","329,529,280.45","603,579,351.24","1,190,305,602.01","2,097,667,924.94","608,636,765.00","1,260,529,686.46","1,931,682,595.34","2,137,023,659.54","579,720,462.59","904,639,037.13","1,325,390,252.87","2,217,056,286.97","542,374,876.87","1,460,611,481.90","3,383,762,154.37","5,294,871,635.16","1,004,058,181.29","2,325,929,283.57","2,920,078,560.34","3,658,139,770.87","1,073,935,624.86","2,939,012,111.44","5,724,383,005.53","7,446,956,791.72","2,284,190,709.32","5,245,638,457.96","8,027,170,277.59","11,305,228,192.87","3,013,246,374.37","5,910,614,592.22","8,818,956,677.52","13,183,613,709.15","6,720,690,633.70","12,130,916,033.16","19,619,120,328.62","24,902,216,221.38","3,922,284,581.71"
取得子公司及其他营业单位支付的现金净额,,,,"89,100,320.00","74,536,800.00",,,"74,527,595.17",,,,"170,592,000.00",,"40,000,000.00",,"41,537,080.00",,,"4,800,000.00",,,,,,,,,,,,,,,,,,,"1,304,367.39","1,304,367.39","1,311,356.42",,,,,,,,,
收到的税费返还,"2,472,324.59","5,325,588.02","8,424,194.39","9,811,200.08","1,968,741.76","2,983,808.34","5,176,594.01","7,066,664.82","2,272,316.94","3,915,065.39","5,620,963.93","7,250,532.83","578,954.48","1,492,049.53","3,349,966.87","6,439,137.61","1,248,486.82","2,353,658.19","2,398,876.10","2,398,876.10","1,083,408.28","1,132,608.28","2,030,667.28","2,235,031.42",,"329,030.00","5,203,427.68","7,849,826.22",,"1,159,213.84","3,433,881.28","5,997,856.78","213,265.53","2,463,088.67","3,355,131.54","2,523,001.21",,"5,027,925.17","6,692,950.50","6,692,950.50",,"3,440,696.41","4,537,651.98","4,537,651.98","3,652,589.71","3,652,589.71","4,293,924.25","3,361,200.74",
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,691,800.00",,,,,"6,500,000.00",,,,"19,767,755.79",,"61,705.70","61,705.70","6,122,043.80","2,286,971.51","2,286,971.51","2,286,971.51","14,835,864.69",,,,"12,000,000.00",
收到其他与经营活动有关的现金,"104,613,842.58","194,694,247.94","324,606,173.16","129,633,211.41","14,399,894.58","42,720,902.64","87,727,055.34","116,028,730.12","15,703,243.37","43,455,368.07","145,613,623.09","76,856,895.61","2,289,390.03","8,334,734.36","43,404,974.19","42,893,409.52","91,608,012.11","50,414,582.20","58,007,263.32","294,603,144.83","45,317,111.25","123,500,811.67","124,711,600.76","130,145,142.22","68,902,880.86","74,958,422.15","102,750,178.84","101,003,080.98","17,383,008.89","249,064,767.57","268,470,633.39","783,439,835.55","71,295,997.03","160,158,586.62","203,838,114.51","806,665,671.64","23,411,239.11","88,887,666.50","145,247,577.92","187,666,935.43","69,310,447.87","139,142,345.51","250,609,449.47","354,196,171.54","113,367,359.47","274,533,114.86","450,332,132.58","860,651,565.76","162,531,823.53"
投资活动现金流出小计,"32,971,793.75","65,550,500.07","147,271,985.61","351,871,159.39","124,824,786.59","144,674,054.86","136,622,170.71","155,356,451.38","2,116,374.49","32,311,572.92","328,953,882.97","427,970,407.21","36,484,941.80","111,832,079.00","115,352,181.71","146,843,203.72","2,137,756.71","19,493,238.92","240,483,417.01","410,907,794.81","41,829,019.61","293,731,072.62","415,443,370.23","816,313,241.07","409,028,539.21","1,255,474,458.07","2,259,858,870.28","2,730,833,959.76","481,516,463.32","885,673,616.11","1,504,529,727.72","1,409,984,031.87","635,444,522.81","583,088,888.46","645,988,163.00","423,469,109.46","88,988,304.80","183,778,583.42","271,693,031.34","347,163,582.17","71,232,935.62","82,551,530.90","142,757,900.59","211,860,479.75","22,286,931.34","24,141,027.15","28,645,922.20","60,738,152.75","1,456,027.42"
经营活动现金流入小计,"258,876,808.40","576,288,858.07","1,010,247,916.14","1,123,329,016.18","488,771,723.13","809,696,215.40","1,291,228,085.54","1,528,645,973.61","238,069,764.67","445,117,662.79","856,672,774.85","1,149,491,134.12","332,397,624.96","613,406,135.13","1,237,060,543.07","2,147,000,472.07","701,493,263.93","1,313,297,926.85","1,992,088,734.76","2,434,025,680.47","626,120,982.12","1,029,272,457.08","1,452,132,520.91","2,349,436,460.61","611,277,757.73","1,535,898,934.05","3,491,715,760.89","5,403,724,542.36","1,021,441,190.18","2,576,153,264.98","3,191,983,075.01","4,447,577,463.20","1,145,444,887.42","3,101,633,786.73","5,931,576,251.58","8,256,145,464.57","2,307,601,948.43","5,339,554,049.63","8,179,110,806.01","11,499,588,078.80","3,082,556,822.24","6,053,197,634.14","9,074,103,778.97","13,542,347,532.67","6,837,710,582.88","12,409,101,737.73","20,073,746,385.45","25,766,228,987.88","4,084,816,405.24"
投资活动产生的现金流量净额,"16,432,210.16","39,010,231.72","2,920,636.27","279,944,122.00","-73,316,340.94","-71,977,325.74","-68,926,246.28","-73,415,878.79","390,907,778.51","396,751,508.43","190,605,830.86","217,489,785.47","65,213,543.61","-3,398,371.12","4,785,067.58","31,218,332.28","32,871,303.29","51,106,425.88","-168,590,987.25","-258,187,401.68","2,833,480.39","-220,631,836.58","-336,719,095.07","-574,412,736.81","-340,543,580.93","-1,158,565,616.15","-2,150,819,166.34","-2,527,176,055.07","-406,452,471.47","-756,504,012.82","-1,339,415,050.23","-1,137,716,945.78","-554,788,540.00","-402,088,525.68","-459,810,660.74","30,634,809.67","-51,329,622.56","-146,835,731.67","-225,492,693.82","-207,641,166.63","-32,365,605.74","-36,047,608.67","-86,929,124.50","450,161,351.73","62,044,672.54","309,235,183.66","510,294,578.48","806,309,335.43","190,190,882.82"
购买商品、接受劳务支付的现金,"173,526,053.13","408,497,239.75","657,716,910.45","1,005,999,921.02","468,210,054.42","763,373,151.13","1,052,348,899.02","1,331,476,454.27","268,881,600.29","485,553,772.23","807,745,102.00","1,093,672,716.64","322,168,794.63","551,083,852.29","1,134,027,541.18","2,029,934,982.02","621,450,676.11","1,253,190,831.57","1,855,239,834.37","2,077,076,376.31","620,620,594.59","867,191,028.94","1,281,972,402.58","2,149,510,786.13","512,711,509.55","1,410,966,535.83","3,307,025,812.64","5,378,417,451.41","1,063,135,558.01","2,626,448,867.00","3,208,457,652.54","3,626,834,929.08","1,113,548,643.40","2,883,524,240.20","5,134,455,478.76","6,958,558,183.97","2,075,314,786.64","4,799,415,685.89","7,466,281,784.65","9,798,709,283.06","3,081,346,613.22","5,793,823,811.70","8,582,718,278.95","11,918,846,288.06","6,147,783,800.31","11,213,410,498.63","18,111,082,997.69","23,402,555,699.53","3,708,474,917.71"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,"147,000,000.00","147,000,000.00","196,000,000.00",,"98,000,000.00","98,000,000.00","98,000,000.00",,"294,000,000.00","294,000,000.00","294,000,000.00","83,300,000.00","83,300,000.00","83,300,000.00","83,300,000.00",,,,,,,,,,,,,,,"30,099,000.00","30,099,000.00","6,195,000.00"
