科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"556,773,109.33","513,771,056.56","354,688,192.48","746,927,690.02","630,338,733.94","649,748,923.70","540,576,618.93","732,521,351.21","681,414,773.23","804,944,128.04","967,553,995.91","1,071,743,813.33","840,792,489.93","3,083,736,879.48","2,747,774,368.86","2,583,040,179.15","2,409,383,630.98","2,129,104,974.79","1,916,118,916.92","2,263,265,794.25","2,052,949,862.85","1,561,980,535.24","1,582,681,450.71","1,481,198,910.76","1,392,632,350.83","1,495,686,138.64","949,748,112.62","1,110,167,322.33","824,944,608.15","776,983,199.33","364,706,626.42","581,977,984.47","259,601,322.00","409,110,789.94","359,433,879.93","955,101,976.58","1,925,973,332.96","1,137,491,649.35","504,046,243.25","711,595,685.70","259,209,592.64","502,215,449.03","498,007,583.63","260,691,221.19"
短期借款,"180,000,000.00","180,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00",,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","50,000,000.00","50,000,000.00","90,000,000.00","50,000,000.00","208,000,000.00","208,000,000.00","508,000,000.00","653,000,000.00","830,000,000.00","1,148,000,000.00","1,269,202,000.00","1,304,202,000.00","862,936,000.00","294,612,000.00","230,000,000.00",,,"200,000,000.00","700,000,000.00","700,000,000.00",
交易性金融资产,,,,"7,414,260.00","9,075,200.00","13,191,720.00","18,343,985.00","11,487,907.01","11,890,200.00","3,183,310.00","836,370.64","101,180.00","2,382,180.00","14,549,691.00","19,173,427.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"550,000.00","1,216,770.00","1,442,390.00","210,876,434.00","149,870,000.00","20,633,300.00","175,100,000.00","24,138,513.00","5,846,453.00","3,807,986.00","702,306.00","89,614,720.00","90,220,270.00","168,187,947.00","208,224,228.00","367,930,374.00","415,852,275.00","233,577,396.50","215,587,456.50","100,579,435.50","356,362,357.00","375,411,457.00","125,396,277.53","546,156,620.29","506,543,494.72","200,511,048.00","212,548,925.99","655,290,665.43","627,999,956.25","555,756,542.42","619,619,861.70","533,008,638.26","637,217,372.66","543,139,806.00","534,936,906.89","391,877,289.59","330,359,321.45","273,154,922.40","187,827,079.40","991,039,458.00","989,978,222.00","551,372,983.45","396,192,462.41","237,395,814.18"
应付票据,"65,821,470.00","69,687,140.00","112,480,870.00","305,700,000.00","321,600,000.00","265,766,229.40","353,688,722.70","267,536,953.05","117,942,746.75","95,128,287.00","189,650,000.00","245,113,248.00","209,010,122.19","152,771,689.29","193,974,815.10","352,181,299.50","279,169,272.80","119,987,973.30","199,842,644.50","290,762,932.68","311,714,380.49","97,475,632.31","64,420,128.30","48,960,400.72","75,957,258.45","94,155,445.95","270,940,860.59","375,966,600.92","312,346,678.66","226,421,771.05","277,786,675.44","487,076,244.82","553,084,744.48","351,508,213.08","292,497,596.62","406,873,481.64","633,848,964.04","524,769,183.13","687,158,037.21","593,347,116.76","93,690,232.28","44,900,000.00","99,723,295.05","279,885,169.06"
应收账款,"1,406,032,254.69","1,311,643,023.87","1,605,773,905.99","850,850,437.99","1,177,720,864.26","1,156,094,994.86","1,041,078,185.80","783,063,953.38","646,245,292.14","628,919,807.40","602,156,667.06","477,825,177.74","513,522,744.73","410,840,250.22","621,332,550.73","424,330,503.25","352,478,439.72","422,269,841.56","501,497,750.13","885,810,817.25","571,356,153.38","723,368,908.69","1,035,052,370.21","747,992,384.84","735,141,288.90","859,467,613.86","1,064,311,584.14","1,210,579,025.34","1,165,570,157.31","1,270,521,026.17","1,404,282,244.49","1,602,926,064.56","1,766,377,116.70","1,915,684,473.69","1,616,855,988.19","946,579,027.13","1,304,933,606.29","1,914,194,760.51","2,345,937,301.35","1,003,496,336.17","1,197,009,833.43","1,442,703,321.35","1,525,707,467.69","996,165,132.15"
应付账款,"1,472,915,472.67","1,202,929,254.50","1,995,630,774.12","911,792,578.11","1,122,204,644.21","879,857,398.68","688,005,625.17","435,552,563.12","453,690,595.58","407,409,222.44","475,489,846.66","524,125,896.57","485,682,354.21","625,881,283.98","693,693,647.58","736,172,939.22","673,568,521.19","595,943,992.79","547,330,660.04","623,493,324.80","599,154,021.93","725,031,696.47","981,086,404.13","964,252,605.36","1,095,572,014.77","1,444,855,632.98","1,178,436,622.30","1,470,725,452.18","1,594,330,685.27","1,829,687,168.75","1,744,192,881.91","1,824,443,566.15","1,628,842,789.61","2,001,981,925.62","2,106,461,403.20","1,925,192,840.91","2,013,803,974.99","2,368,463,189.47","2,328,974,053.30","2,042,525,402.93","2,290,730,880.17","2,349,288,673.00","2,416,503,448.01","1,572,898,793.30"
预付款项,"176,384,288.78","58,777,391.93","433,823,082.80","121,152,538.09","74,776,958.09","73,023,586.36","58,170,930.39","42,774,579.14","30,796,768.27","31,878,009.12","53,700,318.90","54,818,873.01","33,247,849.67","35,986,579.00","39,035,062.79","47,522,272.32","10,113,818.33","47,661,385.29","91,829,182.17","125,848,942.24","129,572,140.69","211,027,232.97","213,824,206.82","137,776,129.21","139,031,128.77","90,656,627.82","190,177,488.72","47,991,772.38","49,885,271.52","57,757,468.09","30,016,485.63","20,936,262.75","35,953,691.68","30,117,044.99","23,637,851.48","17,049,269.72","25,437,458.87","13,807,813.81","15,116,645.93","22,564,893.21","32,157,584.49","10,363,036.01","11,594,922.09","15,349,087.04"
预收款项,"1,166,842.38","2,203,495.13","2,751,416.46","42,522,807.71","18,991,033.71","94,498,097.05","79,267,276.03","96,208,224.73","92,734,444.26","274,845,922.00","156,781,996.73","19,639,711.81","2,598,056.68","1,571,166.50","71,481,253.23","67,353,540.45","62,391,787.50","3,274,872.18","3,615,209.42","1,900,842.76","2,201,366.96","5,071,914.55","11,903,022.98","5,857,575.06","7,151,992.85","3,804,511.32","11,031,836.71","4,925,849.55","14,270,799.77","15,352,931.97","16,778,707.84","6,843,603.63","25,168,257.01","11,732,525.92","33,593,921.23","9,104,376.19","15,382,810.82","20,037,663.50","50,019,864.05","9,054,403.65","89,156,166.09","80,266,475.36","215,876,986.15","64,888,165.70"
