科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他流动负债,,,"345,454.55","172,727.29","172,727.29",,,"365,622.62","365,622.62","545,454.55","545,454.55","545,454.55","545,454.55","545,454.55","545,454.55","2,129,412.82","2,129,412.82","2,129,412.82","2,129,412.82","2,129,412.82","2,129,412.82","1,253,722.27","1,253,722.27","1,253,722.27","1,253,722.27","3,524,489.32","3,524,489.32","3,524,489.32","3,524,489.32","6,279,212.81"
流动资产合计,"161,454,232.48","207,126,936.43","226,800,583.13","233,463,910.24","214,312,494.89","559,732,084.76","508,559,118.18","493,678,707.10","444,447,775.61","467,708,196.12","451,923,655.50","459,729,192.38","534,887,515.51","520,763,294.65","672,787,579.67","637,034,755.98","636,775,348.60","569,094,944.63","1,016,944,331.16","1,054,667,159.15","1,030,618,204.42","1,011,041,107.47","1,324,683,936.52","1,265,067,372.90","1,206,561,668.77","1,420,383,177.10","1,409,592,371.01","1,339,655,289.93","1,244,277,229.95","1,097,667,648.60"
流动负债合计,"173,131,367.45","158,062,611.86","116,298,541.15","145,225,573.15","137,855,987.41","167,545,623.99","116,656,630.44","110,254,895.81","105,720,920.89","132,710,064.86","112,236,392.19","113,713,570.02","162,722,183.65","160,802,295.52","150,116,332.05","97,123,080.26","85,426,175.37","114,044,456.25","95,234,856.72","118,293,760.09","82,890,180.86","87,555,434.12","86,117,164.07","126,575,214.56","156,179,622.72","136,163,947.44","157,240,332.30","211,732,437.98","233,357,830.61","370,919,944.81"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,"2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,,"107,000,000.00","107,000,000.00","107,000,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,"108,105,666.67","108,426,666.67","108,747,666.67","109,068,666.67","109,389,666.67"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,"8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","8,130,000.00","23,130,000.00","34,905,767.70","193,596,159.46","190,945,872.02","190,730,722.55","190,527,468.47","190,061,963.16","190,075,859.24","190,074,911.88","15,000,000.00","175,258,264.62","175,258,264.62","175,425,858.81","477,418,448.09","477,418,448.09","477,286,479.27","483,329,263.25","488,565,351.81"
投资性房地产,,,,,,,,,,,,,,,,,"5,700,970.62","5,591,022.20","5,545,070.06","5,457,393.14","5,410,276.25","5,343,351.32","5,276,426.39","5,209,501.46","5,142,576.53","5,075,651.60","5,008,726.67","4,941,801.74","4,874,876.81","4,807,951.86"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"133,100,360.39","130,935,254.80","140,138,497.73","145,312,386.10","161,275,229.67","153,083,898.42","151,418,198.45","149,502,502.70","149,388,209.39","150,502,431.59","148,582,256.48","147,911,313.43","145,422,003.23","143,659,523.42","142,097,871.42","140,266,764.02","130,165,595.47","163,577,517.04","160,515,402.75","157,198,712.93","156,292,436.29","156,020,920.33","153,442,568.04","156,856,729.47","156,752,847.89","162,111,914.93","158,103,349.59","156,818,683.83","153,167,272.76","151,583,795.36"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"2,936,555.04","6,105,582.04","11,547,636.97","29,808,558.79","36,064,231.79","30,080,231.79","37,200,482.55","52,669,022.55","105,435,406.35","117,261,205.60","119,950,678.43","120,340,096.94","122,454,211.49","150,465,039.02","153,943,764.90","157,483,700.74","162,349,782.28","3,464,647.61","4,930,022.56","5,337,669.60","8,237,834.15","31,755,421.29","29,403,164.01","142,969,380.91","251,254,844.28","309,104,559.55","363,717,056.50","512,629,886.82","648,019,246.15","948,397,854.64"
其他非流动负债,"443,181.80","897,727.24","3,270,454.49","3,270,454.49","3,470,454.49","3,468,773.82","3,468,773.82","2,920,339.90","2,920,339.90","4,541,666.67","4,541,666.67","4,268,939.40","4,268,939.40","3,996,212.12","3,996,212.12","6,099,422.25","6,099,422.25",,"6,826,694.97",,"5,229,635.36",,"26,710,136.11",,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"10,573,181.80","11,027,727.24","13,400,454.49","13,400,454.49","13,600,454.49","13,598,773.82","13,598,773.82","13,050,339.90","13,050,339.90","14,671,666.67","14,671,666.67","14,398,939.40","29,398,939.40","38,901,979.82","197,592,371.58","197,045,294.27","196,830,144.80","197,354,163.44","196,888,658.13","196,629,826.93","195,304,547.24","41,210,136.11","308,968,400.73","308,341,844.33","311,195,703.23","609,967,228.61","610,288,228.61","616,163,698.64","628,247,770.60","619,757,012.72"
固定资产清理,,,,,,,,,,,,,,,,,,"152,801,063.43","152,801,063.43","192,187,370.75","192,144,370.75","32,778,730.18","531,675.24",,,,,,,
负债合计,"183,704,549.25","169,090,339.10","129,698,995.64","158,626,027.64","151,456,441.90","181,144,397.81","130,255,404.26","123,305,235.71","118,771,260.79","147,381,731.53","126,908,058.86","128,112,509.42","192,121,123.05","199,704,275.34","347,708,703.63","294,168,374.53","282,256,320.17","311,398,619.69","292,123,514.85","314,923,587.02","278,194,728.10","128,765,570.23","395,085,564.80","434,917,058.89","467,375,325.95","746,131,176.05","767,528,560.91","827,896,136.62","861,605,601.21","990,676,957.53"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,580,000.00","60,580,000.00","60,580,000.00","60,580,000.00","60,580,000.00","80,780,000.00","80,780,000.00","88,858,000.00","88,858,000.00","88,858,000.00","88,858,000.00","88,858,000.00","88,858,000.00","88,858,000.00","88,858,000.00","177,716,000.00","177,716,000.00","177,716,000.00","204,262,800.00","204,262,800.00","510,657,000.00","510,657,000.00","510,657,000.00","510,657,000.00","510,657,000.00","510,657,000.00","510,657,000.00","510,657,000.00","510,657,000.00","510,657,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"22,261,628.38","22,261,628.38","22,261,628.38","291,622,298.38","291,622,298.38","291,622,298.38","291,622,298.38","291,622,298.38","291,622,298.38","291,622,298.38","291,622,298.38","291,622,298.38","291,622,298.38","202,764,298.38","202,764,298.38","202,764,298.38",,"634,407,487.38","328,013,287.38","328,013,287.38","328,013,287.38","328,013,287.38","328,013,287.38","328,013,287.38","328,013,287.38","328,013,287.38","328,013,287.38","328,013,287.38"
无形资产,"101,259,965.51","74,150,953.24","71,922,592.11","85,749,924.99","85,235,976.01","84,724,516.39","84,213,056.77","83,701,597.15","83,190,137.53","85,436,590.91","84,925,131.29","84,366,661.79","83,831,697.23","84,516,732.67","83,981,768.11","72,678,550.70","72,174,072.86","147,877,260.06","146,981,001.49","104,916,095.38","104,326,547.38","120,264,442.76","119,573,444.06","119,266,280.76","118,648,495.23","118,698,917.17","117,979,059.45","117,262,132.87","128,395,896.51","127,588,363.08"
盈余公积,"30,685,228.90","34,299,912.30","39,424,081.58","39,424,081.58","39,424,081.58","42,630,147.78","42,630,147.78","42,630,147.78","42,630,147.78","45,665,768.25","45,665,768.25","45,665,768.25","45,665,768.25","48,801,192.41","48,801,192.41","48,801,192.41","48,801,192.41","52,421,483.87","52,421,483.87","52,421,483.87","52,421,483.87","56,896,638.83","56,896,638.83","56,896,638.83","56,896,638.83","62,928,919.03","62,928,919.03","62,928,919.03","62,928,919.03","70,171,942.51"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"125,547,454.32","158,079,604.90","204,197,128.37","219,148,109.87","228,870,847.85","233,051,724.21","237,710,842.35","234,865,466.58","242,309,140.88","249,386,228.44","254,333,198.59","260,360,848.56","270,600,397.85","274,092,633.78","279,494,599.83","287,323,989.21","299,139,801.69","302,317,909.33","308,563,461.64","318,245,969.78","332,092,277.50","337,486,012.40","346,723,258.74","363,215,467.20","379,598,367.34","387,784,057.63","401,332,863.42","422,289,373.10","433,477,143.20","448,505,972.75"
长期待摊费用,"1,250,000.00","3,000,000.00","4,300,000.00","4,300,000.00","4,300,000.00",,,,,,,,,"1,155,239.11","1,155,239.11","1,091,059.16","1,292,818.89","1,276,770.72","1,276,770.72","1,146,770.72","1,146,770.72","1,053,558.02","1,053,558.02","971,951.67","971,951.67","1,043,465.32","1,159,803.60","1,023,297.69","1,023,297.69","870,171.78"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"516,119.05","731,129.79","1,452,524.03","1,405,067.35","1,405,067.35","1,607,836.82","1,607,836.82","1,729,318.95","1,729,318.95","2,005,602.38","2,005,602.38","2,272,160.07","2,272,160.07","2,518,571.04","2,518,571.04","2,219,023.93","2,219,023.93","2,935,085.58","2,935,085.57","3,650,156.38","3,652,336.89","4,160,977.47","4,160,977.47","4,258,235.13","4,258,235.13","4,874,464.37","4,874,464.37","4,836,367.70","4,836,367.70","5,385,541.85"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"15,422,290.05","11,375,799.55","16,117,255.55","13,737,763.25","13,523,833.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"239,062,999.99","214,922,919.87","229,361,250.84","266,575,937.23","288,280,504.82","269,496,483.42","274,439,574.59","287,602,441.35","339,743,072.22","355,205,830.48","355,463,668.58","354,890,232.23","353,980,072.02","382,315,105.26","383,697,214.58","373,739,098.55","373,902,264.05","477,523,366.64","474,984,416.58","469,894,168.90","471,210,572.43","351,377,401.37","313,441,813.23","429,532,079.40","537,028,950.73","616,331,262.99","662,218,259.73","813,629,426.20","954,054,720.87","1,252,157,511.57"
所有者权益(或股东权益)合计,"216,812,683.22","252,959,517.20","326,462,838.33","341,413,819.83","351,136,557.81","648,084,170.37","652,743,288.51","657,975,912.74","665,419,587.04","675,532,295.07","680,479,265.22","686,506,915.19","696,746,464.48","703,374,124.57","708,776,090.62","716,605,480.00","728,421,292.48","735,219,691.58","1,199,805,232.89","1,209,637,741.03","1,223,634,048.75","1,233,652,938.61","1,243,040,184.95","1,259,682,393.41","1,276,215,293.55","1,290,583,264.04","1,304,282,069.83","1,325,388,579.51","1,336,726,349.61","1,359,148,202.64"
资产总计,"400,517,232.47","422,049,856.30","456,161,833.97","500,039,847.47","502,592,999.71","829,228,568.18","782,998,692.77","781,281,148.45","784,190,847.83","822,914,026.60","807,387,324.08","814,619,424.61","888,867,587.53","903,078,399.91","1,056,484,794.25","1,010,773,854.53","1,010,677,612.65","1,046,618,311.27","1,491,928,747.74","1,524,561,328.05","1,501,828,776.85","1,362,418,508.84","1,638,125,749.75","1,694,599,452.30","1,743,590,619.50","2,036,714,440.09","2,071,810,630.74","2,153,284,716.13","2,198,331,950.82","2,349,825,160.17"
负债和所有者(或股东权益)合计,"400,517,232.47","422,049,856.30","456,161,833.97","500,039,847.47","502,592,999.71","829,228,568.18","782,998,692.77","781,281,148.45","784,190,847.83","822,914,026.60","807,387,324.08","814,619,424.61","888,867,587.53","903,078,399.91","1,056,484,794.25","1,010,773,854.53","1,010,677,612.65","1,046,618,311.27","1,491,928,747.74","1,524,561,328.05","1,501,828,776.85","1,362,418,508.84","1,638,125,749.75","1,694,599,452.30","1,743,590,619.50","2,036,714,440.09","2,071,810,630.74","2,153,284,716.13","2,198,331,950.82","2,349,825,160.17"
