科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"907,016,012.40","1,707,608,507.04","2,698,652,308.21","3,795,698,477.71","884,852,130.40","1,739,337,202.56","2,534,795,255.40","3,677,093,931.21","741,225,841.12","1,435,230,073.46","2,081,139,390.95","2,972,225,142.26","676,599,540.13","1,405,182,568.26","2,278,324,250.14","3,531,413,860.14","974,675,275.08","2,039,249,649.25","3,172,355,874.78","4,527,785,068.92","1,163,814,949.56","2,319,246,455.60","3,482,243,778.81","4,723,844,885.70","1,036,985,849.72","2,033,919,909.15","2,984,651,080.48","4,189,144,332.01","945,802,967.28","1,899,159,485.90","2,828,481,037.42","4,127,261,771.81","953,535,257.27","1,965,930,857.35","2,858,533,639.89","4,263,316,382.79","857,974,502.33","1,934,283,132.69","2,804,782,233.36","4,249,983,112.59","871,516,900.78","1,889,619,335.04","2,822,866,660.21","4,421,910,430.43"
二、营业利润,"-7,694,452.00","-29,105,696.13","-40,732,036.70","-121,775,811.28","-4,823,992.18","-8,134,472.01","-19,601,053.39","-70,233,652.47","-1,707,065.19","8,664,899.60","2,836,724.24","50,042,935.34","5,648,631.27","6,013,960.34","11,849,270.47","24,769,867.90","10,223,993.27","26,439,560.24","32,951,681.17","26,806,352.17","14,589,885.37","29,270,377.13","40,635,921.30","49,752,655.33","12,580,775.25","23,456,964.13","35,447,869.32","47,166,303.67","13,015,223.99","29,349,418.14","47,227,996.84","62,169,660.24","21,196,746.46","42,358,246.95","61,216,809.62","83,310,626.40","25,985,807.46","35,434,054.67","57,662,275.73","62,978,831.22","20,430,996.07","41,664,707.43","128,800,247.61","170,473,085.47"
减:营业成本,"790,533,978.72","1,484,888,341.77","2,335,880,685.58","3,333,659,000.56","743,300,395.25","1,457,851,949.08","2,126,862,595.02","3,088,127,847.99","587,403,057.13","1,135,003,303.53","1,663,591,013.12","2,429,651,850.51","529,691,447.01","1,111,549,602.95","1,848,521,431.10","2,929,682,394.82","802,083,191.38","1,690,462,463.94","2,648,968,360.35","3,811,064,735.72","965,273,165.27","1,929,751,047.87","2,912,483,372.86","3,913,980,834.97","839,633,470.25","1,645,021,217.20","2,395,267,378.19","3,383,462,970.36","742,356,338.75","1,513,241,152.22","2,262,047,694.03","3,315,168,944.08","733,622,203.11","1,548,198,647.97","2,241,102,272.66","3,388,962,271.19","622,561,147.70","1,497,000,162.10","2,150,920,493.96","3,277,185,073.94","603,057,131.00","1,386,856,360.47","2,092,703,233.52","3,317,674,348.27"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,008,164.55","3,208,626.04","4,882,921.75","10,254,635.93","2,618,781.89","4,453,809.29","6,228,025.87","11,281,390.95","3,016,674.40","5,099,580.61","6,675,821.48","13,495,311.22","3,089,335.02","5,096,304.19","6,339,335.14","12,380,371.15","3,246,791.28","5,827,623.05","8,701,716.11","15,267,809.83","3,979,127.87","7,042,065.74","9,918,484.57","16,983,489.29","3,580,703.34","5,719,412.11","8,182,119.07","16,487,628.23","3,389,462.25","5,814,148.91","7,746,674.65","16,466,536.05","3,427,626.32","5,735,086.53","7,515,605.52","17,541,296.52","3,653,951.58","4,890,342.68","5,982,183.46","22,101,514.36","2,305,432.48","6,582,089.40","7,806,082.25","19,972,677.45"
营业外收入,"14,983,055.60","44,595,605.50","64,454,899.34","170,843,473.17","16,009,458.64","36,342,891.64","52,846,657.23","141,861,012.24","10,302,378.51","11,711,704.58","32,679,179.46","18,243,836.19","6,730,572.41","25,070,328.66","34,671,648.46","43,761,215.94","4,090,417.09","1,725,886.86","8,384,388.48","36,139,184.70","2,972,708.75","4,324,018.16","7,508,481.27","14,746,690.66","4,650,505.49","10,797,635.93","14,179,652.64","28,354,107.44","6,637,362.62","11,462,834.29","16,698,814.25","20,280,592.81","3,379,592.03","9,530,537.62","12,607,343.15","20,497,829.32","2,579,204.05","24,525,895.60","25,969,059.44","28,971,110.68","6,094,293.13","7,942,847.65","11,882,592.49","8,623,747.41"
销售费用,"60,189,225.78","105,811,488.53","162,626,590.36","237,248,000.20","65,965,245.45","129,065,361.57","195,736,941.77","280,929,323.31","80,826,691.03","153,941,969.37","223,727,832.16","324,517,645.60","87,665,906.51","167,890,318.17","246,436,765.44","359,881,083.41","106,150,610.06","196,844,563.02","300,528,048.33","431,444,693.56","116,627,297.64","229,861,648.04","335,105,484.19","488,856,462.07","119,654,373.80","233,381,396.89","353,169,397.13","534,302,081.97","133,373,948.78","247,139,260.18","356,525,361.36","520,215,004.32","141,268,166.53","266,196,813.73","381,861,150.95","553,094,137.63","155,737,962.26","285,622,762.01","422,928,539.69","629,153,941.26","185,353,947.01","334,050,562.28","498,701,923.06","734,244,812.84"
减:营业外支出,"657,172.08","948,839.37","3,188,608.11","4,550,408.64","246,240.69","1,082,712.22","1,720,941.05","8,656,112.08","619,993.40","991,372.28","3,272,945.02","5,650,420.80","339,985.03","936,836.21","1,298,508.57","2,050,204.28","11,155.97","116,620.78","174,156.84","1,085,766.90","195,884.33","392,137.88","444,289.70","788,985.73","332,362.97","386,905.40","519,976.37","7,104,171.64","373,225.14","838,658.39","2,235,669.86","3,865,038.13","338,442.55","1,987,179.86","2,127,842.72","3,017,077.48","882,167.88","2,177,765.25","2,203,271.18","51,283,098.10","239,084.22","1,176,325.54","1,352,837.89","3,201,258.89"
管理费用,"48,249,071.76","107,903,692.39","168,349,330.71","226,750,634.52","63,348,464.22","130,310,991.42","197,464,448.68","295,906,422.05","59,392,486.78","114,848,860.89","168,238,446.61","222,964,368.66","53,881,988.82","109,519,011.91","164,137,657.86","267,181,312.57","55,014,054.51","112,148,436.37","171,479,214.32","234,794,927.41","62,751,217.68","118,464,406.09","175,030,295.98","236,078,894.45","63,325,488.09","123,537,130.95","185,869,348.93","245,738,287.45","51,247,392.80","105,606,044.56","158,542,665.65","207,138,623.36","59,995,958.36","107,691,803.58","164,654,352.35","222,389,350.71","53,442,386.02","111,215,185.98","165,011,463.29","226,111,446.79","61,610,678.06","117,888,959.69","176,146,019.94","243,473,159.14"
其中:非流动资产处置净损失,"397,954.66","723,127.44","553,715.64","1,039,952.72","23,210.59","289,694.16","862,011.68","6,586,960.47","97,372.77","324,306.91","2,285,099.45","4,577,295.32","2,738.48","514,560.16","534,138.23","1,048,731.30",,,"35,440.99","748,003.76","49,030.13","149,400.75","95,877.90","302,287.75",,"18,551.27","131,328.30","6,502,563.62","22,655.41","48,268.97","1,241,471.18","2,886,704.70","111,090.51","1,528,506.76","1,539,807.62","2,042,387.27","710,022.90","1,943,769.48","1,945,877.48","2,738,170.87","99,946.85","859,545.03","979,882.52",
