科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"3,696,030.02","2,273,965.63","2,196,549.22","2,351,290.07","4,957,373.74","3,695,682.07","6,057,705.34","9,553,544.73","14,599,732.00","20,636,750.68","22,162,422.81","14,212,854.87","13,051,880.41","12,976,032.09","14,735,179.43","9,924,160.37","10,369,776.86","47,086,364.28","52,368,700.01","14,435,512.50","24,142,225.08","11,815,668.13","17,400,588.37","23,291,036.72","23,088,810.07","28,666,503.65","27,282,231.17","34,520,070.52","80,881,817.09","57,416,073.24","48,684,668.20","102,170,899.63","134,797,032.92"
应付职工薪酬,"3,454,955.41","1,549,151.73","5,635,613.32","3,421,475.86","6,707,240.92","9,797,731.83","3,172,710.89","11,491,876.33","11,688,126.57","12,988,338.28","8,799,185.51","14,466,011.75","21,863,158.63","20,582,421.71","11,694,802.89","10,813,672.80","13,912,739.76","12,756,817.85","23,728,170.30","28,086,549.47","31,616,998.44","40,009,825.62","25,477,555.80","29,584,928.76","30,468,434.99","32,121,962.83","20,721,726.39","23,830,030.24","26,222,582.56","32,535,227.50","12,752,822.13","14,154,920.68","17,415,529.87"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,611,215.26","166,801.14","4,022,198.89","-203,544.02","6,330,814.43","5,267,562.28","6,888,976.59","7,180,517.57","3,574,819.28","3,625,057.42","5,019,427.35","9,133,492.74","11,402,080.28","11,149,399.43","12,873,506.46","8,790,500.54","-2,594,569.19","10,086,006.57","5,362,983.38","21,711,041.35","15,198,677.85","49,407,228.22","11,782,427.07","12,267,344.07","10,408,913.30","30,524,135.87","9,077,083.86","9,006,357.77","35,299,268.53","25,033,311.72","17,416,348.70","19,002,531.33","16,121,892.25"
应收利息,,,,,,"690,952.78","3,637,920.49","5,626,518.46","8,800,223.48","7,777,986.05","9,797,655.43","12,827,038.58","13,874,467.34","189,450.75","1,318,827.31","1,562,150.47","588,267.29","626,695.61","630,931.70","609,208.50","484,218.44","1,708,222.02","464,254.30","242,375.69","632,760.44","1,087,838.15","951,987.83","566,848.26","444,771.26","696,621.47","1,133,628.97","1,128,628.97","1,133,628.97"
应付利息,,,"46,674.59","101,517.35","96,033.86","273,855.59","325,096.96","131,374.73","365,725.04","378,847.59","530,907.11","608,815.82","312,465.02","582,530.15","586,129.18","718,578.61","52,612.68","178,405.05","1,382,898.32","1,296,263.38","1,271,745.59","1,590,814.66","749,625.16","2,111,704.71","2,175,527.51","2,075,768.09","225,214.90","910,506.36","1,157,467.70","2,058,943.52","2,289,436.98","2,058,766.76","1,812,928.46"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"9,034,888.14",,,,"40,000,000.00",,,,"61,338,000.00",,,"700,000.00","20,440,900.00",,,,"8,171,080.00","173,888.76",,,"5,001,300.80",,,,"75,000.00","3,347,387.16"
存货,"27,774,685.52","35,528,159.37","51,016,940.92","107,914,351.21","112,342,960.35","94,403,707.41","105,521,782.77","139,076,416.17","173,087,373.66","152,562,672.78","190,890,601.26","219,469,776.48","269,536,168.71","283,840,595.11","261,623,702.12","205,639,783.11","247,330,358.04","258,693,260.36","232,877,024.57","216,549,841.29","322,459,272.13","306,784,931.08","336,726,613.32","344,875,442.34","304,825,645.03","261,116,632.47","315,565,149.41","346,826,127.18","362,975,567.57","342,383,362.73","336,077,229.73","333,937,264.42","447,008,297.21"
其他应付款,"3,754,915.90","986,256.82","584,913.68","558,741.24","314,980.69","409,953.54","12,126,341.35","12,048,500.71","6,115,121.50","6,165,897.43","4,234,462.07","13,040,955.84","12,143,442.58","4,359,678.31","4,300,239.51","7,603,772.57","8,432,030.39","17,682,225.01","92,572,384.15","109,770,630.32","90,315,770.01","264,695,503.67","90,062,829.71","49,068,023.40","28,480,312.45","11,455,144.64","9,468,006.62","16,942,127.85","17,992,561.10","17,879,866.81","15,776,039.80","16,843,169.06","22,950,756.87"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,"16,600,000.00",,,,,,,,,,,,"54,323,043.00","2,091,952.00","2,091,850.00","2,080,460.00","2,088,348.00","2,078,624.00","2,162,842.00",,,,,,,,
其他流动资产,"391,805.60","226,894.44","699,080.21","1,481,242.57",,,,,,"4,504.27","50,273.50",,"106,251.47","423,815.08","658,140.35","821,148.44","1,376,224.10","176,375.07","309,796.38","16,217,712.26","19,849,259.26","29,765,999.89","33,561,070.86","28,587,065.38","22,475,477.53","23,380,407.90","32,536,126.09","29,392,257.28","21,834,990.87","30,588,318.15","27,317,764.20","25,593,963.69","32,311,200.42"
其他流动负债,"2,703,712.27",,,,,,,,,,,,,,,,,,,,,"13,671,612.00","13,671,612.00",,,,,,,,,,
流动资产合计,"156,663,864.31","165,826,310.16","254,063,992.16","374,747,488.83","1,235,293,959.72","1,267,096,627.57","1,231,189,759.95","1,199,055,135.30","1,278,204,800.61","1,220,939,035.71","1,237,920,574.33","1,364,301,050.58","1,477,371,249.53","1,541,020,968.62","1,477,907,928.04","1,429,374,228.60","1,378,933,254.95","1,486,146,554.65","1,472,541,681.13","1,431,707,176.63","1,453,841,012.95","1,798,719,999.75","1,800,855,392.84","1,739,133,755.29","1,656,760,880.32","1,488,618,360.61","1,379,275,952.11","1,375,789,482.57","1,810,279,189.05","2,005,202,007.21","1,772,052,933.76","1,898,664,085.89","2,161,380,283.52"
流动负债合计,"54,515,588.12","37,037,504.33","103,206,504.92","191,916,627.70","204,047,360.56","250,155,726.34","276,201,570.74","309,743,993.53","361,614,937.86","348,100,206.86","347,180,882.65","486,869,994.02","530,504,318.24","583,029,908.38","497,483,540.62","506,361,642.22","442,179,708.66","530,054,684.18","962,371,922.39","942,068,519.32","934,873,174.65","1,409,282,489.87","1,182,467,011.98","1,275,122,422.72","1,162,971,748.88","1,006,825,682.07","914,223,986.10","941,791,498.52","1,307,718,204.08","1,422,131,883.05","1,232,697,335.82","1,293,389,487.23","1,423,362,576.24"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"445,199.95","445,199.95","445,199.95","445,199.95","34,438,199.95","34,438,199.95","34,438,199.95","34,198,996.89","34,198,996.89","84,198,996.89","84,198,996.89","84,198,996.89"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","58,350,000.00","58,350,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,598,432.95"
长期股权投资,,,,,,"20,000,000.00","19,657,834.33","39,272,057.15","38,830,818.62","38,325,287.06","37,820,022.45","37,109,842.02","35,548,731.44","45,759,343.63","46,418,185.84","34,885,199.09","34,903,752.33","34,878,508.44","38,693,259.83","38,484,438.69","37,798,609.88","38,478,222.75","53,303,965.73","52,625,071.75","52,275,611.59","38,495,996.41","38,620,245.28","38,151,515.34","38,745,523.98","42,304,262.73","42,567,131.59","42,836,551.59","42,567,564.86"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,"6,212,763.20","5,485,263.20","5,485,263.20","3,962,869.12","3,962,869.12","3,962,869.12","3,962,869.12",,,,,,,,
固定资产,"15,591,970.67","23,809,969.00","56,035,661.77","60,546,722.50","61,562,533.57","78,956,150.14","127,217,549.45","145,527,457.50","152,793,497.72","224,827,611.38","250,308,809.47","256,889,411.81","258,370,518.60","277,122,059.14","292,256,520.06","298,367,767.06","293,995,144.21","296,410,557.17","529,779,353.11","538,479,890.45","528,553,329.53","594,976,669.62","573,579,169.27","589,597,345.89","575,009,995.84","558,319,800.44","551,604,873.89","538,222,547.61","541,364,383.04","528,558,015.36","515,318,721.90","469,749,914.77","438,568,218.31"
递延所得税负债,,,,,,,,,,"24,425.04","24,425.04",,,,,,,,,,,"9,302,381.02","9,302,381.02","8,916,816.88","8,724,034.81","8,546,132.60","8,368,230.39","8,190,328.18","8,012,425.96","7,839,805.39","7,667,184.81","7,494,564.23","7,321,943.65"
在建工程,,,,"749,499.87","2,951,975.32","13,612,992.30","21,157,067.73","22,717,736.08","24,039,569.67","7,543,965.86","3,331,735.37","3,420,308.19","5,190,588.99","6,659,890.79","6,923,398.58","9,605,840.53","7,311,764.25","6,716,942.62","8,068,649.73","11,264,864.59","14,113,709.37","40,726,002.11","49,055,653.11","19,377,307.56","21,596,038.56","25,746,038.56","26,771,038.56","30,741,934.35","14,579,260.69","19,386,995.55","20,928,775.25","54,885,930.35","89,912,461.77"
其他非流动负债,,,,,,,,,,,,,,"3,325,465.27","3,325,465.27","3,309,872.78","3,302,076.53","9,280,391.40","8,668,428.48","8,056,465.56","7,444,502.64",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,"24,425.04","24,425.04",,,"3,325,465.27","3,325,465.27","3,309,872.78","3,302,076.53","9,280,391.40","14,881,191.68","13,541,728.76","12,929,765.84","19,497,789.86","18,835,826.94","17,588,299.88","16,971,054.89","12,383,598.42","11,697,899.95","10,712,201.48","9,876,503.00","39,240,530.67","39,060,113.84","67,229,697.01","127,647,713.13"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"54,515,588.12","37,037,504.33","103,206,504.92","191,916,627.70","204,047,360.56","250,155,726.34","276,201,570.74","309,743,993.53","361,614,937.86","348,124,631.90","347,205,307.69","486,869,994.02","530,504,318.24","586,355,373.65","500,809,005.89","509,671,515.00","445,481,785.19","539,335,075.58","977,253,114.07","955,610,248.08","947,802,940.49","1,428,780,279.73","1,201,302,838.92","1,292,710,722.60","1,179,942,803.77","1,019,209,280.49","925,921,886.05","952,503,700.00","1,317,594,707.08","1,461,372,413.72","1,271,757,449.66","1,360,619,184.24","1,551,010,289.37"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"37,563,402.28","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","204,460,000.00","204,460,000.00","204,460,000.00","204,460,000.00","408,920,000.00","408,818,000.00","408,818,000.00","408,554,000.00","408,554,000.00","485,885,311.00","505,116,080.00","500,130,080.00","500,130,080.00","500,130,080.00","500,130,080.00","479,437,057.00","479,437,057.00","479,437,057.00","479,437,057.00","841,627,240.00","841,627,240.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"15,326,685.52","22,547,137.39","22,547,137.39","22,547,592.82","820,423,127.37","819,564,611.58","819,564,611.58","719,564,611.58","719,564,611.58","719,141,219.94","719,141,219.94","719,141,219.94","742,785,269.94","746,515,436.06","747,876,968.02","748,378,230.57","545,279,762.51","551,877,535.01","552,632,460.02","550,273,392.02","551,028,317.03","1,491,001,465.00","1,707,770,693.10","1,559,896,537.55","1,557,281,361.11","1,557,281,361.11","1,557,337,190.27","1,305,089,253.15","1,305,089,253.15","1,305,089,253.15","1,305,089,253.15","661,343,032.42","660,856,941.92"
无形资产,,"9,351,709.20","15,345,322.87","15,145,056.91","15,044,923.93","14,944,425.67","45,535,837.92","45,610,471.71","45,446,876.25","45,834,560.57","49,768,901.53","49,452,818.92","49,339,053.16","49,068,604.37","55,020,254.86","54,697,544.92","59,052,434.16","43,442,571.10","59,653,381.51","59,031,049.77","58,407,658.68","74,068,913.69","75,598,035.36","75,058,433.59","74,262,958.63","73,485,956.78","72,601,911.05","77,998,426.26","77,280,199.81","74,943,890.35","74,331,139.79","62,257,854.20","56,590,077.98"
盈余公积,"8,689,939.83","5,394,531.07","8,493,472.59","8,493,472.59","8,493,472.59","12,811,035.28","12,811,035.28","12,427,082.41","12,811,035.28","17,825,545.30","17,825,545.30","17,825,545.30","17,825,545.30","26,034,514.34","26,034,514.34","26,034,514.34","26,034,514.34","31,099,603.09","32,195,798.57","32,195,798.57","32,195,798.57","37,782,187.53","38,878,383.01","38,878,383.01","38,878,383.01","38,254,127.22","39,350,322.70","38,254,127.22","38,254,127.22","38,254,127.22","38,254,127.22","38,254,127.22","38,254,127.22"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"13,671,612.00","13,671,612.00",,,"272,940,960.12","272,940,960.12",,,"281,731,024.83","281,731,024.83",,
商誉,,,,,,,"7,104,510.31","7,104,510.31","7,104,510.31","7,087,013.26","7,087,013.26","10,777,258.63","10,777,258.63","10,895,424.05","10,895,424.05","10,895,424.05","10,895,424.05","3,808,410.79","168,516,508.83","167,155,838.52","163,718,463.03","1,218,767,903.70","1,218,767,903.70","1,218,767,903.70","1,218,767,903.70","945,786,401.20","945,786,401.20","945,786,401.20","941,977,990.41","664,026,175.72","664,026,175.72","664,026,175.72","665,765,088.62"
未分配利润,"52,788,023.33","54,288,980.95","103,520,250.72","136,563,253.63","162,159,801.38","182,157,819.43","207,676,532.97","194,573,521.67","219,966,784.59","237,272,974.09","269,850,042.83","266,017,269.59","308,084,681.80","333,215,564.39","369,070,825.23","316,750,110.86","327,944,693.46","352,810,343.33","405,839,207.05","416,107,687.45","428,014,024.87","396,675,905.53","394,814,900.33","392,123,228.50","403,435,371.01","409,615,361.12","394,904,420.66","368,766,380.38","406,010,085.42","442,815,368.89","445,481,412.17","451,986,268.23","471,176,006.88"
长期待摊费用,"3,680,623.24","5,544,424.47","5,450,624.72","7,092,899.14","7,830,974.00","8,083,161.07","7,670,963.33","21,183,251.24","21,055,581.10","36,427,203.90","34,213,540.06","34,954,182.64","33,997,190.34","32,431,571.08","30,097,563.98","27,747,569.48","25,773,216.04","26,656,808.01","26,138,718.50","22,444,566.02","21,085,942.86","21,262,023.81","20,718,879.72","27,156,901.54","24,770,279.49","28,985,129.40","27,434,128.31","23,770,422.82","22,473,129.25","20,055,735.84","20,921,632.38","16,547,069.69","14,329,655.54"
少数股东权益,"7,650,995.44","11,232,723.78","19,196,415.62","25,263,138.68","29,371,715.20","39,518,291.01","44,995,294.31","48,100,086.60","58,523,556.49","63,796,422.64","72,156,780.20","75,320,216.74","76,982,645.42","79,020,579.37","84,581,099.35","79,084,082.89","79,884,414.61","39,829,453.37","41,823,188.18","27,342,709.04","25,286,214.33","76,219,033.04","79,547,606.71","63,476,072.55","74,360,502.35","68,813,969.62","67,177,927.26","70,340,014.58","76,965,693.92","87,312,878.85","81,409,403.66","82,057,033.81","128,587,612.21"
递延所得税资产,"598,176.30","968,464.69","1,068,179.72","1,502,418.17","1,811,110.56","1,514,045.89","1,714,315.55","3,935,991.06","4,946,786.77","5,087,939.32","5,618,234.19","8,230,449.94","10,047,918.43","12,527,864.68","13,156,762.26","18,403,570.19","22,143,033.52","24,682,234.81","114,382,976.01","120,770,795.78","114,075,450.99","114,195,674.17","120,281,991.46","124,046,034.88","127,942,202.11","120,726,090.38","130,502,691.32","140,342,888.04","132,269,948.23","127,153,283.28","129,783,651.89","130,111,783.50","128,577,093.69"
外币报表折算价差,,,,,,-81.00,"-1,206.31","-2,685.44","-58,484.75","-88,176.81","-110,065.30","-38,922.86",48.42,"-115,741.45","-156,375.16","-401,309.74","-537,146.60","-1,027,422.79","-787,239.24","-745,214.71","-1,287,118.00",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"19,870,770.21","39,674,567.36","77,899,789.08","85,036,596.59","89,201,517.38","137,110,775.07","230,058,078.62","285,351,475.05","294,217,640.44","365,133,581.35","388,148,256.33","400,834,272.15","403,271,259.59","434,464,757.74","454,768,109.63","454,602,915.32","454,074,768.56","436,596,032.94","945,232,847.52","957,631,443.82","937,753,164.34","2,102,920,609.80","2,111,750,798.30","2,107,074,198.86","2,095,070,189.87","1,825,983,613.12","1,827,759,489.56","1,829,452,335.57","1,802,889,432.30","1,510,627,355.72","1,552,076,225.41","1,524,614,276.71","1,520,509,157.66"
所有者权益(或股东权益)合计,"122,019,046.40","168,463,373.19","228,757,276.32","267,867,457.72","1,120,448,116.54","1,154,051,676.30","1,185,046,267.83","1,174,662,616.82","1,210,807,503.19","1,237,947,985.16","1,278,863,522.97","1,278,265,328.71","1,350,138,190.88","1,389,130,352.71","1,431,867,031.78","1,374,305,628.92","1,387,526,238.32","1,383,407,512.01","1,440,521,414.58","1,433,728,372.37","1,443,791,236.80","2,472,860,329.82","2,711,303,352.22","2,553,497,231.55","2,571,888,266.42","2,295,392,693.24","2,281,113,555.62","2,252,738,118.14","2,295,573,914.27","2,054,456,949.21","2,052,371,709.51","2,062,659,178.36","2,130,879,151.81"
资产总计,"176,534,634.52","205,500,877.52","331,963,781.24","459,784,085.42","1,324,495,477.10","1,404,207,402.64","1,461,247,838.57","1,484,406,610.35","1,572,422,441.05","1,586,072,617.06","1,626,068,830.66","1,765,135,322.73","1,880,642,509.12","1,975,485,726.36","1,932,676,037.67","1,883,977,143.92","1,833,008,023.51","1,922,742,587.59","2,417,774,528.65","2,389,338,620.45","2,391,594,177.29","3,901,640,609.55","3,912,606,191.14","3,846,207,954.15","3,751,831,070.19","3,314,601,973.73","3,207,035,441.67","3,205,241,818.14","3,613,168,621.35","3,515,829,362.93","3,324,129,159.17","3,423,278,362.60","3,681,889,441.18"
负债和所有者(或股东权益)合计,"176,534,634.52","205,500,877.52","331,963,781.24","459,784,085.42","1,324,495,477.10","1,404,207,402.64","1,461,247,838.57","1,484,406,610.35","1,572,422,441.05","1,586,072,617.06","1,626,068,830.66","1,765,135,322.73","1,880,642,509.12","1,975,485,726.36","1,932,676,037.67","1,883,977,143.92","1,833,008,023.51","1,922,742,587.59","2,417,774,528.65","2,389,338,620.45","2,391,594,177.29","3,901,640,609.55","3,912,606,191.14","3,846,207,954.15","3,751,831,070.19","3,314,601,973.73","3,207,035,441.67","3,205,241,818.14","3,613,168,621.35","3,515,829,362.93","3,324,129,159.17","3,423,278,362.60","3,681,889,441.18"
