科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"54,005,722.28","140,825,891.94","239,418,447.22","280,982,950.12","58,046,177.53","169,135,845.28","241,964,457.96","287,438,147.95","55,250,285.95","128,067,705.51","212,872,775.58","278,339,774.85","57,813,918.61","150,089,141.76","246,250,984.78","345,446,531.79","48,299,154.22","128,525,522.41","226,840,813.26","305,986,545.04","54,331,932.94","199,595,071.55","557,152,383.26","825,485,836.95","251,514,624.09","574,701,087.23","832,550,576.05","919,805,335.91","60,113,388.09","398,130,533.13","577,490,412.13","843,535,682.27","302,652,829.06","651,360,926.43","1,039,638,131.88","1,534,687,492.10","441,641,945.07","1,015,925,153.61","1,749,859,426.78","2,530,114,414.00","887,782,489.36","1,679,690,336.24","2,433,419,573.88","3,235,675,454.52"
二、营业利润,"5,557,844.67","14,174,800.63","25,488,190.44","26,167,152.87","1,438,573.65","4,044,773.68","7,394,912.92","-1,303,233.31","1,678,812.04","4,583,224.60","8,342,662.54","9,303,148.67","1,244,693.15","4,599,242.63","9,680,498.92","10,075,038.17","-3,057,440.36","258,366.70","-1,558,798.17","-5,255,478.26","-3,111,904.15","958,564.63","-501,686.22","3,788,087.35","-2,394,682.99","-7,082,515.96","-19,956,503.81","-32,436,071.92","-8,254,806.53","132,416,845.99","208,038,513.72","340,946,328.56","105,732,834.68","205,621,188.10","322,259,144.75","430,269,256.57","109,759,814.45","229,537,372.97","336,192,415.29","528,010,540.27","173,406,530.42","341,354,193.40","456,064,246.37","646,272,353.56"
减:营业成本,"43,702,488.38","113,489,476.45","194,314,236.30","227,304,447.05","46,715,713.21","144,583,373.88","208,396,379.38","252,674,363.02","47,259,083.62","109,159,807.63","180,232,766.05","236,763,547.56","47,100,545.91","123,400,129.91","202,439,654.06","286,444,578.86","39,424,673.92","102,348,255.01","185,759,939.00","252,381,803.16","44,377,257.04","168,695,205.04","510,751,470.14","755,661,107.96","240,029,974.77","549,892,051.18","792,786,874.53","872,271,983.32","51,270,048.36","162,327,573.48","193,803,206.23","256,207,194.64","111,462,758.85","244,971,224.09","409,594,388.16","644,313,422.73","202,906,539.16","496,992,721.36","945,848,934.27","1,325,281,122.78","492,552,644.82","889,114,267.02","1,238,643,911.58","1,547,560,960.24"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"164,388.94","301,901.44","492,134.87","591,048.14","391,924.27","264,192.68","426,894.41","278,580.68","35,966.25","112,922.20","114,934.38","318,008.05","5,993.01","53,102.00","126,730.93","244,148.28","47,692.02","115,952.28","123,134.79","625,334.31","7,825.59","922,190.41","1,326,540.99","1,561,179.25","266,028.99","581,287.25","1,024,030.93","1,450,791.20","499,548.11","7,982,049.11","10,736,611.76","15,631,647.67","1,153,042.60","2,427,112.43","4,074,092.25","9,886,710.83","1,636,652.22","1,933,792.29","7,373,608.66","16,848,940.92","5,358,767.29","10,543,372.01","14,543,291.43","20,213,804.46"
营业外收入,,"523,500.00","1,480,307.19","1,522,707.19","3,255,169.00","6,326,245.35","6,338,584.74","7,005,790.20","650,000.15","903,091.00","1,403,019.00","3,164,556.26","1,118,460.56","1,644,473.05","1,916,678.06","3,035,258.93","56,498.00","997,931.45","2,622,872.81","6,095,533.69","112,652.04","266,938.48","2,882,580.17","4,607,855.00","808,581.95","1,315,353.42","2,725,379.58","4,823,531.99","1,959,965.75","33,475,294.45","46,180,156.87","60,121,572.07","2,952,488.66","21,838,028.52","32,655,081.75","69,537,868.06","3,111,210.78","6,416,534.78","28,177,694.97","62,013,500.76","30,009,663.75","5,305,739.81","14,052,413.95","32,401,130.85"
销售费用,"633,735.52","2,247,795.44","3,222,230.18","5,471,511.33","920,754.46","2,447,160.40","4,466,470.85","7,749,942.18","1,489,597.91","5,151,745.94","7,258,613.55","12,072,637.20","2,688,174.79","6,712,745.32","10,297,765.72","15,564,841.98","2,913,998.80","6,511,759.60","10,671,004.07","16,263,787.53","4,020,298.26","7,710,988.00","12,756,045.33","19,567,818.77","3,794,440.95","8,850,924.75","12,515,655.89","16,950,801.32","2,898,328.05","34,395,526.96","62,835,587.06","56,382,110.93","26,136,831.10","46,693,784.84","71,336,558.45","109,686,587.77","30,111,937.10","72,633,217.87","130,085,560.86","183,153,223.97","60,614,190.05","125,097,234.98","217,360,067.04","293,714,016.63"
减:营业外支出,"5,950.00","90,418.00","90,418.00","1,105,798.87","1,866.79","13,426.79","158,478.34","156,236.26","47,330.47","27,276.06","119,486.78","188,895.40","8,516.93","17,192.67","36,640.30","21,253.90",850.00,"13,163.27","14,563.27","20,896.85","1,370.00","31,820.00","183,230.16","1,341,091.12","17,155.06","20,702.44","256,407.04","915,352.83","101,719.35","1,232,000.00","1,232,000.00","2,432,000.00","95,370.70","5,095,370.70","5,097,008.56","5,527,781.34","159,089.00","2,496,994.63","2,497,073.72","4,782,589.34","228,161.39","271,767.70","2,011,506.03","5,168,322.69"
管理费用,"2,443,170.99","5,290,978.40","8,635,245.02","12,098,344.61","4,975,591.48","9,727,995.62","14,170,331.59","22,031,749.68","3,426,573.30","7,426,683.04","10,812,999.96","17,172,700.08","4,894,027.30","10,969,433.77","17,443,717.83","24,873,724.42","7,926,321.50","15,942,658.36","24,115,517.90","31,668,532.89","6,815,408.68","15,550,790.24","25,234,278.86","35,890,869.94","7,897,835.95","17,106,155.05","31,244,054.06","46,928,685.60","12,673,561.44","64,048,223.81","105,971,342.77","174,154,829.91","53,971,928.00","139,287,412.66","214,966,582.52","324,808,090.70","79,970,598.24","183,894,539.01","291,435,334.47","440,916,878.00","127,084,531.49","268,131,446.12","442,892,895.35","679,699,769.03"
其中:非流动资产处置净损失,,,,,,,,,,,,"79,844.62",,,,,,,,,,,,"717,333.07",,,,"563,685.78",,,,,"95,370.70","95,370.70","95,370.70","526,144.18","158,587.07","475,795.64","475,795.64","488,599.56","90,446.27","91,746.63","799,259.72",
