科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"396,092,382.34","794,685,908.67","1,990,480,204.02","2,420,528,422.88","454,207,104.62","718,141,470.11","1,454,236,600.68","1,674,888,399.32","370,890,556.10","1,938,451,409.83","4,229,856,877.89","5,158,708,690.96","1,866,751,448.67","2,852,743,155.06","4,466,723,336.90","6,655,966,753.36","1,565,566,667.55","3,043,755,521.84","4,809,323,434.35","6,500,384,373.42","1,211,169,523.69","4,339,890,254.02","7,071,249,160.69","9,194,382,174.65","2,654,001,805.06","4,069,730,013.34","5,433,361,510.78","8,058,286,238.76","1,527,917,417.15","3,061,085,802.78","3,898,471,560.49","6,828,109,076.19","2,241,097,708.45","5,631,084,993.29","8,060,764,336.47","11,245,573,693.67","4,199,215,708.75","8,434,623,988.81","11,845,221,102.27","16,898,993,210.50","3,648,309,422.49","6,091,583,678.95","10,002,056,689.02","17,461,072,884.98","3,069,876,725.44","6,333,974,579.52"
取得子公司及其他营业单位支付的现金净额,,,,,,,"7,997,580.37","19,983,786.45",,,"3,427,588.30","8,900,817.40",,,,"261,400,000.00",,,,,"10,958,192.90","10,958,192.90","10,958,192.90",,,,,,,,,,"490,570,000.00","490,570,000.00","490,570,000.00","490,570,000.00",,,,,,,,"597,386,313.62",,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,"365,506.11","51,916.51",,,"34,391.43","12,783.00","434,532.75","860,066.05",,,,"2,313,340.61","2,091,816.00","1,224,208.00","3,090,208.00","3,110,552.58","3,090,208.00","1,875,000.00","1,875,000.00","4,635,000.00",,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,"1,081,258.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"123,355,031.18","112,874,497.89","205,746,599.09","235,064,470.76","498,560,339.69","387,014,273.73","210,084,935.85","703,982,397.76","16,468,529.16","46,818,790.29","635,840,276.51","868,263,224.72","232,833,290.55","294,457,901.09","362,019,438.86","2,113,221,819.96","337,760,255.38","1,769,790,452.52","2,349,719,128.81","2,116,934,372.57","165,934,701.43","223,606,781.99","1,116,466,702.86","1,808,331,132.40","764,983,952.06","3,477,646,852.29","6,380,780,556.75","9,401,849,814.34","238,297,982.86","1,914,784,424.61","5,082,485,773.97","7,402,216,682.73","241,595,964.59","669,525,001.19","2,049,457,140.55","4,792,348,446.89","1,585,357,887.61","2,013,589,981.46","3,127,411,650.13","3,421,192,230.11","114,387,646.13","6,069,581,129.94","6,766,640,186.60","2,539,187,054.96","1,018,153,043.13","1,567,101,073.75"
投资活动现金流出小计,"50,120,380.00","1,940,948.00","13,035,207.00","13,332,653.00","5,734,703.00","249,452,372.04","198,082,747.14","266,903,283.65","554,855.35","20,766,988.89","50,813,145.62","423,863,199.33","10,975,178.80","292,450,507.20","296,074,217.00","302,242,287.28","7,032,147.80","106,997,254.43","141,016,537.53","136,099,745.04","41,749,781.83","44,389,825.90","53,863,002.02","115,194,610.85","1,850,302.00","4,449,072.67","7,354,679.67","10,120,382.31","28,899,690.00","19,364,604.00","147,169,222.31","678,027,398.96","492,495,788.56","506,385,363.56","508,486,427.08","835,579,802.51","2,701,059.46","143,448,693.24","144,887,625.73","286,036,269.49","2,280,864.50","184,741,516.12","277,693,533.66","1,698,303,717.67","32,025,947.88","147,914,265.38"
经营活动现金流入小计,"519,447,413.52","907,560,406.56","2,196,226,803.11","2,655,592,893.64","952,767,444.31","1,105,155,743.84","1,664,321,536.53","2,378,870,797.08","387,359,085.26","1,985,270,200.12","4,865,697,154.40","6,026,971,915.68","2,099,584,739.22","3,147,201,056.15","4,828,742,775.76","8,769,188,573.32","1,903,326,922.93","4,813,545,974.36","7,159,042,563.16","8,617,318,745.99","1,377,104,225.12","4,563,497,036.01","8,187,715,863.55","11,003,078,813.16","3,419,037,673.63","7,547,376,865.63","11,814,142,067.53","17,460,170,444.53","1,766,228,183.01","4,976,304,760.14","8,981,817,400.51","14,230,325,758.92","2,482,693,673.04","6,300,609,994.48","10,112,534,817.63","16,040,013,956.56","5,785,797,804.36","10,451,304,178.27","14,975,743,304.98","20,323,275,648.61","3,764,572,068.62","12,163,039,808.89","16,773,331,875.62","20,000,259,939.94","4,088,029,768.57","7,901,075,653.27"
投资活动产生的现金流量净额,"-50,120,380.00","52,552,143.86","116,137,160.45","150,138,177.61","43,204,997.00","-195,063,172.04","-143,178,544.64","-204,799,081.15","33,745,144.65","22,583,011.11","-7,463,145.62","-296,833,537.13","470,024,821.20","239,649,492.80","332,025,783.00","295,766,815.27","-5,430,755.19","-66,557,293.72","-10,008,479.69","21,700,630.62","-34,549,781.83","-536,304.86","38,790,519.02","4,523,421.55","-1,850,302.00","189,463,175.25","287,808,488.95","300,846,479.16","16,100,310.00","81,635,396.00","-9,181,918.19","-342,870,249.09","320,296,811.99","601,326,818.17","676,290,421.31","484,530,568.58","92,143,369.04","157,324,308.98","207,973,921.06","67,595,336.36","-1,698,236.08","-14,479,232.57","-33,481,581.48","-1,548,891,690.00","-3,765,254.50","75,724,762.21"
购买商品、接受劳务支付的现金,"945,094,590.43","1,304,638,694.66","1,506,366,669.22","1,887,603,780.81","804,072,332.95","1,052,881,400.72","1,297,015,114.37","1,569,793,913.85","274,115,111.06","572,506,305.69","2,002,220,506.23","3,015,531,453.80","1,476,165,792.20","1,890,599,283.00","2,530,125,029.60","3,776,842,258.36","557,054,833.50","2,246,979,742.03","3,681,362,189.31","5,277,022,208.44","1,124,410,798.71","1,790,158,827.94","3,044,390,740.81","5,805,748,031.82","1,664,635,152.36","2,848,396,346.83","5,694,055,034.42","9,497,086,897.17","2,911,109,214.10","4,303,428,196.10","6,999,668,977.64","11,037,376,088.79","2,092,543,919.08","4,467,950,335.01","8,694,199,895.67","12,637,673,265.59","4,896,248,841.47","7,564,829,586.13","9,750,881,432.19","15,060,076,633.36","3,072,946,665.01","11,093,885,595.58","20,866,873,393.53","29,961,593,908.34","3,616,613,847.94","5,254,750,506.93"
吸收投资收到的现金,"1,171,533,000.00","1,219,022,600.00","1,219,022,600.00","1,219,759,245.48",,,"49,500,000.00","49,500,000.00",,,"18,000,000.00","18,000,000.00","24,500,000.00","24,500,000.00","24,500,000.00","17,000,000.00",,,,,,,,,,,,,,,"3,900,000,000.00","3,900,000,000.00",,,,,"8,500,000.00","108,500,000.00","108,500,000.00","259,300,000.00","6,900,000.00","25,400,000.00","25,400,000.00","1,040,600,000.00",,"1,934,800,000.00"
支付给职工以及为职工支付的现金,"24,684,202.01","43,715,252.67","73,584,127.86","94,474,544.25","18,070,237.36","77,832,187.12","94,555,059.84","121,714,925.33","22,107,600.71","40,277,475.76","70,285,755.22","144,295,492.77","37,933,138.32","60,395,680.21","84,480,960.67","187,838,788.04","38,162,765.81","72,935,773.04","157,139,363.10","362,745,945.11","58,010,816.63","107,657,646.56","161,156,027.79","315,111,109.93","74,848,886.18","128,380,757.91","196,676,015.68","419,189,863.22","109,150,801.59","178,681,738.89","365,273,146.39","565,769,560.47","94,336,563.96","174,017,455.15","354,483,244.92","523,216,030.84","90,152,399.56","196,604,731.85","393,065,832.76","574,643,371.75","110,840,584.44","231,826,873.48","456,070,917.85","665,281,649.69","126,567,364.45","277,287,093.50"
取得借款收到的现金,"75,000,000.00","525,000,000.00","1,625,000,000.00","2,242,500,000.00","500,000,000.00","1,500,000,000.00","3,000,000,000.00","3,600,000,000.00",,"600,000,000.00","829,000,000.00","1,712,600,000.00","466,854,500.00","696,834,500.00","1,249,834,500.00","1,549,834,500.00","1,400,000,000.00","2,140,000,000.00","2,521,000,000.00","3,877,700,000.00","155,800,000.00","387,300,000.00","1,240,900,000.00","2,161,300,000.00","300,000,000.00","1,520,000,000.00","4,030,000,000.00","7,350,000,000.00","2,782,246,663.39","3,934,546,663.39","4,072,546,663.39","7,409,256,403.75","1,083,325,254.72","2,736,859,655.72","10,918,319,655.72","13,203,359,655.72","4,446,668,737.60","5,474,155,914.10","10,561,067,457.49","16,344,747,455.87","4,826,627,766.13","10,289,405,301.18","21,763,067,742.18","25,691,209,301.18","2,245,428,334.00","4,673,296,286.00"
