科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"657,436,409.32","1,409,303,977.58","1,969,759,581.70","3,272,459,559.63","518,776,989.46","1,747,153,440.64","2,819,689,725.00","3,725,324,980.47","685,683,175.06","1,286,016,061.05","2,010,995,019.79","2,942,758,120.78","694,157,542.82","1,410,773,141.75","2,440,161,091.33","3,462,653,651.66","1,029,717,450.62","2,253,518,079.60","3,288,386,993.59","4,099,728,618.48","909,172,976.69","1,824,947,885.40","2,558,236,607.67","3,098,107,699.60","596,549,073.65","1,243,284,823.03","1,856,958,793.47","2,648,031,237.00","568,390,694.64","1,155,939,763.86","1,874,529,513.45","2,617,348,524.13","517,135,158.21","1,139,949,449.91","1,671,641,831.35","1,919,067,106.79","595,476,658.67","1,067,838,217.30","1,580,820,118.18","2,431,158,758.53","340,188,088.13","939,420,660.20","1,925,387,564.35","2,297,924,079.08"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,"104,313,092.66","320,033,092.66","320,033,092.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"7,539,471.15","26,579,457.66","38,740,453.90","54,698,051.55","16,195,826.62","27,383,623.35","33,912,988.12","59,800,533.80","6,217,198.78","7,774,952.26","11,290,957.53","26,417,799.24","7,317,526.93","11,023,078.81","17,750,396.69","26,450,421.96","3,575,261.92","14,550,108.75","32,541,882.65","35,204,701.28","8,535,679.00","14,478,769.19","18,335,640.92","61,762,976.97","9,954,862.07","9,954,862.07","10,868,161.97","14,170,422.00","2,286,845.52","2,286,563.33","2,676,033.65","9,184,334.79","2,867,087.25","3,426,318.65","4,139,091.59","12,180,688.20","2,454,417.41","9,403,230.94","9,856,562.73","12,425,361.28","4,986,830.74","15,487,944.25","20,775,609.65","24,266,365.84"
支付其他与投资活动有关的现金,,,,,,,"2,000,000.00","354,556,283.01",,,,,,,,,,,,,,,,,"1,101.65","1,101.65","1,101.65","1,101.65",,,,,,"600,000,000.00","600,000,000.00",,,,"30,000,000.00",,,,,
收到其他与经营活动有关的现金,"931,925,087.43","708,111,650.58","867,978,604.10","819,378,814.80","259,716,533.75","265,174,491.61","338,083,739.18","553,912,657.18","2,005,830.33","14,523,391.71","96,134,030.82","97,654,395.44","17,245,348.73","23,476,208.15","32,974,381.01","26,748,890.92","17,390,293.11","27,278,855.46","37,313,143.54","23,554,142.05","51,318,281.37","62,130,589.30","59,142,945.60","76,777,586.45","40,388,655.74","23,862,850.44","31,827,896.45","21,076,572.19","61,245,263.37","19,435,257.49","16,307,582.54","16,451,053.13","29,950,806.01","6,175,651.06","40,574,001.96","25,004,585.75","5,591,375.09","9,722,853.79","14,099,258.98","12,698,971.39","11,786,040.66","10,057,874.04","40,366,041.13","27,076,184.45"
投资活动现金流出小计,"71,143,633.97","200,432,589.57","223,490,742.15","1,306,946,784.48","475,719,502.77","1,034,634,772.68","1,305,323,306.37","2,188,398,513.15","100,156,680.46","284,978,581.99","576,291,574.65","684,355,134.98","121,256,680.26","220,096,851.36","278,560,653.82","287,088,340.77","46,413,686.47","152,614,077.94","220,595,670.42","366,594,608.24","43,654,990.39","62,430,687.00","176,713,470.68","303,535,872.83","25,570,035.45","43,261,717.46","67,825,440.83","130,480,494.21","21,965,544.23","128,135,977.86","153,532,355.84","181,684,052.74","54,722,451.55","674,435,863.63","704,814,792.64","711,006,683.92","39,827,373.31","164,121,278.61","226,019,442.44","506,046,022.22","1,785,425.58","13,078,375.02","29,353,135.29","63,401,831.50"
经营活动现金流入小计,"1,596,900,967.90","2,143,995,085.82","2,876,478,639.70","4,146,536,425.98","794,689,349.83","2,039,711,555.60","3,191,686,452.30","4,339,038,171.45","693,906,204.17","1,308,314,405.02","2,118,420,008.14","3,066,830,315.46","718,720,418.48","1,445,272,428.71","2,490,885,869.03","3,515,852,964.54","1,050,683,005.65","2,295,347,043.81","3,358,242,019.78","4,158,487,461.81","969,026,937.06","1,901,557,243.89","2,635,715,194.19","3,236,648,263.02","646,892,591.46","1,277,102,535.54","1,899,654,851.89","2,683,278,231.19","631,922,803.53","1,177,661,584.68","1,893,513,129.64","2,642,983,912.05","549,953,051.47","1,149,551,419.62","1,716,354,924.90","1,956,252,380.74","603,522,451.17","1,086,964,302.03","1,604,775,939.89","2,456,283,091.20","356,960,959.53","964,966,478.49","1,986,529,215.13","2,349,266,629.37"
投资活动产生的现金流量净额,"-56,693,633.97","-183,480,789.57","-130,033,942.15","-1,264,018,102.23","-457,203,002.77","-1,016,118,272.68","-1,286,743,295.49","-1,627,758,108.71","185,051,923.21","107,354,692.76","-228,046,912.99","-274,329,454.82","-111,991,680.26","-210,788,358.19","-268,238,618.65","-149,716,278.03","-32,883,136.47","-118,308,927.94","-186,247,990.23","-331,803,043.00","-43,654,990.39","-62,430,687.00","38,280,278.78","-87,493,071.71","-25,570,035.45","-42,223,005.92","-66,801,440.83","-125,081,144.43","-21,757,477.76","-127,577,911.39","-151,454,115.67","-179,305,628.18","-54,275,489.55","-672,005,568.29","-693,007,862.14","-683,467,554.72","-27,183,654.15","457,388,782.53","395,534,072.95","154,813,829.62","29,245,454.23","23,096,798.79","6,869,492.77","20,806,502.55"
购买商品、接受劳务支付的现金,"761,713,043.95","1,042,569,975.87","1,719,232,167.31","3,049,048,684.43","525,794,842.98","1,125,970,869.34","2,189,064,933.16","2,658,920,815.95","287,114,939.03","565,585,720.91","848,068,402.70","1,429,819,435.87","592,202,140.76","950,619,108.52","1,733,122,044.91","2,466,123,421.02","986,666,188.24","2,045,666,962.14","2,948,707,236.17","3,348,921,528.71","579,843,836.18","1,130,908,784.92","1,909,346,878.45","2,623,434,558.62","479,966,584.31","918,371,687.55","1,252,000,818.61","1,762,122,623.12","376,664,536.00","617,708,032.61","1,323,992,998.53","1,879,699,763.13","231,052,040.41","675,259,129.92","988,855,502.09","941,782,266.90","478,022,828.34","680,958,720.08","1,341,283,153.39","1,586,339,526.26","283,900,902.35","566,404,531.27","1,277,403,591.76","1,359,814,343.84"
吸收投资收到的现金,"41,852,691.80","41,852,691.80","41,852,691.80","95,434,051.80","60,365,948.20","60,365,948.20","70,806,049.85","60,365,948.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
