科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"758,526,038.94","763,666,014.84","792,784,823.79","797,932,449.50","792,188,102.75","684,564,571.04","665,064,224.22","722,182,541.06","638,556,212.92","626,370,169.01","653,380,226.85","901,441,009.69","926,270,468.70","837,554,455.45","855,996,194.12","750,130,669.91","815,793,196.01","1,675,939,823.53","1,737,378,013.24","1,585,211,741.08","1,482,451,480.76","1,498,185,744.28","1,269,732,567.66","1,466,222,163.40","1,511,295,142.89","1,446,421,796.80","1,526,293,496.99","1,660,771,571.95","1,571,291,074.93","1,722,048,515.37","1,455,395,003.35","1,400,553,207.12","1,718,329,883.62","1,782,216,188.86","1,514,940,488.96","1,749,788,790.41","1,899,758,375.73","1,921,175,128.10","2,065,762,854.34","2,555,081,469.54","2,339,965,104.42","2,374,267,903.22","2,332,620,454.51","2,712,791,938.92","2,277,468,587.61","1,829,073,383.96"
短期借款,"165,781,040.00","170,638,600.00","202,512,960.00","220,265,520.00","275,973,996.72","205,241,709.15","173,681,960.00","156,251,900.00","121,203,080.00","151,941,830.00","186,222,100.00","436,583,904.06","493,768,071.16","509,415,285.24","424,032,371.12","295,735,122.19","309,506,731.62","506,101,784.83","430,416,678.11","268,704,567.59","157,574,675.23","167,994,446.74","131,471,004.48","109,004,905.72","106,174,625.85","51,626,537.38","42,878,615.16","25,338,398.72","64,726,842.10","212,827,299.20","196,962,855.04","156,827,775.32","137,240,940.61","109,683,840.00","152,080,400.00","152,194,880.00","151,000,000.00","147,000,000.00","184,866,081.54","319,940,001.09","236,758,826.40","337,518,741.44","379,396,681.47","341,556,008.70","245,341,582.53","172,005,452.98"
交易性金融资产,"6,854,100.00","3,938,175.00","29,470,427.00","41,803,500.00","27,968,560.00","20,406,514.86","17,429,645.33","10,905.00","10,905.00",,"89,525.00","478,745.00","1,663,380.00","879,790.00","7,785,120.00","7,634,880.00","8,743,825.00","24,321,712.50","23,640,742.50","19,462,418.00","73,295,815.00","75,694,642.10","77,372,343.60","64,585,689.25","71,108,465.65","63,114,030.50","81,914,463.94","76,536,812.42","75,686,772.76","79,313,860.54","68,352,925.35","23,953,303.00","35,372,521.10","57,479,909.49","61,273,535.90","20,352,571.05","25,056,512.05","13,383,265.80","36,496,211.29","6,667,077.95","34,166,317.53","8,007,594.19","16,652,723.37","8,461,391.27","19,892,510.76","18,246,570.94"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,"763,653.30","3,880,000.00","3,907,468.00",,"5,269,187.00","4,006,083.00","1,411,571.70","311,571.70",,"1,365,618.60","939,738.30","77,379.90",,"4,200,000.00","25,234,607.88","47,121,800.00","55,055,657.20","53,419,070.78","45,850,582.58","54,155,933.80","27,069,508.29","16,332,069.57","28,319,317.15","28,254,610.00","32,233,019.26","28,785,980.00","20,416,500.00","16,723,693.62","22,011,110.60","12,243,900.00","11,673,766.73","15,257,235.55","17,893,035.20","11,516,417.59","9,004,260.00","8,356,533.91","11,560,174.16","10,049,995.72","9,698,991.84","15,734,327.76","12,838,804.92","9,991,923.81","13,312,034.10"
应付票据,"2,914,117.30","1,906,138.30","4,213,780.30","7,546,132.62","9,982,352.32","10,000,000.00","3,350,000.00",,"1,000,000.00","1,000,000.00",,"616,668.20","1,078,747.16","428,621.39",,,,,,,,,,,,,,,,,,"13,844,316.00","40,880,796.00","29,572,056.00","12,816,552.00","18,336,976.00","52,864,647.83","64,762,398.86","48,681,564.38","33,903,313.12","35,548,969.12","12,813,311.83",,,,
应收账款,"456,967,196.74","506,827,076.38","582,627,821.49","521,905,970.22","511,385,619.41","538,016,188.22","485,136,085.76","353,667,726.84","218,829,456.80","225,328,557.33","274,111,040.25","411,738,289.39","421,477,207.37","449,779,058.29","406,336,160.87","377,838,379.11","349,157,282.48","840,403,792.64","787,049,894.93","729,913,884.92","711,292,152.45","773,073,524.37","803,706,605.30","733,441,935.71","704,779,818.89","720,417,676.08","850,831,739.60","659,439,616.45","698,988,704.13","744,523,769.92","860,700,837.70","671,344,840.77","680,834,864.99","698,462,394.95","795,932,275.32","667,961,975.65","767,039,451.53","836,184,013.87","923,432,369.73","815,630,424.31","920,010,608.27","891,908,785.89","908,946,782.40","669,126,573.85","896,538,969.89","931,495,030.80"
应付账款,"417,029,979.66","433,402,867.02","466,517,574.79","502,420,793.87","417,817,828.27","434,072,502.27","415,247,216.33","370,063,936.15","285,547,587.54","283,401,195.03","336,550,064.20","444,331,473.86","451,104,150.78","436,618,435.66","456,384,074.08","437,852,415.45","454,798,031.92","1,165,990,233.26","1,244,204,077.24","1,240,431,595.17","1,162,263,605.55","1,276,988,256.52","1,108,318,090.17","1,271,549,651.67","1,132,880,695.87","1,307,051,178.45","1,483,585,210.56","1,409,893,862.45","1,352,957,479.30","1,435,657,398.60","1,525,906,505.48","1,295,262,058.44","1,330,878,752.82","1,549,268,697.30","1,453,059,523.40","1,486,933,676.92","1,537,610,091.00","1,752,536,705.93","1,931,648,381.00","1,225,987,614.44","1,298,945,220.22","1,240,263,706.56","1,271,439,398.93","1,003,293,137.52","1,320,889,214.55","1,331,589,752.77"
预付款项,"20,035,959.00","36,251,193.63","39,557,305.26","37,169,991.53","50,225,245.38","44,831,321.49","34,418,066.58","27,391,469.25","19,478,788.86","25,232,010.12","37,137,729.96","37,660,252.10","98,353,593.85","75,884,615.85","82,719,359.83","63,038,961.17","62,800,511.70","384,236,448.21","419,761,430.98","391,314,967.32","477,321,944.79","424,996,319.49","442,866,453.08","361,348,805.52","483,987,365.82","453,495,574.40","445,557,286.05","484,750,256.81","529,237,672.26","609,587,184.58","663,089,428.90","643,539,694.49","541,233,063.68","553,154,361.65","520,803,544.58","435,116,008.97","624,728,262.49","498,656,969.34","444,512,299.18","562,721,538.53","607,705,797.74","539,520,969.74","675,700,587.85","651,253,669.20","613,501,235.53","663,295,617.43"
预收款项,"145,730,680.34","161,103,386.66","156,841,177.85","127,280,764.53","132,971,935.31","149,455,628.05","134,423,594.67","82,230,080.65","73,472,458.89","71,742,364.03","71,558,153.09","59,817,571.29","96,216,665.81","128,844,267.75","128,232,025.86","106,550,093.42","116,673,592.00","852,607,401.95","867,649,443.37","766,666,565.83","867,939,419.93","771,603,738.79","866,045,385.66","740,271,674.91","900,062,212.22","884,199,939.05","890,521,592.20","854,003,567.84","826,478,484.95","945,275,456.99","1,046,411,509.66","939,064,339.34","858,684,881.77","940,393,370.65","977,236,071.70","728,439,773.89","926,168,863.56","868,135,791.11","933,869,861.00","1,634,175,144.65","1,544,932,367.57","1,437,506,548.03","1,604,412,291.92","1,959,507,290.65","1,340,162,414.47","1,340,488,463.95"
