科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"51,442,944.71","62,227,715.27","84,047,435.79","124,908,748.97","122,425,784.11","104,284,527.21","91,813,278.84","84,022,925.18","84,583,539.52","73,244,176.33","98,853,285.24","101,340,314.95","93,980,218.98","108,234,510.63","773,494,550.20","830,236,037.30","703,005,201.42","498,986,454.63","431,602,899.64","468,879,357.70","435,975,411.85","355,092,917.42","274,169,166.16","232,417,736.06","1,132,294,643.00","744,612,055.76","700,371,066.91","949,317,213.07","1,153,766,592.82","1,055,610,139.91","1,073,334,413.13","1,101,771,561.28","1,145,050,185.50","641,871,709.14","698,759,222.73","752,314,871.53","640,988,618.10","665,289,686.79","651,706,219.88","933,856,912.73","738,624,384.64","1,021,411,279.17","738,680,258.46","1,165,048,108.83"
短期借款,"73,000,000.00","106,612,393.54","105,612,393.54","105,612,393.54","105,612,393.54","55,612,393.54","46,500,000.00","46,000,000.00","35,000,000.00","35,000,000.00","55,000,000.00","101,234,495.00","100,000,000.00","155,000,000.00","5,000,000.00","2,000,000.00","2,000,000.00",,,,,,,"40,153,434.48","64,172,955.64",,"10,810,131.40",,"17,781,023.67","9,742,632.72","10,397,057.96","24,676,594.72","5,865,301.65","22,411,429.66","45,790,057.24","53,866,521.87","36,604,347.66","26,220,880.25","10,119,992.21","12,335,695.77","17,986,506.66","37,917,157.74","46,604,711.14","88,638,181.45"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,220,000.00","1,044,044.99","460,297.00","500,000.00",,"300,000.00",,"700,000.00","500,000.00",,"2,600,746.30","1,734,495.00","2,660,869.59","150,000.00",,,"1,058,295.57","2,107,763.05","951,602.30","10,432,562.82","5,040,858.15","7,017,560.61","11,366,639.26","20,139,334.03","19,112,320.92","12,254,516.72","12,325,004.66","19,031,515.21","14,819,660.56","31,290,852.77","35,893,003.87","43,412,635.19","33,068,516.99","15,909,527.03","9,672,581.62","18,841,745.16","30,671,428.05","33,652,411.33","42,791,537.62","41,908,315.45","37,337,584.61","41,800,470.91","27,841,646.61","44,207,119.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,536,256.50",,,,,,,,,,,,,,,,,
应收账款,"47,793,164.23","53,145,115.29","59,476,596.06","45,900,339.22","44,306,291.37","50,833,371.75","52,777,913.32","5,927,101.61","3,068,881.64","7,251,036.35","49,358,394.63","39,220,977.43","46,158,262.81","53,910,516.32","61,609,724.96","48,148,305.15","48,868,863.13","57,469,117.54","71,988,521.71","56,969,205.31","62,450,059.28","65,661,291.99","60,257,027.62","100,941,342.96","142,738,730.26","151,410,803.63","157,434,475.57","138,422,205.01","103,651,797.01","161,467,358.31","238,483,651.83","156,123,570.35","181,849,421.08","219,916,469.39","195,153,568.88","182,766,372.05","182,417,172.84","202,464,073.42","207,601,148.23","220,222,019.41","181,957,788.09","191,457,477.91","207,416,991.29","192,503,077.70"
应付账款,"19,347,936.84","23,021,810.23","20,644,527.52","36,094,528.13","23,431,443.37","25,252,785.47","22,672,881.24","18,859,027.41","15,059,195.47","33,869,139.57","29,079,510.56","51,968,320.22","31,933,466.36","47,463,738.89","36,215,375.32","33,098,532.04","30,055,967.73","34,112,216.58","32,467,005.18","40,064,666.59","41,629,006.44","62,586,615.52","60,462,429.63","101,232,698.62","162,477,025.99","142,265,560.86","140,194,819.98","108,297,855.85","78,153,525.40","116,543,248.19","217,248,368.82","153,026,682.35","208,626,538.65","203,888,612.12","197,118,522.72","227,528,808.60","165,899,594.53","191,876,704.78","186,634,241.66","175,461,715.72","166,127,454.63","134,519,813.42","120,099,828.13","97,104,697.18"
预付款项,"24,443,399.22","1,984,482.37","5,730,367.38","12,923,615.58","3,344,684.30","3,756,871.78","6,527,472.46","10,320,610.92","388,280.00","40,976,515.31","8,052,987.17","30,220,380.81","14,581,445.68","21,577,568.35","9,149,349.82","4,681,130.84","12,914,470.95","24,594,257.01","40,575,106.13","13,018,880.05","14,332,733.40","12,953,644.67","22,828,449.16","12,711,147.09","49,265,521.13","33,190,113.44","87,859,290.53","21,031,777.16","53,956,254.80","56,097,505.25","78,641,376.12","27,075,094.81","73,852,330.20","38,589,722.89","30,708,383.49","7,853,818.19","53,477,204.12","30,050,353.97","15,003,651.48","6,773,323.14","229,521,056.30","27,203,694.97","45,289,657.02","13,755,152.05"
预收款项,"19,054,927.37","2,307,348.96","5,623,651.34","5,106,386.43","16,792,853.89","9,120,436.05","8,770,561.35","11,475,644.76","8,822,366.78","3,631,700.05","24,420,440.32","27,483,029.17","17,772,729.57","31,361,500.85","26,424,019.68","13,922,128.20","25,121,715.64","35,627,099.58","53,136,245.53","15,512,620.90","21,919,038.35","18,919,751.40","30,607,914.94","25,663,352.59","63,889,469.40","47,077,960.48","96,243,507.88","31,672,395.99","61,967,518.93","62,901,687.38","86,126,951.29","41,135,510.00","90,866,860.78","58,414,496.29","47,680,036.22","28,199,415.11","68,728,044.55","44,472,178.76","28,144,041.74","30,297,446.49","63,108,081.14","42,082,230.55","51,540,212.07","34,952,567.83"
