科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"28,284,062.17","82,529,194.88","103,181,429.48","536,375,672.30","60,916,622.55","69,946,703.45","72,780,033.47","62,743,917.62",,"18,644,455.00","30,444,933.00","39,215,275.00","400,000.00","520,000.00","526,240.00","5,536,474.00","386,830.00","766,830.00","766,830.00","53,688,029.18","101,803,830.04","245,851,747.13","436,896,970.43","536,450,543.81","126,699,039.42","277,400,784.48","436,433,388.19","645,458,351.39","144,033,419.48","325,838,360.31","606,501,545.33","896,202,431.39","234,063,915.51","617,681,598.55","879,020,195.17","1,091,259,311.04","204,759,895.42","488,109,029.75","866,453,545.43","1,343,775,172.96","363,224,744.62","968,311,695.47","1,866,537,262.00"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,400,000.00",,,,,"2,394,619.62","12,880,825.39","15,506,471.09",,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,814,393.34",,,,,,,,,,,"-726,716.58"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000.00",,"5,000.00",,,,,,,,
收到其他与经营活动有关的现金,"5,524,556.09","1,250,028.17","6,172,538.13","166,906,332.93","923,377.84","1,577,126.94","2,264,914.92","1,198,112.60","22,116,601.25","5,149,367.54","6,017,386.61","4,067,202.18","7,903,376.64","54,740,898.73","87,251,741.51","87,871,906.19","806,130.22","8,203,378.47","40,411,890.90","126,706,526.60","9,086,673.20","17,146,169.48","45,542,921.58","47,816,034.50","3,951,410.19","9,453,251.99","12,904,071.26","17,856,808.14","65,609,919.60","38,483,011.28","47,209,343.66","25,774,211.79","60,241,953.70","85,850,227.86","100,864,156.43","25,095,245.67","12,863,412.47","32,674,238.88","50,889,968.35","79,158,465.00","11,265,319.13","1,066,045,957.82","819,315,884.16"
投资活动现金流出小计,"15,534.10","325,596.14","325,596.14","1,299,677.84","55,350.00","265,350.00","619,121.00","618,935.00",,,,"20,563.00",,"20,400.00","34,500.00","84,250.00","28,100.00","1,065,685.65","1,422,945.65","2,681,677.91","353,730.00","401,535.00","781,009.00","1,536,018.00","18,350.00",,"655,720.00","1,038,397.25","16,471,887.00","2,658,104.55","3,339,527.69","3,764,743.90","52,173.00","239,062,470.25","377,294,073.44","20,864,391.41","208,218.00","1,667,689.29","2,819,397.60","3,072,291.00","765,232,090.85","1,658,003,849.90","2,237,322,466.50"
经营活动现金流入小计,"33,808,618.26","83,779,223.05","109,353,967.61","703,282,005.23","61,840,000.39","71,523,830.39","75,044,948.39","63,942,030.22","22,116,601.25","23,793,822.54","36,462,319.61","43,282,477.18","8,303,376.64","55,260,898.73","87,777,981.51","93,408,380.19","1,192,960.22","8,970,208.47","41,178,720.90","180,394,555.78","110,890,503.24","262,997,916.61","482,439,892.01","584,266,578.31","130,650,449.61","286,854,036.47","449,337,459.45","663,315,159.53","209,643,339.08","364,321,371.59","653,710,888.99","941,791,036.52","294,305,869.21","703,531,826.41","979,884,351.60","1,116,354,556.71","217,623,307.89","520,783,268.63","917,343,513.78","1,422,933,637.96","374,490,063.75","2,034,357,653.29","2,685,126,429.58"
投资活动产生的现金流量净额,"-15,534.10","-325,596.14","-325,596.14","-14,403,583.90","-55,350.00","-247,850.00","-600,635.00","-600,635.00",,,,"-20,563.00",,"-20,400.00","-34,500.00","-84,250.00","-28,100.00","-1,065,685.65","-1,422,945.65","-2,605,662.91","-353,730.00","-401,535.00","-781,009.00","-1,431,018.00","-18,350.00","81,319.00","-655,720.00","2,061,602.75","-16,471,887.00","-2,658,104.55","-3,339,527.69","-3,764,743.90","-52,173.00","-30,831,457.56","-45,942,534.93","-20,531,499.27","356,028.58","-555,459.90","-1,119,463.07","-325,524.80","211,794,765.14","-300,939,660.56","-204,030.60"
购买商品、接受劳务支付的现金,"33,055,982.13","75,759,277.52","95,616,537.43","242,810,133.68","34,416,044.82","188,503,420.31","199,898,895.21","208,785,094.48",,,"1,060,000.00","11,706,799.61","15,000.00","2,491,739.00","5,818,246.54","60,201,407.45",,,"123,318,720.16","412,595,745.11","35,863,493.31","254,574,710.90","351,015,451.18","383,912,074.86","41,718,917.29","130,030,009.05","255,406,332.67","380,897,798.96","225,213,520.21","321,163,412.88","508,231,864.86","830,929,770.66","201,698,534.57","383,474,631.57","648,722,681.95","934,623,039.70","256,778,704.83","484,813,476.95","820,165,034.10","1,212,486,905.96","295,687,793.88","1,672,728,379.35","2,012,684,405.12"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,900,000.00","30,000,000.00","30,000,000.00",,"28,000,000.00","1,049,999,998.41","1,069,999,998.41",,,,,,,"15,000,000.00"
