科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"8,400,850,884.93","19,070,665,357.71","31,471,935,982.83","42,485,218,000.00","10,142,320,000.00","28,176,698,000.00","41,846,130,000.00","60,226,974,000.00","5,328,294,000.00","9,975,566,000.00","14,913,464,000.00","23,043,347,000.00","6,769,099,000.00","17,168,426,000.00","30,326,221,000.00","53,883,978,000.00","13,179,786,000.00","30,785,201,000.00","47,167,914,000.00","66,772,464,000.00","13,429,508,000.00","25,950,382,000.00","42,029,179,000.00","60,176,127,000.00","10,656,209,000.00","24,572,443,000.00","37,193,890,000.00","58,823,330,000.00","11,401,765,000.00","28,805,835,000.00","46,265,273,000.00","72,746,712,000.00","15,661,716,000.00","32,060,665,000.00","51,003,459,000.00","54,618,350,000.00","13,540,714,000.00","26,966,364,000.00","41,196,382,000.00","49,660,627,000.00","14,450,079,000.00","32,885,118,000.00","53,963,956,000.00","76,044,774,000.00","20,384,527,000.00"
取得子公司及其他营业单位支付的现金净额,,,"1,012,061,890.07","1,789,548,000.00",,,,"135,309,000.00",,,"36,038,000.00","37,278,000.00","290,948,000.00","419,155,000.00","419,152,000.00","336,831,000.00","48,917,000.00","49,936,000.00","49,431,000.00","89,818,000.00","718,010,000.00","718,944,000.00","724,651,000.00","296,546,000.00",,"275,374,000.00","314,007,000.00","946,417,000.00","117,956,000.00","118,532,000.00","118,648,000.00",,,,"307,329,000.00","171,382,000.00",,"764,577,000.00","750,477,000.00","738,362,000.00",,"5,000,000.00","5,000,000.00","564,145,000.00",
收到的税费返还,"404,375,795.78","1,208,375,855.83","1,739,001,990.29","2,303,743,000.00","777,615,000.00","1,395,284,000.00","2,428,243,000.00","1,918,134,000.00","233,567,000.00","374,646,000.00","448,043,000.00","583,263,000.00","134,917,000.00","296,416,000.00","862,403,000.00","1,600,081,000.00","923,424,000.00","2,088,686,000.00","3,056,116,000.00","3,606,931,000.00","518,092,000.00","1,089,739,000.00","2,015,402,000.00","2,265,507,000.00","451,463,000.00","1,074,747,000.00","1,528,530,000.00","1,229,184,000.00","568,386,000.00","1,116,236,000.00","1,993,143,000.00","1,792,528,000.00","652,234,000.00","1,401,119,000.00","2,018,170,000.00","2,211,257,000.00","301,255,000.00","536,836,000.00","949,983,000.00","1,996,152,000.00","391,644,000.00","1,044,746,000.00","1,825,881,000.00","2,743,233,000.00","904,692,000.00"
支付其他与投资活动有关的现金,,"144,205,537.98","148,667,043.04","174,962,000.00","6,374,000.00","10,939,000.00","10,939,000.00",,,,,,,,,,,,,,,,,,"73,000,000.00","73,000,000.00","116,200,000.00",,"281,076,000.00","381,076,000.00","431,076,000.00",,"350,809,000.00",,,,"3,000,000.00",,,,,,,,
收到其他与经营活动有关的现金,"383,059,321.21","168,010,665.34","420,790,180.41","535,320,000.00","171,659,000.00","549,051,000.00","513,091,000.00","446,157,000.00","851,429,000.00","1,011,886,000.00","1,243,394,000.00","302,291,000.00","19,066,000.00","209,210,000.00","358,360,000.00","199,730,000.00","168,341,000.00","227,162,000.00","287,509,000.00","363,735,000.00","418,101,000.00","152,728,000.00","236,587,000.00","752,053,000.00","202,129,000.00","256,763,000.00","370,312,000.00","627,938,000.00","59,470,000.00","331,975,000.00","567,608,000.00","533,308,000.00","106,080,000.00","322,290,000.00","1,006,319,000.00","491,195,000.00","79,260,000.00","252,053,000.00","311,364,000.00","475,604,000.00","618,266,000.00","709,660,000.00","959,758,000.00","1,691,926,000.00","50,965,000.00"
投资活动现金流出小计,"760,630,399.49","2,617,956,120.04","4,156,650,337.57","4,627,093,000.00","1,135,637,000.00","1,419,389,000.00","2,023,002,000.00","4,050,593,000.00","574,240,000.00","779,096,000.00","889,822,000.00","1,800,272,000.00","622,589,000.00","1,101,450,000.00","1,646,073,000.00","3,035,898,000.00","651,850,000.00","1,428,936,000.00","2,029,827,000.00","4,268,034,000.00","1,376,266,000.00","1,833,732,000.00","2,663,554,000.00","2,708,719,000.00","848,030,000.00","1,389,578,000.00","2,203,971,000.00","7,949,775,000.00","2,751,321,000.00","4,719,978,000.00","6,722,018,000.00","13,429,993,000.00","4,117,528,000.00","6,088,506,000.00","8,729,718,000.00","13,897,627,000.00","2,583,561,000.00","5,745,618,000.00","6,850,589,000.00","8,864,814,000.00","1,489,609,000.00","1,568,172,000.00","2,272,927,000.00","13,019,586,000.00","1,637,666,000.00"
经营活动现金流入小计,"9,188,286,001.92","20,447,051,878.88","33,631,728,153.53","45,324,281,000.00","11,091,594,000.00","30,121,033,000.00","44,787,464,000.00","62,591,265,000.00","6,413,290,000.00","11,362,098,000.00","16,604,901,000.00","23,928,901,000.00","6,923,082,000.00","17,674,052,000.00","31,546,984,000.00","55,683,789,000.00","14,271,551,000.00","33,101,049,000.00","50,511,539,000.00","70,743,130,000.00","14,365,701,000.00","27,192,849,000.00","44,281,168,000.00","63,193,687,000.00","11,309,801,000.00","25,903,953,000.00","39,092,732,000.00","60,680,452,000.00","12,029,621,000.00","30,254,046,000.00","48,826,024,000.00","75,072,548,000.00","16,420,030,000.00","33,784,074,000.00","54,027,948,000.00","57,320,802,000.00","13,921,229,000.00","27,755,253,000.00","42,457,729,000.00","52,132,383,000.00","15,459,989,000.00","34,639,524,000.00","56,749,595,000.00","80,479,933,000.00","21,340,184,000.00"
投资活动产生的现金流量净额,"-757,926,802.41","-2,563,461,473.96","-4,067,424,606.20","-2,998,262,000.00","-1,010,933,000.00","-1,253,821,000.00","-1,555,915,000.00","-2,527,127,000.00","157,981,000.00","770,255,000.00","755,986,000.00","2,795,000.00","-610,185,000.00","-1,088,541,000.00","-1,602,840,000.00","-2,730,302,000.00","-649,950,000.00","-1,328,665,000.00","-1,915,109,000.00","-3,576,060,000.00","-1,370,162,000.00","-1,785,683,000.00","-2,550,160,000.00","-1,559,348,000.00","-598,045,000.00","-892,669,000.00","-1,790,267,000.00","-6,504,459,000.00","-2,715,834,000.00","-4,160,208,000.00","-5,384,866,000.00","-11,553,782,000.00","-3,775,159,000.00","-4,915,427,000.00","-7,039,547,000.00","-12,584,781,000.00","-2,465,960,000.00","-5,376,277,000.00","-6,419,619,000.00","-6,854,655,000.00","-1,464,301,000.00","-1,507,729,000.00","-1,994,499,000.00","-1,580,105,000.00","-783,747,000.00"
购买商品、接受劳务支付的现金,"9,115,697,214.27","19,749,116,445.32","30,507,149,404.13","41,584,656,000.00","13,625,959,000.00","28,809,012,000.00","40,611,831,000.00","53,833,364,000.00","4,551,447,000.00","7,897,741,000.00","12,409,001,000.00","17,397,946,000.00","7,355,835,000.00","16,810,031,000.00","30,098,044,000.00","47,042,184,000.00","18,184,133,000.00","31,152,788,000.00","45,793,215,000.00","59,108,743,000.00","12,032,579,000.00","24,935,924,000.00","37,088,390,000.00","51,619,237,000.00","11,527,634,000.00","24,710,071,000.00","35,627,362,000.00","47,175,580,000.00","11,176,439,000.00","28,068,945,000.00","43,499,619,000.00","56,000,161,000.00","13,696,884,000.00","29,061,859,000.00","47,968,761,000.00","48,172,223,000.00","11,308,450,000.00","21,688,702,000.00","33,287,749,000.00","37,875,868,000.00","13,047,907,000.00","29,731,503,000.00","44,195,569,000.00","61,590,642,000.00","19,481,774,000.00"
吸收投资收到的现金,"914,099.98","33,786,220.61","101,375,015.52","406,992,000.00",,,"17,500,000.00","17,496,000.00",,,,"11,332,000.00","89,999,000.00","97,499,000.00","405,796,000.00","97,548,000.00",,,,"83,049,000.00",,,"41,266,000.00","129,303,000.00","15,467,000.00","201,435,000.00","281,044,000.00","184,706,000.00","52,994,000.00","67,256,000.00","110,836,000.00","204,645,000.00","15,521,000.00","48,785,000.00","275,729,000.00","3,732,151,000.00","1,530,991,000.00","1,542,157,000.00","1,642,319,000.00","1,768,906,000.00","15,000,000.00","33,776,000.00","960,732,000.00","2,803,150,000.00","28,562,000.00"
