科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"7,754,222.99","2,342,677.30","9,010,093.86",,"8,473,983.85","8,716,991.74","24,423,067.38","17,643,325.91","12,273,032.16","16,435,061.48","33,806,811.38","28,586,319.95","23,043,113.27","21,385,247.02","40,699,149.48","32,755,760.56","37,273,879.40","21,277,404.50","85,182,636.83","78,349,295.31","85,079,701.29","82,840,689.06","116,354,270.76","98,178,414.89","102,542,037.89","79,308,034.59","38,554,491.14","26,117,402.58","34,026,175.82","19,348,693.69","42,267,270.29","14,371,475.11"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,"282,333.34",,,,"719,387.84",,,,"1,178,374.99",,,,"84,663.89",,,"109,025.05","1,228,332.03","66,000.00","4,531,000.00","12,221,291.66","22,225,455.21","28,307,824.78"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,"14,548,265.75",,0.01,0.01,,,,,"1,958,450.00",,,
存货,"122,420,722.66","197,128,833.39","236,345,915.50",,"334,782,995.95","415,457,995.50","452,648,266.25","485,348,138.00","575,044,999.47","627,466,978.67","671,508,319.90","758,179,222.58","876,732,787.96","907,813,932.50","989,235,564.27","1,113,571,308.52","1,281,687,427.45","1,606,255,119.79","1,928,707,247.12","2,077,749,148.59","2,384,165,651.78","2,540,759,878.53","2,697,629,550.34","2,751,769,050.68","2,962,206,444.74","3,101,362,222.38","3,604,486,134.58","3,820,786,899.46","4,097,096,328.88","4,438,413,824.63","4,090,793,846.31","4,075,442,627.25"
其他应付款,"685,245.14","1,984,795.86","1,349,267.93",,"2,566,973.01","2,355,075.71","2,554,108.99","2,607,253.23","4,207,131.51","2,434,626.15","3,676,992.70","4,244,368.21","4,402,527.41","5,951,141.17","5,414,724.96","7,470,920.86","10,042,742.37","17,299,450.61","7,511,610.30","10,837,485.17","22,721,965.43","17,762,531.94","49,003,464.60","11,924,290.71","17,131,924.58","101,678,871.03","170,552,821.02","22,213,892.11","206,008,640.81","87,187,321.43","197,047,515.11","37,240,242.62"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,"1,213,323.72","1,096,063.16","345,175.79","480,602.80","1,850,089.69","1,596,898.08","2,918,747.95","1,389,763.85","55,314,799.87","42,719,841.00","54,987,242.91","54,874,714.59","71,599,991.30","71,599,991.30"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,"4,750,039.79","4,750,039.79","4,750,039.79","4,750,039.79","127,777,800.77","78,427,800.77","108,678,196.51","48,674,480.23","567,802,210.81","513,445,741.96"
其他流动资产,,,,,,,,,,,,,,,,,,,"20,057,249.42","3,828,716.50","6,207,441.94","2,649,081.22","9,393,095.59","16,980,940.99","9,700,589.36","9,302,990.27","16,654,052.73","6,349,540.54","26,693,736.99","43,341,611.77","74,285,058.05","97,416,308.87"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,808,285.83","2,601,839.90","2,325,537.44","2,325,537.44","8,798,916.48","7,563,842.41"
流动资产合计,"211,421,852.11","337,700,833.87","389,754,568.98","419,943,934.15","865,036,545.65","885,744,047.48","955,451,785.42","1,015,294,455.14","1,028,567,583.55","1,021,576,338.91","1,168,268,817.22","1,117,702,699.07","1,230,658,894.53","1,369,791,376.99","1,518,374,549.22","1,522,143,873.79","1,766,691,399.78","2,086,179,567.95","2,492,039,095.47","2,595,078,938.32","2,916,090,471.91","3,697,776,228.46","3,674,403,684.26","3,553,534,836.05","3,819,996,973.60","4,057,767,090.93","5,390,312,490.39","5,816,907,755.10","6,716,204,620.77","6,544,928,962.58","6,694,939,266.34","6,334,633,587.51"
流动负债合计,"135,090,046.08","223,373,952.49","262,748,116.10","284,956,374.87","254,891,263.62","282,083,735.40","326,132,843.47","392,635,357.70","410,616,720.63","441,958,422.51","524,759,578.75","487,141,109.65","613,065,141.26","765,546,469.88","1,023,965,830.62","1,018,673,556.10","1,192,922,787.85","1,534,714,249.41","1,867,254,157.47","1,961,291,054.73","2,308,132,445.67","1,916,870,328.29","1,808,594,875.50","1,685,047,630.07","1,731,059,685.00","1,929,259,787.00","2,911,970,398.63","2,918,449,238.04","3,432,600,641.13","3,346,266,084.75","3,846,246,944.24","3,345,672,229.97"
可供出售金融资产,,,,,,,,,,,,,,,,,"33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","33,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00","66,000,000.00"
长期借款,,"50,000,000.00","148,000,000.00",,"148,000,000.00","148,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","129,500,000.00","129,500,000.00","129,500,000.00","129,500,000.00","211,000,000.00","211,000,000.00","311,000,000.00","260,000,000.00","249,000,000.00","249,000,000.00","249,000,000.00","63,000,000.00","195,750,000.00","215,750,000.00","415,750,000.00","492,750,000.00","685,004,510.38","1,146,104,510.38","1,155,204,510.38","1,551,204,510.38","1,419,504,510.38","1,537,866,996.10"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00"
长期应收款,,"24,000,000.00","148,000,000.00",,"148,000,000.00","148,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","129,500,000.00","129,500,000.00","129,500,000.00","129,500,000.00","334,676,827.71","334,676,827.71","347,472,609.61","304,776,244.54","306,348,933.26","309,008,412.38","311,476,956.79","313,746,088.08","359,926,169.65","361,613,141.34","363,009,033.24","364,205,512.02","271,671,545.85","271,671,545.85","267,169,848.00","276,141,855.95","473,484,460.20","546,138,073.93"
长期应付款,,,,,,,,,,,,"34,022,790.35","34,570,937.63","35,119,084.91","35,667,232.19","36,215,379.47","36,763,526.75","37,262,182.16","37,760,837.57","31,948,203.98","32,446,859.39","32,874,829.37","28,552,759.52","22,669,440.50","23,097,410.48","23,450,065.09","42,066,610.92","39,240,785.63","36,407,949.36","33,499,777.29","23,949,694.25","26,396,036.20"
长期股权投资,,,,,,,,,,"22,400,000.00",,,,,,,,,,"5,484,930.00",,,,"7,746,432.61","9,027,628.13","8,116,982.98","15,040,171.27","14,511,938.16","18,942,121.49","57,924,050.67","152,126,189.99","163,708,215.06"
专项应付款,,,,,,,,,,,,"350,000.00","350,000.00","350,000.00","350,000.00","350,000.00","350,000.00","350,000.00",,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"1,821,500.34","2,462,466.81","3,843,537.62",,"6,850,293.07","9,963,096.25","11,662,034.00","12,648,706.06","14,585,155.72","20,718,538.97","27,527,851.86","45,187,915.05","47,947,732.47","90,751,189.33","90,467,804.03","92,248,241.78","95,175,433.69","102,096,605.78","145,775,831.29","141,959,961.78","138,863,178.99","141,148,640.33","148,126,577.26","144,826,847.07","139,789,226.72","136,507,445.61","138,561,936.84","135,928,611.71","134,343,071.06","346,588,859.14","347,530,340.79","339,605,087.43"
递延所得税负债,,,,,,,,,,,,,,,,,,,"259,303.88","259,303.88","744,496.13","744,496.13","506,896.59","506,896.59","506,896.59","506,896.59","187,351.44","187,351.44","187,351.44","187,351.44","91,282.03","91,282.03"
在建工程,,,,,"2,599,392.75","4,813,441.79","18,672,549.11","23,584,765.51","28,812,265.26","32,295,151.96","41,281,430.25","72,554,388.15","79,425,379.10","45,564,723.35","46,786,467.47","47,258,196.23","48,031,187.12","48,176,499.82","9,682,447.17","11,786,084.13","16,850,412.33","19,988,380.20","16,367,178.48","20,144,007.87","22,352,408.42","26,424,216.60","43,074,835.13","94,290,313.72","135,253,473.30","137,392,692.08","190,981,736.70","202,010,454.84"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00",,"880,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"50,000,000.00","148,000,000.00","150,215,996.76","148,000,000.00","148,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","140,000,000.00","129,500,000.00","163,872,790.35","164,420,937.63","164,969,084.91","247,017,232.19","247,565,379.47","348,113,526.75","297,612,182.16","288,665,141.45","283,432,507.86","285,936,355.52","99,680,325.50","228,038,084.70","241,661,886.92","441,280,956.90","518,633,611.51","727,258,472.74","1,185,532,647.45","1,691,799,811.18","2,114,770,066.18","1,952,485,486.66","2,072,734,314.33"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141,878.46","88,678.46","65,878.46",,
负债合计,"135,090,046.08","273,373,952.49","410,748,116.10","435,172,371.63","402,891,263.62","430,083,735.40","466,132,843.47","532,635,357.70","550,616,720.63","581,958,422.51","654,259,578.75","651,013,900.00","777,486,078.89","930,515,554.79","1,270,983,062.81","1,266,238,935.57","1,541,036,314.60","1,832,326,431.57","2,155,919,298.92","2,244,723,562.59","2,594,068,801.19","2,016,550,653.79","2,036,632,960.20","1,926,709,516.99","2,172,340,641.90","2,447,893,398.51","3,639,228,871.37","4,103,981,885.49","5,124,400,452.31","5,461,036,150.93","5,798,732,430.90","5,418,406,544.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00",,"67,000,000.00","67,000,000.00","67,000,000.00","67,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","134,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","268,000,000.00","321,600,000.00","321,600,000.00","321,600,000.00","321,600,000.00","321,600,000.00","369,786,157.00","369,786,157.00","369,786,157.00","369,786,157.00","369,786,157.00","369,786,157.00","369,786,157.00","369,786,157.00","369,786,157.00","369,786,157.00","375,505,157.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"20,633,418.22","20,633,418.22","21,413,781.39",,"485,201,826.57","485,201,826.57","485,201,826.57","486,762,226.57","419,740,667.36","419,740,667.36","419,742,383.33","419,742,383.33","285,742,383.33","285,742,383.33","285,742,383.33","285,742,383.33","232,142,383.33","235,655,520.77","235,602,502.09","235,602,502.09","235,602,502.09","1,569,078,096.23","1,569,078,096.23","1,569,078,096.23","1,569,078,096.23","1,569,078,096.23","1,569,078,351.23","1,569,078,351.23","1,569,078,351.23","1,569,078,351.23","1,569,078,351.23","1,642,369,974.25"
无形资产,,,,,,,"19,995,768.70","19,571,456.47","19,147,144.23","18,733,998.78","85,162,148.99","83,045,457.05","81,617,465.37","79,594,194.47","140,707,612.50","146,647,853.64","165,087,300.46","161,863,383.03","171,915,269.32","168,429,060.46","179,489,761.11","175,508,140.07","254,131,886.63","249,416,108.75","248,057,638.63","244,083,370.29","376,099,716.14","367,597,471.37","436,756,436.93","547,117,562.62","470,184,341.75","460,652,614.59"
盈余公积,"1,381,628.09","2,547,193.20","6,180,561.28",,"6,180,561.28","6,180,561.28","11,531,079.24","11,531,079.24","11,531,079.24","11,531,079.24","19,823,430.34","19,823,430.34","19,823,430.34","19,823,430.34","27,543,997.37","27,543,997.37","27,543,997.37","27,543,997.37","37,306,706.97","37,306,706.97","37,306,706.97","37,306,706.97","45,425,628.68","45,425,628.68","45,425,628.68","45,425,628.68","49,421,206.86","49,421,206.86","49,421,206.86","49,421,206.86","55,943,581.76","55,943,581.76"
开发支出,,,,,"5,076,844.79","11,955,798.15","23,407,713.73","37,412,415.99","50,354,367.33","61,964,064.96","18,350,559.83","32,501,536.37","44,847,642.40","57,897,456.30","51,432,569.96","59,096,593.68","54,235,306.52","72,606,225.43","81,424,219.21","104,941,997.42","114,116,138.26","139,250,289.11","92,472,116.46","123,891,007.65","134,853,271.57","159,832,607.55","58,607,642.42","97,975,653.13","135,389,135.34","167,388,547.51","175,716,950.99","187,323,036.69"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,"942,232.19","942,232.19","69,559,621.10","69,559,621.11","69,559,621.10","69,559,621.10","69,559,621.10","69,559,621.10","69,559,621.10","359,052,149.60","359,442,464.83","359,442,464.83"
未分配利润,"6,832,949.91","16,747,310.45","51,146,339.71",,"64,290,752.81","70,351,095.59","111,311,006.64","123,266,512.29","129,425,473.61","135,299,757.39","188,902,675.18","201,771,716.92","207,990,258.99","213,918,901.01","270,109,668.96","295,931,055.98","293,008,245.64","298,245,635.15","377,218,398.03","416,882,543.69","402,561,638.45","408,732,783.92","461,861,677.58","482,755,376.77","503,270,615.20","508,197,075.43","560,702,935.36","587,684,554.08","595,992,114.26","601,179,328.01","710,914,146.87","750,778,471.31"
长期待摊费用,"677,598.71","300,908.99","42,442.24",,"41,330.06","318,782.71","703,749.70","1,865,807.42","2,983,315.09","4,265,583.43","6,253,143.96","5,188,007.92","4,708,262.79","4,668,221.37","4,405,459.26","5,378,397.39","6,916,840.40","6,310,621.66","4,351,558.65","4,377,168.17","3,845,104.28","4,493,544.60","3,367,321.68","3,512,143.99","3,111,214.33","3,705,339.08","7,467,735.44","12,739,352.26","13,354,490.07","20,510,562.08","19,857,198.66","19,171,989.12"
少数股东权益,,"1,242,751.26","2,261,447.11",,"2,202,363.93","2,192,426.28","28,967,094.16","29,465,369.95","39,499,242.92","39,855,937.56","60,281,791.61","60,017,921.47","60,547,392.20","60,710,484.86","65,340,879.60","64,889,478.91","102,324,693.66","100,759,676.86","128,479,410.33","129,395,444.36","134,936,960.09","136,189,589.62","172,144,113.98","176,346,699.61","190,388,683.70","215,036,681.93","280,850,522.37","298,574,794.06","315,384,579.20","511,535,721.28","542,514,054.97","563,419,239.83"
递延所得税资产,"17,091.14","80,415.95","109,696.75",,"162,361.89","214,478.74","250,249.42","282,939.16","363,352.58","432,187.05","665,907.10","689,348.45","884,167.09","943,592.52","868,701.92","895,866.94","1,045,557.02","1,122,113.51","1,845,631.97","1,700,877.04","2,275,243.41","2,308,821.07","2,818,720.23","2,809,236.13","3,215,428.23","3,134,549.89","4,052,129.33","4,006,455.93","4,412,952.51","4,557,872.33","7,533,562.16","7,270,743.49"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"9,743,330.00","9,743,330.00","9,123,267.85","9,378,267.85","795,734.00","261,500.00","4,657,235.05","16,391,976.34","28,847,450.00","27,537,605.10","26,914,525.70","34,860,385.02","89,633,940.62","121,048,202.24"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"2,516,190.19","26,843,791.75","151,995,676.61","152,524,230.82","162,730,222.56","175,265,597.64","214,692,064.66","235,366,090.61","256,245,600.21","300,809,525.15","308,741,041.99","368,666,652.99","388,930,649.22","408,919,377.34","669,345,442.85","686,201,977.37","750,964,234.82","729,951,693.77","764,087,220.87","790,431,821.38","809,982,295.21","839,764,403.50","980,565,325.49","1,016,780,046.52","1,030,632,705.42","1,097,961,621.46","1,078,982,783.52","1,161,960,446.79","1,308,184,353.96","2,017,600,415.46","2,352,491,186.69","2,472,370,882.22"
所有者权益(或股东权益)合计,"78,847,996.22","91,170,673.13","131,002,129.49","137,295,793.34","624,875,504.59","630,925,909.72","704,011,006.61","718,025,188.05","734,196,463.13","740,427,441.55","822,750,280.46","835,355,452.06","842,103,464.86","848,195,199.54","916,736,929.26","942,106,915.59","976,619,320.00","983,804,830.15","1,100,207,017.42","1,140,787,197.11","1,132,003,965.93","2,520,989,978.17","2,618,336,049.55","2,643,605,365.58","2,678,289,037.12","2,707,835,313.88","2,830,066,402.54","2,874,886,316.40","2,899,988,522.42","3,101,493,227.11","3,248,698,022.13","3,388,597,925.43"
资产总计,"213,938,042.30","364,544,625.62","541,750,245.59","572,468,164.97","1,027,766,768.21","1,061,009,645.12","1,170,143,850.08","1,250,660,545.75","1,284,813,183.76","1,322,385,864.06","1,477,009,859.21","1,486,369,352.06","1,619,589,543.75","1,778,710,754.33","2,187,719,992.07","2,208,345,851.16","2,517,655,634.60","2,816,131,261.72","3,256,126,316.34","3,385,510,759.70","3,726,072,767.12","4,537,540,631.96","4,654,969,009.75","4,570,314,882.57","4,850,629,679.02","5,155,728,712.39","6,469,295,273.91","6,978,868,201.89","8,024,388,974.73","8,562,529,378.04","9,047,430,453.03","8,807,004,469.73"
负债和所有者(或股东权益)合计,"213,938,042.30","364,544,625.62","541,750,245.59","572,468,164.97","1,027,766,768.21","1,061,009,645.12","1,170,143,850.08","1,250,660,545.75","1,284,813,183.76","1,322,385,864.06","1,477,009,859.21","1,486,369,352.06","1,619,589,543.75","1,778,710,754.33","2,187,719,992.07","2,208,345,851.16","2,517,655,634.60","2,816,131,261.72","3,256,126,316.34","3,385,510,759.70","3,726,072,767.12","4,537,540,631.96","4,654,969,009.75","4,570,314,882.57","4,850,629,679.02","5,155,728,712.39","6,469,295,273.91","6,978,868,201.89","8,024,388,974.73","8,562,529,378.04","9,047,430,453.03","8,807,004,469.73"
