科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"234,627,953.42","213,825,298.99","180,535,100.09","144,446,459.16","132,932,821.33","156,988,241.30","127,602,385.90","171,667,914.94","214,369,937.67","175,396,431.38","191,566,076.39","180,526,723.54","214,056,231.08","249,664,020.85","210,320,400.38","251,457,532.69","286,506,552.53","228,189,008.83","216,807,084.48","280,876,621.88","293,096,179.83","263,624,297.47","259,471,865.35","229,458,746.21","432,158,030.99","357,904,143.91","380,389,551.95","441,933,284.69","315,399,687.17","305,079,705.99","313,033,376.00","370,738,953.38","398,515,166.77","380,863,690.18","442,163,167.40","412,463,600.47","360,945,101.87","468,387,868.06","444,482,723.04","377,925,370.73","399,072,103.59","412,740,700.93","313,008,283.25","340,999,146.34","605,926,705.71","597,114,284.56"
短期借款,"252,300,000.00","178,000,000.00","249,000,000.00","225,500,000.00","260,500,000.00","276,000,000.00","278,400,000.00","282,400,000.00","304,500,000.00","293,400,000.00","283,400,000.00","213,400,000.00","211,400,000.00","234,500,000.00","234,500,000.00","242,500,000.00","312,500,000.00","282,500,000.00","308,500,000.00","278,500,000.00","328,500,000.00","308,500,000.00","341,000,000.00","341,000,000.00","323,000,000.00","301,500,000.00","331,500,000.00","325,500,000.00","391,500,000.00","391,500,000.00","401,000,000.00","439,000,000.00","438,000,000.00","398,000,000.00","428,000,000.00","380,000,000.00","402,500,000.00","322,500,000.00","304,500,000.00","204,500,000.00","287,000,000.00","407,000,000.00","355,000,000.00","285,000,000.00","332,500,000.00","370,500,000.00"
交易性金融资产,"5,256,546.99","6,063,699.34","16,863,734.00","25,518,783.20","25,336,136.81","13,874,740.89","12,354,432.20","7,790,074.00","1,259,878.00","6,694,370.00","8,868,972.00","7,941,362.43","9,195,971.47","17,775,346.73","15,130,321.27","16,525,020.64","11,438,113.53","8,918,652.53","10,275,470.86","9,986,343.05","9,369,828.64","9,712,945.51","9,492,195.62","5,471,745.46","5,929,591.47","5,543,082.30","6,570,978.94","7,906,667.04","7,702,503.07","7,665,941.16","8,131,672.23","19,324,478.70","21,554,686.00","22,002,364.40","15,196,844.33","19,458,086.81","18,265,176.27","17,300,654.82","17,637,671.79","12,923,299.15","11,920,913.67","11,784,254.23","19,628,064.25","9,742,024.02","8,490,479.33","11,681,456.28"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"66,565,968.83","74,634,374.71","76,084,952.60","99,002,211.16","119,884,872.85","130,667,986.37","159,416,341.14","114,188,503.34","91,580,392.89","148,157,372.11","100,030,237.11","104,378,724.67","73,780,468.39","108,946,184.19","88,205,897.72","118,924,553.54","68,788,568.81","165,402,121.95","129,219,097.61","83,056,666.16","106,319,995.60","110,245,569.38","127,241,286.56","115,835,659.01","135,845,601.02","146,920,461.97","160,531,450.89","154,918,039.76","168,623,978.24","195,248,303.36","204,393,286.22","141,806,606.39","201,181,596.56","187,402,770.84","191,709,195.76","161,856,488.42","222,802,262.22","264,062,359.34","273,785,553.34","302,319,078.22","327,071,895.98","406,425,598.64","429,308,459.66","353,763,837.91","440,402,792.49","444,819,308.42"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,490,000.00"
应收账款,"79,018,394.61","78,601,116.42","91,116,739.33","70,496,512.59","44,223,353.61","39,552,390.48","41,733,668.03","46,915,239.80","45,118,254.30","42,662,046.89","44,986,492.75","37,603,776.59","41,731,857.94","34,719,105.54","35,335,166.84","31,382,059.71","37,477,839.74","32,299,446.39","26,305,051.37","19,406,087.34","21,170,638.01","23,085,859.63","21,424,532.36","12,504,467.78","14,824,721.58","14,739,126.78","16,491,338.81","9,935,617.90","12,253,379.77","9,934,405.58","15,070,336.68","8,510,759.53","20,481,312.17","16,937,036.39","40,968,308.58","20,302,455.67","29,457,878.60","35,550,086.90","36,297,368.75","29,652,128.87","64,231,479.04","85,159,968.63","127,176,293.00","217,557,471.07","221,330,827.00","260,837,092.37"
应付账款,"39,013,510.37","50,941,803.10","41,524,750.40","34,257,078.85","25,656,863.82","26,487,318.18","26,861,663.73","28,910,541.02","28,294,993.04","25,368,839.86","20,344,881.91","27,347,323.08","26,878,564.28","28,089,242.67","24,964,180.32","27,431,721.23","30,598,189.05","31,129,747.76","29,536,985.81","44,669,552.27","27,988,639.94","28,581,972.81","29,144,579.44","33,685,230.97","26,440,350.62","24,228,862.89","31,362,249.66","40,266,535.54","35,673,769.47","29,336,260.85","31,794,895.83","54,477,595.19","46,613,472.45","40,913,349.44","47,097,018.92","53,198,963.03","49,783,510.69","44,373,292.40","56,927,294.94","61,531,993.77","51,965,191.00","51,450,052.75","66,691,033.65","85,422,440.46","69,241,266.10","61,189,514.47"
预付款项,"29,514,521.97","35,454,294.66","42,735,221.11","26,853,965.11","42,847,319.86","22,613,543.01","20,154,130.58","35,908,043.05","54,807,633.06","22,156,573.68","16,666,257.42","12,501,326.61","27,344,341.51","20,967,543.52","30,368,527.79","23,521,529.05","30,170,193.95","23,931,517.71","29,856,506.02","21,668,649.15","27,915,551.29","19,112,396.09","31,816,376.78","27,550,209.40","24,531,110.95","22,338,956.26","32,978,498.27","21,799,208.80","20,629,910.65","58,152,945.15","14,555,487.92","16,420,695.46","14,346,227.51","20,290,454.14","24,837,818.23","16,491,933.90","25,395,263.84","19,447,008.11","21,472,741.99","22,824,239.70","36,337,725.48","37,801,592.00","40,016,912.13","27,594,180.13","27,102,661.76","32,180,658.64"
预收款项,"45,762,022.38","14,889,833.15","35,928,315.82","7,150,209.89","29,859,520.66","42,147,727.40","41,363,023.75","30,256,998.50","34,020,372.85","46,172,971.10","40,105,422.09","32,902,281.42","28,594,772.71","46,160,392.73","46,496,432.88","38,153,761.89","36,485,783.14","43,249,419.49","37,481,589.11","42,403,846.92","36,879,408.09","34,800,041.76","38,705,301.55","40,883,911.78","40,404,986.52","37,759,359.53","37,948,573.34","56,113,897.18","63,708,740.34","70,104,812.61","78,064,417.03","70,001,914.08","101,368,916.42","83,355,111.35","79,310,957.49","82,997,687.61","87,401,472.06","99,528,553.32","72,244,434.10","101,872,512.44","94,841,138.71","102,375,409.83","89,015,728.49","106,683,899.59","104,842,600.30","90,789,569.90"
