科目,2011年度,2012年度,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"132,025,864.53","168,020,324.72","190,225,219.08",,"123,790,577.01","161,656,378.93","208,900,698.80","66,397,939.87","118,055,942.58","170,103,931.39","208,938,527.86","68,605,456.05","120,208,117.91","170,691,810.45","223,708,224.67","71,477,748.42","122,961,819.13","173,951,704.67","234,272,939.85","86,299,485.94"
取得借款收到的现金,,,,,,,,,,"8,680.00","300,026,992.00",,,,"11,321.00",,"150,878,821.00","150,917,611.00","150,917,611.00",
支付的各项税费,"733,417,344.89","922,806,811.30","860,327,761.98",,"457,088,216.91","617,695,091.53","775,891,638.11","251,461,894.56","446,393,134.63","645,801,348.14","817,186,460.14","260,717,991.07","426,714,772.26","633,221,283.13","838,352,893.42","323,519,368.45","550,309,998.37","804,383,746.34","1,031,147,013.76","515,928,219.46"
收到其他与筹资活动有关的现金,,,"15,000,000.00",,"15,000,000.00",,"17,160,111.09","8,558.84","700,487,896.14","700,487,896.14","19,590,803.18","100,807.62","4,112,714.11","154,227,997.18","157,206,743.20","3,961,071.13","7,655,593.73","8,745,678.61","14,960,026.92","398,597.77"
支付其他与经营活动有关的现金,"509,889,139.55","451,074,015.10","561,409,844.10",,"201,488,691.30","365,806,020.45","468,186,094.29","115,896,722.10","191,986,907.06","314,456,346.92","373,140,385.66","111,352,494.02","203,272,658.34","342,667,492.36","343,540,177.54","141,075,759.29","261,403,541.51","407,101,911.82","376,282,381.61","182,604,728.70"
筹资活动现金流入小计,,"4,500,000.00","21,750,000.00",,"845,345,040.00","833,845,040.00","851,505,151.09","8,558.84","700,487,896.14","700,496,576.14","321,817,795.18","100,807.62","4,112,714.11","154,227,997.18","157,218,064.20","3,961,071.13","158,534,414.73","159,663,289.61","165,877,637.92","398,597.77"
经营活动现金流出小计,"1,884,406,813.98","2,287,821,073.32","2,547,052,942.74",,"1,157,715,386.71","1,669,993,141.02","2,264,770,316.28","610,696,443.75","1,135,862,656.13","1,633,257,634.29","2,223,282,034.24","614,901,943.69","1,137,858,527.81","1,679,734,016.12","2,206,724,661.91","740,560,742.35","1,348,351,889.37","1,956,921,757.71","2,600,339,693.41","1,039,150,595.24"
偿还债务支付的现金,"40,000,000.00",,,,,,,,,"8,719.35","15,458.00",,"300,000,000.00","300,000,000.00","300,022,855.00",,"50,878,621.00","150,917,611.00","150,917,611.00",
经营活动产生的现金流量净额,"430,905,331.61","736,988,519.69","495,242,278.22","5,171,700.00","130,848,785.70","311,465,617.27","473,260,125.17","223,707,399.93","276,207,201.06","447,842,921.69","702,215,455.93","261,349,952.58","419,672,477.14","584,545,297.75","924,566,261.30","194,126,276.41","474,034,025.14","692,057,780.84","1,001,278,836.73","149,019,037.35"
分配股利、利润或偿还利息支付的现金,"256,602,552.41","148,500,000.00","207,000,000.00",,"207,000,000.00","207,000,000.00","207,000,000.00",,"195,702,000.00","195,702,000.00","195,702,050.57",,"205,738,000.00","205,738,000.00","205,738,008.33",,"237,296,607.21","237,296,607.21","244,404,986.81","70,000.00"
收回投资收到的现金,,,,,,,"6,260,000.00",,,,"1,312,080,000.00","300,000,000.00","1,125,000,000.00","1,525,000,000.00","2,153,096,372.50","841,050,000.00","1,372,050,000.00","1,836,430,423.29","2,423,379,650.00","643,222,109.37"
支付其他与筹资活动有关的现金,,"15,000,000.00","15,000,000.00",,"1,761,427.20","6,994,427.20","7,691,427.20",,"210,259,258.29","210,259,258.29","4,750,000.00",,"15,710,074.05","17,973,328.20","3,710,074.05","150,000,000.00","150,260,114.97","150,260,114.97","1,203,693.68",
取得投资收益收到的现金,,"800,000.00","400,000.00",,,,"860,343.32",,"400,000.00","400,000.00","65,372,108.28","9,994,509.87","39,916,654.91","54,633,360.51","71,578,494.90","11,285,421.67","37,378,351.72","59,429,968.18","90,968,087.90","37,196,323.47"
筹资活动现金流出小计,"296,602,552.41","163,500,000.00","222,000,000.00",,"208,761,427.20","213,994,427.20","214,691,427.20",,"405,961,258.29","405,969,977.64","200,467,508.57",,"521,448,074.05","523,711,328.20","509,470,937.38","150,000,000.00","438,435,343.18","538,474,333.18","396,526,291.49","70,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"8,040,088.53",,"504,244.31",,"31,748.51","96,948.51","116,978.03","1,400.00","1,400.00","2,100.00","2,100.00",,,,"63,610.00","1,200.00","1,200.00","1,200.00","101,200.00",
筹资活动产生的现金流量净额,"-296,602,552.41","-159,000,000.00","-200,250,000.00","-46,480,000.00","636,583,612.80","619,850,612.80","636,813,723.89","8,558.84","294,526,637.85","294,526,598.50","121,350,286.61","100,807.62","-517,335,359.94","-369,483,331.02","-352,252,873.18","-146,038,928.87","-279,900,928.45","-378,811,043.57","-230,648,653.57","328,597.77"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,"6,641.85",,,,,,,,,
四、汇率变动对现金的影响,,,,,,,"-1,274,604.71","374,314.29","-87,124.88","3,996,450.46","5,419,984.17",105.57,-4.01,63.29,-138.98,100.03,5.40,5.40,"6,785.32",
收到其他与投资活动有关的现金,,,,,,,,,,,"102,646,014.84",,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"8,040,088.53","800,000.00","904,244.31",,"31,748.51","96,948.51","7,237,321.35","1,400.00","401,400.00","402,100.00","1,480,106,864.97","309,994,509.87","1,164,916,654.91","1,579,633,360.51","2,224,738,477.40","852,336,621.67","1,409,429,551.72","1,895,861,591.47","2,514,448,937.90","680,418,432.84"
五、现金及现金等价物净增加额,"-71,848,933.74","435,549,304.69","158,885,675.63","-58,173,400.00","736,113,982.47","868,535,768.53","142,855,029.65","99,636,652.18","80,455,469.87","-103,816,897.57","159,468,656.74","252,079,801.15","59,356,164.11","-23,880,665.60","-435,408,661.19","-136,007,882.40","-69,980,313.26","223,979,124.47","240,695,176.50","-75,303,275.00"
购建固定资产、无形资产和其他长期资产支付的现金,"214,191,801.47","143,239,215.00","137,010,846.90",,"31,350,164.54","62,877,410.05","68,196,140.76","18,455,020.88","55,552,644.16","85,444,968.22","112,020,760.28","15,165,574.49","34,191,341.99","69,014,817.53","127,213,769.33","80,802,906.12","117,913,921.55","194,500,164.15","246,761,684.36","110,119,342.96"
期初现金及现金等价物余额,"605,312,650.12","533,463,716.38","969,013,021.07",,"1,127,898,696.70","1,142,898,696.70","1,127,898,696.70","1,270,753,726.35","1,270,753,726.35","1,270,753,726.35","1,270,753,726.35","1,430,222,383.09","1,430,222,383.09","1,434,222,383.09","1,430,222,383.09","994,813,721.90","994,813,721.90","994,813,721.90","1,048,551,227.56","1,289,246,404.06"
投资支付的现金,,,,,,,"806,260,000.00","106,000,000.00","435,040,000.00","765,140,000.00","2,037,220,000.00","304,200,000.00","973,206,062.00","1,749,061,038.60","3,105,161,038.60","955,629,045.52","1,555,629,045.52","1,790,629,045.52","2,742,000,000.00","794,950,000.00"
期末现金及现金等价物余额,"533,463,716.38","969,013,021.07","1,127,898,696.70",,"1,864,012,679.17","2,011,434,465.23","1,270,753,726.35","1,370,390,378.53","1,351,209,196.22","1,166,936,828.78","1,430,222,383.09","1,682,302,184.24","1,489,578,547.20","1,410,341,717.49","994,813,721.90","858,805,839.50","924,833,408.64","1,218,792,846.37","1,289,246,404.06","1,213,943,129.06"
