科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"896,007,396.39","1,885,643,370.48","2,749,930,556.35","3,718,054,139.89","779,400,679.58","1,634,080,812.43","2,534,273,447.19","3,386,213,283.63","901,173,471.39","1,936,773,318.77","2,891,605,845.41","4,034,810,494.89","1,157,466,239.14","2,290,474,160.26","3,260,579,112.99","4,248,278,479.50","1,038,498,836.64","2,130,688,247.99","3,104,574,989.63","4,103,134,885.99","1,131,833,139.59","2,427,277,869.50","3,646,811,155.07","4,937,773,973.37","2,036,838,614.22","4,360,600,171.25","6,566,711,205.48","9,151,114,069.43","2,337,984,861.85","5,220,800,460.90","8,600,519,074.04","10,922,837,403.68","2,020,863,005.20","4,552,087,637.01","6,891,814,472.36","9,097,494,935.90","1,408,950,753.72","3,444,288,752.87","5,746,798,381.10","8,258,167,237.14","1,873,851,771.92","4,282,756,347.11","6,828,040,825.55"
二、营业利润,"155,808,763.08","362,339,611.38","487,137,077.97","587,932,126.26","-97,596,364.92","-283,528,452.52","-580,318,667.52","-1,191,130,556.14","-45,675,066.29","-99,944,745.38","-97,199,410.38","19,727,917.23","-40,168,861.48","-193,824,689.88","-400,369,361.61","-702,138,930.48","-181,382,725.42","-332,662,065.31","-560,481,469.53","-815,333,357.21","-224,130,554.72","-401,099,186.67","-403,910,837.48","-437,666,576.56","113,848,386.88","204,096,887.07","351,494,911.48","678,075,635.27","33,869,743.26","308,071,559.63","578,144,775.81","766,192,620.41","82,813,767.01","517,226,888.96","779,579,029.69","822,206,030.77","-196,461,953.04","-105,595,883.00","120,968,830.79","205,041,727.64","-268,741,518.72","-720,215,413.97","-1,153,487,732.15"
减:营业成本,"746,521,018.88","1,612,019,847.91","2,392,499,071.74","3,298,633,781.60","861,005,022.60","1,874,838,291.53","2,967,015,121.48","4,034,631,713.07","923,733,835.64","1,925,133,048.42","2,820,798,640.21","3,943,862,451.28","1,162,371,701.69","2,360,826,604.31","3,475,408,314.57","4,728,212,351.88","1,144,949,047.77","2,272,508,417.53","3,368,081,014.40","4,567,951,587.51","1,187,962,454.79","2,498,139,103.31","3,589,294,052.84","4,786,414,361.38","1,681,737,070.16","3,675,726,026.79","5,475,346,379.71","7,497,790,921.99","1,993,059,129.64","4,262,433,582.69","7,039,027,789.86","8,903,479,315.24","1,691,267,966.72","3,445,437,716.43","5,224,408,668.88","7,037,651,058.40","1,363,950,430.67","3,036,318,491.23","4,859,042,116.57","7,011,179,613.99","1,886,192,798.70","4,327,845,697.29","6,966,289,914.70"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"8,745,768.60","20,546,544.22","27,534,266.30","34,130,744.91","4,286,401.77","11,294,301.92","16,909,258.10","18,349,576.78","2,163,641.37","6,032,453.05","8,805,463.56","13,454,691.18","2,211,972.59","5,655,133.48","8,744,686.03","11,879,412.40","1,847,986.86","2,822,004.17","3,526,028.38","5,467,565.69","2,308,619.13","6,265,857.20","15,673,105.54","21,149,417.55","6,730,536.66","18,246,226.54","28,630,214.23","45,249,990.21","16,748,273.86","36,955,958.00","58,921,250.30","75,689,571.44","18,064,355.34","41,780,123.27","61,874,024.29","83,434,185.22","11,909,049.29","31,132,498.93","47,209,519.05","116,173,598.42","17,241,047.65","47,114,453.35","68,960,542.60"
营业外收入,"97,012.27","208,786.15","366,539.05","12,175,154.36","479,567.56","2,370,251.39","2,794,927.25","10,984,910.19","1,753,794.28","4,077,827.45","13,153,038.51","52,204,682.31","48,103,412.27","52,256,156.05","53,417,053.36","68,423,167.94","1,464,226.75","6,378,016.27","7,677,958.46","12,265,117.03","768,843.82","3,867,986.19","265,575,118.01","451,843,073.38","3,184,082.51","6,448,781.12","19,213,002.00","123,172,191.29","43,806,650.20","51,305,210.43","59,389,365.37","218,391,739.55","2,808,193.31","31,186,594.55","69,623,601.07","81,380,255.59","9,902,183.17","37,515,268.06","56,144,870.63","163,312,108.12","18,020,072.41","19,371,722.80","33,194,983.60"
销售费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432,235.42","796,912.23","1,422,776.70","2,269,319.91","372,849.11","858,853.08","1,245,121.90","2,294,988.03","429,747.06","986,411.35","1,261,033.56","1,695,848.78","554,521.94","1,122,084.84","1,475,422.56"
减:营业外支出,"625,100.00","1,388,091.00","1,734,158.92","3,744,870.83","378,340.00","813,425.45","1,365,701.87","4,420,258.03","15,424.22","1,100,406.50","1,400,373.71","1,229,015.67","175,474.77","238,957.56","266,522.56","1,724,893.76","586,237.52","713,025.24","1,796,268.45","2,229,493.89","89,500.00","658,570.98","1,142,675.64","7,330,833.46","1,567,952.46","3,959,983.37","5,795,023.82","45,224,588.40","7,315,558.44","19,705,176.87","31,006,816.89","118,334,952.01","2,539,376.40","2,604,169.57","3,430,744.15","8,998,701.71","1,174,425.19","2,226,259.61","9,430,162.91","16,274,839.03","1,322,908.55","3,216,904.21","17,603,723.35"
管理费用,"6,158,635.28","13,954,829.88","27,775,517.97","26,627,697.96","10,334,842.45","14,788,611.21","23,067,545.84","42,449,891.21","9,038,120.63","19,469,778.96","27,516,255.38","48,614,562.70","7,451,495.94","16,673,468.58","24,345,925.35","49,164,421.80","5,565,960.84","13,761,251.57","23,911,142.15","44,724,222.26","7,705,663.98","21,700,552.84","30,975,341.41","53,567,110.28","6,131,567.25","18,802,909.54","37,079,990.36","79,362,550.09","13,932,720.33","42,624,501.14","88,340,616.73","109,121,399.60","21,658,807.53","53,179,411.97","81,986,867.02","123,855,463.20","25,945,974.64","54,518,289.47","88,972,659.21","141,630,713.20","34,770,768.58","77,602,017.73","114,526,782.36"
其中:非流动资产处置净损失,,"8,446.00",,,,,"50,670.43","1,227,450.34",,,,,,,,"735,702.24",,,,"218,398.38",,"66,263.98","66,263.98","1,139.52",,,,"34,008,765.83","5,326,171.89","12,426,171.89","12,426,171.89","48,325,350.63","4,599.00","59,595.57","237,327.87","364,404.70",,,,"438,198.53",,"20,402.35","20,402.35"
