科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"62,051,159.56","121,682,193.27","184,511,450.89","228,581,239.87","37,917,722.73","116,631,042.33","184,518,515.05","261,371,222.22","39,231,777.11","86,517,497.59","140,120,086.61","201,298,192.70","40,309,055.85","95,517,470.47","131,539,484.86","251,916,989.96","98,423,848.52","199,290,429.18","243,496,896.56","297,870,051.99","18,237,421.51","75,531,514.62","94,602,085.96","120,931,224.59","13,717,101.26","38,878,599.62","63,695,552.15","250,238,489.62","21,916,599.92","50,189,220.00","73,442,736.11","95,927,290.65","20,689,192.85","52,076,427.09","67,750,909.76","87,847,153.84","17,247,029.16","38,339,017.63","54,706,273.16","70,718,280.47","15,508,861.99","30,890,993.46","45,197,394.76","65,973,576.91","12,086,444.52","33,330,285.04"
二、营业利润,"-6,471,106.87","-14,800,820.00","-27,089,041.17","40,748,837.04","-2,199,440.99","70,758,804.84","57,644,310.65","10,259,524.85","-13,148,151.48","-17,733,513.12","-39,075,352.16","-110,786,747.39","-17,332,490.78","-31,540,151.87","-35,527,437.53","-5,351,638.28","-6,689,147.88","-18,340,306.49","-44,229,582.66","-128,780,041.18","-20,713,738.49","-58,000,569.49","-72,693,790.32","-108,089,189.08","-15,931,623.53","-35,965,724.91","-57,000,618.74","12,838,560.38","-13,708,044.85","-39,322,822.11","-55,481,805.54","-75,860,509.97","-9,904,705.50","-26,829,621.26","-39,959,330.83","-70,387,059.21","-7,372,758.28","-18,139,028.20","-32,967,413.97","-47,517,622.55","-4,455,011.41","-16,544,016.75","-23,517,019.89","-35,154,076.84","-6,609,665.92","-14,899,266.11"
减:营业成本,"54,541,430.79","112,042,784.50","175,854,754.99","227,063,039.15","31,128,081.77","99,399,024.59","163,517,313.18","243,107,777.61","43,035,999.84","87,980,856.19","143,237,235.85","201,183,566.69","48,306,579.51","100,928,562.19","128,575,057.27","195,468,073.80","95,136,936.86","192,919,117.21","243,391,200.31","302,994,519.80","24,979,344.14","89,136,273.16","108,034,137.63","125,011,906.14","12,633,591.64","34,423,622.61","56,507,374.12","148,722,677.07","19,830,693.12","52,266,284.86","75,510,658.17","96,857,804.07","17,707,485.18","46,248,453.54","62,047,833.14","86,715,838.66","13,029,000.95","32,510,382.28","50,578,909.99","65,835,376.92","13,248,857.05","27,117,293.08","40,301,012.53","59,961,227.53","11,592,173.38","32,824,389.53"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"239,446.67","965,263.09","1,440,261.19","2,295,609.66","183,597.29","916,093.12","1,327,413.86","1,906,290.24","251,632.29","499,762.34","1,072,295.20","1,717,885.88","384,797.33","863,153.42","1,105,666.84","5,055,350.14","696,700.54","1,410,978.81","1,854,627.41","1,243,837.68","93,313.92","352,263.16","558,418.85","944,646.88","76,707.50","436,909.64","442,568.14","1,085,529.33","21,276.82","247,411.79","247,676.06","798,032.45","31,109.38","49,130.33","415,980.38","724,693.08","33,807.72","88,331.77","324,337.52","2,431,121.96","773,392.80","826,163.31","1,399,456.87","1,523,013.64","573,792.67","736,640.91"
营业外收入,"1,077,409.99","3,919,565.30","10,766,571.99","13,626,901.62","524,373.68","939,491.90","3,280,690.82","3,664,611.83","2,289,801.39","3,154,063.68","6,518,659.49","5,889,359.94","4,526,436.15","6,250,505.51","7,426,445.29","16,547,499.85","7,151,567.36","13,791,757.19","20,074,764.97","9,751,100.79","6,372.66","50,689.49","127,057.81","2,867,017.72","23,250.00","128,708.99","368,791.12","1,157,536.87","4,206,548.01","4,280,313.26","12,966,280.25","35,936,887.58","71,223.66","912,310.71","991,346.54","1,493,993.04","155,000.00","5,675,711.79","68,788,999.18","92,993,948.84","459,975.03","10,435,934.89","10,527,938.85","11,213,356.15","264,411.36","2,740,905.82"
销售费用,"2,395,545.98","4,377,014.62","5,833,807.85","8,372,848.02","1,220,404.43","8,515,182.25","16,997,397.90","24,953,900.68","3,307,374.81","5,785,749.21","8,422,993.51","15,934,605.05","4,497,094.75","8,876,159.05","13,192,303.97","18,158,874.93","1,746,785.02","4,148,766.29","8,943,674.69","13,369,734.56","500,803.77","1,282,788.08","1,962,354.36","4,561,183.49","61,046.79","162,877.85","248,591.74","292,735.79","75,977.33","181,556.20","1,048,064.36","1,343,236.21","58,252.29","125,057.44","218,810.03","321,167.15","129,390.51","255,540.95","457,582.54","526,048.72","67,529.25","182,130.14","211,576.11","543,909.20","59,570.65","151,952.34"
减:营业外支出,"82,097.77","176,909.51","349,300.96","11,935,143.08","78,367.64","147,391.25","320,663.58","2,065,022.56","17,901.02","130,028.30","347,775.93","874,722.46","114,547.28","277,956.29","329,443.02","1,512,761.47","121,504.48","776,088.96","1,083,607.69","4,964,437.67","2,161.77","764,968.38","782,348.33","2,871,038.85","20,009.30","28,469.11","175,383.11","175,503.18","185,008.47","194,295.37","1,770,705.40","6,784,500.78","163,718.40","171,246.72","464,227.95","22,427,234.92","953,469.83","1,009,320.74","3,934,909.70","10,798,542.83","2,307,294.08","2,646,643.30","5,808,091.16","6,890,244.64","11,611.65","361,006.13"
管理费用,"5,145,517.04","6,668,596.38","12,282,802.71","50,212,324.19","3,592,704.66","6,425,493.10","10,076,382.00","25,827,693.09","2,949,271.70","6,254,733.20","18,560,628.57","27,585,617.69","3,045,987.53","12,731,775.55","17,042,094.04","23,385,114.59","4,749,694.53","11,829,712.44","22,042,101.69","54,061,515.77","8,557,210.20","23,168,391.91","33,621,120.22","50,740,244.79","9,101,249.50","16,919,438.02","24,962,437.99","41,813,550.46","6,898,083.99","15,206,140.48","24,049,169.78","34,237,883.92","5,768,445.87","12,549,406.11","21,610,214.17","35,575,990.99","6,093,233.28","9,476,610.08","16,528,398.84","25,861,387.41","5,883,233.67","12,492,617.63","18,668,421.58","22,885,372.92","3,777,240.08","9,301,169.02"
其中:非流动资产处置净损失,,,,,,,,,,,,"220,299.54",,,,"338,033.65",,,,"1,966,184.36",,,,"1,791,097.04",,,,,,,,"393,355.95",,,,"15,935,043.72",,,,"1,923.27",,,,,,
