科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"5,768,685.92","9,678,872.06","14,352,935.57","9,811,405.67","16,015,209.41","22,998,853.03","7,720,161.68","16,479,287.00","25,867,650.14","36,152,997.77","11,886,651.75","23,997,128.24","36,611,416.69","51,198,033.74","14,699,812.40","28,821,030.02","44,494,606.45","61,159,983.14","16,269,377.57","33,137,645.36","52,801,559.05","72,378,526.40","19,462,445.13","34,409,589.14","49,209,883.39","62,549,272.18","17,725,133.68","33,015,351.79","49,423,310.61","63,850,261.84","3,467,552.19","13,839,075.59","29,409,729.46","46,199,664.79","27,611,713.33","52,470,489.27"
取得借款收到的现金,"38,500,000.00","44,620,000.00","107,000,000.00","55,000,000.00","90,000,000.00","90,000,000.00",,"10,000,000.00","10,000,000.00","30,000,000.00",,"30,000,000.00","61,927,533.00","115,751,591.68","55,302,663.00","174,525,863.00","202,525,863.00","275,425,863.00","12,000,000.00","57,000,000.00","94,000,000.00","197,000,000.00","21,000,000.00","21,000,000.00","108,000,000.00","138,000,000.00","20,000,000.00","30,000,000.00","236,000,000.00","294,000,000.00",,,,,,
支付的各项税费,"527,444.58","710,010.64","2,268,807.80","154,530.71","545,419.43","1,013,054.75","554,413.88","625,380.13","6,006,362.91","6,031,498.70","417,152.64","1,066,365.63","1,223,112.93","2,000,808.42","348,102.38","838,161.53","1,144,247.70","1,808,927.08","971,501.96","1,580,291.97","1,617,263.57","2,378,495.40","922,786.26","1,484,344.40","1,725,862.33","3,183,989.54","8,171,508.64","15,676,043.03","22,622,657.93","31,075,601.85","19,618,055.63","39,392,281.72","49,834,811.06","58,151,414.98","17,793,726.57","32,501,025.09"
收到其他与筹资活动有关的现金,"11,280,000.00","5,800,000.00","6,302,800.00","2,660,000.00","2,660,000.00","2,985,000.00",,"1,510,000.00","1,510,000.00","148,033.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,"258,210,000.00","292,349,915.34",,,
支付其他与经营活动有关的现金,"31,185,611.60","19,367,198.34","53,328,465.57","3,563,575.28","7,506,400.35","11,234,314.61","6,909,323.57","12,351,353.92","22,499,167.41","12,847,859.67","8,535,033.41","20,778,978.23","36,724,539.99","18,427,395.66","14,517,267.76","27,006,659.62","36,250,822.17","27,012,933.77","9,512,351.80","18,871,878.15","30,060,811.07","22,223,977.20","14,878,743.58","26,177,199.75","37,508,398.92","13,403,025.58","14,760,779.42","28,930,429.39","55,922,232.19","24,325,023.97","69,646,562.70","29,198,825.50","41,450,709.71","36,955,651.06","21,127,798.22","27,431,136.35"
筹资活动现金流入小计,"73,186,250.00","50,420,000.00","128,302,800.00","57,660,000.00","92,660,000.00","667,985,000.00",,"11,510,000.00","11,510,000.00","30,148,033.00","4,846,971.00","34,846,971.00","69,224,504.00","123,048,562.68","55,302,663.00","174,525,863.00","202,525,863.00","275,425,863.00","12,000,000.00","57,000,000.00","94,000,000.00","197,000,000.00","21,000,000.00","21,000,000.00","108,000,000.00","138,000,000.00","20,126,836.10","30,447,687.07","899,209,394.62","971,448,440.00","76,588,060.00","334,798,060.00","372,409,806.64","76,635,950.92",,
经营活动现金流出小计,"75,524,754.45","58,954,856.54","114,263,621.38","49,195,558.56","79,065,013.27","111,290,798.52","33,431,189.55","66,630,014.85","112,805,732.66","143,868,814.61","43,626,877.16","97,067,725.57","159,184,844.78","215,121,838.28","67,020,656.66","122,927,801.46","190,758,119.02","258,437,785.53","65,861,411.49","131,265,384.52","213,699,190.51","288,374,797.29","73,392,906.23","126,566,701.84","187,467,567.48","248,686,587.82","76,881,626.38","143,771,233.28","258,796,672.13","344,187,821.27","106,496,863.81","93,322,623.58","174,807,259.94","254,163,787.97","94,737,754.05","190,226,438.07"
偿还债务支付的现金,"42,200,000.00","45,747,904.62","79,261,236.58","15,130,042.64","45,220,413.00","70,266,737.94","70,070,948.08","85,094,993.08","95,094,993.08","115,094,993.08","7,000,000.00","7,000,000.00","7,000,000.00","17,000,000.00",,"31,816,366.19","53,810,661.31","135,351,509.55","2,120,682.35","20,165,576.39","39,335,700.77","130,448,791.85","37,250,085.77","56,486,496.46","133,293,830.16","243,851,883.19","28,397,683.16","52,680,271.52","163,663,562.04","348,663,562.04",,,,,,
经营活动产生的现金流量净额,"33,469,908.56","25,453,405.61","28,761,876.90","18,834,497.34","34,812,303.90","61,514,782.30","17,785,694.88","45,205,061.18","54,673,341.59","91,315,891.09","9,741,819.17","-1,517,249.46","-6,603,027.78","27,059,742.38","-4,205,665.57","-6,215,810.14","-3,438,573.90","13,600,812.41","10,806,204.64","3,369,726.52","1,245,459.88","21,248,174.12","8,938,178.18","10,644,698.91","23,806,402.54","52,372,613.64","-3,958,210.04","-16,313,653.40","-53,108,222.89","44,617,472.48","1,849,353.53","56,724,311.67","99,809,257.90","166,821,077.20","-12,572,061.15","22,052,753.87"
分配股利、利润或偿还利息支付的现金,"3,321,267.61","4,623,915.56","8,109,776.18","1,823,653.76","3,292,253.09","4,895,224.79","341,822.51","546,204.93","564,079.93","631,857.71","25,435,624.18","27,929,708.62","28,607,327.25","31,491,732.29","2,429,546.48","6,243,940.38","10,672,509.97","15,452,364.20","3,875,520.76","8,574,112.03","14,135,977.81","20,164,327.67","4,358,122.28","9,374,341.02","13,732,224.98","17,668,435.69","3,617,100.43","7,161,794.64","13,090,193.11","17,915,205.93",,,"10,000,000.00","10,000,000.00","15,000,000.00","20,000,000.00"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,500,000.00","454,100,000.00","1,022,798,135.09","1,552,798,135.09","1,944,270,000.00","230,000,000.00","230,000,000.00"
支付其他与筹资活动有关的现金,,,,"1,880,000.00","1,880,000.00","7,112,500.00",,,,,,,,,,"250,000.00","250,000.00","250,000.00",,,,,,"2,000,000.00",,,,,,"1,300,000.00",,"265,678,103.96","268,610,576.86","7,556,887.59","13,717,665.66","20,268,603.17"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,876,360.61","2,443,699.99","5,785,323.27","7,424,846.09","9,984,781.52","437,260.27","437,260.27"
筹资活动现金流出小计,"45,521,267.61","50,371,820.18","87,371,012.76","18,833,696.40","50,392,666.09","82,274,462.73","70,412,770.59","85,641,198.01","95,659,073.01","115,726,850.79","32,435,624.18","34,929,708.62","35,607,327.25","48,491,732.29","2,429,546.48","38,310,306.57","64,733,171.28","151,053,873.75","5,996,203.11","28,739,688.42","53,471,678.58","150,613,119.52","41,608,208.05","67,860,837.48","147,026,055.14","261,520,318.88","32,014,783.59","59,842,066.16","176,753,755.15","367,878,767.97",,"265,678,103.96","278,610,576.86","17,556,887.59","28,717,665.66","40,268,603.17"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,399.80,399.80,399.80,399.80,"53,000.00","53,000.00","53,000.00","102,441.50",,,,"3,823.44",,,,"12,000,000.00","4,000,000.00","10,500,000.00","16,500,000.00","2,000,684.00","12,000.00","12,000.00","12,000.00","34,212,116.50",,"32,830,000.00","32,830,000.00","26,296,500.00",,
筹资活动产生的现金流量净额,"27,664,982.39","48,179.82","40,931,787.24","38,826,303.60","42,267,333.91","585,710,537.27","-70,412,770.59","-74,131,198.01","-84,149,073.01","-85,578,817.79","-27,588,653.18","-82,737.62","33,617,176.75","74,556,830.39","52,873,116.52","136,215,556.43","137,792,691.72","124,371,989.25","6,003,796.89","28,260,311.58","40,528,321.42","46,386,880.48","-20,608,208.05","-46,860,837.48","-39,026,055.14","-123,520,318.88","-11,887,947.49","-29,394,379.09","722,455,639.47","603,569,672.03","76,588,060.00","69,119,956.04","93,799,229.78","59,079,063.33","-28,717,665.66","-40,268,603.17"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,"46,703,173.21","1,029,597.00","1,029,597.00","1,029,597.00","1,029,597.00","122,821,990.83","250,275,890.83","250,239,553.60","284,213,185.28",,
四、汇率变动对现金的影响,,"-10,384.89",,,-16.38,"-1,197.53",-7.88,-17.59,-32.08,-50.99,-1.12,-80.17,-80.70,"1,205.16",,-0.59,-0.75,-1.02,0.30,0.30,0.30,"-7,468.30","-5,095.48","-11,145.51","-11,144.67",,"-4,028.71","-2,219.70","3,627.06","19,473.61","-53,076.09","-282,557.81","-595,793.57","-982,348.56","-1,358,584.55","-515,326.97"
收到其他与投资活动有关的现金,,,,,,,,,"3,000.00","1,550,000.00",,"1,939,719.07","1,939,719.07","1,938,889.07",,,,,,,,,,,,"101,826,020.44",,,,"16,953,230.74","68,699,856.60","53,795,000.00","53,795,000.00","363,252,250.43",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,399.80,399.80,"3,399.80","1,550,399.80","53,000.00","1,992,719.07","1,992,719.07","2,041,330.57",,,,"3,823.44",,,,"12,000,000.00","4,000,000.00","10,500,000.00","16,500,000.00","150,529,877.65","1,041,597.00","1,041,597.00","1,041,597.00","557,571,304.85","648,065,547.42","1,365,484,349.19","1,897,087,534.78","2,628,016,717.23","230,437,260.27","230,437,260.27"
五、现金及现金等价物净增加额,"1,928,039.17","919,328.43","19,131,499.17","19,267,139.34","5,761,063.15","542,975,996.12","-75,140,975.42","-145,410,599.91","-204,198,838.38","-224,402,781.06","-133,045,212.14","-251,015,338.03","-294,497,086.74","-288,674,869.21","-18,320,965.97","15,471,679.18","-6,840,969.58","-18,603,526.99","-3,879,139.55","-656,857.08","-6,827,593.70","27,153,015.84","-23,202,240.61","-46,645,858.80","-26,052,468.87","47,474,697.59","-27,351,302.98","-61,423,915.73","71,373,793.97","104,165,724.46","227,294,247.75","41,949,536.91","-146,750,387.49","32,675,692.25","-148,122,481.38","-171,940,830.19"
购建固定资产、无形资产和其他长期资产支付的现金,"58,056,851.78","23,971,872.11","50,562,164.97","38,393,661.60","71,318,558.28","104,248,125.92","22,514,291.63","116,484,845.29","169,726,474.68","226,690,203.17","115,251,377.01","251,407,989.85","323,503,874.08","392,333,977.71","66,988,416.92","114,528,066.52","141,195,086.65","156,431,893.39","20,689,141.38","32,286,895.48","48,601,375.30","52,474,570.46","15,527,115.26","20,918,574.72","27,321,671.60","31,907,474.82","11,915,540.44","15,806,403.95","24,784,594.90","28,088,698.51","200,279.00","12,719,516.56","15,994,886.54","61,718,662.86","6,654,561.79","12,692,651.41"
期初现金及现金等价物余额,"612,830.15","2,540,869.32","3,460,197.75","22,591,696.92","22,591,696.92","22,591,696.92","565,567,693.04","565,567,693.04","565,567,693.04","565,567,693.04","341,455,351.53","341,164,911.98","341,164,911.98","341,164,911.98","52,490,042.77","52,490,042.77","52,490,042.77","52,490,042.77","33,886,515.78","33,886,515.78","33,886,515.78","33,886,515.78","61,039,531.62","61,039,531.62","61,039,531.62","61,039,531.62","108,514,229.21","108,514,229.21","108,514,229.21","108,514,229.21","212,679,953.67","212,679,953.67","212,679,953.67","212,679,953.67","245,355,645.92","245,355,645.92"
投资支付的现金,"1,150,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"627,173.30","948,856.59","574,234,251.77","1,073,523,500.00","454,100,000.00","504,100,000.00","1,182,578,724.22","1,477,100,000.00","230,000,000.00","230,000,000.00"
期末现金及现金等价物余额,"2,540,869.32","3,460,197.75","22,591,696.92","41,858,836.26","28,352,760.07","565,567,693.04","490,426,717.62","420,157,093.13","361,368,854.66","341,164,911.98","208,410,139.39","90,149,573.95","46,667,825.24","52,490,042.77","34,169,076.80","67,961,721.95","45,649,073.19","33,886,515.78","30,007,376.23","33,229,658.70","27,058,922.08","61,039,531.62","37,837,291.01","14,393,672.82","34,987,062.75","108,514,229.21","81,162,926.23","47,090,313.48","179,888,023.18","212,679,953.67","439,974,201.42","254,629,490.58","65,929,566.18","245,355,645.92","97,233,164.54","73,414,815.73"
