科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
长期待摊费用,"184,782.73","621,794.49","661,669.33","601,789.15","557,799.72","519,379.08","480,958.44","442,537.80","404,117.16","741,244.53","910,247.29","1,145,199.38","1,012,711.59","888,841.86","3,850,567.11","3,584,204.76"
少数股东权益,,,,,,,,,,"729,628.62","28,151,840.43","27,985,172.46","27,457,217.50","31,199,813.18","29,832,766.75","32,700,595.72"
递延所得税资产,"1,096,980.95","1,172,975.68","1,312,229.67","1,455,802.90","1,641,294.00","1,802,393.03","2,394,958.65","2,338,172.21","5,474,716.00","9,532,310.33","11,141,559.75","13,641,588.06","17,882,017.95","17,965,032.42","5,240,024.74","8,972,934.25"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"571,409.25","1,013,843.22","1,284,549.80","3,843,700.80","1,313,955.00","4,207,500.00","4,169,102.10","6,476,544.07","5,971,048.65","6,282,174.54","3,075,706.14","9,132,253.98","7,286,848.81","14,059,714.74","9,593,914.25","12,966,670.89"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"244,508,874.40","296,316,991.69","329,145,945.16","341,694,149.88","349,113,786.63","356,972,571.27","382,133,394.20","387,912,539.32","413,915,634.69","501,160,746.86","537,790,086.32","554,774,564.49","606,483,873.77","712,300,661.11","783,495,202.60","787,193,749.62"
所有者权益(或股东权益)合计,"184,603,903.76","229,760,251.64","283,262,718.71","302,986,182.95","302,573,362.47","326,155,772.35","596,213,659.69","633,146,894.22","651,950,106.52","810,648,842.59","784,170,102.25","842,920,882.40","885,605,685.14","928,823,745.29","966,706,360.07","1,037,705,368.69"
资产总计,"476,308,387.13","541,308,413.57","632,348,214.71","658,445,602.26","680,359,976.56","717,577,495.93","1,009,658,555.36","1,008,034,678.05","1,142,238,721.52","1,209,149,237.31","1,398,366,733.27","1,501,516,654.06","1,639,967,513.89","1,724,994,521.96","1,789,407,728.19","1,889,252,413.70"
负债和所有者(或股东权益)合计,"476,308,387.13","541,308,413.57","632,348,214.71","658,445,602.26","680,359,976.56","717,577,495.93","1,009,658,555.36","1,008,034,678.05","1,142,238,721.52","1,209,149,237.31","1,398,366,733.27","1,501,516,654.06","1,639,967,513.89","1,724,994,521.96","1,789,407,728.19","1,889,252,413.70"
