科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"341,487,773.00","946,637,837.00","1,428,021,808.00","2,775,029,519.00","506,774,588.00","1,205,785,743.00","2,331,353,830.00","3,706,111,349.00","626,102,183.00","1,865,796,070.00","3,377,506,043.00","4,652,900,623.00","1,060,252,746.00","2,537,110,847.00","3,884,480,199.00","6,050,754,301.00","1,092,289,964.00","2,493,947,123.00","4,540,415,372.00","5,497,094,586.00","1,278,524,589.00","2,654,640,991.00","3,665,113,771.00","5,201,451,489.91","793,604,344.44","1,501,062,662.29","2,542,980,266.06","3,682,602,695.39","974,471,073.42","2,415,890,002.26","4,274,635,210.22","6,825,430,694.20","1,396,270,879.29","3,917,247,931.88","6,605,295,315.22","9,541,382,996.40","2,399,038,231.05","5,047,588,861.08","7,891,008,318.05","9,491,070,260.07","1,273,900,769.68","3,823,613,667.51","5,531,002,790.44","7,767,638,756.31","1,340,101,058.59"
取得子公司及其他营业单位支付的现金净额,,,,,,"-142,603,802.00",,"21,066,122.00",,,,,,,,"17,000,000.00",,"330,000,000.00","718,830,000.00","720,059,998.00",,,,,,,,"2,166,000.00",,,,,,,,,,,,,,,,,
收到的税费返还,"34,819.00","34,819.00","34,818.00",,"2,361,579.00","2,382,989.00","2,577,033.00","219,673.00",,"102,154.00","404,289.00","404,289.00",,"2,953,596.00","2,953,596.00","3,132,904.00","6,638,780.00","48,071,311.00","54,604,167.00","70,218,876.00","2,710,381.00","3,205,048.00","4,747,796.00","6,008,909.64","1,679,873.30","4,600,800.71","5,053,722.29","6,965,882.72","4,469,163.80","7,661,660.54","8,198,083.36","9,093,008.68","2,627,970.07","6,399,803.58","7,068,363.48","7,753,823.45","609,101.80","3,145,510.34","3,456,825.91","7,543,787.27","9,300,654.62","14,734,021.94","15,889,363.87","16,252,723.95","1,931,812.60"
支付其他与投资活动有关的现金,"1,714,212.00","17,785,883.00","19,561,213.00",,"352,533.00","792,072.00","1,122,661.00",,,"7,668,920.00","9,012,585.00",,,"1,959,114.00","1,966,314.00",,"8,727,759.00","1,067,364.00",,,,,,,70.00,,,,,,,,,"800,000,000.00","1,614,000,000.00",,,"805,500,000.00","1,158,000,000.00",,,,"1,890,970,400.00",,
收到其他与经营活动有关的现金,"2,822,562.00","10,388,834.00","28,411,258.00","11,620,532.00","21,234,378.00","44,161,844.00","65,745,260.00","30,537,109.00","18,154,948.00","43,260,730.00","170,524,510.00","117,456,405.00","7,959,379.00","77,631,748.00","133,908,969.00","120,545,587.00","74,962,272.00","158,610,526.00","221,789,578.00","220,364,679.00","313,487,307.00","349,004,116.00","464,397,624.00","364,792,406.40","45,102,057.36","97,651,327.98","130,791,502.83","250,275,139.21","167,462,302.14","112,457,152.02","301,338,724.06","497,437,696.68","379,240,464.82","748,066,231.42","797,768,458.97","1,133,122,978.22","412,013,814.03","334,838,984.13","542,793,589.62","800,533,548.98","86,567,624.77","168,775,335.17","272,145,216.99","404,955,247.13","91,196,801.23"
投资活动现金流出小计,"11,043,074.00","54,502,914.00","242,210,011.00","411,353,691.00","32,750,115.00","-71,498,332.00","114,343,298.00","328,876,348.00","36,302,284.00","58,293,475.00","97,688,866.00","309,047,126.00","52,784,351.00","211,668,576.00","281,461,411.00","422,633,900.00","83,819,237.00","446,935,154.00","896,816,839.00","967,442,551.00","108,277,997.00","127,706,465.00","143,647,408.00","152,174,076.28","13,903,455.15","21,473,082.74","30,130,022.79","36,870,463.40","15,643,081.89","21,497,630.77","28,246,744.21","22,713,732.33","18,148,838.75","809,500,943.53","1,629,483,643.10","2,404,891,743.58","829,776,009.14","892,892,362.49","1,286,764,353.49","3,534,157,269.31","1,081,159,709.30","1,694,299,745.52","2,080,877,874.63","3,993,776,400.78","468,090,068.34"
经营活动现金流入小计,"344,345,154.00","957,061,490.00","1,456,467,884.00","2,786,650,051.00","530,370,545.00","1,252,330,576.00","2,399,676,123.00","3,736,868,131.00","644,257,131.00","1,909,158,954.00","3,548,434,842.00","4,770,761,317.00","1,068,212,125.00","2,617,696,191.00","4,021,342,764.00","6,174,432,792.00","1,173,891,016.00","2,700,628,960.00","4,816,809,117.00","5,787,678,141.00","1,594,722,277.00","3,006,850,155.00","4,134,259,191.00","5,572,252,805.95","840,386,275.10","1,603,314,790.98","2,678,825,491.18","3,939,843,717.32","1,146,402,539.36","2,536,008,814.82","4,584,172,017.64","7,331,961,399.56","1,778,139,314.18","4,671,713,966.88","7,410,132,137.67","10,682,259,798.07","2,811,661,146.88","5,385,573,355.55","8,437,258,733.58","10,299,147,596.32","1,369,769,049.07","4,007,123,024.62","5,819,037,371.30","8,188,846,727.39","1,433,229,672.42"
投资活动产生的现金流量净额,"-10,351,111.00","-47,723,806.00","-209,746,262.00","-199,160,406.00","120,553,549.00","92,456,455.00","76,988,413.00","-7,831,178.00","-32,115,060.00","-53,173,797.00","24,756,491.00","-198,637,586.00","-48,215,858.00","-206,740,985.00","-266,024,779.00","-407,215,240.00","-78,273,180.00","-438,037,242.00","-881,234,843.00","-925,549,995.00","-88,130,931.00","-105,028,517.00","-117,085,063.00","-135,233,538.23","-12,146,214.48","-21,299,082.74","-29,956,022.79","-36,647,463.40","-15,643,081.89","-19,293,525.06","-25,532,288.50","-19,985,295.22","-18,148,838.75","-809,404,143.53","-815,173,508.02","-811,375,179.45","68,259,184.69","28,303,976.33","139,176,848.11","-1,290,659,120.78","276,778,303.10","321,057,827.45","97,317,495.44","-654,427,181.08","188,213,835.76"
购买商品、接受劳务支付的现金,"371,514,861.00","817,022,481.00","1,221,926,520.00","2,324,036,007.00","466,091,940.00","1,073,121,997.00","1,855,601,253.00","2,717,830,067.00","647,383,137.00","1,395,818,151.00","2,635,908,235.00","3,264,627,072.00","1,053,176,489.00","2,345,039,636.00","3,723,733,979.00","4,928,356,623.00","1,316,821,383.00","2,881,739,335.00","4,885,217,913.00","6,304,386,372.00","2,240,374,328.00","3,308,168,529.00","4,409,793,302.00","5,393,564,186.62","602,757,167.67","1,398,753,641.56","2,213,338,590.41","2,524,168,739.92","1,031,274,535.61","2,214,170,538.88","3,573,420,021.41","4,960,979,628.26","1,656,375,305.28","4,001,246,030.23","6,040,107,876.96","7,845,845,557.37","2,532,114,222.84","5,101,282,764.25","7,896,680,900.98","8,083,845,801.91","1,498,957,225.42","3,631,208,857.45","5,252,617,522.49","6,236,584,028.68","1,639,582,622.27"
吸收投资收到的现金,,,,,"16,000,000.00","16,000,000.00","16,000,000.00",,,,"5,000,000.00","299,728,571.00",,,"925,694,886.00","932,778,761.00","9,945,585.00","9,945,585.00","9,945,585.00","9,945,615.00",,,,"11,959,573.39",,"5,217,645.01","10,380,329.94","10,380,329.94",,,,,"1,511,760,178.46","1,511,760,178.46","1,511,760,178.46","1,511,760,178.46",,,"2,276,306,999.25","2,302,566,999.15",,,"280,704,000.00","294,960,000.00",
