科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"16,971,342.71","39,143,181.02","27,805,446.06","16,383,946.19","23,055,085.62","24,346,599.62","1,188,272.56","3,965,832.52","8,226,556.57","8,863,479.53","653,035.59","5,379,798.18","6,627,064.14","9,971,283.32","4,248,006.61","9,376,069.04","15,001,770.13","21,446,097.88","5,900,548.23","9,493,707.16","16,137,730.86","29,909,374.72","7,645,343.72","15,601,938.61","19,543,199.44","25,948,276.32","2,884,832.23","1,786,964.40","3,709,086.02","1,473,452.70","4,678,578.81","15,187,867.21","31,386,438.95","47,702,023.29","28,263,461.76","49,507,507.05","67,545,583.01","99,829,346.48","30,896,680.78"
三、利润总额,"73,217,431.16","71,989,046.79","83,869,144.74","84,618,210.41","122,086,284.39","156,457,628.43","50,273,513.26","102,437,419.44","144,527,874.52","182,965,241.87","36,107,392.62","72,330,109.75","103,363,018.29","131,304,950.14","26,079,128.88","45,491,392.10","64,634,296.27","79,970,044.29","30,434,404.64","60,626,050.74","102,623,910.23","140,384,522.96","32,188,657.16","72,139,654.51","117,021,127.62","151,884,881.51","40,548,812.58","97,034,639.61","158,152,748.48","206,375,702.71","55,247,463.15","139,565,773.21","219,694,253.01","266,636,681.51","64,882,134.19","149,628,923.26","218,383,411.04","221,987,796.40","47,587,921.26"
资产减值损失,"6,099,146.73","-1,043,512.88","6,992,453.14","3,467,481.99","3,247,879.84","3,259,199.25","3,264,061.16","1,105,837.97","1,900,897.90","2,700,378.44","887,633.22","1,183,829.26","-709,181.49","275,895.56","1,456,594.88","3,211,493.77","2,785,889.11","5,160,689.76","2,798,405.06","4,424,477.74","5,153,207.47","7,469,664.98","1,183,247.96","4,253,086.77","3,081,253.83","13,532,742.38","419,013.60","5,322,188.09","5,541,896.49","19,063,553.81","3,725,129.78","5,672,521.22","9,267,465.87","15,086,012.04","735,914.15","5,447,371.93","-761,184.25","33,036,179.83","-208,008.62"
减:所得税,"4,109,595.17","19,710,466.02","13,748,170.59","14,764,005.07","21,136,120.30","25,703,652.67","7,881,753.14","16,396,497.83","21,193,198.91","25,025,789.48","5,270,081.70","10,230,922.65","15,388,679.27","18,969,088.15","4,251,559.36","7,402,832.73","10,236,936.27","12,674,358.02","5,603,628.86","10,125,723.66","16,023,817.63","18,087,298.72","5,065,232.02","10,602,167.79","17,615,469.72","15,143,435.11","6,565,169.71","14,395,612.85","24,198,806.63","20,626,618.65","9,249,291.61","25,140,474.56","38,578,164.79","26,267,758.36","9,279,413.69","20,112,674.04","26,552,352.84","26,987,450.74","8,962,471.21"
加:公允价值变动净收益,,,,,,,,,,"128,034.80","23,086.00","-176,376.90","-150,501.10","66,890.80","-194,925.60","-227,025.60","-135,975.60","-194,925.60",,"-189,600.00","1,142,700.00","763,460.00","-342,050.00","-742,820.00","-793,250.00","-763,460.00",,,,,,,,,,,,"-951,998.10",
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,"39,323.00","67,040.00","110,920.00","68,076.70","153,154.60","280,320.00","280,870.00","332,520.00","477,853.75","1,574,361.30","4,136,664.28","7,308,666.57","11,683,631.63","3,929,324.23","7,195,423.51","9,923,407.56","14,572,494.76","4,177,075.17","9,841,568.69","15,428,081.83","26,215,196.18","5,713,088.07","14,752,554.52","19,278,017.99","24,367,476.19","4,477,352.33","10,077,577.85","14,418,408.86","19,809,402.15","3,140,113.41"
四、净利润,"69,107,835.99","52,278,580.77","70,120,974.15","69,854,205.34","100,950,164.09","130,753,975.76","42,391,760.12","86,040,921.61","123,334,675.61","157,939,452.39","30,837,310.92","62,099,187.10","87,974,339.02","112,335,861.99","21,827,569.52","38,088,559.37","54,397,360.00","67,295,686.27","24,830,775.78","50,500,327.08","86,600,092.60","122,297,224.24","27,123,425.14","61,537,486.72","99,405,657.90","136,741,446.40","33,983,642.87","82,639,026.76","133,953,941.85","185,749,084.06","45,998,171.54","114,425,298.65","181,116,088.22","240,368,923.15","55,602,720.50","129,516,249.22","191,831,058.20","195,000,345.66","38,625,450.05"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,"33,283.75",,,,"10,935,231.63","2,834,904.23","5,621,743.51","8,376,727.56","13,052,604.76","4,177,075.17","7,107,167.33","9,746,776.36","14,996,300.17","2,648,371.60","6,216,651.00","9,198,144.46","12,514,382.83","2,618,423.54","5,645,712.90","7,913,808.15","12,806,164.21","2,481,545.30"
归属于母公司所有者的净利润,"69,107,835.99","52,278,580.77","70,120,974.15","69,854,205.34","100,950,164.09","130,753,975.76","42,391,760.12","86,040,921.61","123,334,675.61","157,939,452.39","30,837,310.92","62,099,187.10","87,974,339.02","112,335,861.99","21,827,569.52","38,088,559.37","54,397,360.00","67,295,686.27","24,830,775.78","50,500,327.08","86,600,092.60","122,297,224.24","27,123,425.14","61,537,486.72","99,405,657.90","136,741,446.40","33,983,642.87","82,639,026.76","133,953,941.85","185,749,084.06","45,998,171.54","114,425,298.65","181,179,056.59","242,601,119.44","55,545,741.82","128,246,473.66","190,225,270.93","195,202,097.22","39,560,228.61"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-62,968.37","-2,232,196.29","56,978.68","1,269,775.56","1,605,787.27","-201,751.56","-934,778.56"
