科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"7,212,972.81","8,498,520.81","12,524,186.78","3,471,442.57","7,254,333.94","12,890,501.09","16,882,856.11","4,240,033.30","11,594,091.73","19,441,552.81","27,927,108.87","5,698,467.52","10,373,214.81","16,773,671.24","23,401,353.47","9,267,893.47","17,828,173.76","26,870,877.54","35,384,972.22","8,585,724.38","16,742,905.31","23,043,043.10","29,870,548.09","8,805,133.41","20,786,323.80","31,783,887.86","41,256,904.57","13,283,964.14","29,638,064.93","45,158,653.45","55,125,266.55","10,245,476.68"
三、利润总额,"51,185,709.78","82,827,266.74","96,236,484.99","12,124,926.27","56,954,886.65","83,625,044.64","107,290,003.25","13,312,951.88","74,756,989.46","122,777,121.52","166,355,505.25","13,716,202.88","97,749,674.67","159,785,642.54","222,776,186.15","-23,746,320.58","20,821,390.64","33,651,498.23","29,992,988.58","1,359,447.45","33,912,656.16","32,742,428.51","38,692,228.36","-22,951,978.92","-47,323,536.53","-29,850,863.38","70,189,744.13","10,230,357.49","20,823,194.92","41,155,900.11","-124,594,102.93","-29,310,753.19"
资产减值损失,"-56,276.44","1,891,824.78","1,316,812.15",,"3,548,858.24","5,262,404.32","10,004,263.34","1,988,914.21","5,756,299.16","9,110,835.60","7,543,896.56","1,527,721.87","9,921,514.51","33,268,627.99","22,574,063.97","-2,185,798.93","5,066,931.49","13,882,984.07","16,218,681.50","-3,061,263.88","4,643,394.81","8,931,529.18","25,737,283.09","-10,696,730.51","-5,561,135.28","6,406,370.37","26,232,277.19","-5,743,547.20","-4,358,334.07","1,992,633.59","134,206,551.93","-5,944,343.91"
减:所得税,"14,316,636.66","21,489,507.82","23,966,366.41","3,814,951.10","14,238,721.67","15,194,478.43","27,508,867.92","4,201,487.79","18,991,879.77","30,694,280.38","43,515,631.94","4,241,296.45","25,353,013.90","41,941,878.11","58,047,039.52","546,164.98","4,001,477.63","9,674,458.10","9,273,957.90","1,002,333.31","7,998,902.91","8,903,842.70","14,670,564.03","2,674,952.43","-6,767,357.72","-3,561,231.36","23,362,003.43","8,064,784.33","14,824,971.52","24,169,539.72","-25,439,038.62","11,204,714.43"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,"-21,943.53",,,,,,,,,,,,"720,000.00","720,000.00",,,,,,,,,,,"1,166,641.26","1,215,036.83",,,,"441,211.46",
四、净利润,"36,869,073.12","61,337,758.92","72,270,118.58","8,309,975.17","42,716,164.98","68,430,566.21","79,781,135.33","9,111,464.09","55,765,109.69","92,082,841.14","122,839,873.31","9,474,906.43","72,396,660.77","117,843,764.43","164,729,146.63","-24,292,485.56","16,819,913.01","23,977,040.13","20,719,030.68","357,114.14","25,913,753.25","23,838,585.81","24,021,664.33","-25,626,931.35","-40,556,178.81","-26,289,632.02","46,827,740.70","2,165,573.16","5,998,223.40","16,986,360.39","-99,155,064.31","-40,515,467.62"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"34,069,524.82","61,259,541.70","72,270,118.58","8,309,975.17","42,716,164.98","68,430,566.21","79,781,135.33","9,111,464.09","55,765,109.69","92,082,841.14","122,839,873.31","9,478,287.24","72,831,261.82","118,657,957.28","165,349,002.34","-23,329,355.76","19,100,769.55","27,422,328.75","25,715,741.75","1,663,029.21","28,763,618.01","28,456,128.49","30,023,546.26","-24,893,963.94","-39,216,616.37","-24,643,592.24","53,583,296.30","3,060,548.96","7,900,352.91","19,169,119.92","-94,615,341.13","-40,655,773.49"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"2,799,548.30","78,217.22",,,,,,,,,,"-3,380.81","-434,601.05","-814,192.85","-619,855.71","-963,129.80","-2,280,856.54","-3,445,288.62","-4,996,711.07","-1,305,915.07","-2,849,864.76","-4,617,542.68","-6,001,881.93","-732,967.41","-1,339,562.44","-1,646,039.78","-6,755,555.60","-894,975.80","-1,902,129.51","-2,182,759.53","-4,539,723.18","140,305.87"
