科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"178,507,655.90","414,537,521.32","658,182,116.49","961,145,341.11","257,082,451.51","649,581,755.93","939,613,811.75","1,138,654,320.49","191,539,351.39","421,924,520.97","655,182,797.50","871,570,150.30","234,263,650.84","465,336,051.63","753,088,976.08","1,036,403,043.96","253,343,982.83","523,701,687.69","882,609,503.28","1,153,643,282.03","242,760,275.84","530,441,958.79","865,207,797.57","1,193,793,734.36","187,933,867.28","515,838,546.83","829,827,710.40","1,175,389,136.35","339,228,880.24","739,079,294.51","1,120,969,034.88","1,422,843,435.78","246,199,908.18","405,794,719.11","588,558,702.18","789,582,737.45","173,864,273.19","422,529,101.27","713,760,816.63","1,032,507,822.68","338,781,332.81","693,630,248.01","1,093,382,320.70","1,530,402,898.85","460,206,601.68"
二、营业利润,"-2,969,551.84","5,826,014.27","5,623,174.60","11,899,504.27","9,793,718.22","19,293,982.04","22,429,448.74","-20,587,141.44","25,947,184.21","32,216,183.49","35,594,386.91","37,196,216.93","10,550,815.99","27,071,453.99","27,647,568.87","29,596,626.85","11,829,621.52","25,697,478.91","27,497,223.45","33,055,012.93","10,143,490.00","-12,482,978.57","-6,647,600.91","828,380.71","-7,563,170.21","206,303.58","709,094.47","11,360,529.51","13,811,918.65","23,555,408.37","25,784,603.93","16,235,245.25","367,097.25","-7,536,490.02","-20,483,044.53","-20,931,329.17","218,859.42","8,686,888.72","20,181,267.34","36,559,211.81","19,795,743.51","18,927,166.59","32,524,550.78","56,480,862.96","-7,459,258.25"
减:营业成本,"172,142,111.80","382,760,807.87","614,834,495.94","890,859,754.70","237,296,796.47","602,624,806.37","871,936,670.64","1,083,497,458.08","148,755,116.72","340,126,476.97","556,026,079.46","746,704,471.29","198,544,820.39","391,618,554.02","656,877,996.00","911,470,227.76","222,962,066.72","459,750,638.63","783,010,887.78","1,028,594,725.57","207,027,777.34","484,325,906.03","792,877,747.88","1,093,080,255.72","173,593,701.33","469,873,560.83","757,526,409.55","1,067,022,914.54","295,453,467.62","651,429,172.18","1,004,502,485.19","1,289,732,238.79","217,473,065.06","359,423,358.59","526,469,639.48","703,050,417.49","147,881,940.38","359,912,666.89","613,626,772.45","888,530,618.60","292,029,928.39","618,065,045.29","976,219,620.30","1,374,714,848.52","439,403,303.99"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"43,068.49","86,848.19","1,097,895.76","1,861,136.66","125,676.70","1,492,511.55","1,558,967.31","2,036,352.46","581,617.88","1,275,925.36","1,982,746.82",,"193,477.89","195,055.77","1,718,150.89","2,662,528.88","791,755.05","1,022,871.74","2,447,004.95","2,940,261.94","1,528.82","685,782.94","1,807,138.64","2,241,819.67","166,762.24","1,337,780.84","2,583,039.03","3,337,061.17","1,332,360.76","2,823,003.25","4,449,939.48","4,897,296.39","1,304,161.46","1,840,700.16","2,864,486.60","3,612,816.27","369,025.59","1,251,767.70","2,437,525.84","5,443,248.82","2,117,368.24","3,732,565.38","6,268,340.21","8,113,491.63","1,569,423.95"
营业外收入,"3,761,046.29","3,828,306.27","4,151,796.01","6,948,586.24","202,344.15","316,828.84","416,610.47","918,015.19","21,466.96","52,117.42","119,499.19","1,261,958.47","249,183.69","507,561.68","966,476.75","2,721,795.08","97,203.83","31,544,381.16","32,179,632.47","33,711,834.18","175,015.80","260,047.45","580,801.25","727,433.83","88,056.34","189,609.82","314,994.92","742,312.93","121,518.81","218,296.47","344,735.41","814,090.95","109,305.85","380,036.02","516,965.98","1,258,548.11","531,705.53","998,304.10","1,559,861.91","3,092,880.97","464,121.19","942,742.23","11,424,770.90","144,599.92","31,632.18"
销售费用,"2,372,732.52","3,983,347.09","5,795,163.85","7,868,735.15","2,076,009.42","4,974,570.52","7,270,711.56","12,450,366.40","2,485,834.23","3,936,633.45","5,742,207.88","8,538,505.60","3,557,461.14","7,071,418.80","9,710,884.23","13,520,328.19","2,404,703.45","5,384,555.98","8,045,632.09","12,596,406.35","3,271,976.33","6,990,428.60","9,823,849.62","13,182,284.56","2,339,489.77","4,859,029.07","7,145,437.43","10,291,918.02","2,342,730.05","5,472,622.06","7,841,160.82","10,520,322.66","2,628,179.85","5,144,678.83","7,117,693.27","8,944,242.27","2,013,459.66","4,450,435.98","6,959,578.28","10,879,780.89","1,931,544.55","5,977,723.19","10,035,399.80","15,168,885.20","3,620,563.99"
减:营业外支出,"18,875.40","18,875.40","19,375.40","3,005,087.90","14,508.96","5,508.96","9,907.65","835,363.62",331.87,"3,189.21","3,189.21","5,277,401.83","165,677.97","219,001.34","435,761.33","1,865,333.16","163,722.55","33,122,046.70","34,577,083.02","37,970,560.67","21,966.32","87,705.13","120,325.04","4,116,128.98","68,441.61","167,166.69","414,386.99","573,314.77","31,000.00","31,000.00","1,020,784.69","1,022,731.58","1,320.00","1,320.00","1,320.00","1,320.00","4,763.99","4,763.99","4,763.99","399,471.45",,,,,
管理费用,"6,746,345.79","16,992,171.87","25,553,231.09","40,290,828.11","10,063,320.99","20,661,993.33","29,556,028.54","39,476,653.41","13,759,541.21","21,811,334.30","31,251,565.46","54,465,330.83","21,295,711.73","35,294,039.28","50,713,796.08","69,449,506.01","14,817,349.27","30,327,125.02","58,951,113.47","70,616,106.48","18,155,007.10","34,253,053.80","49,797,322.68","64,765,507.60","19,223,025.94","38,786,975.31","60,683,813.27","80,276,367.61","22,350,229.56","43,644,704.30","66,159,579.58","88,234,881.74","24,583,611.89","47,040,274.74","71,563,556.66","92,451,811.08","23,210,756.66","46,475,077.31","68,528,131.83","81,291,579.68","24,387,466.20","46,039,518.67","68,091,372.28","83,874,716.29","23,745,487.28"
其中:非流动资产处置净损失,,,,,,,,,,"3,189.21","2,674.16","3,866,615.48",,"59,004.37","59,004.37","1,435,586.11",,"30,637,023.82","31,910,079.00","33,922,826.60",,"13,877.83","13,877.83","3,458,240.16",,,"1,117.52","28,752.66",,,"969,417.07","969,417.07",,,,,,,,"394,707.46",,,,,
