科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"238,872,556.20","576,129,790.14","994,117,543.02","1,390,754,676.95","340,853,997.90","776,680,620.55","1,279,142,747.18","1,593,173,003.90","285,932,432.38","681,225,472.96","1,168,556,488.49","1,658,833,008.61","311,060,905.73","708,429,729.30","1,231,919,575.64","1,705,623,970.31","303,810,547.94","741,625,894.52","1,435,914,841.06","1,911,926,859.16","429,624,150.74","958,222,153.92","1,560,219,902.70","1,966,032,593.29","447,757,312.55","917,481,740.56","1,560,409,084.30","2,024,098,384.46","371,511,897.10","851,350,472.83","1,408,862,286.41","1,801,316,970.51","292,532,699.44","668,238,973.15","1,070,706,734.14","1,316,880,091.88","231,893,534.73","569,948,154.76","931,394,945.10","1,229,990,208.36","250,206,468.38","585,043,186.42","970,668,677.74","1,348,404,085.32"
二、营业利润,"4,327,022.81","7,145,025.25","9,800,310.71","-93,451,328.59","7,364,507.04","17,459,252.41","26,212,081.62","31,078,375.86","4,933,710.80","15,920,930.45","21,485,917.25","23,061,210.28","2,210,849.57","-6,768,148.57","-2,141,504.86","14,484,751.75","697,084.38","-1,396,848.44","-526,803.07","3,221,710.85","3,346,989.11","4,354,931.53","4,667,381.27","4,159,774.30","6,242,053.65","6,294,938.85","9,472,153.04","-25,095,331.38","2,117,570.94","1,638,419.92","10,010,548.91","22,785,476.33","112,943.79","1,870,448.05","5,219,427.19","2,586,786.02","-9,919,974.65","-6,098,036.55","-6,789,579.08","-2,357,054.61","-6,704,181.66","-4,418,114.98","10,825,989.21","18,799,975.69"
减:营业成本,"208,906,808.13","509,824,771.27","890,439,154.72","1,280,327,819.41","303,975,149.75","700,210,275.43","1,161,368,593.43","1,438,472,969.78","252,480,658.85","596,457,832.14","1,048,186,038.13","1,501,581,642.58","276,983,611.44","649,455,101.27","1,132,852,630.95","1,559,680,762.24","269,658,982.76","673,946,519.95","1,326,368,732.81","1,752,970,109.01","391,297,612.01","882,189,268.29","1,445,922,774.71","1,811,589,266.67","413,843,333.91","851,109,814.73","1,454,658,630.23","1,880,950,992.14","347,254,492.94","795,736,363.91","1,306,380,049.36","1,657,210,234.14","278,650,130.96","618,725,835.58","979,264,573.93","1,191,021,923.08","211,390,988.48","512,412,096.84","845,030,528.94","1,109,593,262.95","225,089,655.51","525,425,697.28","866,315,919.91","1,206,042,010.54"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"19,179.87","93,111.57","108,246.25","879,228.18","65,640.03","273,149.29","411,198.66","628,915.24","34,661.60","98,451.57","183,282.26","260,875.15","148,465.86","339,155.64","494,993.88","592,551.13","284,836.49","412,581.02","473,093.77","630,647.59","67,949.73","139,577.93","256,708.13","624,145.97","951,671.76","1,136,793.16","1,246,395.68","1,421,249.29","254,230.27","322,206.47","425,843.62","1,251,979.13","652,875.77","700,371.13","769,353.76","945,702.51","82,915.93","197,639.98","270,346.74","3,626,655.80","1,865,252.26","3,807,212.17","4,251,880.07","5,510,542.89"
营业外收入,"689,854.20","730,511.18","1,315,618.34","5,838,729.85","532,173.53","1,539,698.31","1,787,394.76","3,638,802.45","228,381.66","655,195.22","1,108,736.86","4,024,770.58","1,472,082.19","4,232,185.50","5,474,691.62","5,631,469.57","3,518,521.84","8,563,468.13","9,671,945.45","12,510,042.75","1,109,322.29","2,231,572.24","3,694,679.67","5,764,852.57","1,823,318.07","4,762,797.62","5,731,215.76","8,208,008.66","2,952,108.07","7,167,679.71","8,210,180.75","14,308,869.91","2,444,727.02","2,534,241.26","5,037,527.49","6,010,737.78","2,105,080.49","3,370,728.64","4,937,507.34","6,476,309.69","1,199,768.97","2,051,841.29","13,266,277.06","279,638.45"
销售费用,"7,586,285.98","17,126,786.20","30,267,691.72","52,268,339.03","9,799,354.15","19,525,147.08","29,942,935.05","40,416,755.37","10,209,221.72","24,873,748.08","34,923,990.34","45,053,146.85","9,373,326.21","20,005,121.96","33,026,964.95","44,492,502.59","10,182,980.45","21,957,085.79","37,491,161.90","53,958,398.47","12,994,342.22","25,853,213.06","39,665,575.51","52,601,564.15","12,373,826.14","24,267,239.37","40,740,296.82","55,854,435.09","12,592,499.45","24,579,728.21","41,140,740.18","54,297,698.70","12,848,068.78","25,325,415.07","39,849,775.18","52,302,340.76","12,861,011.63","26,548,996.38","41,056,669.36","54,688,694.95","12,550,196.74","25,109,637.86","38,096,796.73","51,487,030.64"
减:营业外支出,"1,169,898.08","1,335,955.10","1,989,531.41","9,467,784.36","107,866.96","450,345.81","3,439,745.64","4,169,786.31","715,439.30","931,368.61","1,627,091.47","2,539,960.72","353,163.94","747,281.38","1,501,809.19","2,177,308.73","1,061,173.27","556,243.12","940,591.60","3,361,358.78","249,986.58","522,461.90","973,683.99","1,653,275.33","344,931.18","595,503.89","842,671.32","1,199,686.98","646,737.59","896,762.15","1,199,759.12","1,286,090.72","50,950.51","327,703.39","661,610.66","1,609,884.12","99,081.55","159,548.37","581,233.61","716,997.63","68,592.81","257,643.21","501,948.32","668,058.46"
管理费用,"15,129,907.87","34,597,613.08","51,503,000.56","62,824,339.88","14,831,769.83","28,364,883.28","43,390,600.12","59,006,987.82","13,886,822.55","35,755,649.51","52,674,227.02","76,707,777.96","18,092,763.88","37,023,893.22","56,766,875.11","72,997,209.28","17,000,831.11","36,019,902.96","54,666,601.72","73,999,326.95","18,896,274.54","39,225,730.98","58,510,749.51","81,345,803.21","16,602,569.35","35,136,287.33","52,995,911.02","72,262,145.88","16,223,283.51","35,548,459.86","54,123,312.77","74,886,488.68","15,350,576.58","33,965,647.45","55,144,541.93","68,077,859.76","17,188,848.47","36,407,684.88","51,285,933.37","64,136,248.37","16,924,372.69","33,692,582.09","49,592,792.34","72,165,404.18"
其中:非流动资产处置净损失,,,,"1,360,675.09",,,"1,198,886.49",,,,,"1,533,353.77",,,,"1,555,007.40",,"407,532.50",,"1,387,345.48",,"173,757.10",,"909,506.52",,"244,416.53",,"585,990.19",,"454,509.72","601,874.48","614,548.68","33,803.79","219,352.00","153,273.06","248,675.03","5,778.96","30,719.87","68,536.15","140,472.93","8,592.81","26,895.34","29,456.88",
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"5,451,733.99","10,046,760.27","14,852,434.20","25,849,039.19","6,688,567.45","13,053,178.72","20,434,755.72","25,371,999.48","4,513,507.60","8,421,333.05","11,528,810.94","14,975,900.35","4,482,867.33","8,426,552.65","12,522,560.30","16,753,935.86","5,846,153.82","10,372,990.73","15,782,315.98","21,270,808.66","5,064,286.26","8,994,219.39","13,275,052.84","16,371,278.27","2,975,380.90","4,749,291.68","7,157,842.15","7,968,427.68","1,769,357.07","3,366,851.92","5,566,483.71","7,425,598.19","1,498,141.04","2,932,147.29","3,899,861.06","4,933,667.44","961,473.56","1,795,305.51","2,282,705.71","2,830,160.87","934,835.71","1,887,301.19","2,845,907.14","3,333,834.47"
三、利润总额,"3,846,978.93","6,539,581.33","9,126,397.64","-97,080,383.10","7,788,813.61","18,548,604.91","24,559,730.74","30,547,392.00","4,446,653.16","15,644,757.06","20,967,562.64","24,546,020.14","3,329,767.82","-3,283,244.45","1,831,377.57","17,938,912.59","3,154,432.95","6,610,376.57","8,204,550.78","12,370,394.82","4,206,324.82","6,064,041.87","7,388,376.95","8,271,351.54","7,720,440.54","10,462,232.58","14,360,697.48","-18,087,009.70","4,422,941.42","7,909,337.48","17,020,970.54","35,808,255.52","2,506,720.30","4,076,985.92","9,595,344.02","6,987,639.68","-7,913,975.71","-2,886,856.28","-2,433,305.35","3,402,257.45","-5,573,005.50","-2,623,916.90","23,590,317.95","18,411,555.68"
资产减值损失,,"439,160.60","438,359.02","65,089,348.46",,"-233,045.61","-234,966.86","544,740.66",,"-196,278.21","-263,801.78","-2,642,585.69",,"584,921.38","584,921.38","-115,249.68",,"-2,000,282.57","-2,000,282.57","2,574,615.03",,"80,927.79","258,493.02","1,408,818.59",27.59,"117,371.98","118,095.69","35,258,981.54","-48,374.62","-171,722.77","-365,186.27","5,090,666.88","-110,309.70","1,115,106.57","1,008,860.57","10,690,580.29","-58,200.00","-402,301.83","-534,449.56","-720,650.14","-188,246.56","-244,938.96","-561,695.23","3,686,134.06"
减:所得税,"3,138,266.30","6,374,460.73","8,385,586.95","6,381,940.52","1,844,761.35","3,637,875.45","4,997,810.48","11,197,058.94","1,261,070.45","7,838,873.75","9,775,452.80","9,831,990.77","1,161,856.11","2,154,760.67","3,815,802.29","7,158,040.26","1,230,151.91","2,191,524.65","3,151,877.13","5,845,873.85","732,425.49","1,486,834.41","1,919,418.79","3,603,939.41","1,512,083.85","2,730,087.08","5,115,869.35","7,059,535.88","692,983.09","2,588,619.94","4,822,802.10","9,235,722.77","403,112.60","544,684.72","1,434,988.01","2,434,391.24","206,717.91","2,007,739.84","2,529,063.62","2,130,999.92","164,816.13","947,254.07","7,443,875.25","3,586,188.36"
