科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"914,289,166.51","1,566,768,944.89","2,219,812,567.43","3,584,992,716.01","1,347,417,669.89","2,388,803,264.71","3,604,811,554.55","4,887,777,187.12","1,641,945,100.60","2,996,018,873.58","4,386,932,243.84","6,147,819,168.01","2,775,677,119.44","4,978,418,791.60","7,202,647,524.40","10,471,479,581.97","3,531,744,841.71","6,165,906,604.01","9,323,284,839.66","13,306,587,083.90","4,095,363,206.80","7,287,106,069.55","10,669,994,272.40","14,777,725,143.07","4,690,661,308.55","8,375,861,620.25","12,071,387,129.04","16,750,613,375.39","4,776,686,261.48","8,822,174,968.61","12,331,961,600.39","16,559,527,109.66","4,597,783,159.62","8,241,914,253.60","11,816,813,311.61","15,959,389,939.32","4,125,287,209.34","7,622,336,642.26","10,794,467,995.07","14,741,741,858.38","4,158,516,476.12","7,493,448,501.54","10,848,446,232.18","14,964,550,869.28","4,357,768,044.99"
取得子公司及其他营业单位支付的现金净额,,,,"148,575,500.00",,,,"281,476,622.07",,,,"559,569,599.24",,,,,,,,,,,,,,,,"-12,510,705.96",,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,"193,770,000.62",,"46,826,967.98","46,826,967.98","46,826,967.98","46,826,967.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"24,481,755.89","22,120,530.52","38,346,758.78","111,312,141.71","36,503,355.36","46,756,884.60","41,923,471.29","97,583,136.79","11,085,983.66","6,533,088.25","425,120,467.94","177,222,904.15","11,509,066.22","73,267,603.30","98,335,327.81","189,535,373.20","119,560,162.48","82,521,014.33","306,216,975.59","394,153,879.97","2,665,442.30","7,587,597.07","117,917,630.89","413,352,670.94","8,914,908.87","14,663,798.95","99,302,736.53","143,464,340.21","82,331,208.82","73,798,706.39","171,513,127.88","278,026,068.99","21,499,098.57","7,793,225.46","12,912,835.21","262,000,674.94","198,091,513.72","62,060,506.74","73,568,483.20","121,308,693.07","52,654,860.59","313,169,839.25","94,782,864.59","129,384,630.09","62,830,237.25"
投资活动现金流出小计,"42,998,159.10","52,216,300.75","81,673,162.86","550,979,869.80","22,298,137.04","556,914,040.40","706,771,935.76","711,223,260.71","301,529,328.54","500,591,246.27","1,195,433,943.32","1,186,631,961.03","252,682,532.88","778,042,861.91","1,057,037,764.50","1,418,968,750.00","287,454,173.71","469,861,263.44","735,116,048.59","1,193,369,520.89","161,235,086.62","264,458,897.62","453,983,755.26","676,845,996.65","196,219,166.19","362,607,602.66","529,296,821.12","803,714,185.94","243,892,203.77","490,269,133.46","697,976,417.81","809,066,511.25","254,472,167.52","320,210,106.69","551,287,169.85","727,400,886.92","39,135,040.70","167,162,038.42","183,687,585.08","189,344,167.69","26,793,092.64","79,495,193.90","127,901,194.42","245,419,468.29","50,629,498.14"
经营活动现金流入小计,"938,770,922.40","1,588,889,475.41","2,258,159,326.21","3,696,304,857.72","1,383,921,025.25","2,435,560,149.31","3,646,735,025.84","4,985,360,323.91","1,653,031,084.26","3,002,551,961.83","4,812,052,711.78","6,325,042,072.16","2,787,186,185.66","5,051,686,394.90","7,300,982,852.21","10,661,014,955.17","3,651,305,004.19","6,248,427,618.34","9,629,501,815.25","13,700,740,963.87","4,098,028,649.10","7,294,693,666.62","10,787,911,903.29","15,191,077,814.01","4,699,576,217.42","8,390,525,419.20","12,170,689,865.57","16,894,077,715.60","4,859,017,470.30","8,895,973,675.00","12,503,474,728.27","16,837,553,178.65","4,619,282,258.19","8,249,707,479.06","11,829,726,146.82","16,221,390,614.26","4,323,378,723.06","7,684,397,149.00","10,868,036,478.27","14,863,050,551.45","4,211,171,336.71","7,806,618,340.79","10,943,229,096.77","15,093,935,499.37","4,420,598,282.24"
投资活动产生的现金流量净额,"-42,994,928.76","-52,103,683.75","-75,511,426.06","-544,393,062.92","-19,145,529.34","-553,718,486.70","-703,388,716.36","-707,701,356.49","-301,529,328.54","-500,541,246.27","-1,195,383,943.32","-1,186,498,781.21","-252,532,756.86","-777,456,843.00","-1,056,451,745.59","-1,418,363,101.09","-287,422,372.51","-469,809,873.44","-735,061,258.59","-1,192,235,013.87","-161,215,164.83","-264,438,975.83","-453,956,486.46","-675,003,072.58","-196,174,662.72","-362,563,099.19","-529,252,317.65","-803,599,976.40","-243,878,773.77","-489,927,096.21","-697,630,920.56","-808,106,840.62","-254,472,167.52","-320,210,106.69","-551,287,169.85","-727,226,561.66","-39,135,040.70","-167,162,038.42","-183,687,585.08","-189,326,900.81","-26,777,782.64","-79,438,951.18","-127,804,615.70","-220,421,272.69","-50,618,011.50"
购买商品、接受劳务支付的现金,"748,846,368.35","1,343,529,162.46","1,858,250,678.07","2,962,788,737.47","1,041,552,233.95","1,904,504,966.80","2,886,493,443.79","4,054,733,425.88","1,564,879,154.04","2,652,448,593.34","3,823,243,020.54","5,346,992,795.77","2,374,155,336.16","4,766,622,108.70","6,517,098,833.94","9,132,897,056.92","2,917,294,603.06","5,102,129,627.87","7,393,781,328.98","10,614,782,861.58","3,547,153,115.19","6,023,126,926.11","8,975,292,599.31","12,427,807,886.55","3,808,041,383.59","6,928,127,105.25","10,055,932,266.54","13,538,891,679.79","3,694,851,155.71","6,608,572,692.67","9,634,630,252.21","12,708,883,738.17","4,278,459,072.76","7,057,768,883.10","10,069,776,643.76","13,648,186,459.45","3,740,212,985.07","6,596,877,122.48","9,212,181,393.42","12,614,764,127.59","3,471,064,182.22","6,198,995,275.72","9,054,801,315.99","11,512,526,878.91","3,486,406,705.83"
吸收投资收到的现金,,,,"793,078,332.10","1,666,666.00","1,666,666.00","1,666,666.00","1,666,666.00",,,,"1,501,573.97","656,799,996.52","656,799,996.52","656,799,996.52","666,799,996.52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
