科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"1,369,897.11","3,189,193.12","3,306,428.33","5,922,350.77","7,734,114.54","3,860,830.59","7,657,564.47","6,311,700.51","18,020,326.84","3,889,970.63","13,710,821.98","14,242,011.19","14,956,338.98","3,281,049.29","9,515,193.27","9,886,062.25","9,256,765.93","5,406,366.91","10,398,707.17","12,149,030.99","16,081,885.00","8,758,820.10","15,318,456.36","11,507,035.65","19,065,093.84","8,087,957.60","14,715,027.26","10,896,469.15","28,893,768.91","6,796,997.69","14,480,107.37","14,241,834.47","26,660,654.13"
应付职工薪酬,"4,204,124.43","2,010,881.17","1,684,280.74","1,804,592.04","1,698,759.92","2,178,904.66","1,906,066.24","2,625,213.80","2,500,517.03","3,047,409.55","2,595,133.38","2,603,109.25","2,808,969.69","2,623,211.10","1,125,208.82","1,813,058.02","2,854,401.47","3,190,264.83","1,304,997.94","2,464,009.07","3,152,700.64","2,622,875.75","2,543,456.39","2,701,204.28","2,524,959.94","2,869,257.64","2,132,153.79","2,889,912.92","3,451,525.47","4,056,206.13","2,645,427.79","2,881,574.96","2,671,630.61"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,974,290.67","6,263,050.98","9,079,835.90","4,805,297.90","1,570,964.61","10,718,534.18","1,809,312.81","9,622,907.85","7,994,809.23","5,204,277.70","-225,024.27","4,623,611.06","4,282,090.15","-1,315,608.95","126,440.65","-4,043,199.41","-12,856,425.33","4,572,665.19","1,408,022.02","1,588,668.52","3,294,484.39","4,733,024.69","1,091,549.71","5,173,492.93","5,477,966.26","6,068,739.38","4,557,502.66","1,868,559.88","5,702,815.94","2,296,208.51","3,041,675.56","4,942,085.20","3,220,702.38"
应收利息,,,,,,,"1,957,534.24","2,440,753.42","2,324,629.59","2,853,452.05","5,764,619.19","4,228,154.79","5,503,328.21","1,537,458.07","205,441.09","582,037.30",,"18,055.56","96,657.53",,,,,,,,,"164,687.37","149,055.80","115,363.67","121,823.56","82,276.49","105,639.84"
应付利息,"120,400.00","127,232.88","256,343.57",,,"319,957.53","96,129.03",,,,,,,,,,,,,,,,,"72,456.19","91,345.08","160,172.58","143,101.59","67,546.03","67,546.04","171,960.43","171,960.43","171,960.43","171,960.43"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"9,810,208.11",,,,"43,560,000.00",,,,,,,,,,,"2,929,199.85",,,,"843,750.00","843,750.00","843,749.85","843,749.85",,,,,,,,,,
存货,"51,504,163.21","103,693,648.06","100,286,743.47","141,203,335.80","181,028,013.32","183,770,824.62","206,588,497.33","226,373,377.70","247,710,625.88","250,683,671.64","270,781,739.70","273,726,433.93","264,738,187.41","259,919,837.52","258,357,348.93","231,535,161.72","256,875,476.29","276,151,410.53","294,255,753.57","295,337,804.06","296,142,710.20","314,419,441.65","324,054,847.27","319,452,239.21","320,711,540.47","343,605,876.45","346,994,231.91","355,395,118.55","352,111,338.66","375,008,842.38","372,988,682.72","389,263,647.43","383,500,123.94"
其他应付款,"4,410,216.61","4,710,410.32","1,209,647.42","1,751,499.71","1,318,864.88","9,237,603.23","2,350,273.13","3,853,105.28","3,722,377.49","3,160,299.78","2,556,977.41","2,247,308.02","4,565,105.33","3,953,341.37","2,812,807.14","4,233,185.64","2,466,097.04","1,171,200.29","1,228,206.68","1,383,901.95","1,460,076.16","2,013,242.92","2,278,775.74","12,127,671.29","25,228,813.10","26,231,645.36","27,351,834.56","18,022,521.75","17,669,034.72","2,632,345.16","4,713,711.16","2,042,349.74","3,011,038.26"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"20,000,000.00","60,553,117.81",,,,"60,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,"37,193,378.18","19,689,495.62","21,298,416.28","22,537,308.64","19,832,411.97","19,460,208.56","17,380,430.80","12,460,774.53","8,806,213.07","6,098,781.74","4,717,471.46","770,145.20","5,741,735.71","10,005,286.79","7,945,544.75","13,216,109.02"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"961,153.92","961,153.92","950,285.54","2,843,785.11"
流动资产合计,"186,747,391.13","216,214,402.19","312,507,996.37","359,109,601.98","426,309,637.94","1,094,346,616.12","905,366,312.30","853,549,658.08","871,949,794.78","860,786,366.98","932,549,249.90","784,495,981.58","782,701,799.60","652,283,266.73","626,961,440.44","586,985,693.20","576,960,968.89","569,547,371.11","526,818,346.03","499,026,611.44","507,657,211.41","534,567,046.41","568,569,314.97","542,222,628.37","592,142,029.58","562,511,601.72","576,200,867.55","1,125,210,669.48","1,054,189,104.87","1,034,401,063.42","1,028,358,533.70","967,859,052.93","961,631,828.81"
流动负债合计,"83,394,050.22","153,245,639.58","183,612,513.95","238,218,231.75","336,771,370.46","356,716,022.84","161,024,824.18","145,715,089.18","144,259,809.59","122,602,130.22","201,225,884.74","80,538,190.57","84,282,757.83","66,491,016.53","79,344,295.85","87,533,388.46","90,371,706.03","108,959,955.49","87,427,165.91","80,635,034.08","93,708,631.50","116,111,339.38","155,770,795.20","141,608,701.15","191,478,701.65","218,831,167.54","245,844,612.20","258,007,332.29","239,633,780.46","225,713,306.56","220,963,326.58","201,998,827.69","234,250,854.40"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"5,500,000.00","20,500,000.00","47,300,000.00","90,200,000.00","99,000,000.00","99,000,000.00","99,000,000.00","99,000,000.00"
长期借款,"60,000,000.00","40,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,"900,000.00","3,328,851.51","6,750,323.09","6,317,048.13","6,036,971.90","5,485,385.29","5,275,747.34","4,475,905.03","4,022,391.52","3,729,220.99","4,769,328.57","4,362,707.81","6,504,883.62","6,328,822.71","6,270,591.94","6,939,579.19","9,300,633.56","9,377,517.32"
专项应付款,,"4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00",,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,"20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00","20,073,928.00",,,,,,,,
固定资产,"30,653,261.97","61,472,057.75","219,821,991.40","242,332,584.07","239,647,954.74","241,956,386.70","242,358,915.35","245,969,735.61","254,349,799.28","253,592,177.84","249,521,291.97","247,888,007.25","254,680,009.41","255,809,808.09","253,775,388.22","274,293,252.30","270,988,729.20","380,934,692.63","373,753,336.28","370,085,718.26","364,188,175.66","388,795,981.90","382,033,009.57","374,177,379.22","367,819,625.62","404,213,361.02","394,723,400.61","385,719,731.73","345,534,319.59","402,112,124.44","393,920,063.03","385,895,252.13","377,686,626.76"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"93,231,731.15","144,918,505.25","196,838.53","3,942,144.18","4,951,377.31","8,395,145.76","5,270,794.59","11,085,529.27","1,843,541.47","7,018,972.88","20,362,175.43","20,582,937.32","20,670,799.55","61,026,982.83","82,465,141.44","117,253,846.82","128,704,114.48","51,229,197.63","66,565,057.33","83,122,041.59","99,388,158.43","74,224,784.35","77,265,104.83","79,561,532.57","80,583,076.59","67,828,770.66","68,285,353.98","70,267,023.22","112,094,575.83","119,545,731.07","143,303,210.24","155,162,980.26","199,480,188.25"
其他非流动负债,,,,,,,,,,,,,,"4,165,000.00","4,060,000.00","3,955,000.00","3,850,000.00","3,745,000.00","3,640,000.00","3,535,000.00","3,430,000.00","3,325,000.00",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"60,000,000.00","44,200,000.00","64,200,000.00","64,200,000.00","64,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","24,273,928.00","24,273,928.00","24,273,928.00","24,273,928.00","24,238,928.00","24,133,928.00","24,028,928.00","23,923,928.00","23,818,928.00","23,713,928.00","23,608,928.00","23,503,928.00","23,398,928.00","23,293,928.00","23,188,928.00","23,083,928.00","2,905,000.00","2,800,000.00","2,695,000.00","2,590,000.00","111,879,804.00","111,774,804.00","102,625,000.00","102,520,000.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"143,394,050.22","197,445,639.58","247,812,513.95","302,418,231.75","400,971,370.46","360,916,022.84","165,224,824.18","149,915,089.18","148,459,809.59","146,876,058.22","225,499,812.74","104,812,118.57","108,556,685.83","90,729,944.53","103,478,223.85","111,562,316.46","114,295,634.03","132,778,883.49","111,141,093.91","104,243,962.08","117,212,559.50","139,510,267.38","179,064,723.20","164,797,629.15","214,562,629.65","221,736,167.54","248,644,612.20","260,702,332.29","242,223,780.46","337,593,110.56","332,738,130.58","304,623,827.69","336,770,854.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00","260,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"20,168,942.91","20,168,942.91","20,168,942.91","20,168,942.91","20,168,942.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","663,754,727.91","623,754,727.91","623,754,727.91","623,754,727.91","623,754,727.91","1,147,692,927.91","1,147,692,927.91","1,163,116,138.25","1,163,116,138.25","1,163,116,138.25","1,163,116,138.25"
无形资产,"30,733,601.16","31,504,654.84","31,373,990.27","32,969,158.04","33,167,899.59","34,031,792.55","34,197,370.75","34,608,558.65","34,518,798.09","38,075,447.80","37,934,724.53","37,919,201.87","37,852,062.30","58,455,514.73","57,991,412.54","57,741,771.89","57,982,977.88","57,573,634.91","57,422,829.37","56,843,049.10","57,497,977.58","57,865,717.86","57,238,620.69","56,388,653.87","56,758,602.37","71,279,072.56","70,286,067.25","68,930,636.26","67,761,605.57","67,223,364.09","67,007,649.64","79,387,594.26","79,562,054.63"
盈余公积,"14,624,722.89","20,533,840.40","26,548,119.60","26,548,119.60","26,548,119.60","32,751,696.07","32,751,696.07","32,751,696.07","32,751,696.07","37,269,002.80","37,269,002.80","37,269,002.80","37,269,002.80","37,817,465.43","37,817,465.43","37,817,465.43","37,817,465.43","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38","38,694,973.38"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"43,644,145.23","96,826,202.77","150,954,715.53","171,002,407.15","138,172,649.75","163,414,396.46","167,569,046.98","141,075,099.32","159,978,830.92","153,891,993.42","156,162,715.23","127,554,011.94","128,937,533.67","130,414,189.93","130,715,683.89","130,114,422.78","127,623,138.71","133,294,110.58","126,031,905.40","115,354,422.36","121,645,945.49","131,529,060.97","121,933,544.85","113,454,669.02","118,139,418.50","134,335,216.57","126,718,162.65","114,756,921.05","133,886,331.54","96,158,052.63","106,027,941.30","122,193,054.16","128,201,790.85"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"863,793.70","6,909,001.62","6,373,950.02","6,460,938.55","6,466,644.60"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"465,875.84","865,005.63","1,583,475.42","1,784,213.14","1,784,213.14","2,106,902.15","2,106,902.15","2,283,130.87","2,283,130.87","2,318,816.85","2,318,816.85","2,503,733.20","2,613,279.35","3,158,891.76","3,158,891.76","3,315,918.34","3,315,918.34","4,237,300.81","4,237,300.81","4,142,073.61","4,122,770.30","5,901,483.42","5,901,483.42","7,406,890.75","7,280,895.58","11,797,363.43","11,759,526.41","12,108,918.20","11,979,964.28","25,951,059.56","25,200,203.18","26,339,882.34","26,240,630.01"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"52,929,810.02","72,569,471.42","64,215,161.07","64,007,352.72","60,036,660.06","66,485,168.78","64,932,826.04","64,393,153.51","68,317,815.04","69,695,073.34","78,959,196.71","89,071,853.88","92,783,626.98","94,046,437.65","108,295,653.08","136,114,547.34","136,555,335.02","132,862,023.00","161,745,237.71","169,956,004.24"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"155,084,470.12","238,760,223.47","252,976,295.62","281,028,099.43","279,551,444.78","286,490,227.16","283,933,982.84","293,946,954.40","292,995,269.71","301,005,415.37","310,137,008.78","308,893,879.64","315,816,150.61","431,381,007.43","469,960,305.38","517,719,950.42","528,327,944.13","560,761,809.13","574,780,740.70","585,162,680.50","595,075,620.77","600,381,529.91","596,609,196.88","600,516,044.64","605,243,275.03","658,171,523.22","663,963,493.71","699,126,846.11","770,877,629.02","863,567,207.74","874,606,678.30","923,292,518.81","967,769,665.81"
所有者权益(或股东权益)合计,"198,437,811.03","257,528,986.08","317,671,778.04","337,719,469.66","304,889,712.26","1,019,920,820.44","1,024,075,470.96","997,581,523.30","1,016,485,254.90","1,014,915,724.13","1,017,186,445.94","988,577,742.65","989,961,264.38","992,934,329.63","993,443,521.97","993,143,327.16","990,993,278.99","997,530,296.75","990,457,992.82","979,945,329.86","985,520,272.68","995,438,308.94","986,113,788.65","977,941,043.86","982,822,674.96","998,946,957.40","991,519,749.06","1,563,635,183.30","1,582,842,953.43","1,560,375,160.60","1,570,227,081.42","1,586,527,744.05","1,592,630,640.22"
资产总计,"341,831,861.25","454,974,625.66","565,484,291.99","640,137,701.41","705,861,082.72","1,380,836,843.28","1,189,300,295.14","1,147,496,612.48","1,164,945,064.49","1,161,791,782.35","1,242,686,258.68","1,093,389,861.22","1,098,517,950.21","1,083,664,274.16","1,096,921,745.82","1,104,705,643.62","1,105,288,913.02","1,130,309,180.24","1,101,599,086.73","1,084,189,291.94","1,102,732,832.18","1,134,948,576.32","1,165,178,511.85","1,142,738,673.01","1,197,385,304.61","1,220,683,124.94","1,240,164,361.26","1,824,337,515.59","1,825,066,733.89","1,897,968,271.16","1,902,965,212.00","1,891,151,571.74","1,929,401,494.62"
负债和所有者(或股东权益)合计,"341,831,861.25","454,974,625.66","565,484,291.99","640,137,701.41","705,861,082.72","1,380,836,843.28","1,189,300,295.14","1,147,496,612.48","1,164,945,064.49","1,161,791,782.35","1,242,686,258.68","1,093,389,861.22","1,098,517,950.21","1,083,664,274.16","1,096,921,745.82","1,104,705,643.62","1,105,288,913.02","1,130,309,180.24","1,101,599,086.73","1,084,189,291.94","1,102,732,832.18","1,134,948,576.32","1,165,178,511.85","1,142,738,673.01","1,197,385,304.61","1,220,683,124.94","1,240,164,361.26","1,824,337,515.59","1,825,066,733.89","1,897,968,271.16","1,902,965,212.00","1,891,151,571.74","1,929,401,494.62"
