科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收回投资收到的现金,"12,205,285,000.00","11,274,254,000.00","302,528,185,000.00","49,288,811,000.00","36,915,418,000.00","33,733,184,000.00","53,959,953,000.00","115,192,000,000.00","14,380,000,000.00","56,727,000,000.00","87,116,000,000.00","102,339,000,000.00","22,899,000,000.00","57,097,000,000.00","98,961,000,000.00","126,822,000,000.00","37,765,000,000.00","62,199,000,000.00","88,931,000,000.00","107,974,000,000.00","31,076,000,000.00","85,980,000,000.00","118,296,000,000.00","135,429,000,000.00","38,851,000,000.00","72,977,000,000.00","104,156,000,000.00","212,739,000,000.00","54,494,000,000.00","137,128,000,000.00","242,686,000,000.00","306,398,000,000.00","84,592,000,000.00","223,833,000,000.00","406,605,000,000.00","631,214,000,000.00","361,710,000,000.00","675,486,000,000.00","1,013,948,000,000.00","1,427,497,000,000.00","350,092,000,000.00","1,338,183,000,000.00","2,173,069,000,000.00","2,373,739,000,000.00","305,881,000,000.00"
客户存款和同业存放款项净增加额,,"75,170,335,000.00","144,368,421,000.00","111,314,211,000.00","97,496,679,000.00","119,988,891,000.00","130,576,275,000.00","155,514,000,000.00","129,259,000,000.00","325,812,000,000.00","366,344,000,000.00","360,379,000,000.00","42,126,000,000.00","176,550,000,000.00","290,522,000,000.00","340,827,000,000.00","154,763,000,000.00","222,178,000,000.00","205,409,000,000.00","299,506,000,000.00","137,274,000,000.00","280,412,000,000.00",,,,,,,,,,,,,,,,"416,596,000,000.00","505,006,000,000.00",,,,,,"126,014,000,000.00"
取得投资收益收到的现金,"1,202,000.00",,"60,176,000.00",,,"26,606,000.00","26,726,000.00","3,846,000,000.00","1,267,000,000.00","7,616,000,000.00","8,766,000,000.00","9,886,000,000.00","1,592,000,000.00","2,944,000,000.00","3,722,000,000.00","5,804,000,000.00","944,000,000.00","2,881,000,000.00","4,671,000,000.00","5,911,000,000.00","1,211,000,000.00","3,878,000,000.00","3,979,000,000.00","6,306,000,000.00","1,217,000,000.00","2,924,000,000.00","6,480,000,000.00","10,671,000,000.00","2,922,000,000.00","6,129,000,000.00","10,823,000,000.00","17,334,000,000.00","8,324,000,000.00","15,019,000,000.00","22,167,000,000.00","30,528,000,000.00","8,965,000,000.00","18,240,000,000.00","29,296,000,000.00","40,166,000,000.00","14,664,000,000.00","38,890,000,000.00","63,560,000,000.00","79,941,000,000.00","10,516,000,000.00"
向中央银行借款净增加额,,,,,,,,,,,,,,,,,,,,,,,,,,"80,086,000,000.00",,"74,000,000.00",,"90,000,000.00","225,000,000.00","50,340,000,000.00","55,934,000,000.00",,,"11,732,000,000.00","57,444,000,000.00","152,926,000,000.00","157,962,000,000.00","252,961,000,000.00",,"9,030,000,000.00","12,231,000,000.00","19,735,000,000.00","11,945,000,000.00"
收到其他与投资活动有关的现金,,"668,000.00","2,074,000.00","19,220,000.00","608,000.00","1,323,000.00","2,624,000.00","8,000,000.00","80,000,000.00","2,000,000.00","2,000,000.00","53,000,000.00","104,000,000.00","3,000,000.00","22,000,000.00","106,000,000.00",,"48,000,000.00","78,000,000.00","843,000,000.00","2,000,000.00","1,000,000.00","15,000,000.00","751,000,000.00","9,000,000.00","67,000,000.00","68,000,000.00","690,000,000.00",,"34,000,000.00","44,000,000.00","126,000,000.00",,"6,000,000.00","7,000,000.00","295,000,000.00","1,098,000,000.00","1,169,000,000.00","1,455,000,000.00","3,852,000,000.00",,"1,195,000,000.00","1,394,000,000.00","3,757,000,000.00","451,000,000.00"
向其他金融机构拆入资金净增加额,,"12,257,218,000.00","30,398,255,000.00","35,022,437,000.00",,"13,350,665,000.00",,,,,,,"28,143,000,000.00",,,,,"24,938,000,000.00","35,283,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"120,012,000,000.00",,"77,065,000,000.00",
投资活动现金流入小计,"12,206,487,000.00","11,274,922,000.00","302,590,435,000.00","49,308,031,000.00","36,916,026,000.00","33,761,113,000.00","53,989,303,000.00","119,046,000,000.00","15,727,000,000.00","64,345,000,000.00","95,884,000,000.00","112,278,000,000.00","24,595,000,000.00","60,044,000,000.00","102,705,000,000.00","132,732,000,000.00","38,709,000,000.00","65,128,000,000.00","93,680,000,000.00","114,728,000,000.00","32,289,000,000.00","89,859,000,000.00","122,290,000,000.00","142,486,000,000.00","40,077,000,000.00","75,968,000,000.00","110,704,000,000.00","224,100,000,000.00","57,416,000,000.00","143,291,000,000.00","253,553,000,000.00","323,858,000,000.00","92,916,000,000.00","238,858,000,000.00","428,779,000,000.00","662,037,000,000.00","371,773,000,000.00","694,895,000,000.00","1,044,699,000,000.00","1,471,515,000,000.00","364,756,000,000.00","1,378,268,000,000.00","2,238,023,000,000.00","2,457,437,000,000.00","316,848,000,000.00"
收取利息、手续费及佣金的现金,"8,866,276,000.00","17,820,662,000.00","29,562,406,000.00","41,112,381,000.00","13,496,499,000.00","29,853,905,000.00","46,449,566,000.00","57,587,000,000.00","11,038,000,000.00","24,161,000,000.00","38,524,000,000.00","52,890,000,000.00","14,428,000,000.00","33,005,000,000.00","52,621,000,000.00","73,399,000,000.00","24,603,000,000.00","57,176,000,000.00","89,428,000,000.00","125,774,000,000.00","39,693,000,000.00","78,781,000,000.00","120,196,000,000.00","161,853,000,000.00","48,859,000,000.00","100,391,000,000.00","150,009,000,000.00","200,587,000,000.00","52,894,000,000.00","107,044,000,000.00","162,603,000,000.00","219,682,000,000.00","54,543,000,000.00","109,768,000,000.00","166,189,000,000.00","222,581,000,000.00","52,760,000,000.00","104,968,000,000.00","155,290,000,000.00","201,738,000,000.00",,"101,901,000,000.00","156,271,000,000.00","209,485,000,000.00","54,382,000,000.00"
投资支付的现金,"20,756,951,000.00","25,937,938,000.00","350,303,379,000.00","94,449,234,000.00","31,483,315,000.00","43,690,947,000.00","32,921,191,000.00","96,242,000,000.00","22,148,000,000.00","80,362,000,000.00","108,834,000,000.00","128,070,000,000.00","28,333,000,000.00","87,465,000,000.00","107,933,000,000.00","151,803,000,000.00","32,432,000,000.00","89,544,000,000.00","102,757,000,000.00","121,836,000,000.00","33,153,000,000.00","95,335,000,000.00","138,001,000,000.00","161,783,000,000.00","63,822,000,000.00","134,326,000,000.00","176,225,000,000.00","283,121,000,000.00","125,080,000,000.00","234,841,000,000.00","389,657,000,000.00","589,642,000,000.00","118,657,000,000.00","364,017,000,000.00","620,713,000,000.00","941,003,000,000.00","495,676,000,000.00","1,350,899,000,000.00","2,124,502,000,000.00","2,651,273,000,000.00","419,901,000,000.00","1,217,469,000,000.00","1,956,303,000,000.00","2,322,906,000,000.00","237,157,000,000.00"
处置交易性金融资产净增加额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
质押贷款净增加额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
拆入资金净增加额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
购建固定资产、无形资产和其他长期资产支付的现金,"227,562,000.00","483,970,000.00","618,687,000.00","1,360,031,000.00","157,156,000.00","809,661,000.00","1,218,205,000.00","1,686,000,000.00","584,000,000.00","1,260,000,000.00","1,991,000,000.00","4,827,000,000.00","554,000,000.00","1,937,000,000.00","2,948,000,000.00","4,153,000,000.00","4,642,000,000.00","3,920,000,000.00","6,146,000,000.00","6,761,000,000.00","531,000,000.00","2,060,000,000.00","4,390,000,000.00","9,298,000,000.00","1,519,000,000.00","2,071,000,000.00","5,038,000,000.00","14,700,000,000.00","5,320,000,000.00","5,410,000,000.00","5,988,000,000.00","18,649,000,000.00","2,063,000,000.00","4,066,000,000.00","5,323,000,000.00","7,490,000,000.00","1,234,000,000.00","3,048,000,000.00","4,650,000,000.00","10,681,000,000.00","2,699,000,000.00","3,800,000,000.00","8,092,000,000.00","10,244,000,000.00","1,317,000,000.00"
回购业务资金净增加额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,"2,600,000,000.00",,"2,554,584,000.00",,,"180,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,"13,000,000.00","13,000,000.00","13,000,000.00","14,000,000.00","14,000,000.00",,,,,
销售商品、提供劳务收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
