科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"50,772,602.25","83,679,669.13","54,585,919.77","82,522,858.15","125,658,221.75","38,345,491.60","80,022,531.00","125,007,384.48","186,294,058.70","54,108,054.01","113,024,221.92","175,212,650.95","283,502,960.60","80,729,054.81","180,220,595.51","277,085,536.08","399,667,655.35","109,028,812.94","204,246,507.29","295,690,120.95","427,048,661.65","109,160,160.56","205,648,688.61","307,775,670.87","436,243,663.14","127,429,186.08","248,495,080.11","363,246,433.61","522,729,966.67","122,890,858.80","279,583,692.59","409,832,250.43","562,633,225.28","192,581,262.03","308,145,724.33","528,866,846.77","682,014,023.93","157,384,365.58"
取得借款收到的现金,"108,000,000.00","57,800,000.00",,,,,,"20,000,000.00","20,000,000.00",,,,,,,,,"35,000,000.00",,,,,,,,,,,"100,000,000.00",,"170,000,000.00","324,840,756.00","578,377,380.00","75,892,300.00","614,687,388.03","620,688,039.99","247,500,960.00","7,086,499.49"
支付的各项税费,"56,555,097.54","101,950,252.22","55,356,849.46","72,950,361.88","121,194,587.25","28,685,419.70","86,897,699.81","113,139,459.09","191,136,028.70","68,856,535.28","163,921,376.25","200,750,356.81","266,127,976.22","30,574,953.97","86,790,565.70","136,285,325.09","279,759,801.15","50,970,863.96","154,261,321.08","163,508,464.57","284,769,788.56","44,117,635.12","151,360,294.90","236,936,018.79","348,516,790.96","56,994,774.66","169,389,962.11","228,510,490.01","339,971,704.19","88,108,039.06","196,014,438.43","289,162,739.44","327,932,552.09","99,563,765.16","209,963,592.43","278,845,607.36","290,836,363.91","191,246,024.35"
收到其他与筹资活动有关的现金,"451,971.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87,100,000.00","87,100,000.00","91,600,000.00","5,818,654.65"
支付其他与经营活动有关的现金,"82,751,132.70","107,063,531.11","51,656,900.15","93,604,614.08","124,447,740.74","35,547,513.68","64,788,133.13","103,501,913.72","221,271,208.60","46,544,245.40","98,593,115.52","161,831,527.67","296,099,368.13","82,963,405.67","160,300,326.22","242,432,179.91","319,799,928.12","73,546,397.31","148,507,385.23","232,055,688.18","291,755,366.00","73,905,541.73","144,555,353.72","241,727,495.61","333,641,123.53","117,690,135.44","245,608,549.75","422,474,438.42","393,887,746.22","204,743,892.92","271,394,385.70","394,856,602.85","525,065,827.88","195,903,192.48","326,441,874.16","411,552,788.96","750,836,819.40","227,424,740.84"
筹资活动现金流入小计,"128,892,892.09","57,800,000.00",,"917,083,360.00","917,083,360.00",,,"20,000,000.00","20,000,000.00",,,,,,,,,"35,000,000.00",,,,,,,,,"5,150,000.00","6,114,227.00","105,686,000.00",,"171,502,222.90","348,342,978.90","601,979,602.90","75,892,300.00","721,907,708.03","727,908,359.99","359,219,906.59","468,549,216.09"
经营活动现金流出小计,"705,782,423.29","945,519,760.70","453,775,829.70","747,018,649.47","1,197,242,428.47","395,320,823.61","829,017,933.02","1,357,333,447.79","1,974,468,193.97","629,074,467.53","1,193,414,022.11","1,768,144,702.57","2,507,240,885.75","693,297,802.68","1,399,726,524.91","2,138,496,863.53","2,950,853,046.25","677,105,158.87","1,395,772,311.00","1,973,859,269.15","2,618,144,110.14","654,467,841.35","1,249,354,659.75","1,944,559,579.64","2,838,550,286.72","694,559,285.89","1,351,973,988.48","2,117,902,563.25","2,997,942,705.42","795,629,696.35","1,548,818,396.09","2,358,260,381.39","3,219,495,343.46","1,176,691,955.93","2,336,576,752.76","3,542,336,663.53","5,333,508,807.94","1,413,162,952.61"
偿还债务支付的现金,"131,000,000.00","62,800,000.00",,,,,,"20,000,000.00","20,000,000.00",,,,,,,,,"35,000,000.00",,,,,,,,,,,,,,"100,000,000.00","190,000,000.00","64,471,629.52","631,851,586.58","632,765,109.17","400,000,000.00",
经营活动产生的现金流量净额,"44,102,238.76","108,319,136.57","23,159,448.66","89,952,114.12","134,205,495.30","61,533,081.91","-34,746,417.62","679,972.50","132,187,072.02","124,686,672.64","52,398,903.63","209,983,030.33","306,295,910.08","42,416,729.97","-157,738,332.30","20,417,199.34","246,398,895.37","37,386,371.76","-63,675,890.59","176,625,941.65","413,669,738.88","165,971,258.36","84,241,772.31","321,017,919.66","508,017,310.10","142,675,186.96","70,588,324.09","190,646,009.99","339,503,977.40","80,416,090.65","52,297,990.91","222,610,853.26","505,346,104.89","91,197,203.87","-108,047,538.38","22,057,931.40","398,329,906.71","-21,880,228.30"
分配股利、利润或偿还利息支付的现金,"1,463,210.40","43,302,049.93","21,052,620.00","21,052,620.00","21,052,620.00",,"98,254,170.00","98,308,305.00","98,308,305.00",,"199,315,602.00","199,315,602.00","199,315,602.00",,"140,363,100.00","140,363,100.00","140,363,100.00","92,555.56","98,254,170.00","98,254,170.00","98,254,170.00",,"98,254,170.00","98,254,170.00","98,254,170.00",,"280,726,200.00","280,726,200.00","282,184,537.03","1,441,059.00","143,583,732.98","147,006,384.78","149,279,531.95","3,215,992.28","147,522,885.53","158,373,111.05","167,667,543.32","2,487,713.88"
收回投资收到的现金,,"5,000,000.00",,,,,,,,,,,,,,,"300,000,000.00","150,000,000.00","300,000,000.00","400,000,000.00","801,610,277.75","40,000,000.00","479,000,000.00","644,540,000.00","867,540,000.00","103,000,000.00","410,950,000.00","698,850,000.00","1,007,062,463.98","337,267,920.00","974,667,920.00","1,074,457,920.00","1,839,535,840.00","141,400,000.00","874,575,000.00","1,215,475,000.00","160,000,000.00","519,453,736.31"
支付其他与筹资活动有关的现金,"24,575,000.00","460,000.00",,"3,300,079.50","8,851,936.83",,,,"1,658,996.81",,,,,,,,,,,,,,,,,,,,,,,"87,100,000.00","87,100,000.00",,,,,"465,732.84"
取得投资收益收到的现金,,"13,376.70",,,,,,,,,,,,,,,"929,555.19","1,078,666.66","2,848,888.85","4,203,934.51","5,457,633.14","361,640.00","8,222,955.08","12,541,798.70","17,154,949.39","905,742.51","6,847,066.76","19,591,213.08","58,040,123.56","11,716,750.23","14,837,689.36","20,610,189.93","29,280,546.92","775,003.99","38,921,356.93","39,173,632.07","24,089,602.61","10,463,811.96"
筹资活动现金流出小计,"157,038,210.40","106,562,049.93","21,052,620.00","24,352,699.50","29,904,556.83",,"98,254,170.00","118,308,305.00","119,967,301.81",,"199,315,602.00","199,315,602.00","199,315,602.00",,"140,363,100.00","140,363,100.00","140,363,100.00","35,092,555.56","98,254,170.00","98,254,170.00","98,254,170.00",,"98,254,170.00","98,254,170.00","98,254,170.00",,"280,726,200.00","280,726,200.00","282,184,537.03","1,441,059.00","143,583,732.98","334,106,384.78","426,379,531.95","67,687,621.80","779,374,472.11","791,138,220.22","567,667,543.32","2,953,446.72"
处置固定资产、无形资产和其他长期资产收回的现金净额,"67,600.00","177,708.28","69,681.50","69,681.50","75,561.50","5,000.00","5,000.00","130,179.67","399,690.97",,"325,258.98","482,261.34","853,849.70",,,,"1,292,966.78",,,,"182,405.10",,"470,402.80","292,580.00","767,115.55","201,441.39","1,140,990.74","1,341,303.94","322,189.39","64,015.67","134,596.90","156,931.23","1,855,089.14","-4,906.40","16,056.83","16,430.90","4,970,142.35",
筹资活动产生的现金流量净额,"-28,145,318.31","-48,762,049.93","-21,052,620.00","892,730,660.50","887,178,803.17",,"-98,254,170.00","-98,308,305.00","-99,967,301.81",,"-199,315,602.00","-199,315,602.00","-199,315,602.00",,"-140,363,100.00","-140,363,100.00","-140,363,100.00","-92,555.56","-98,254,170.00","-98,254,170.00","-98,254,170.00",,"-98,254,170.00","-98,254,170.00","-98,254,170.00",,"-275,576,200.00","-274,611,973.00","-176,498,537.03","-1,441,059.00","27,918,489.92","14,236,594.12","175,600,070.95","8,204,678.20","-57,466,764.08","-63,229,860.23","-208,447,636.73","465,595,769.37"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-109,372.60","-109,372.60","24,066,027.06",
四、汇率变动对现金的影响,"206,756.02","-151,209.82",-772.37,"12,842.55",-870.64,"-23,111.08","-58,551.09","-93,529.52","-353,565.75","-43,815.17","-127,816.09","-210,437.56","-708,442.38","12,581.94","101,271.58","153,829.24","75,668.74","-89,497.67","-284,306.83","-367,341.23","-553,163.08","158,276.16","189,465.40","189,804.52","-293,154.30","150,598.34","11,277.50","1,109,795.20","2,453,146.98","-569,246.01","1,079,957.84","1,262,886.28","9,674,256.42","1,229,175.94","-8,496,150.92","-9,759,887.69","-10,194,831.91","-1,963,769.65"
收到其他与投资活动有关的现金,"164,177.66","327,307.22","332,757.83","1,007,556.28","1,569,307.04","2,156,345.43","3,767,451.67","13,370,038.79","19,776,413.39","5,736,684.42","7,726,340.17","18,192,528.21","26,564,136.87","4,640,980.83","13,183,197.06","17,031,128.18","21,648,438.04","41,366,684.85","12,232,482.35","17,242,614.03","21,250,799.57","8,215,733.43","13,568,433.45","18,841,361.90","22,965,161.15","4,473,532.66","7,815,296.05","11,161,964.45","16,376,067.49","2,690,893.20","5,556,768.06","9,075,814.58","11,108,095.51","3,025,013.07","5,128,441.34","8,314,394.01","10,783,199.21","1,059,201.21"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"231,777.66","5,518,392.20","402,439.33","1,077,237.78","1,644,868.54","2,161,345.43","3,772,451.67","13,500,218.46","20,176,104.36","5,736,684.42","8,051,599.15","18,674,789.55","27,417,986.57","4,640,980.83","13,183,197.06","17,031,128.18","323,870,960.01","192,445,351.51","315,081,371.20","421,446,548.54","828,501,115.56","48,577,373.43","501,261,791.33","676,215,740.60","908,427,226.09","108,580,716.56","426,753,353.55","730,944,481.47","1,081,800,844.42","351,739,579.10","995,196,974.32","1,104,300,855.74","1,881,779,571.57","145,195,110.66","918,531,482.50","1,262,870,084.38","223,908,971.23","530,976,749.48"
五、现金及现金等价物净增加额,"-8,265,366.20","31,667,773.89","-1,361,037.78","979,477,358.04","987,911,135.44","61,410,693.34","-134,933,265.40","-105,114,172.81","-8,532,197.38","94,682,449.85","-194,997,197.23","-74,829,590.06","-54,889,073.88","11,721,514.17","-334,473,988.60","-199,129,280.19","-46,259,017.33","-114,950,577.15","-287,317,922.87","-53,120,023.16","-23,767,179.09","-47,418,644.45","-96,733,984.28","-303,159,651.54","-285,072,028.70","22,930,040.67","-27,209,854.67","89,723,502.90","-57,601,884.19","102,965,103.53","-23,583,140.61","-148,076,494.28","481,842,227.31","-481,871,362.08","-469,090,332.64","-718,937,409.26","-640,921,649.31","490,110,708.77"
购建固定资产、无形资产和其他长期资产支付的现金,"19,660,820.33","32,359,339.13","3,541,198.67","3,967,162.18","26,471,414.29","2,260,622.92","5,646,578.36","20,892,529.25","51,934,506.20","35,697,092.04","56,004,281.92","103,961,370.38","188,578,926.15","35,348,778.57","49,657,024.94","96,368,336.95","176,241,441.45","9,600,247.19","40,184,926.65","102,571,002.12","174,980,422.70","12,460,552.40","20,172,843.32","37,578,946.32","47,393,806.95","13,845,204.00","26,300,609.81","32,123,532.36","61,224,048.01","12,840,007.22","43,674,678.60","52,056,893.68","63,446,137.46","12,171,223.18","21,317,356.91","39,181,672.27","28,835,553.52","17,777,812.13"
期初现金及现金等价物余额,"52,609,626.46","44,344,260.26","76,012,034.15","78,505,801.08","77,813,038.39","1,065,724,173.83","1,065,724,173.83","1,065,724,173.83","1,065,724,173.83","1,057,191,976.45","1,057,191,976.45","1,057,191,976.45","1,057,191,976.45","1,002,302,902.57","1,002,302,902.57","1,002,302,902.57","1,002,302,902.57","956,043,885.24","956,043,885.25","956,043,885.24","956,043,885.24","932,276,706.15","932,276,706.15","932,276,706.15","932,276,706.15","646,963,716.20","647,204,677.45","647,204,677.45","647,204,677.45","589,602,793.26","589,602,793.26","589,602,793.26","589,602,793.26","1,071,445,020.57","1,071,445,020.57","1,071,445,020.57","1,071,445,020.57","430,523,371.26"
投资支付的现金,"5,000,000.00","897,156.00","328,334.73","328,334.73","328,334.73",,,,"8,640,000.00",,,,,,,,"300,000,000.00","300,000,000.00","400,000,000.00","450,000,000.00","992,150,277.75","249,665,000.00","564,000,000.00","1,164,750,000.00","1,423,250,000.00","214,631,257.19","222,686,000.00","526,241,278.40","1,177,383,586.33","314,340,253.99","1,056,401,875.00","1,438,430,790.00","2,027,111,639.06","198,515,200.00","716,700,000.00","1,416,100,000.00","541,873,470.30","464,840,000.00"
期末现金及现金等价物余额,"44,344,260.26","76,012,034.15","74,650,996.37","1,057,983,159.12","1,065,724,173.83","1,127,134,867.17","930,790,908.43","960,610,001.02","1,057,191,976.45","1,151,874,426.30","862,194,779.22","982,362,386.39","1,002,302,902.57","1,014,024,416.74","667,828,913.97","803,173,622.38","956,043,885.24","841,093,308.09","668,725,962.38","902,923,862.08","932,276,706.15","884,858,061.70","835,542,721.87","629,117,054.61","647,204,677.45","669,893,756.87","619,994,822.78","736,928,180.35","589,602,793.26","692,567,896.79","566,019,652.65","441,526,298.98","1,071,445,020.57","589,573,658.49","602,354,687.93","352,507,611.31","430,523,371.26","920,634,080.03"
