科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"978,394.82","9,647,908.17","9,817,133.06","41,786,536.51","34,620,662.32","29,611,989.28","44,020,810.85","49,249,493.31","35,020,570.40","59,190,919.63","61,786,069.17","54,423,160.83","82,317,196.16","57,783,035.27","22,040,272.23","248,788,031.44","197,001,603.60","260,135,136.39","207,829,168.40","286,898,269.75","182,671,744.33","181,871,224.57","270,863,668.95","217,290,434.01","258,531,461.27","238,183,514.98","355,487,239.52","204,906,291.66","184,602,874.01","250,923,905.41","269,840,440.10","152,338,323.17","76,504,751.81","70,756,673.85","60,034,043.82","260,893,883.85","112,068,060.83","101,231,500.62","131,653,216.61","341,337,162.26","323,001,599.56","278,867,290.32","227,322,268.50","125,190,162.17","93,619,319.12","64,495,756.40","45,612,775.67","100,379,375.83","74,758,012.05"
短期借款,"67,998,937.00","67,926,966.00","62,660,000.00","19,420,000.00","19,180,000.00","7,700,000.00","7,570,200.00","7,443,800.00","7,376,800.00","3,700,000.00","3,700,000.00",,,,,"605,520,000.00","594,120,000.00","448,897,172.52","507,397,172.52","653,220,000.00","644,620,000.00","714,620,000.00","754,620,000.00","746,620,000.00","791,320,000.00","864,620,000.00","1,045,820,000.00","749,200,000.00","693,000,000.00","810,000,000.00","777,000,000.00","737,000,000.00","547,100,000.00","442,000,000.00","168,000,000.00","168,000,000.00","130,363,125.00","130,163,125.00","37,363,125.00","57,363,125.00","55,000,000.00","25,000,000.00","5,000,000.00",,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,"91,609,410.00","114,136,271.11","63,875,546.75","70,553,645.48","114,685,000.00","144,320,011.85","196,919,965.70","149,924,092.10","31,856,700.00","96,311,690.51","102,433,520.40","79,160,935.24","104,078,816.50","138,609,103.60","80,348,914.43","29,948,642.20","63,966,437.40","43,018,800.00","64,568,634.40","29,970,982.00","14,297,376.00","45,380,767.00","45,652,350.00","1,473,265.20","2,270,117.37","12,570,117.37","10,307,913.51","4,789,812.33","2,530,000.00","7,330,000.00","360,910.70","4,433,718.04","6,050,318.04","5,622,577.91"
应付票据,,,,,,,,,,,,,,,,"64,800,873.00",,"13,650,000.00","31,300,000.00","67,600,000.00","28,800,000.00","183,266,026.85","255,778,365.75","128,184,000.00","56,700,000.00","209,045,847.75","150,936,605.33","28,600,000.00","156,300,000.00","89,400,416.14","102,100,000.00","75,850,000.00","83,300,000.00","27,160,400.00","66,000,000.00","101,200,000.00","50,200,000.00","19,000,000.00",,,"11,500,000.00","11,500,000.00","13,726,585.60","13,726,585.60","13,726,585.60","13,726,585.60",,,
应收账款,"1,111,254.90","882,508.39","1,278,658.21","677,879.80","1,159,279.03","577,697.01","687,203.88","668,913.45","987,131.48","1,010,497.22","1,079,133.80","656,331.37","597,327.09","1,682,711.00","1,718,386.04","50,052,523.64","39,004,612.24","45,249,283.65","41,542,443.75","69,448,469.65","60,294,098.84","68,991,752.24","22,292,569.30","77,669,077.02","87,178,874.25","43,004,627.12","79,442,027.29","99,625,492.81","106,849,632.63","91,701,501.64","139,002,170.05","94,995,888.60","89,865,702.91","86,728,386.51","93,087,928.97","141,980,903.73","141,560,326.74","94,717,161.81","80,402,561.38","119,356,784.67","120,083,948.29","123,946,775.26","148,754,032.87","105,076,309.17","152,163,257.33","174,621,255.92","191,608,828.52","231,322,015.96","239,070,747.69"
应付账款,"3,755,700.89","3,212,423.42","3,473,833.32","3,135,215.63","3,514,138.19","3,441,516.06","3,732,812.55","7,881,376.67","10,263,915.93","11,580,169.69","14,616,019.89","17,219,777.91","14,461,105.48","20,780,458.53","20,231,680.87","129,352,184.25","117,602,304.04","123,871,648.34","136,091,510.68","163,229,131.13","156,965,866.85","154,151,156.03","155,437,441.22","211,577,995.32","170,930,303.66","179,880,441.87","131,403,503.67","255,644,597.20","173,008,474.77","215,540,433.62","185,268,611.51","274,458,239.10","497,171,680.33","254,727,416.75","325,092,776.52","420,057,615.44","421,582,430.96","372,110,210.44","38,254,470.71","14,711,340.46","50,819,436.53","47,342,215.65","25,937,899.85","31,222,306.86","20,821,707.49","28,670,825.48",,"73,022,052.06",
预付款项,"5,744.74","140,117.17","71,924.54","8,696,833.70","9,666,142.71","12,464,228.26","24,670,982.38","34,845,353.69","38,426,401.13","48,044,089.76","61,170,572.95","17,802,573.37","26,921,412.62","19,854,557.40","23,110,069.49","194,303,869.08","202,220,652.33","222,122,254.64","203,191,491.77","137,793,590.71","148,656,637.89","153,142,856.15","187,710,729.20","190,854,281.09","189,837,468.08","218,513,510.80","277,810,872.68","117,440,205.79","88,879,259.19","88,178,747.53","137,846,168.15","96,450,681.68","114,499,713.42","87,825,504.33","95,420,450.72","65,634,209.36","63,734,488.26","137,237,555.83","107,357,759.12","18,718,976.56","17,063,590.61","29,232,686.58","30,612,723.28","15,060,911.51","36,645,273.54","29,631,018.58","28,914,517.26","11,546,033.07","32,765,840.14"
预收款项,"3,301,517.45","3,905,250.24","3,717,539.40","4,194,284.87","4,204,649.46","5,165,771.40","4,287,276.99","3,779,258.20","2,944,040.38","5,707,442.99","2,955,474.64","5,960,310.09","3,150,762.15","9,171,759.54","11,843,544.91","58,261,604.22","138,473,592.51","149,558,891.19","203,069,429.65","100,443,733.00","118,558,453.32","71,296,434.62","76,649,854.04","84,797,812.82","103,467,362.76","46,213,817.70","76,826,298.46","108,241,083.69","137,687,798.51","74,011,956.79","118,841,175.53","62,912,476.64","127,932,972.71","64,718,998.07","56,305,200.99","31,350,544.10","46,712,097.13","123,892,244.22","145,504,059.54","80,842,479.01","56,233,238.09","79,673,198.08","79,264,100.83","52,121,743.41","69,027,684.64","68,474,423.43","69,040,166.72","54,471,598.93","53,703,477.92"
