科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"10,132,507,000.00","11,900,420,000.00","12,676,912,000.00","18,389,399,000.00","14,905,109,000.00","16,675,521,000.00","16,720,225,000.00","18,485,631,000.00","19,784,435,000.00","23,377,176,000.00","24,296,553,000.00","26,042,147,000.00","21,995,143,000.00","24,090,038,000.00","24,934,523,000.00","27,580,801,000.00","25,335,878,000.00","27,640,621,000.00","29,978,796,000.00","33,356,531,000.00","30,968,057,000.00","33,549,788,000.00","37,636,556,000.00","37,512,486,000.00","30,980,916,000.00","34,802,038,000.00","32,437,604,000.00","35,195,042,000.00","34,536,768,000.00","34,823,466,000.00","36,551,455,000.00","38,258,406,000.00","40,180,001,000.00","43,143,039,000.00","48,028,656,000.00","54,294,632,000.00","45,626,287,000.00","55,466,367,000.00","53,642,375,000.00","53,255,243,000.00","55,039,159,000.00","64,367,058,000.00"
应付职工薪酬,"5,812,891,000.00","5,688,838,000.00","6,577,483,000.00","5,640,332,000.00","6,640,869,000.00","5,297,044,000.00","7,037,075,000.00","6,089,303,000.00","7,427,136,000.00","7,100,471,000.00","7,621,516,000.00","7,538,993,000.00","7,831,029,000.00","6,032,180,000.00","8,883,678,000.00","6,533,555,000.00","9,586,517,000.00","5,815,196,000.00","10,170,913,000.00","8,714,162,000.00","9,990,592,000.00","8,700,797,000.00","9,270,506,000.00","8,408,473,000.00","6,242,209,000.00","6,301,596,000.00","6,699,828,000.00","6,484,623,000.00","7,407,380,000.00","6,602,706,000.00","7,270,899,000.00","7,637,671,000.00","8,596,268,000.00","7,317,910,000.00","8,024,532,000.00","7,776,733,000.00","9,069,339,000.00","7,680,320,000.00","7,922,617,000.00","8,326,986,000.00","10,159,506,000.00","8,182,024,000.00"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"2,747,023,000.00","2,017,725,000.00","2,099,785,000.00","2,215,321,000.00","2,662,599,000.00","2,526,846,000.00","2,734,301,000.00","2,974,665,000.00","3,694,723,000.00","3,503,271,000.00","3,898,137,000.00","4,416,557,000.00","5,668,153,000.00","5,081,445,000.00","5,025,279,000.00","5,045,009,000.00","6,813,394,000.00","6,079,978,000.00","5,698,196,000.00","5,792,493,000.00","7,805,229,000.00","6,642,009,000.00","6,486,223,000.00","6,881,037,000.00","8,422,348,000.00","7,346,570,000.00","6,889,622,000.00","7,374,676,000.00","9,570,263,000.00","7,582,906,000.00","7,871,135,000.00","7,565,375,000.00","9,499,737,000.00","6,710,242,000.00","2,802,018,000.00","2,564,245,000.00","5,577,780,000.00","4,410,029,000.00","3,456,047,000.00","3,781,820,000.00","5,964,383,000.00","3,743,037,000.00"
应收利息,"17,166,000.00","16,162,000.00","30,968,000.00","76,624,000.00","155,493,000.00","122,157,000.00","35,412,000.00","32,649,000.00","52,862,000.00","54,329,000.00","8,074,000.00","17,711,000.00","200,000.00","2,420,000.00","2,463,000.00","47,000.00","60,370,000.00","76,398,000.00","80,081,000.00","78,208,000.00","81,250,000.00","96,493,000.00","137,186,000.00","151,776,000.00","213,195,000.00","302,159,000.00","238,207,000.00","293,840,000.00","306,839,000.00","366,532,000.00","384,640,000.00","361,989,000.00","274,586,000.00","258,806,000.00","349,597,000.00","182,990,000.00","239,390,000.00","178,596,000.00","184,761,000.00","175,318,000.00","202,550,000.00","270,786,000.00"
应付利息,"53,141,000.00","55,960,000.00","61,088,000.00","64,126,000.00","67,560,000.00","69,792,000.00","68,447,000.00","50,107,000.00","133,123,000.00","117,994,000.00","293,245,000.00","53,138,000.00","187,058,000.00","318,097,000.00","446,547,000.00","113,295,000.00","314,013,000.00","772,146,000.00","852,770,000.00","884,302,000.00","236,603,000.00","1,027,673,000.00","687,185,000.00","747,753,000.00","644,557,000.00","1,089,084,000.00","846,749,000.00","1,106,410,000.00","818,122,000.00","1,205,056,000.00","1,008,823,000.00","1,207,426,000.00","1,008,370,000.00","1,353,638,000.00","1,150,404,000.00","1,311,581,000.00","1,140,984,000.00","1,288,605,000.00","1,018,816,000.00","1,191,599,000.00","1,082,309,000.00","1,219,952,000.00"
应收股利,"839,000.00","839,000.00","839,000.00","839,000.00","907,000.00","817,000.00","817,000.00","817,000.00","647,000.00","846,000.00","29,000.00","29,000.00",,"48,914,000.00","46,844,000.00","46,844,000.00","46,844,000.00","62,818,000.00","49,261,000.00","18,745,000.00","12,507,000.00","12,507,000.00","5,290,000.00","2,567,000.00","5,951,000.00","5,951,000.00","10,808,000.00","16,075,000.00","23,205,000.00","23,205,000.00","23,205,000.00","23,205,000.00","117,901,000.00","117,418,000.00","118,116,000.00","118,116,000.00","55,436,000.00","55,405,000.00","20,452,000.00","21,552,000.00","37,256,000.00","37,243,000.00"
应付股利,"1,036,586,000.00","23,199,000.00","10,800,000.00","27,778,000.00","12,619,000.00","16,089,000.00","1,246,299,000.00","13,665,000.00","20,759,000.00","17,032,000.00","1,983,541,000.00","2,676,000.00","691,594,000.00","63,405,000.00","678,720,000.00","70,213,000.00","57,489,000.00","114,988,000.00","1,343,902,000.00","113,898,000.00","108,388,000.00","121,610,000.00","1,474,949,000.00","105,299,000.00","105,692,000.00","111,130,000.00","1,758,533,000.00","131,496,000.00","131,967,000.00","188,358,000.00","473,139,000.00","162,237,000.00","460,648,000.00","234,117,000.00","2,222,151,000.00","173,468,000.00","612,510,000.00","166,505,000.00","2,414,743,000.00","162,784,000.00","158,560,000.00","186,695,000.00"
存货,"11,889,329,000.00","15,240,715,000.00","19,158,751,000.00","23,045,988,000.00","22,149,687,000.00","28,989,831,000.00","31,716,902,000.00","33,456,632,000.00","33,476,461,000.00","38,520,542,000.00","45,244,081,000.00","54,187,901,000.00","59,598,496,000.00","128,537,252,000.00","74,982,179,000.00","78,065,520,000.00","76,005,525,000.00","78,651,475,000.00","81,224,191,000.00","85,007,552,000.00","171,336,940,000.00","175,585,250,000.00","187,948,924,000.00","197,583,594,000.00","201,636,822,000.00","203,584,928,000.00","218,993,284,000.00","227,477,507,000.00","225,958,116,000.00","233,770,969,000.00","240,648,536,000.00","254,366,592,000.00","245,591,139,000.00","254,901,844,000.00","271,432,984,000.00","278,250,743,000.00","265,780,672,000.00","283,331,098,000.00","295,215,696,000.00","302,432,713,000.00","266,604,158,000.00","288,307,823,000.00"
其他应付款,"12,981,694,000.00","11,893,458,000.00","15,011,417,000.00","18,722,238,000.00","18,703,956,000.00","19,285,705,000.00","20,237,408,000.00","23,948,665,000.00","24,376,172,000.00","26,690,756,000.00","25,283,261,000.00","27,129,838,000.00","29,525,733,000.00","30,554,994,000.00","31,006,749,000.00","35,282,999,000.00","32,532,577,000.00","35,064,803,000.00","34,715,843,000.00","38,083,495,000.00","34,855,004,000.00","35,823,431,000.00","39,196,608,000.00","37,396,115,000.00","39,836,680,000.00","40,538,546,000.00","41,143,014,000.00","40,016,559,000.00","39,959,641,000.00","40,372,963,000.00","41,093,986,000.00","42,557,040,000.00","45,434,154,000.00","43,638,230,000.00","44,871,797,000.00","49,490,683,000.00","48,871,784,000.00","51,735,134,000.00","49,084,562,000.00","49,442,560,000.00","48,556,677,000.00","51,436,458,000.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,"10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,"10,492,443,000.00","11,773,234,000.00","10,546,813,000.00","10,996,026,000.00","13,703,222,000.00","12,005,412,000.00","13,427,892,000.00","10,489,958,000.00","13,165,710,000.00","11,595,388,000.00","20,407,440,000.00","20,027,590,000.00","16,923,870,000.00","17,016,836,000.00","12,657,740,000.00","9,003,058,000.00","13,258,072,000.00","12,618,857,000.00","11,916,150,000.00","10,214,481,000.00","10,567,326,000.00","9,401,490,000.00","9,618,385,000.00","8,717,860,000.00","9,216,228,000.00","9,547,733,000.00","8,591,799,000.00","9,365,840,000.00"
一年内到期的非流动负债,"1,206,337,000.00","854,025,000.00","1,651,808,000.00","971,630,000.00","2,815,723,000.00","2,560,979,000.00","3,086,403,000.00","2,115,727,000.00","1,642,690,000.00","1,712,403,000.00","1,788,140,000.00","913,324,000.00","1,185,029,000.00","906,316,000.00","1,479,321,000.00","2,189,996,000.00","13,961,260,000.00","12,838,967,000.00","21,384,256,000.00","13,339,870,000.00","10,432,264,000.00","9,676,794,000.00","6,045,273,000.00","11,039,051,000.00","12,623,491,000.00","13,482,124,000.00","15,426,540,000.00","19,733,379,000.00","28,521,425,000.00","26,207,918,000.00","32,926,171,000.00","43,908,121,000.00","32,434,170,000.00","35,580,327,000.00","23,676,118,000.00","16,706,021,000.00","12,571,980,000.00","13,117,311,000.00","13,988,971,000.00","19,871,637,000.00","30,201,473,000.00","31,154,373,000.00"
其他流动资产,"35,953,314,000.00","35,320,985,000.00",,"25,000,000.00",,,,,"52,021,064,000.00","50,262,793,000.00","57,794,822,000.00","57,484,752,000.00","60,384,704,000.00",,"65,162,034,000.00","77,337,599,000.00","74,215,060,000.00","78,236,977,000.00","82,536,083,000.00","77,701,021,000.00","498,140,000.00","483,598,000.00","1,042,631,000.00","526,788,000.00","589,700,000.00","383,473,000.00","570,810,000.00","391,798,000.00","465,034,000.00","330,772,000.00","1,650,654,000.00","1,669,295,000.00","1,299,524,000.00","1,085,296,000.00","2,231,476,000.00","2,539,010,000.00","3,220,972,000.00","3,694,845,000.00","4,675,903,000.00","6,968,554,000.00","8,414,479,000.00","11,023,159,000.00"
其他流动负债,"17,417,453,000.00","18,010,174,000.00","22,737,000.00","23,286,000.00","21,036,000.00","47,689,000.00","18,689,000.00",,"20,336,706,000.00","23,648,660,000.00","22,036,161,000.00","25,848,657,000.00","17,486,057,000.00",,"16,984,071,000.00","17,671,220,000.00","21,596,555,000.00","21,062,947,000.00","22,880,448,000.00","35,549,628,000.00","23,713,634,000.00","22,102,480,000.00","21,812,451,000.00","12,132,475,000.00","9,127,457,000.00","12,486,763,000.00","4,968,961,000.00","5,311,844,000.00","6,549,950,000.00","2,892,095,000.00","9,822,902,000.00","4,609,912,000.00","8,838,479,000.00","122,797,000.00","447,849,000.00","652,207,000.00","2,936,689,000.00","3,037,816,000.00","2,305,596,000.00","3,012,665,000.00","8,053,925,000.00","7,866,327,000.00"
流动资产合计,"129,264,489,000.00","164,643,036,000.00","175,536,471,000.00","189,540,973,000.00","185,073,779,000.00","194,015,306,000.00","207,416,963,000.00","223,843,644,000.00","238,908,796,000.00","248,873,825,000.00","265,610,400,000.00","279,043,235,000.00","291,924,783,000.00","306,533,383,000.00","333,632,938,000.00","347,914,435,000.00","360,324,148,000.00","363,229,133,000.00","381,074,099,000.00","394,080,990,000.00","416,286,859,000.00","422,845,659,000.00","445,343,450,000.00","455,931,439,000.00","471,061,400,000.00","474,591,543,000.00","490,454,142,000.00","506,925,405,000.00","518,077,717,000.00","508,386,414,000.00","536,237,511,000.00","563,495,654,000.00","575,248,232,000.00","573,486,783,000.00","605,411,103,000.00","622,419,492,000.00","611,300,312,000.00","617,216,654,000.00","641,102,594,000.00","657,415,723,000.00","652,898,119,000.00","652,241,843,000.00"
流动负债合计,"138,141,500,000.00","133,780,525,000.00","145,533,387,000.00","158,830,663,000.00","158,068,877,000.00","167,066,367,000.00","183,027,611,000.00","190,348,363,000.00","207,595,294,000.00","217,199,546,000.00","235,071,838,000.00","246,376,140,000.00","262,737,618,000.00","275,214,775,000.00","297,328,231,000.00","307,012,187,000.00","318,741,720,000.00","316,519,328,000.00","340,583,689,000.00","353,117,605,000.00","368,811,792,000.00","373,188,180,000.00","382,834,485,000.00","388,585,390,000.00","390,905,804,000.00","386,996,036,000.00","394,699,789,000.00","406,795,726,000.00","428,161,220,000.00","413,137,221,000.00","446,842,420,000.00","475,118,361,000.00","483,879,164,000.00","468,015,082,000.00","477,663,093,000.00","484,076,781,000.00","490,999,334,000.00","494,313,390,000.00","512,663,473,000.00","533,861,675,000.00","543,654,839,000.00","532,724,512,000.00"
可供出售金融资产,"343,988,000.00","244,652,000.00","313,797,000.00","241,067,000.00","200,272,000.00","259,466,000.00","360,869,000.00","328,471,000.00","367,948,000.00","328,487,000.00","275,413,000.00","275,210,000.00","273,773,000.00","280,822,000.00","270,183,000.00","234,594,000.00","242,097,000.00","251,759,000.00","249,661,000.00","237,561,000.00","264,970,000.00","249,717,000.00","223,666,000.00","231,134,000.00","222,097,000.00","217,978,000.00","229,322,000.00","3,339,553,000.00","3,812,439,000.00","5,713,833,000.00","7,902,160,000.00","8,026,827,000.00","6,546,436,000.00","6,103,483,000.00","5,906,217,000.00","5,734,304,000.00","6,554,829,000.00","7,490,932,000.00","7,839,886,000.00","8,247,062,000.00","8,382,301,000.00","8,382,543,000.00"
长期借款,"5,108,747,000.00","5,574,767,000.00","5,517,501,000.00","6,888,097,000.00","5,514,787,000.00","6,044,073,000.00","5,767,915,000.00","5,598,158,000.00","3,565,201,000.00","3,674,893,000.00","4,735,178,000.00","6,307,474,000.00","7,484,804,000.00","9,649,170,000.00","14,872,113,000.00","17,071,641,000.00","18,218,813,000.00","21,622,839,000.00","14,328,457,000.00","13,391,818,000.00","16,930,101,000.00","19,155,156,000.00","24,479,013,000.00","29,852,447,000.00","41,796,520,000.00","48,482,610,000.00","58,038,215,000.00","58,777,748,000.00","53,098,729,000.00","61,405,762,000.00","56,531,044,000.00","40,410,909,000.00","47,398,448,000.00","50,202,114,000.00","63,257,848,000.00","72,088,202,000.00","69,032,432,000.00","79,504,605,000.00","91,257,471,000.00","88,572,865,000.00","58,826,793,000.00","64,680,149,000.00"
持有至到期投资,"18,358,000.00","17,938,000.00","17,460,000.00","17,404,000.00","7,288,000.00","7,307,000.00","7,325,000.00","7,277,000.00","6,684,000.00","6,696,000.00","6,653,000.00","1,277,000.00","1,295,000.00","1,307,000.00","1,267,000.00","1,257,000.00","1,269,000.00","1,282,000.00","1,245,000.00","1,257,000.00","1,269,000.00","1,282,000.00","1,245,000.00","1,257,000.00","1,269,000.00","1,269,000.00","1,245,000.00","1,257,000.00","1,269,000.00","1,282,000.00","1,245,000.00","1,257,000.00","1,269,000.00","1,282,000.00","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00","41,000.00",
应付债券,,,,,,,,"10,000,000,000.00","10,000,000,000.00","10,000,000,000.00","10,000,000,000.00","14,927,516,000.00","14,930,359,000.00","14,933,165,000.00","14,936,029,000.00","14,955,174,000.00","12,392,517,000.00","12,895,513,000.00","12,400,843,000.00","13,153,973,000.00","14,459,980,000.00","15,362,719,000.00","30,798,059,000.00","30,494,407,000.00","29,888,586,000.00","30,089,353,000.00","30,800,285,000.00","31,108,191,000.00","25,692,667,000.00","26,333,974,000.00","26,372,413,000.00","30,298,402,000.00","31,058,948,000.00","40,978,642,000.00","42,265,999,000.00","43,170,139,000.00","44,902,037,000.00","43,800,013,000.00","43,355,501,000.00","43,353,686,000.00","35,677,923,000.00","37,187,016,000.00"
长期应收款,"1,033,832,000.00","545,641,000.00","1,586,737,000.00","1,310,147,000.00","1,236,469,000.00","1,334,908,000.00","1,495,769,000.00","1,643,748,000.00","1,905,068,000.00","1,973,715,000.00","2,496,536,000.00","2,496,564,000.00","7,923,277,000.00","8,057,758,000.00","9,612,557,000.00","8,512,474,000.00","8,504,060,000.00","8,821,437,000.00","7,239,773,000.00","8,284,854,000.00","7,693,901,000.00","8,087,232,000.00","18,407,863,000.00","21,121,036,000.00","19,898,598,000.00","20,599,547,000.00","23,142,909,000.00","24,282,962,000.00","25,219,390,000.00","28,469,148,000.00","26,924,161,000.00","26,705,533,000.00","24,885,951,000.00","23,956,395,000.00","22,965,289,000.00","21,215,340,000.00","29,613,115,000.00","33,633,266,000.00","37,775,061,000.00","42,113,329,000.00","40,662,087,000.00","41,335,183,000.00"
长期应付款,"1,211,618,000.00","1,827,632,000.00","2,092,620,000.00","2,070,487,000.00","1,712,940,000.00","1,470,719,000.00","1,773,286,000.00","1,803,915,000.00","1,916,042,000.00","1,648,220,000.00","2,062,479,000.00","986,995,000.00","1,790,797,000.00","1,702,697,000.00","2,364,874,000.00","2,538,519,000.00","3,453,826,000.00","3,831,740,000.00","3,482,950,000.00","4,260,067,000.00","3,296,652,000.00","3,871,960,000.00","3,191,696,000.00","3,718,905,000.00","3,570,862,000.00","3,431,667,000.00","3,372,021,000.00","3,336,847,000.00","4,580,391,000.00","4,745,668,000.00","4,013,207,000.00","6,180,469,000.00","2,208,765,000.00","2,083,938,000.00","3,305,985,000.00","1,997,617,000.00","1,843,183,000.00","1,716,760,000.00","1,217,025,000.00","1,370,256,000.00","1,962,636,000.00","1,867,312,000.00"
长期股权投资,"1,067,215,000.00","855,267,000.00","889,571,000.00","1,590,946,000.00","1,898,442,000.00","1,900,464,000.00","1,891,577,000.00","1,887,967,000.00","3,160,824,000.00","3,196,628,000.00","3,583,210,000.00","3,608,293,000.00","4,191,741,000.00","4,375,834,000.00","4,362,584,000.00","4,436,177,000.00","4,444,219,000.00","4,629,273,000.00","4,877,067,000.00","4,926,023,000.00","5,624,561,000.00","7,885,018,000.00","5,835,302,000.00","5,904,752,000.00","5,674,186,000.00","5,801,800,000.00","5,735,447,000.00","3,044,464,000.00","3,473,913,000.00","3,431,393,000.00","3,414,107,000.00","3,636,430,000.00","4,157,796,000.00","4,066,813,000.00","5,801,073,000.00","6,185,680,000.00","7,936,426,000.00","8,715,767,000.00","8,998,800,000.00","10,490,521,000.00","17,869,525,000.00","19,529,771,000.00"
专项应付款,"100,922,000.00","147,669,000.00","179,350,000.00","249,262,000.00","98,222,000.00","169,803,000.00","166,637,000.00","226,518,000.00","212,927,000.00","252,299,000.00","222,406,000.00","243,623,000.00","246,075,000.00","269,352,000.00","277,271,000.00","276,500,000.00","304,386,000.00","272,596,000.00","275,091,000.00","278,393,000.00","245,343,000.00","313,019,000.00","343,831,000.00","365,197,000.00","320,015,000.00","318,144,000.00","397,964,000.00","402,074,000.00","417,436,000.00","426,943,000.00","827,536,000.00","846,382,000.00","552,048,000.00","600,437,000.00","573,329,000.00","761,029,000.00","723,113,000.00","757,322,000.00","834,387,000.00","831,561,000.00","603,600,000.00","567,432,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,340,049,000.00","3,319,860,000.00","3,329,546,000.00","3,319,032,000.00","3,646,745,000.00","3,505,700,000.00"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,"3,887,000.00","3,977,000.00","3,990,000.00","3,926,000.00","3,977,000.00","3,977,000.00","3,970,000.00","4,073,000.00",,"32,057,000.00",,,,,,,,
