科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
存货,"261,366,345.29","503,345,671.65","645,565,858.58","892,147,536.44","766,383,301.95","748,729,209.81","715,543,874.40","772,405,114.05","741,640,011.02","775,459,501.59","807,800,849.03","756,567,891.18","779,479,940.60","760,877,987.29","748,529,701.76","734,404,490.34","799,846,372.45","962,228,222.50","1,005,387,883.31","1,084,297,588.87","1,003,263,584.39","892,445,007.20","966,096,000.80","1,002,003,835.54","1,019,060,586.97","950,927,745.69","1,030,689,137.17","1,158,733,404.29","1,309,234,489.64","1,261,401,592.78","1,498,066,914.92","1,601,854,436.39"
其他应付款,"131,729,510.66","87,488,909.69","57,173,937.31","60,730,286.97","60,228,417.26","55,581,776.31","54,124,932.52","53,024,434.32","52,121,589.34","53,227,413.46","52,497,982.53","54,082,670.37","49,923,010.84","50,991,297.87","57,091,037.20","53,968,410.22","53,273,248.94","102,413,828.59","95,190,778.98","95,393,159.46","95,319,350.06","152,978,989.82","148,682,716.88","145,584,764.03","143,071,505.04","348,143,833.27","339,588,353.75","359,591,797.30","359,584,631.51","412,372,089.18","269,551,203.05","217,118,000.36"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,"954,000.00","954,000.00","954,000.00","954,000.00","1,175,000.00","1,175,000.00","1,175,000.00","1,175,000.00","2,183,699.96","2,183,699.96","2,033,699.96","2,033,699.96","1,883,699.96","1,883,699.96",
其他流动资产,,,,,,,,,,,,,,"243,835,609.78","460,891,923.70","860,956,335.30","478,619,347.90","533,061,109.66","569,399,411.61","178,845,275.82","415,619,898.47","1,051,882,594.15","1,056,723,865.64","697,614,704.47","588,270,617.86","719,327,474.79","603,427,523.82","604,614,615.17","363,950,539.02","1,055,588,404.07","1,058,337,359.03","728,228,597.91"
其他流动负债,,,,,,,,,,,,,,,,,,"25,009,577.08","21,174,660.72","18,982,393.42","24,706,285.33","23,178,943.13","16,847,030.40","42,717,486.98","63,139,905.12","40,342,467.26","31,162,255.79","40,898,886.25","48,862,644.33","55,490,594.11","38,571,478.24","38,047,068.52"
流动资产合计,"1,252,976,828.43","1,489,640,213.44","1,696,447,072.46","1,957,150,845.66","3,043,786,633.41","2,566,898,258.55","2,315,673,656.02","2,401,014,777.00","2,309,098,326.26","2,308,198,060.19","2,390,802,612.37","2,423,972,144.88","2,292,642,715.76","2,216,939,290.16","2,665,828,215.76","2,920,099,703.30","3,136,102,881.32","3,660,031,484.79","3,182,791,929.30","2,632,832,857.02","2,816,273,785.29","3,616,687,192.88","3,636,194,098.20","3,553,468,029.93","3,713,785,159.57","3,543,860,808.30","3,766,168,351.21","3,957,901,830.93","3,886,471,961.68","5,144,083,464.34","5,289,087,942.88","5,492,733,759.81"
流动负债合计,"1,219,031,245.40","1,192,959,381.06","1,241,992,160.17","1,434,781,914.05","1,350,447,329.52","874,990,006.43","622,823,773.83","725,604,071.01","639,900,729.30","602,454,323.35","674,375,783.63","871,526,675.38","742,084,634.47","698,236,867.88","1,344,899,276.30","1,645,991,491.67","1,861,855,141.41","2,284,421,162.31","1,887,465,285.70","1,400,910,448.67","1,553,392,476.08","1,767,721,334.40","1,816,030,101.85","1,835,055,629.04","1,989,126,310.35","1,850,225,027.56","2,198,342,383.88","2,523,458,786.33","2,432,747,714.13","3,102,585,119.29","3,129,106,576.07","2,907,669,838.28"
可供出售金融资产,,,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","55,000,000.00","55,000,000.00","55,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","305,000,000.00","305,000,000.00","305,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,"5,000,000.00","5,000,000.00",,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"616,454,326.97","612,080,325.63","643,437,441.93","698,590,545.12","686,021,837.02","708,865,847.96","704,842,520.65","708,427,017.60","699,891,464.65","803,580,832.53","776,744,401.08","762,080,079.13","737,967,622.08","747,996,671.81","905,859,351.18","1,013,175,124.31","1,011,802,267.00","996,153,794.89","1,000,661,777.85","982,279,138.05","993,726,645.02","1,246,779,786.79","1,308,324,730.55","1,298,614,782.78","1,279,758,629.16","1,500,354,411.73","1,538,181,865.97","1,686,412,290.24","1,766,551,545.88","1,855,890,611.55","1,906,373,331.86","1,989,082,121.48"
递延所得税负债,"17,875,267.66","15,408,140.86","9,100,464.03","8,949,609.84","8,291,717.44","7,075,278.08","6,341,850.54","5,798,734.31","5,416,161.70","5,067,584.61","4,726,261.72","4,384,938.83","4,043,615.94","3,702,293.05","3,409,089.76","3,115,886.47","2,822,683.18","2,529,479.89","2,350,572.67","2,171,665.45","1,992,758.23","6,743,746.29","6,514,439.60","6,285,132.91","6,055,826.22","9,941,001.50","8,496,217.36","9,307,396.20","9,260,962.31","7,776,033.65","7,741,703.62","9,104,195.48"
在建工程,"26,437,021.99","39,140,450.52","76,761,665.97","71,263,806.64","112,548,155.16","116,303,674.53","113,509,719.59","125,719,783.11","142,499,795.81","47,016,158.44","68,784,279.35","84,818,192.90","139,514,536.05","155,755,014.00","203,083,681.79","145,248,805.75","203,446,780.34","236,507,633.38","265,901,496.81","424,878,546.95","475,722,916.97","262,154,638.00","259,612,684.58","366,425,329.59","406,551,063.41","254,086,826.80","351,996,238.71","425,579,183.57","443,851,066.56","561,068,562.60","613,149,569.20","793,164,658.10"
其他非流动负债,"1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","7,422,666.66","7,184,166.66","6,945,666.66","6,707,166.66",,,,,,,,,,,,,,,
工程物资,"27,570.57","1,744,520.58","632,721.71","1,078,460.13","1,460,195.39","538,979.98","637,385.52","937,772.20","1,280,162.39","513,955.12","632,606.67","798,628.04","355,556.90","3,325,954.95","1,122,301.66","1,079,963.35","730,644.18","691,887.95","686,291.27","680,619.59","674,494.48","1,273,794.03","679,872.69","3,435,418.55","4,225,997.47","2,152,297.75","1,552,969.56","722,265.58","5,580,581.04","818,211.07","7,085,056.34","7,244,852.73"
非流动负债合计,"19,575,267.66","17,108,140.86","10,800,464.03","10,649,609.84","9,991,717.44","8,775,278.08","8,041,850.54","7,498,734.31","7,116,161.70","6,767,584.61","6,426,261.72","6,084,938.83","5,743,615.94","11,124,959.71","10,593,256.42","10,061,553.13","9,529,849.84","8,044,146.55","7,626,739.33","7,209,332.11","6,791,924.89","13,207,079.62","12,785,022.93","12,160,966.24","11,637,909.55","24,223,576.54","22,232,867.41","22,648,121.26","22,055,762.38","20,174,908.73","19,669,653.71","332,444,920.54"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,238,606,513.06","1,210,067,521.92","1,252,792,624.20","1,445,431,523.89","1,360,439,046.96","883,765,284.51","630,865,624.37","733,102,805.32","647,016,891.00","609,221,907.96","680,802,045.35","877,611,614.21","747,828,250.41","709,361,827.59","1,355,492,532.72","1,656,053,044.80","1,871,384,991.25","2,292,465,308.86","1,895,092,025.03","1,408,119,780.78","1,560,184,400.97","1,780,928,414.02","1,828,815,124.78","1,847,216,595.28","2,000,764,219.90","1,874,448,604.10","2,220,575,251.29","2,546,106,907.59","2,454,803,476.51","3,122,760,028.02","3,148,776,229.78","3,240,114,758.82"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"315,000,000.00","341,000,000.00","341,000,000.00","341,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","417,756,000.00","417,756,000.00","417,756,000.00","417,756,000.00","482,756,000.00","482,756,000.00","482,756,000.00","482,756,000.00","510,796,000.00","513,296,000.00","513,296,000.00","513,296,000.00","589,984,335.00","589,984,335.00","589,984,335.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"201,675,499.89","303,323,655.98","303,323,655.98","303,323,655.98","1,372,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,378,810,055.98","1,464,609,541.24","1,476,393,861.51","1,488,178,181.79","1,499,962,502.07","2,169,354,641.99","2,173,381,327.13","2,177,408,012.27","2,181,434,697.41","2,390,737,011.56","2,417,755,705.35","2,429,286,961.68","2,469,072,509.32","3,485,051,536.94","3,486,684,494.67","3,488,129,889.90"
无形资产,"55,779,303.35","54,540,513.82","53,289,440.98","52,663,904.56","52,353,836.35","52,038,368.14","78,158,199.93","77,715,831.72","77,273,463.51","85,547,776.70","85,025,206.43","84,498,152.92","84,581,329.79","83,458,998.33","80,869,555.72","80,359,378.45","79,849,567.78","79,339,940.50","71,387,379.87","70,927,152.57","70,604,191.93","70,461,460.09","69,977,627.92","70,331,802.24","69,847,970.07","141,506,170.24","140,878,743.04","169,695,191.64","171,999,894.17","170,840,858.64","169,722,111.96","168,603,365.28"
盈余公积,"13,563,877.47","24,085,391.09","41,974,800.05","41,974,800.05","41,974,800.05","60,615,793.11","60,615,793.11","60,615,793.11","60,615,793.11","67,432,986.85","67,432,986.85","67,432,986.85","67,432,986.85","71,475,664.68","71,475,664.68","71,475,664.68","71,475,664.68","85,788,913.38","85,788,913.38","85,788,913.38","85,788,913.38","96,647,254.65","96,647,254.65","96,647,254.65","96,647,254.65","119,279,581.26","119,279,581.26","119,279,581.26","119,279,581.26","148,301,869.17","148,301,869.17","148,301,869.17"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,"59,316,240.00","59,316,240.00","58,210,344.00","58,210,344.00","255,948,772.00","252,642,092.00","270,817,092.00","270,817,092.00","270,817,092.00","127,831,722.00","120,154,214.80"
商誉,,,,,,,,,,,,,,,"6,305,004.64","6,305,004.64","6,305,004.64","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69","6,562,841.69"
未分配利润,"149,480,021.68","280,996,359.42","475,224,015.57","577,995,437.41","644,537,381.19","644,557,364.04","661,110,630.36","658,471,731.50","665,960,954.46","660,970,958.86","672,238,415.75","652,722,849.52","675,981,574.92","676,260,284.66","684,304,257.00","686,753,558.40","737,636,949.06","799,325,434.99","840,882,995.28","852,265,002.50","887,298,291.18","919,657,629.72","970,340,788.03","1,002,115,704.09","1,067,322,989.83","1,113,099,681.55","1,135,293,510.99","1,242,402,820.83","1,344,562,654.10","1,384,963,903.50","1,515,539,481.84","1,580,784,677.46"
长期待摊费用,,,,,,,,,,,,"303,166.66","276,416.65","249,666.64","222,916.63","196,166.62","169,416.61","142,666.60","115,916.59","89,166.58","62,416.57",,,,,,,"348,182.89","2,752,415.14","1,235,709.76","1,894,958.89","5,451,365.57"
少数股东权益,"40,516,757.28","52,790,995.67","73,441,320.85","88,903,849.78","92,246,065.79","96,696,124.49","97,487,079.58","99,120,620.37","94,168,668.13","147,644,378.80","149,221,695.49","148,831,526.75","151,763,023.53","155,287,582.05","160,494,760.37","159,593,432.30","164,707,839.44","168,275,074.16","172,101,264.47","174,839,362.72","179,367,598.46","180,307,890.88","187,764,970.27","191,348,447.89","196,214,996.70","196,387,913.49","201,602,812.29","207,384,958.27","125,710,750.97","181,652,826.42","189,556,344.74","145,665,498.68"
递延所得税资产,"7,167,618.07","15,117,900.09","17,188,073.60","17,881,705.00","16,836,692.64","20,799,492.97","17,067,701.69","17,305,824.65","17,529,150.06","20,223,505.47","21,991,893.52","21,458,468.78","21,166,714.46","25,995,019.07","26,900,893.37","25,552,327.53","27,593,600.91","31,261,274.02","32,925,860.27","27,864,459.79","28,550,516.04","30,779,849.36","31,811,356.89","29,335,676.96","31,049,608.42","46,773,419.02","44,301,458.22","41,002,694.14","36,325,756.35","48,629,045.89","40,647,426.29","39,239,637.37"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"5,524,200.00","148,480,200.00","146,311,000.00","158,474,800.00","156,385,350.00","156,669,282.21","154,015,337.63","212,528,748.81","271,981,566.02","225,832,458.93","45,451,848.86","112,475,479.11","113,998,551.83","156,101,708.70","202,635,987.05","208,667,373.14","254,622,279.61","255,558,605.56","330,811,817.65","410,700,818.29","467,459,688.47","265,744,212.20"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"705,865,840.95","722,623,710.64","791,309,344.19","841,478,421.45","869,220,716.56","898,546,363.58","914,215,527.38","930,106,229.28","938,474,036.42","956,882,228.26","958,702,587.05","1,102,436,888.43","1,130,173,175.93","1,175,256,124.80","1,385,749,054.99","1,433,586,052.86","1,488,912,619.09","1,568,188,787.84","1,705,223,130.37","1,794,114,384.15","1,814,083,920.77","1,953,648,398.38","2,044,195,126.66","2,185,813,640.25","2,253,144,654.92","2,404,939,211.66","2,588,992,417.97","2,829,038,306.70","2,869,435,918.48","3,497,813,942.71","3,661,923,090.32","3,580,093,054.42"
所有者权益(或股东权益)合计,"720,236,156.32","1,002,196,402.16","1,234,963,792.45","1,353,197,743.22","2,552,568,303.01","2,581,679,337.62","2,599,023,559.03","2,598,018,200.96","2,600,555,471.68","2,655,858,380.49","2,668,703,154.07","2,648,797,419.10","2,674,987,641.28","2,682,833,587.37","2,696,084,738.03","2,697,632,711.36","2,753,630,509.16","2,935,754,963.77","2,992,923,034.64","3,018,827,460.39","3,070,173,305.09","3,789,407,177.24","3,851,574,100.08","3,892,065,074.90","3,966,165,594.59","4,074,351,415.86","4,134,585,517.89","4,240,833,230.04","4,301,104,403.65","5,519,137,379.03","5,802,234,803.42","5,832,712,055.41"
资产总计,"1,958,842,669.38","2,212,263,924.08","2,487,756,416.65","2,798,629,267.11","3,913,007,349.97","3,465,444,622.13","3,229,889,183.40","3,331,121,006.28","3,247,572,362.68","3,265,080,288.45","3,349,505,199.42","3,526,409,033.31","3,422,815,891.69","3,392,195,414.96","4,051,577,270.75","4,353,685,756.16","4,625,015,500.41","5,228,220,272.63","4,888,015,059.67","4,426,947,241.17","4,630,357,706.06","5,570,335,591.26","5,680,389,224.86","5,739,281,670.18","5,966,929,814.49","5,948,800,019.96","6,355,160,769.18","6,786,940,137.63","6,755,907,880.16","8,641,897,407.05","8,951,011,033.20","9,072,826,814.23"
负债和所有者(或股东权益)合计,"1,958,842,669.38","2,212,263,924.08","2,487,756,416.65","2,798,629,267.11","3,913,007,349.97","3,465,444,622.13","3,229,889,183.40","3,331,121,006.28","3,247,572,362.68","3,265,080,288.45","3,349,505,199.42","3,526,409,033.31","3,422,815,891.69","3,392,195,414.96","4,051,577,270.75","4,353,685,756.16","4,625,015,500.41","5,228,220,272.63","4,888,015,059.67","4,426,947,241.17","4,630,357,706.06","5,570,335,591.26","5,680,389,224.86","5,739,281,670.18","5,966,929,814.49","5,948,800,019.96","6,355,160,769.18","6,786,940,137.63","6,755,907,880.16","8,641,897,407.05","8,951,011,033.20","9,072,826,814.23"
