科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应付职工薪酬,"8,600,780.51","4,414,901.38","8,741,899.17","6,464,557.22","5,205,705.32","4,915,149.60","18,350,297.02","7,750,849.52","9,782,191.80","12,452,557.26","19,393,966.91","9,235,668.04","12,816,099.35","14,675,249.77","19,702,467.03","11,916,666.19","15,099,464.62","17,594,230.26","19,619,224.53","11,901,672.36","14,513,395.22","13,038,173.43","14,880,346.14","10,785,342.44","8,693,815.23","3,129,224.84","3,505,295.37","3,489,656.50","610,535.14","1,038,845.54","1,034,256.59","946,866.13","750,289.35","567,444.25"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,002,297.64","165,985.57","4,231,151.25","3,641,271.99","6,696,887.87","7,248,610.29","-1,220,806.61","-1,716,063.10","3,070,135.00","3,637,042.20","2,071,844.19","3,751,526.43","3,415,948.41","1,394,765.01","3,535,688.73","6,990,130.60","-508,395.18","-291,272.18","-2,522,793.34","-5,533,108.89","1,577,304.71","1,748,356.01","2,255,405.82","2,719,994.63","2,184,665.87","924,901.45","8,606,245.67","7,552,138.24","133,880.28","113,796.32","618,537.60","184,221.73","506,608.62","740,320.00"
应收利息,,,,,,,"3,085,598.97","3,859,867.64","6,187,267.06","1,088,305.61","1,310,769.58","1,626,647.99","965,703.74","867,853.09","872,765.02","586,993.11","196,231.90","171,045.56","171,386.94","165,134.39","144,025.43","112,896.51","82,561.78","129,430.28","143,952.91","4,763.65","92,237.60","131,045.20","584,468.75","1,231,776.00",,,,
应付利息,"38,598.75","28,846.00","28,960.00","54,331.13","28,056.92",,,,,,,,,,,,,,,,"10,218.08","19,331.51","31,302.79","21,975.89",,,,"132,500.00",,,"498,799.83","299,750.00","272,500.00","3,112,554.79"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"30,000,000.00","30,000,000.00",,,,,,,,,,,,,"43,226.50","43,226.50","43,226.50","43,226.50","43,226.50","43,226.50","43,226.50","43,226.50","43,226.50","43,226.50","43,226.50",,,,,,,,
存货,"40,366,902.25","31,780,159.08","35,493,157.15","37,571,956.95","39,312,685.85","38,986,869.23","34,839,977.22","32,330,670.55","35,283,379.20","38,121,544.47","38,200,273.14","37,193,402.13","39,184,920.35","42,088,428.81","46,251,505.03","46,541,165.50","48,373,780.26","59,271,285.22","67,966,368.38","67,853,557.47","78,163,695.70","84,143,760.17","76,439,953.94","66,600,922.14","56,939,723.17","58,292,463.96",,,,,,,,
其他应付款,"6,527,661.30","7,717,895.31","5,553,600.01","6,391,663.39","6,755,955.37","6,996,167.08","2,869,484.68","3,155,595.64","4,501,867.50","2,616,743.55","5,163,354.02","2,692,291.10","3,385,470.72","3,114,334.86","3,553,023.28","4,322,042.43","5,309,625.44","7,415,356.26","4,909,583.70","5,198,864.23","7,324,235.53","7,188,803.83","6,474,873.78","6,968,972.24","5,869,799.09","526,036,713.11","15,064,403.68","3,630,668.71","4,428,828.42","128,970,821.38","289,546,081.36","101,373,681.72","422,759,282.47","372,074,670.30"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"207,339,085.16","162,931,451.58","587,355,725.35","596,355,209.65","335,725,487.43","338,725,826.06","308,594,707.04","311,529,494.63"
其他流动资产,,,,,,,,,,,,,,,,,,,"173,364,594.53","184,267,770.95","177,076,615.77","185,450,873.97","182,875,441.53","57,304,709.85",,,"157,531.70","369,611.84","149,691.98","271,539.37","3,743,186.09","3,874,146.09","305,981.05","339,930.49"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,954,778.20","4,463,168.42","5,729,864.75","6,015,219.98"
流动资产合计,"157,400,276.90","121,349,529.98","169,467,461.50","170,679,341.27","180,640,887.36","670,183,525.36","677,737,557.18","678,624,837.79","646,840,396.50","656,743,531.70","671,170,825.16","688,959,171.10","613,644,491.67","622,261,963.69","637,976,513.55","537,858,743.92","352,940,990.64","362,857,157.11","535,734,486.91","526,983,336.08","579,136,146.45","553,486,552.27","506,784,339.50","483,647,130.53","327,960,068.89","1,167,751,422.91","279,660,594.82","421,411,560.38","314,164,591.21","297,309,817.33","267,847,342.72","251,789,395.72","291,451,601.83","261,856,304.80"
流动负债合计,"117,241,907.36","89,452,323.16","118,207,382.67","108,143,824.32","97,231,059.41","62,030,100.77","56,707,549.57","42,285,905.48","57,115,025.67","56,661,587.35","71,415,641.99","63,707,378.89","67,629,463.71","64,650,791.92","72,712,713.42","88,057,471.26","77,827,903.77","104,418,792.96","101,904,842.60","94,635,265.10","180,705,058.01","153,647,510.29","148,683,449.08","125,509,476.20","75,814,770.52","596,198,436.91","256,503,316.92","348,614,664.38","772,532,859.27","760,149,051.78","643,976,365.72","573,274,278.29","865,798,795.87","1,142,074,267.36"
可供出售金融资产,,,,,,,,,,,,,,,,,"150,170,136.99","171,216,464.09",,,,,"13,691,998.04","9,459,448.65","9,039,882.71","5,552,245.21",,,,"46,432,920.00","46,432,920.00","46,432,920.00","46,432,920.00","46,432,920.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,510,114.58"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,043,209,931.95","1,077,909,100.96","293,677,862.69","298,177,604.90","290,962,089.06","293,562,382.55",,"55,000,000.00"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"79,148,094.32","111,257,498.11","106,866,800.96","109,241,979.35","106,856,543.68","104,441,521.79","104,253,029.40","102,126,025.11","103,376,154.22","103,495,520.96","104,007,929.45","103,284,856.45","148,648,673.15","150,639,638.22","148,471,178.82","197,736,072.34","194,562,463.74","196,846,033.51","193,875,787.81","194,818,497.89","194,590,314.47","205,614,079.52","219,868,454.98","217,934,571.63","210,432,249.73","207,293,955.73","2,982,064.19","3,106,209.79","3,048,865.32","2,954,654.17","2,825,425.70","2,918,645.41","2,940,828.14","3,879,884.67"
递延所得税负债,,,,,,,"462,839.85","578,980.15","928,090.06","163,245.84","299,383.43","313,139.70","144,855.56","130,177.96","130,914.75","88,048.97","59,042.84","328,126.44","679,624.02","956,377.60","654,537.98","931,007.38","547,107.43","538,144.23","526,732.43","498,970.32",,,,,,,,
在建工程,"15,876,146.72","3,054,387.26","1,531,504.00","1,159,730.34","1,270,178.15","3,047,535.84","3,449,427.41","4,622,992.58","7,133,316.14","6,749,663.86","8,588,106.03","10,757,471.87","9,120,705.36","8,911,023.27","8,734,073.24","8,300,096.32","8,428,511.34","13,710,636.03","22,966,147.44","29,402,234.57","50,743,203.68","42,641,745.61","37,773,943.19","34,011,991.98","38,774,157.06","49,438,976.36","399,826.25","804,826.25",,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,"462,839.85","578,980.15","928,090.06","163,245.84","299,383.43","313,139.70","144,855.56","130,177.96","130,914.75","88,048.97","59,042.84","328,126.44","679,624.02","956,377.60","654,537.98","931,007.38","547,107.43","538,144.23","526,732.43","498,970.32","1,043,209,931.95","1,077,909,100.96","293,677,862.69","298,177,604.90","290,962,089.06","293,562,382.55",,"61,510,114.58"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"117,241,907.36","89,452,323.16","118,207,382.67","108,143,824.32","97,231,059.41","62,030,100.77","57,170,389.42","42,864,885.63","58,043,115.73","56,824,833.19","71,715,025.42","64,020,518.59","67,774,319.27","64,780,969.88","72,843,628.17","88,145,520.23","77,886,946.61","104,746,919.40","102,584,466.62","95,591,642.70","181,359,595.99","154,578,517.67","149,230,556.51","126,047,620.43","76,341,502.95","596,697,407.23","1,299,713,248.87","1,426,523,765.34","1,066,210,721.96","1,058,326,656.68","934,938,454.78","866,836,660.84","865,798,795.87","1,203,584,381.94"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"80,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","135,000,000.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","145,589,953.00","232,943,924.00","232,943,924.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,,,,"466,875,520.00","466,875,520.00","466,875,520.00","466,875,520.00","466,875,520.00","466,875,520.00","474,971,641.37","474,971,641.37","474,971,641.37","474,971,641.37","635,181,683.37","635,326,299.81","636,895,677.85","608,026,481.97","609,899,181.93","608,206,700.02","609,799,819.49","607,744,111.77","607,689,433.24","607,744,111.77","918,660,631.13","910,680,002.62","885,073,999.23","884,844,362.10","884,844,362.10","884,844,362.10","884,844,362.10","797,490,391.10","797,490,391.10"
无形资产,"7,438,717.87","9,868,193.69","9,323,158.64","10,386,681.55","10,140,120.43","9,871,567.25","9,458,760.23","9,787,981.76","10,190,300.20","9,876,788.32","12,125,666.87","7,080,396.15","28,756,453.65","28,426,673.14","27,905,089.44","29,597,787.50","29,303,367.76","28,867,446.75","32,343,612.05","32,091,845.09","31,871,211.98","32,955,815.36","32,612,928.39","34,305,624.53","34,507,531.03","34,271,339.51","76,842,579.01","76,841,296.96","73,516,211.39","71,417,080.03","78,920,119.34","78,878,595.98","78,837,072.62","113,119,217.42"
盈余公积,"6,949,189.57","11,562,719.12","15,755,192.06","15,755,192.06","15,755,192.06","15,755,192.06","22,065,499.55","22,065,499.55","22,065,499.55","22,065,499.55","26,939,368.47","26,939,368.47","26,939,368.47","26,939,368.47","31,660,273.49","31,660,273.49","31,660,273.49","31,660,273.49","35,306,384.04","35,306,384.04","35,306,384.04","35,306,384.04","35,306,384.04","35,306,384.04","35,306,384.04","35,306,384.04","35,076,746.91","35,076,746.91","35,306,384.04","35,306,384.04","35,306,384.04","35,306,384.04","35,306,384.04","35,306,384.04"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,"249,419,447.27","249,419,447.27","249,419,447.27","216,655,732.58","216,655,732.58","216,655,732.58","216,655,732.58","89,568,038.87","89,568,038.87","63,962,035.48","63,962,035.48","1,913,052,588.60","1,913,052,588.60","1,707,735,694.16","1,707,735,694.16","1,707,735,694.16","1,707,735,694.16","1,707,735,694.16","2,091,131,783.92"
未分配利润,"54,344,079.78","46,139,395.20","55,037,840.45","69,266,306.91","88,069,541.87","109,353,479.99","115,281,844.78","129,935,289.12","87,298,616.88","98,288,650.43","99,065,232.23","112,718,708.44","99,101,605.19","111,878,420.98","112,082,062.47","126,560,684.33","98,646,504.79","108,062,564.84","114,004,308.33","117,404,671.67","107,739,416.57","110,478,395.46","-30,726,949.93","-34,203,076.31","-147,978,473.44","-153,809,396.06","-133,213,670.70","-98,266,613.27","-61,140,096.12","-29,004,063.60","76,967,678.43","127,614,645.14","159,408,180.10","210,860,104.98"
长期待摊费用,"131,100.00","53,268.00",,,,,,,,,"1,260,888.97","1,147,105.98","1,061,543.27","975,980.60","890,417.93","872,750.56","780,617.38","688,484.20","596,351.02","504,217.84","790,806.80","833,425.54","871,710.65","744,651.80","1,167,013.71","992,171.83",,,,,,,,
少数股东权益,"2,463,886.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"990,761.38","1,049,384.65","1,308,024.43","1,108,778.59","1,378,683.95","672,422.37","527,872.45","590,593.90","581,017.55","546,330.81","672,376.11","681,796.19","831,596.69","731,367.59","814,562.83","1,494,278.79","1,509,586.57","1,349,077.87","1,163,752.86","1,327,958.85","2,380,179.92","1,409,042.24","3,678,783.42","3,282,939.38","4,059,480.99","3,400,923.48","200,831.33","218,107.49","1,560.08",,703.62,,,"484,364.19"
外币报表折算价差,"-13,966.36","-522,175.79","-503,465.65","-588,812.19","-769,379.77","-797,720.21","-966,607.08","-988,763.16","-1,161,567.55","-1,642,667.52","-1,769,353.53","-1,739,439.13","-1,723,470.51","-1,623,754.19","-1,765,769.69","-1,858,937.72","-1,994,856.01","-2,000,641.75","-2,175,723.29","-2,008,010.44","-2,034,453.74",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"19,654,100.51",,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"103,584,820.29","125,282,731.71","119,029,488.03","121,897,169.83","119,645,526.21","118,033,047.25","117,689,089.49","117,127,593.35","121,280,788.11","120,668,303.95","126,654,967.43","122,951,626.64","188,418,972.12","189,684,682.82","186,815,322.26","487,420,432.78","634,174,131.05","662,097,589.72","467,601,383.76","474,800,486.82","497,031,449.43","500,109,840.85","398,065,857.54","389,307,266.84","381,596,451.22","364,911,647.60","1,993,477,889.38","1,994,023,029.09","1,784,302,330.95","1,828,540,348.36","1,835,914,862.82","1,835,965,855.55","1,835,946,514.92","2,255,048,170.20"
所有者权益(或股东权益)合计,"143,743,189.83","157,179,938.53","170,289,566.86","184,432,686.78","203,055,354.16","726,186,471.84","738,256,257.25","752,887,545.51","710,078,068.88","720,587,002.46","726,110,767.17","747,890,279.15","734,289,144.52","747,165,676.63","751,948,207.64","937,133,656.47","909,228,175.08","920,207,827.43","900,751,404.05","906,192,180.20","894,807,999.89","899,017,875.45","755,619,640.53","746,906,776.94","633,215,017.16","935,965,663.28","973,425,235.33","988,910,824.13","1,032,256,200.20","1,067,523,509.01","1,168,823,750.76","1,220,918,590.43","1,261,599,320.88","1,313,320,093.06"
资产总计,"260,985,097.19","246,632,261.69","288,496,949.53","292,576,511.10","300,286,413.57","788,216,572.61","795,426,646.67","795,752,431.14","768,121,184.61","777,411,835.65","797,825,792.59","811,910,797.74","802,063,463.79","811,946,646.51","824,791,835.81","1,025,279,176.70","987,115,121.69","1,024,954,746.83","1,003,335,870.67","1,001,783,822.90","1,076,167,595.88","1,053,596,393.12","904,850,197.04","872,954,397.37","709,556,520.11","1,532,663,070.51","2,273,138,484.20","2,415,434,589.47","2,098,466,922.16","2,125,850,165.69","2,103,762,205.54","2,087,755,251.27","2,127,398,116.75","2,516,904,475.00"
负债和所有者(或股东权益)合计,"260,985,097.19","246,632,261.69","288,496,949.53","292,576,511.10","300,286,413.57","788,216,572.61","795,426,646.67","795,752,431.14","768,121,184.61","777,411,835.65","797,825,792.59","811,910,797.74","802,063,463.79","811,946,646.51","824,791,835.81","1,025,279,176.70","987,115,121.69","1,024,954,746.83","1,003,335,870.67","1,001,783,822.90","1,076,167,595.88","1,053,596,393.12","904,850,197.04","872,954,397.37","709,556,520.11","1,532,663,070.51","2,273,138,484.20","2,415,434,589.47","2,098,466,922.16","2,125,850,165.69","2,103,762,205.54","2,087,755,251.27","2,127,398,116.75","2,516,904,475.00"
