科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"47,034,280.78","135,436,730.56","129,556,460.74","154,429,691.64","49,972,612.76","115,476,170.27","143,633,095.97","196,281,157.39","48,520,155.66","100,206,967.48","126,682,781.70","186,752,121.77","60,511,637.48","105,771,130.14","162,928,074.69","223,532,597.18","52,846,043.18","105,879,252.26","156,822,980.44","212,451,608.79","51,671,740.58","125,015,490.86","185,635,158.76","200,792,103.61","54,569,881.87","113,954,048.96","169,095,470.05","226,002,874.38","60,724,061.73","123,926,602.36","192,561,449.41","252,130,403.04","46,098,775.42","122,491,321.52","205,613,099.84","312,341,908.01","86,842,229.79","208,522,273.99","342,698,096.83","506,887,813.87","129,128,494.04","299,620,666.14","489,385,305.33","690,798,570.69","154,825,574.30"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,644,646.35","600,000.00","600,000.00","600,000.00","600,000.00",
收到的税费返还,"401,048.66","473,779.72","15,967.64","105,970.11","140,983.66","359,704.12","1,582,337.81","1,991,008.77","345,465.12","520,421.79","1,151,016.37","3,580,110.78","1,810,848.49","4,521,312.00","6,855,395.65","9,755,475.74","2,521,621.10","5,111,667.58","8,126,039.90","10,947,886.87","2,213,006.99","3,306,475.15","7,513,246.10","10,529,552.50","142,916.51","4,448,024.73","5,229,228.07","6,916,445.30","3,028,780.08","5,400,364.86","9,219,358.18","12,699,751.60","4,360,274.33","10,855,823.28","13,588,362.64","12,018,403.77","590,187.97","3,121,998.59","6,262,754.69","9,854,512.98","3,549,761.78","7,282,800.21","11,863,152.24","16,482,846.00","3,546,749.73"
支付其他与投资活动有关的现金,,,604.32,604.32,,,,"10,505.74",,,,32.50,,,,,,24.00,,,,,,,,15.00,,,,"396,000.00","414,956.30",,,"5,000,000.00","8,088,249.44","2,000,000.00",717.00,,,,,,,,
收到其他与经营活动有关的现金,"5,758,508.79","23,898,969.51","94,741,370.91","102,951,405.96","-26,520,230.97","41,356,894.40","59,820,405.44","44,878,371.04","53,847.69","230,584.13","569,636.90","1,594,014.58","29,399,162.92","49,160.45","370,527.98","5,401,555.57","263,877.68","3,184,222.93","3,510,947.95","13,301,500.25","3,185,227.10","1,009,311.00","7,085,240.15","25,047,083.38","81,465.01","33,076,779.13","33,168,866.35","26,321,746.99","752,352.50","16,955,091.13","31,963,330.19","33,444,680.72","7,110,188.70","22,250,977.37","37,087,145.73","24,884,968.10","47,333,602.46","350,653,268.04","422,157,243.96","36,300,182.80","2,980,127.85","18,904,217.70","23,188,633.29","8,408,118.52","95,026,849.04"
投资活动现金流出小计,"16,179,323.16","19,569,559.60","43,812,577.42","24,033,537.11","2,187,966.85","4,212,796.18","10,121,566.64","13,329,393.86","91,549.50","111,375.61","762,790.95","5,131,416.45","666,852.92","1,822,636.26","2,489,710.35","5,007,526.68","519,759.40","646,350.97","2,490,574.97","7,361,225.70","6,654,624.66","71,147,960.00","80,163,115.34","121,128,533.24","18,583,878.55","39,263,858.88","47,512,744.92","176,057,786.49","9,262,898.17","32,741,958.11","84,760,941.01","133,980,759.65","85,887,767.63","65,574,732.53","70,650,270.13","187,068,037.22","88,843,130.21","766,185,616.63","919,687,207.59","1,280,091,596.81","32,248,218.12","68,506,705.61","279,390,191.13","423,610,659.40","72,127,695.16"
经营活动现金流入小计,"53,193,838.23","159,809,479.79","224,313,799.29","257,487,067.71","23,593,365.45","157,192,768.79","205,035,839.22","243,150,537.20","48,919,468.47","100,957,973.40","128,403,434.97","191,926,247.13","91,721,648.89","110,341,602.59","170,153,998.32","238,689,628.49","55,631,541.96","114,175,142.77","168,459,968.29","236,700,995.91","57,069,974.67","129,331,277.01","200,233,645.01","236,368,739.49","54,794,263.39","151,478,852.82","207,493,564.47","259,241,066.67","64,505,194.31","146,282,058.35","233,744,137.78","298,274,835.36","57,569,238.45","155,598,122.17","256,288,608.21","349,245,279.88","134,766,020.22","562,297,540.62","771,118,095.48","553,042,509.65","135,658,383.67","325,807,684.05","524,437,090.86","715,689,535.21","253,399,173.07"
投资活动产生的现金流量净额,"-16,122,589.01","-18,820,467.45","-25,719,222.30","37,215,731.34","-2,153,327.77","-4,140,715.32","-9,921,566.64","-13,329,393.86","-91,549.50","-111,375.61","-754,790.95","-5,123,416.45","-666,852.92","-1,822,636.26","-2,469,710.35","-4,987,526.68","-249,759.40","-331,350.97","-2,173,494.97","-7,044,145.70","-6,654,624.66","-67,502,960.00","-76,514,415.34","-115,230,215.24","-18,583,878.55","-39,213,809.00","-47,462,695.04","-133,400,273.75","104,361,622.38","81,180,589.84","29,323,619.45","33,797,935.50","-33,145,571.74","-28,803,339.38","-28,714,657.26","-34,623,040.88","-48,751,075.42","-105,165,446.46","-124,635,012.89","-55,636,558.00","45,677,557.19","11,113,091.57","-37,858,543.81","173,981,854.59","-53,233,510.16"
购买商品、接受劳务支付的现金,"58,492,832.46","136,462,348.79","107,749,115.50","124,740,639.78","35,635,646.49","107,423,396.45","132,082,832.87","143,461,362.49","25,851,617.90","73,652,067.85","79,830,691.55","122,716,984.68","48,465,596.25","79,483,421.67","123,330,021.64","162,187,132.27","42,787,148.77","85,966,985.52","127,459,153.05","153,395,082.42","36,333,618.40","94,409,064.61","163,029,780.41","155,983,569.71","46,067,342.25","103,710,621.20","154,425,788.32","194,839,220.21","49,961,785.02","102,283,503.98","186,028,416.09","218,780,108.10","37,515,516.98","102,695,962.86","195,127,600.73","267,766,667.15","76,030,516.96","212,303,551.53","321,244,430.87","448,389,223.59","136,653,747.99","276,277,065.18","445,823,612.87","612,308,469.05","157,569,500.18"
吸收投资收到的现金,,,"153,408.09","1,189,501.97",,,,,,,,,,,,,,,,,"542,080,000.00","528,662,400.00","528,662,400.00","525,782,400.00",,,,,,"2,225,000.00","24,255,000.00","27,000,000.00",,,,"10,350,000.00",,,"490,000.00","490,000.00","70,000.00","70,000.00","70,000.00","560,000.00",
