科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"768,495.22","639,618.75","252,926.82","1,251,943.20","522,832.70","552,517.08","987,329.33","316,455.51","444,682.10","290,731.94","5,283,882.05","4,740,664.81","3,968,664.45","3,145,503.00","2,994,309.58","20,090,460.79","13,097,200.86","10,760,118.76","9,810,666.32","4,711,697.73","2,583,480.87","502,522.05","1,147,033.32","1,926,910,979.70","4,035,502,652.88","1,723,336,254.84","1,841,283,767.73","2,035,345,109.92","2,093,010,424.53","3,390,550,988.70","4,587,160,447.53","4,142,632,597.20","4,513,576,415.35","6,601,521,305.64","5,680,956,483.00","4,240,649,693.23","4,799,551,588.41","5,773,304,937.48","4,525,989,443.06","5,561,105,557.94","7,313,437,459.32","8,192,751,222.63","8,174,104,409.37"
短期借款,"3,790,000.00","5,765,000.00","5,765,000.00","5,765,000.00","5,765,000.00","5,735,000.00","5,735,000.00","5,735,000.00","5,735,000.00","3,725,000.00","3,725,000.00","3,725,000.00","3,725,000.00","3,725,000.00","3,725,000.00","3,725,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","1,700,000.00","6,471,000,000.00","7,455,800,000.00","6,428,000,000.00","6,786,000,000.00","7,021,090,000.00","7,431,000,000.00","7,711,350,000.00","7,417,239,770.00","7,477,676,000.00","8,075,000,000.00","8,550,260,000.00","8,391,160,000.00","9,913,960,000.00","10,209,060,000.00","10,838,800,000.00","11,220,935,040.00","10,985,450,000.00","12,759,600,000.00","12,146,600,000.00","11,560,600,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00",,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"30,000.00","187,200.00",,"423,000.00","316,446.00","200,000.00","150,000.00","50,000.00","219,800.00","131,230.00",,,"100,000.00","221,000.00","576,200.00","1,071,247.46","1,053,151.00","1,086,221.00","842,726.19","498,946.68","380,000.00","1,101,725.00","750,000.00","870,336,473.52","891,610,861.07","1,185,269,041.67","1,121,352,503.52","976,326,130.08","892,043,742.47","936,034,619.24","911,465,585.39","567,466,305.59","880,912,144.62","952,492,271.55","826,012,454.87","416,413,955.54","594,522,966.08","413,349,114.36","314,316,844.54","464,608,610.12","707,269,302.35","710,327,047.16","730,667,138.73"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,"1,135,091,002.09","1,291,741,413.47","1,089,381,837.67","1,093,479,965.07","1,656,404,236.71","1,697,700,169.10","2,289,950,110.40","4,129,195,677.76","3,975,601,117.87","4,213,923,832.52","4,960,795,151.82","4,613,274,185.37","3,430,085,746.63","5,564,482,671.23","5,986,294,204.71","5,230,946,196.38","6,088,601,230.70","7,169,351,320.50","9,439,180,267.75","9,016,862,304.41"
应收账款,"47,736,739.82","48,031,031.04","47,491,902.85","46,834,077.09","46,878,890.66","46,775,402.71","46,792,813.22","48,988,752.63","50,574,112.18","49,604,865.77","50,523,946.61","20,358,254.31","22,118,604.07","20,789,125.25","20,273,790.77","21,661,550.79","22,953,385.30","16,259,590.60","26,396,620.08","18,938,365.40","19,264,265.84","15,993,661.18","19,508,981.28","411,157,324.79","463,397,452.02","737,089,839.24","679,851,699.88","512,872,464.81","646,096,996.18","840,153,305.34","1,719,316,967.08","1,107,965,335.60","1,664,964,325.27","1,269,499,593.01","1,534,570,015.92","1,343,783,579.27","1,564,373,632.34","1,455,525,098.12","1,358,201,262.79","1,350,670,522.49","1,430,422,385.97","1,287,892,141.76","1,384,072,721.57"
应付账款,"9,752,075.40","10,045,713.31","14,580,483.73","15,188,568.26","14,194,899.50","15,509,583.31","15,810,860.92","16,178,102.31","16,115,772.07","15,612,521.49","15,317,921.68","15,088,642.64","15,261,242.82","15,874,526.98","16,134,374.89","15,644,373.23","16,211,314.12","16,615,365.67","16,290,187.83","16,004,139.13","16,185,180.14","16,935,780.92","17,737,537.83","1,755,014,681.63","2,024,974,373.55","1,973,378,601.26","2,133,841,964.82","1,797,417,428.92","2,333,238,047.50","3,190,149,147.74","3,680,621,069.34","2,993,155,933.19","3,241,179,868.46","3,563,423,661.39","3,630,898,262.48","3,501,557,515.69","3,553,760,232.84","4,327,641,978.69","4,264,943,447.35","4,280,464,948.27","4,141,507,013.40","3,717,330,087.61","3,387,938,807.08"
预付款项,"2,886,505.28","2,851,497.28","3,111,182.75","3,631,267.75","3,465,218.19","3,467,567.76","3,386,732.39","2,221,013.25","2,415,477.63","2,694,225.30","2,548,514.28","1,099,180.58","1,361,101.30","2,166,556.33","2,373,603.45","2,131,566.54","1,954,737.71","3,226,647.07","2,995,502.05","2,029,211.54","2,134,342.44","1,303,796.96","413,114.91","1,678,336,471.07","2,022,296,932.62","2,165,796,334.83","2,349,844,782.49","2,186,095,020.21","2,712,088,208.65","2,911,174,903.56","3,651,879,828.03","3,044,581,873.91","2,965,539,468.72","2,587,053,077.84","2,332,006,757.32","2,043,284,493.66","2,227,280,467.44","1,876,293,409.10","2,013,921,052.06","1,854,360,109.51","2,165,158,517.99","1,930,178,452.16","2,180,919,788.36"
预收款项,"10,794,985.62","12,237,481.12","13,211,767.32","11,169,785.74","11,648,279.19","12,848,514.08","12,456,563.45","10,867,514.71","11,413,038.46","12,047,580.80","12,146,739.40","10,958,827.12","11,646,841.43","11,822,571.87","12,157,410.74","11,571,854.44","12,194,125.14","9,565,044.56","10,008,311.02","9,214,307.90","9,512,897.00","8,642,375.37","12,596,810.18","1,347,191,319.95","1,159,714,485.03","1,116,649,572.89","1,312,945,192.93","937,504,289.49","1,068,381,182.02","1,388,525,229.52","1,621,770,404.53","951,720,672.08","1,221,678,748.24","878,528,144.21","728,761,536.32","613,298,612.19","1,148,034,160.23","710,672,934.85","792,317,005.53","1,112,286,729.42","1,291,076,180.76","931,611,017.98","1,368,513,611.04"
其他应收款,"129,776,024.46","125,606,379.34","125,448,219.01","13,598,082.09","13,122,378.44","12,247,156.10","12,823,584.37","13,683,010.87","13,999,295.57","15,572,866.20","13,090,915.49","5,655,303.79","5,881,361.35","5,199,209.33","6,002,312.42","5,221,031.03","10,568,563.07","7,501,179.11","2,190,167.42","8,194,395.52","8,405,950.04","7,304,975.78","7,668,657.16","554,587,048.95","685,110,510.10","598,054,219.10","728,650,094.66","572,040,038.01","665,619,849.01","826,562,296.89","402,134,128.84","517,394,960.32","574,666,790.10","537,038,076.98","586,712,328.59","521,715,338.18","555,795,477.24","713,916,885.09","695,700,371.54","640,391,449.65","556,211,029.80","539,489,560.52","639,995,689.48"
应付职工薪酬,"1,561,414.58","2,541,208.01","1,970,185.35","44,713,562.70","46,787,445.81","48,978,970.29","50,870,087.18","55,639,643.51","58,030,112.65","60,219,991.28","64,088,791.37","66,269,444.92","68,694,954.89","70,902,032.82","72,577,855.62","74,410,381.96","76,541,540.03","80,126,578.04","82,695,330.81","88,852,523.04","91,698,306.81","96,580,565.57","102,206,461.35","183,821,971.03","177,477,424.44","197,025,785.28","189,935,825.92","191,555,021.88","194,915,125.99","203,231,028.35","221,595,959.17","168,379,704.70","168,328,995.17","172,800,143.17","152,732,999.68","164,942,001.38","174,774,068.86","202,895,918.25","231,508,357.63","280,390,308.45","262,589,121.88","244,559,977.57","193,164,871.39"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"26,134,894.68","26,584,809.00","27,191,847.86","29,270,171.03","29,970,785.22","30,936,304.20","31,820,926.41","33,253,584.61","33,674,361.55","34,854,704.81","35,377,507.14","36,455,968.35","37,089,100.85","38,129,273.37","38,406,426.08","39,686,210.25","40,286,105.02","41,254,137.34","41,745,140.42","42,959,216.07","43,290,208.38","44,781,718.42","45,265,479.58","-25,471,678.42","-47,274,294.15","-105,238,236.37","-115,601,018.04","106,355,400.21","45,534,489.30","48,430,198.50","75,841,054.35","181,870,745.51","82,074,478.44","82,219,046.36","81,907,435.78","146,592,950.32","86,694,621.38","81,903,415.03","79,988,158.20","125,343,581.23","82,139,067.36","119,189,177.91","112,210,488.52"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,272,923.12","1,703,131.46","540,450.22","625,000.00",,,,,,,,,,,,
应付利息,"1,373,447.80",,,,,,,,,,,,,,,,,,,,,,,"34,851,358.59","46,562,500.11","57,769,783.23","81,728,422.44","90,627,717.11","56,792,201.48","57,993,433.36","102,151,386.69","184,018,341.62","200,328,047.45","238,508,978.51","325,674,338.79","348,700,222.70","219,350,801.66","216,332,608.51","213,280,691.29","310,159,529.97","213,912,911.56","155,447,705.78","140,833,305.47"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,"420,951,516.89","418,095,262.11","33,348,390.91","33,348,390.91","43,517,987.56","43,517,987.56","33,348,337.56","36,699,541.56","19,773,072.06","19,773,072.06","9,603,422.06","9,603,422.06","17,230,659.56","17,230,659.56","17,230,659.56","9,603,422.06","9,603,422.06","9,603,422.06","9,603,422.06","9,603,422.06"
存货,"41,279,912.43","41,915,094.88","42,703,620.03","37,878,897.83","38,196,755.95","39,143,587.32","38,901,187.95","38,024,777.40","37,184,206.83","37,730,285.59","36,171,982.93","26,490,399.75","25,933,163.61","26,766,130.83","27,188,964.90","23,384,662.13","24,039,487.93","23,616,783.95","22,630,689.73","21,816,650.51","22,547,921.89","22,243,556.33","23,266,970.15","1,650,338,489.59","1,842,448,513.29","1,936,421,618.37","1,898,581,802.39","1,760,628,004.86","1,836,715,904.04","1,860,401,854.29","1,518,570,760.12","1,460,507,716.93","1,783,155,066.25","1,686,141,032.46","1,601,820,284.49","1,713,135,781.34","1,979,962,047.74","1,779,114,838.83","1,773,841,193.05","1,873,120,429.18","1,976,076,413.18","2,111,418,953.73","1,946,751,958.52"
其他应付款,"90,852,105.95","70,927,969.46","69,673,634.14","30,527,173.82","30,499,094.14","31,149,058.55","32,182,261.85","34,685,948.97","36,977,873.65","44,332,884.07","48,361,360.89","51,916,462.43","54,554,886.36","58,119,964.46","60,433,239.51","47,064,893.75","51,329,052.03","49,062,200.37","52,012,094.85","50,331,943.29","50,935,825.26","52,187,020.63","56,195,505.24","939,299,789.79","592,998,857.91","687,267,322.68","603,207,328.90","769,921,730.33","729,994,088.21","737,858,366.57","929,913,700.73","1,194,920,437.43","990,011,763.59","946,086,379.91","981,918,196.40","1,213,390,207.40","1,077,487,300.05","728,177,055.81","521,263,798.22","909,223,143.30","796,212,643.55","905,767,272.43","192,683,848.16"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,"800,223,941.30","914,823,310.29","872,997,635.94","812,689,895.73","1,105,796,959.21","952,196,225.06","1,449,738,617.35","1,963,635,401.82","2,122,927,070.39","1,264,894,615.37","1,363,731,765.80","2,206,401,798.50","2,431,316,744.97","1,594,455,332.31","3,530,224,214.99","4,149,563,762.94","4,332,576,032.75","3,730,721,445.31","4,281,272,073.09","3,008,107,093.80"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,"82,116,440.54","102,670,822.73","84,355,990.04","72,807,730.42","290,558,820.78","268,229,296.24","318,289,244.75","616,316,793.00","877,438,037.88","818,489,526.72","976,569,706.43","1,040,922,844.52","1,206,137,863.66","1,112,575,837.09","1,096,809,273.47","1,069,590,092.02","1,016,970,972.65","927,168,188.27","887,846,893.41","718,423,027.01"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,"14,429,588.07","15,205,557.35","21,832,624.42","20,683,400.68","19,562,611.31","25,687,727.21","21,238,343.99","31,789,606.72","1,108,196,196.66","1,102,422,222.22","2,405,923,077.34","3,000,000,000.00","1,215,976,001.56","1,408,801,126.17","1,411,976,001.56","1,307,482,136.31","716,624,411.06","713,006,249.91","1,420,514,018.63","909,230,053.18"
流动资产合计,"222,477,677.21","219,230,821.29","219,007,851.46","103,617,267.96","102,502,521.94","102,386,230.97","103,041,647.26","103,284,009.66","104,837,574.31","106,024,204.80","107,619,241.36","58,343,803.24","59,362,894.78","58,287,524.74","59,409,181.12","73,560,518.74","73,666,525.87","62,450,540.49","64,866,371.79","56,189,267.38","55,315,961.08","48,450,237.30","52,754,756.82","7,173,783,228.16","10,043,037,744.71","8,430,323,298.09","8,692,372,381.09","8,336,138,511.79","9,116,507,552.58","11,083,707,662.99","13,407,469,509.99","11,717,986,827.43","13,201,303,737.03","14,610,315,063.91","13,603,001,168.71","11,501,824,304.88","12,850,765,616.34","13,125,017,156.45","11,768,263,859.06","12,761,227,651.54","15,075,743,296.88","15,659,904,271.37","15,774,934,733.04"
