科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"398,559,350.10","796,505,721.45","1,237,991,497.75","1,729,173,265.50","404,318,489.11","820,977,598.22","1,281,425,601.48","1,796,213,901.26","384,320,285.13","766,519,703.21","1,222,554,320.93","1,704,408,956.61","433,746,653.51","875,677,137.87","1,435,829,687.91","1,976,114,895.43","460,992,511.55","895,351,795.93","1,463,362,740.78","2,050,884,003.54","475,698,977.89","959,842,634.57","1,650,913,731.17","2,245,840,823.38","507,913,737.91","1,104,734,265.41","1,648,776,941.60","2,332,022,735.57","520,086,176.21","1,142,949,329.81","1,732,638,895.74","2,440,976,440.64","531,588,160.64","1,151,810,696.29","1,709,988,537.25","2,445,687,547.26","631,404,199.79","1,252,090,004.77","1,870,680,966.55","2,628,258,075.39","594,423,135.20","1,306,344,466.15","2,002,578,468.23","2,644,625,970.46"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"5,427,026.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,320,000.00",,,,
收到的税费返还,,,,,,,,"6,424,946.10",,,,,,,,,,,,,,,,,,,,,,,,,,,"74,000.00",,,,,,,,,
支付其他与投资活动有关的现金,,"560,563.33","560,563.33","560,563.33",,,"560,563.33","560,563.33",,,"560,563.33","560,563.33",,,"37,651.22",,,,,"2,990,000.35",,,,,,"20,000,000.00","20,000,000.00",,,"6,000,000.00","10,000,000.00","10,000,000.00",,"3,200,000.00","3,200,000.00","3,200,000.00",,,"700,000.00","1,400,000.00",,"4,000,000.00","4,000,000.00","5,500,000.00"
收到其他与经营活动有关的现金,"21,429,750.39","75,354,436.61","108,896,334.97","19,098,880.27","47,991,343.07","89,964,753.63","139,917,670.69","90,537,155.19","46,352,431.85","87,675,854.21","71,357,316.72","20,709,500.94","54,724,977.94","43,245,279.60","88,584,667.47","22,516,338.80","43,397,394.20","79,663,221.49","164,529,036.11","24,436,562.41","26,971,677.48","66,134,640.01","75,203,100.61","19,514,524.47","11,503,702.93","12,729,716.91","50,509,364.09","25,249,266.99","12,596,156.11","9,441,612.17","82,646,295.62","41,257,820.32","14,408,887.80","10,623,196.62","55,377,423.83","55,706,951.69","25,270,001.87","9,890,708.86","14,886,891.88","27,306,376.09","34,505,925.49","7,715,449.13","14,570,499.74","25,744,288.52"
投资活动现金流出小计,"52,009,082.04","139,010,571.59","193,628,951.52","238,527,454.91","61,786,036.25","123,550,829.96","177,634,046.77","242,604,324.32","67,372,002.47","118,117,807.48","309,497,390.87","444,211,934.19","162,565,091.35","294,316,292.52","333,822,957.71","470,341,441.74","122,534,809.15","236,051,693.65","290,366,493.62","370,119,761.52","56,535,561.26","117,085,274.79","158,507,603.14","216,661,322.92","38,101,192.08","141,195,889.01","213,344,219.39","245,797,793.27","90,927,658.37","247,421,717.32","279,433,143.55","385,108,718.75","65,842,956.33","127,870,608.53","244,854,522.75","436,112,977.81","145,310,047.43","278,168,733.80","478,004,440.77","663,569,744.97","125,969,724.96","166,669,474.36","362,272,936.20","509,610,927.27"
经营活动现金流入小计,"419,989,100.49","871,860,158.06","1,346,887,832.72","1,748,272,145.77","452,309,832.18","910,942,351.85","1,421,343,272.17","1,893,176,002.55","430,672,716.98","854,195,557.42","1,293,911,637.65","1,725,118,457.55","488,471,631.45","918,922,417.47","1,524,414,355.38","1,998,631,234.23","504,389,905.75","975,015,017.42","1,627,891,776.89","2,075,320,565.95","502,670,655.37","1,025,977,274.58","1,726,116,831.78","2,265,355,347.85","519,417,440.84","1,117,463,982.32","1,699,286,305.69","2,357,272,002.56","532,682,332.32","1,152,390,941.98","1,815,285,191.36","2,482,234,260.96","545,997,048.44","1,162,433,892.91","1,765,439,961.08","2,501,394,498.95","656,674,201.66","1,261,980,713.63","1,885,567,858.43","2,655,564,451.48","628,929,060.69","1,314,059,915.28","2,017,148,967.97","2,670,370,258.98"
投资活动产生的现金流量净额,"-14,496,497.50","36,851,143.70","3,400,379.86","-8,576,935.71","-9,909,235.67","99,878,714.30","64,677,402.91","47,795,202.46","-38,854,412.53","42,921,300.42","-90,447,709.05","-146,321,377.58","-139,774,796.93","-197,516,111.69","-64,793,107.05","-159,368,755.97","-90,819,703.50","-179,046,893.05","-111,234,811.68","-145,563,045.20","-34,808,273.68","-24,167,610.00","11,451,386.31","-21,389,858.46","-6,928,437.81","-87,909,235.26","75,680,102.43","50,700,433.86","-77,904,646.03","-180,872,211.62","-84,664,429.50","-171,360,141.39","-53,115,039.55","-65,789,610.52","-73,061,668.88","-236,144,512.08","-94,280,371.59","-93,849,263.03","-173,450,440.37","-267,803,279.20","-2,269,225.31","37,415,298.84","82,916,141.96","65,949,458.67"
购买商品、接受劳务支付的现金,"204,339,393.24","412,760,153.90","635,054,973.02","871,455,322.97","211,666,102.12","436,399,535.31","700,060,235.09","922,050,739.90","182,057,165.95","413,291,285.15","664,589,595.03","820,942,403.25","236,571,850.91","455,054,370.13","801,260,482.99","964,375,720.79","288,208,632.10","461,182,279.39","829,272,570.70","1,052,847,813.29","315,184,889.39","602,325,871.79","981,015,576.08","1,175,885,107.45","293,133,101.75","568,909,224.57","911,698,048.08","1,233,633,580.64","293,961,273.04","620,580,998.75","967,533,831.60","1,273,987,396.65","272,135,139.68","597,573,999.02","953,784,571.84","1,300,685,415.83","388,330,018.46","694,793,219.30","1,007,092,170.69","1,456,683,445.79","333,020,128.19","739,015,300.12","1,116,082,085.57","1,533,700,412.84"
吸收投资收到的现金,,,,"2,000,000.00",,,,,,,,,,,,"23,022,718.00",,,,,,,,,"17,150,000.00","17,150,000.00","17,150,000.00","17,150,000.00","9,033,813.00",,,,,,,,,,,,,,,
