科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"67,661,244.58","32,745,994.68","66,820,391.72","478,553,646.46","460,737,854.20","428,898,967.77","390,144,128.32","392,530,509.92","379,838,019.60","328,295,905.04","367,191,889.99","349,519,561.31","342,367,687.67","305,685,388.54","264,045,598.81","222,897,164.87","223,012,868.86","242,221,551.60","270,345,808.09","234,445,872.70","202,301,008.68","207,765,320.08","225,010,759.47","218,858,709.62","213,145,855.17","210,874,334.21","461,269,438.75","291,129,722.78","300,320,857.67","1,078,788,324.46","813,834,524.16","881,484,007.42","883,426,159.99","866,109,589.50","766,906,613.37","754,620,910.95"
短期借款,"132,100,000.00","78,000,000.00","107,000,000.00","90,000,000.00","90,000,000.00","80,000,000.00","68,000,000.00","68,000,000.00","58,000,000.00","28,000,000.00","58,000,000.00","40,000,000.00","70,000,000.00","52,060,000.00","20,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00","30,000,000.00",,,,,,,,"238,750,000.00","220,000,000.00","220,000,000.00","220,000,000.00",,"20,000,000.00","40,000,000.00","40,000,000.00","40,000,000.00","15,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"28,965,336.93","72,647,151.24","58,779,352.79","24,412,020.99","17,598,954.48","20,012,503.66","49,699,393.75","39,639,603.63","28,471,235.60","45,587,014.51","52,049,238.47","29,557,717.71","18,683,037.34","33,883,484.07","37,709,666.37","42,707,385.05","25,424,557.67","29,145,640.44","54,230,663.40","63,498,929.09","58,861,736.44","38,492,577.08","79,636,669.37","112,594,224.95","98,517,381.43","91,972,557.67","94,272,662.13","102,658,166.89","86,209,008.18","47,887,737.01","46,768,902.28","35,977,873.46","27,658,775.22","22,857,448.44","42,055,807.16","29,984,092.90"
应付票据,"10,700,000.00",,"12,000,000.00",,"4,675,000.00","4,675,000.00","13,600,000.00","13,600,000.00",,,,,,"29,900,000.00","29,900,000.00",,"6,000,000.00","6,000,000.00",,,,"4,192,779.13","39,003,787.54","57,910,555.38","61,311,945.69","81,460,474.34","70,396,735.62","73,338,178.04","56,395,406.04","10,205,888.00",,"5,404,416.34","16,500,511.69","30,498,524.85","32,035,281.66","19,028,603.66"
应收账款,"41,993,779.56","54,146,314.92","62,400,935.47","78,884,656.04","72,385,275.59","81,608,822.30","80,508,414.40","96,455,992.80","80,978,521.90","90,874,764.61","85,012,052.83","101,053,760.52","106,334,236.49","109,924,465.47","96,349,846.90","94,706,827.09","91,632,582.05","73,194,059.75","74,755,692.26","81,867,674.07","92,833,693.64","84,959,499.89","84,882,755.83","103,295,244.65","108,980,111.75","107,221,944.35","159,925,306.57","211,524,161.82","222,453,064.19","240,281,274.50","272,974,619.17","258,320,369.33","270,420,867.37","295,065,559.96","274,039,279.40","336,158,057.42"
应付账款,"43,701,629.87","67,298,800.49","54,274,175.47","65,306,792.68","45,160,091.66","41,376,710.17","57,970,543.78","50,251,656.34","47,756,011.60","44,558,671.78","54,820,830.21","48,134,118.09","54,896,230.02","55,059,991.16","50,903,070.04","43,123,840.99","44,011,585.70","36,031,976.32","45,614,066.28","45,474,017.69","45,347,661.68","35,915,926.75","44,319,029.86","57,309,217.32","60,310,482.87","33,450,149.01","273,397,075.95","178,526,284.20","173,971,638.22","170,870,048.84","163,260,987.04","163,629,836.22","139,017,404.04","75,642,737.11","109,176,570.35","94,333,442.73"
预付款项,"5,229,298.79","2,898,666.56","2,818,218.56","19,529,563.65","21,452,158.20","37,364,902.47","7,092,790.36","12,508,169.24","14,793,399.29","12,977,911.69","4,731,861.86","23,858,245.94","11,499,840.58","4,515,717.06","1,252,460.73","4,863,265.49","2,614,903.91","5,351,512.21","2,129,812.35","2,392,469.92","6,954,557.38","10,910,606.16","851,990.29","4,762,077.11","8,691,976.16","3,448,355.81","11,898,531.17","43,661,250.69","7,731,115.48","7,466,018.97","26,378,764.20","54,644,021.21","58,313,874.72","67,560,807.35","48,042,650.99","95,015,644.02"
预收款项,"1,442,514.58","752,757.01","2,890,656.87","1,549,970.73","1,689,349.12","869,063.34","595,824.72","626,755.99","483,018.41","686,049.69","937,373.76","1,111,781.97","933,963.46","1,083,822.82","1,932,176.98","1,353,226.51","1,450,414.53","1,057,621.04","1,826,210.45","1,084,148.82","1,535,251.82","2,874,056.39","1,436,528.03","1,788,068.03","1,655,068.14","1,640,211.08","52,574,166.66","45,326,028.12","40,752,958.73","39,045,825.61","36,016,484.12","36,935,811.23","34,361,409.68","47,320,730.66","15,881,298.87","16,332,393.04"
