科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
存货,"30,969,882.59","31,193,092.45","49,682,312.40","40,730,323.96","42,243,028.47","53,609,307.02","53,873,590.50","59,855,852.58","70,524,803.06","82,809,655.62","66,360,355.49","80,299,718.60","99,879,942.36","122,271,665.39","100,077,043.84","128,103,872.15","105,353,266.75","150,755,736.21","153,655,043.92","112,060,270.51","119,461,280.92","158,279,419.30","158,268,018.52","223,176,814.78","215,795,462.07","224,952,299.69","248,792,967.95","246,605,413.19","348,054,144.14","268,382,574.61","399,132,187.20","388,091,898.85","326,386,971.29","341,163,304.71","425,800,100.76","497,560,701.63","225,711,685.55","253,084,704.63","266,284,551.96"
其他应付款,"429,977.97","2,320,475.46","2,487,164.57","7,938,672.08","1,132,925.49","834,064.17","7,980,394.36","9,600,356.16","4,001,972.54","11,477,883.33","7,334,173.01","79,567,660.19","83,230,975.72","81,752,175.91","61,747,980.05","62,809,705.50","63,874,133.22","63,369,179.05","41,080,492.18","42,029,920.00","143,596,990.37","45,402,610.21","163,434,590.66","169,194,284.51","171,473,235.53","142,467,877.46","133,526,125.34","242,669,726.39","259,397,212.88","280,096,998.81","252,932,389.78","391,245,200.56","175,184,379.60","177,777,345.87","168,658,859.47","154,858,387.87","107,579,431.40","105,024,774.01","48,849,123.62"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,"11,326,432.54","11,326,432.54","11,326,432.54","11,326,432.54","11,356,687.33",,,,,,,,,"1,729,559.64",,,"2,321,106.60","1,740,829.92","2,320,872.88","1,740,596.20","1,160,319.52","773,468.40","26,735,782.11"
其他流动资产,,,,,,,,,,,,,,,,,"395,378.39","395,378.39","395,378.39","703,029.00",,"11,823.65",,,"33,458,730.73","21,434,043.54","4,336,326.12","7,310,268.63","26,745,713.53","5,883,131.68","3,315,671.97","13,146,426.94","110,258,075.63","28,162,314.33","8,253,304.47","18,707,649.15","205,235,975.95","73,209,978.87","50,754,560.49"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,"26,448,852.20","26,448,852.20","26,448,852.20","10,982,235.04","15,905,926.84","15,947,542.86",,"500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00","500,000,000.00",,
流动资产合计,"209,319,119.13","360,444,959.91","502,287,849.11","2,202,331,744.69","2,285,486,241.68","2,178,919,685.60","2,158,843,053.22","2,088,746,347.06","2,118,477,583.19","1,940,468,950.89","1,969,461,487.06","1,893,485,593.70","2,098,850,465.60","2,092,869,079.41","2,103,927,690.81","2,107,907,041.97","2,241,218,041.67","2,430,470,122.63","2,404,971,735.04","2,335,201,594.86","2,578,733,382.14","2,383,757,355.97","2,143,634,664.23","2,240,526,479.90","2,599,798,335.82","2,383,807,492.01","2,251,582,836.91","2,142,349,305.99","2,540,935,306.89","2,475,911,274.51","2,658,672,274.26","2,584,536,819.81","3,040,897,353.28","2,840,445,700.39","3,443,559,679.33","3,375,645,893.96","2,785,096,913.03","2,338,976,263.83","2,223,719,718.89"
流动负债合计,"72,805,107.74","135,308,206.17","113,667,655.35","98,354,591.55","107,946,857.32","95,708,727.53","131,988,748.46","122,101,129.30","170,851,268.20","173,603,117.05","174,211,617.23","275,063,030.24","380,532,158.52","315,330,543.07","292,614,314.33","286,192,829.40","283,423,805.61","374,529,047.84","330,494,953.66","251,241,398.57","531,390,317.81","304,140,228.06","405,905,382.06","389,783,004.60","569,429,312.91","416,255,234.00","510,498,656.08","606,463,368.31","878,412,142.14","881,434,099.71","1,185,803,411.42","1,717,177,953.35","1,668,944,840.34","1,451,409,860.13","2,182,479,930.34","2,239,177,785.11","1,463,708,604.21","1,071,575,579.51","1,038,144,350.80"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"265,000,000.00","266,004,205.37","266,004,205.37","313,004,205.37","313,904,205.37","497,468,163.62","507,442,004.05","343,658,140.10","351,558,205.99","602,561,043.10","587,201,024.95","349,357,368.12","364,357,368.12","363,997,368.12","366,997,368.12","360,799,633.90"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"297,375,433.30","297,581,968.16","297,793,033.81","298,008,728.99","298,201,572.72","298,416,953.15","298,637,058.43"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000.00","900,000.00","900,000.00","900,000.00",,,
长期股权投资,,,,,,,,,"75,874,851.28","321,700,851.28","317,304,326.78","306,491,027.51","318,740,602.35","317,020,622.97","319,391,445.13","384,787,467.86","396,446,741.75","389,417,059.42","394,377,270.69","471,378,858.68","588,419,915.64","590,860,181.43","614,941,207.17","405,791,608.37","418,004,622.91","485,610,906.78","467,032,219.38","472,084,990.78","455,612,834.79","462,108,806.06","723,575,951.31","716,829,742.59","333,597,917.93","328,589,460.44","321,192,806.07","318,223,298.34","305,366,447.10","302,444,068.73","310,070,867.69"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,"154,556,631.60","153,711,776.10","184,443,651.12","183,423,285.57","182,402,920.02","181,382,554.47","180,362,188.92","179,341,823.37","178,321,457.82","177,301,092.27","176,306,416.52","175,286,050.97","174,265,685.42","173,245,319.87","172,224,954.32","171,204,588.77","170,184,223.22","169,163,857.67","168,143,492.12","167,123,126.57","166,102,761.02","165,082,395.47","164,062,029.92","163,041,664.37","162,021,298.82","161,000,933.27","159,980,567.72","158,960,202.17","217,006,730.91"
预计负债,"5,223,826.51","5,995,902.70","6,974,402.85","6,974,402.85","3,943,694.03","3,943,694.03","3,943,694.03","3,943,694.03","4,104,804.62","4,144,804.62","4,144,804.62","4,867,895.67","5,504,118.58","5,504,118.58","5,504,118.58","5,504,118.58","8,516,542.51","8,516,542.51","8,516,542.51","8,516,542.51","12,430,727.10","12,822,024.90","12,822,024.90","12,822,024.90","15,746,807.01","15,240,883.91","15,746,807.01","16,684,284.52","18,043,501.68","18,002,969.96","18,086,962.91","18,077,260.72","17,773,113.14","17,768,155.50","18,080,399.90","17,722,747.85","19,147,291.50","18,965,336.17","20,917,913.44"
固定资产,"12,642,002.31","14,986,604.68","16,257,638.17","18,838,899.32","21,356,590.69","21,444,604.02","23,097,152.11","249,068,085.95","380,763,724.69","485,885,932.14","329,189,357.00","350,190,534.43","326,479,453.93","324,624,965.11","341,034,426.66","337,025,977.39","337,281,080.45","332,345,665.10","332,433,818.00","328,154,346.87","325,845,421.72","321,624,766.73","318,044,274.06","315,051,025.08","354,145,848.14","353,545,947.60","349,326,804.20","346,286,256.94","343,239,077.07","342,657,584.82","340,839,954.30","340,790,074.03","431,072,690.73","427,904,796.52","426,198,667.41","416,637,312.48","423,187,880.87","415,684,642.71","413,869,221.71"
递延所得税负债,,,,,,,,,,,,"640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","640,262.48","2,977,318.59","2,773,151.92","2,552,456.88","3,907,134.07","2,316,828.12","2,077,147.71","1,846,550.51","2,047,786.91","2,464,563.66","4,104,890.89","1,725,119.37","1,824,704.80","1,587,836.11","1,695,129.51","1,382,422.90"
在建工程,,,,"65,664,540.00","65,491,080.00","215,157,000.00","328,898,811.10","227,560,486.82","106,947,480.00",,"1,965,000.00","811,144.33","4,704,754.05","5,973,823.21","9,902,188.70","13,985,964.80","19,948,464.33","25,160,485.33","27,575,098.33","28,608,760.03","29,784,002.93","34,664,729.33","36,793,036.37","48,756,554.61","27,523,320.41","38,672,754.13","52,889,720.00","70,406,033.31","87,960,565.87","95,402,946.68","88,501,619.09","92,125,628.70","1,612,887.96",,,,"120,021.25","150,286.29","150,286.29"
其他非流动负债,"15,349,022.62","5,129,484.58","1,657,695.43","5,054,546.39","5,822,638.10","5,031,589.98","12,217,718.20","10,897,673.84","14,224,520.90","13,321,720.08","12,381,191.17","6,609,873.57","34,377,215.94","32,674,340.06","27,541,572.74","25,155,226.08","11,404,103.86","8,361,210.16","10,916,782.26","10,503,890.89","7,559,805.43","11,202,901.12","11,340,263.30","20,692,395.27",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"20,572,849.13","11,125,387.28","8,632,098.28","12,028,949.24","9,766,332.13","8,975,284.01","16,161,412.23","14,841,367.87","18,329,325.52","17,466,524.70","16,525,995.79","12,118,031.72","40,521,597.00","38,818,721.12","33,685,953.80","31,299,607.14","20,560,908.85","17,518,015.15","20,073,587.25","19,660,695.88","20,630,795.01","24,665,188.50","24,802,550.68","34,154,682.65","35,774,631.51","35,874,152.49","48,094,700.50","43,311,067.84","43,300,338.86","36,188,631.21","26,863,092.02","24,690,561.58","327,543,883.56","322,161,384.55","320,696,589.74","320,370,148.29","320,942,666.97","332,755,385.46","407,707,361.39"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"93,377,956.87","146,433,593.45","122,299,753.63","110,383,540.79","117,713,189.45","104,684,011.54","148,150,160.69","136,942,497.17","189,180,593.72","191,069,641.75","190,737,613.02","287,181,061.96","421,053,755.52","354,149,264.19","326,300,268.13","317,492,436.54","303,984,714.46","392,047,062.99","350,568,540.91","270,902,094.45","552,021,112.82","328,805,416.56","430,707,932.74","423,937,687.25","605,203,944.42","452,129,386.49","558,593,356.58","649,774,436.15","921,712,481.00","917,622,730.92","1,212,666,503.44","1,741,868,514.93","1,996,488,723.90","1,773,571,244.68","2,503,176,520.08","2,559,547,933.40","1,784,651,271.18","1,404,330,964.97","1,445,851,712.19"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"43,184,000.00","43,184,000.00","94,800,000.00","126,400,000.00","126,400,000.00","126,400,000.00","316,000,000.00","316,000,000.00","316,000,000.00","316,000,000.00","379,200,000.00","379,200,000.00","379,200,000.00","379,200,000.00","379,200,000.00","379,200,000.00","383,383,700.00","383,383,700.00","613,413,920.00","613,413,920.00","614,841,344.00","615,216,384.00","1,323,537,143.00","1,323,537,143.00","1,327,481,535.00","1,327,841,494.00","1,986,470,666.00","1,990,729,754.00","1,994,479,926.00","1,995,987,868.00","1,961,091,984.00","1,961,091,984.00","1,961,091,984.00","1,961,091,984.00","1,961,091,984.00","1,961,091,984.00","1,961,091,984.00","1,961,091,984.00","1,961,091,984.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"7,433,278.40","7,892,178.40","71,900,178.40","1,743,663,306.92","1,745,103,806.92","1,745,103,806.92","1,555,503,806.92","1,555,503,806.92","1,561,942,524.85","1,561,942,524.85","1,501,487,522.01","1,520,706,515.65","1,521,705,055.99","1,521,705,055.99","1,521,705,055.99","1,521,705,055.99","1,562,530,490.56","1,565,977,702.92","1,338,833,046.12","1,341,837,922.06","1,360,221,600.56","1,365,868,892.31","1,434,782,285.73","1,436,640,274.62","1,467,864,957.80","1,470,364,259.11","812,386,092.22","533,672,022.91","524,688,463.03","529,195,680.28","465,187,520.37","463,757,665.00","377,830,811.74","377,830,811.74","400,021,333.61","400,021,333.61","427,255,737.04","427,255,737.04","447,563,721.16"
无形资产,,,,,,,,,"66,499.99","76,109.98","1,076,919.98","49,268,370.25","60,483,986.10","58,978,066.89","58,394,121.53","56,880,643.13","60,861,714.20","67,869,616.94","66,461,407.97","72,642,672.39","81,915,984.32","82,587,545.89","80,204,234.39","89,696,320.57","147,942,494.41","182,844,805.03","192,418,324.74","173,342,916.29","212,909,507.07","212,451,063.07","271,412,153.96","259,163,480.41","309,222,066.14","297,535,991.65","315,895,434.19","298,671,459.55","368,313,073.42","367,384,868.88","353,199,464.83"
盈余公积,"14,703,832.01","19,011,457.64","19,011,457.64","19,011,457.64","33,236,015.99","33,236,015.99","33,236,015.99","33,236,015.99","46,500,882.85","46,500,882.85","46,500,882.85","46,500,882.85","79,382,285.49","79,382,285.49","79,132,439.37","79,132,439.37","102,225,038.61","102,225,038.61","102,225,038.61","102,225,038.61","141,422,357.47","141,422,357.47","141,422,357.47","141,422,357.47","175,904,798.57","175,904,798.57","175,904,798.57","177,998,455.56","197,376,909.01","197,376,909.01","197,376,909.01","197,376,909.01","225,840,997.25","225,840,997.25","225,840,997.25","225,840,997.25","231,293,196.44","231,293,196.44","231,293,196.44"
开发支出,,,,,,"1,342,764.97","5,399,887.08","11,057,087.33","19,435,331.13","29,018,319.52","38,857,798.46","12,724,179.76",,,,,,,"3,928,338.53","7,552,699.82","8,970,061.05","17,601,123.33","46,301,403.06","51,683,491.17","49,218,576.74","33,330,619.37","47,608,565.63","78,586,032.97","53,116,806.33","77,560,416.16","45,304,817.08","79,863,541.77","30,651,193.70","61,211,427.19","63,045,781.60","95,270,902.46","35,708,813.97","56,822,111.55","87,130,491.25"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"26,448,852.20","26,448,852.20","26,448,852.20","10,982,235.04","15,905,926.84","15,905,926.84",,,,,,,,,
商誉,,,,,,,,,"33,470,814.63","33,470,814.63","33,470,814.63","252,764,848.33","252,764,848.33","252,764,848.33","252,764,848.33","252,764,848.33","252,764,848.33","252,764,848.33","252,764,848.33","252,764,848.33","345,251,320.56","378,470,692.43","1,491,054,069.18","1,491,054,069.18","1,463,897,670.45","1,463,897,670.45","1,535,424,513.04","1,533,728,985.77","1,497,677,757.08","1,516,303,717.38","1,497,677,757.08","2,084,838,559.86","2,069,215,454.86","2,069,215,454.86","2,069,215,454.86","2,069,215,454.86","2,062,615,454.86","2,062,615,454.86","2,062,615,454.86"
未分配利润,"68,953,166.78","163,601,545.31","215,985,956.59","292,975,473.76","355,352,733.75","412,511,666.39","467,162,956.14","539,143,971.33","626,332,806.12","700,338,882.31","731,731,886.39","790,706,653.97","854,342,688.07","910,587,432.39","959,237,341.85","1,035,397,168.34","1,144,270,378.06","1,241,716,697.47","1,259,650,798.97","1,350,238,809.74","1,469,333,950.91","1,536,942,405.57","1,535,475,361.49","1,680,984,331.96","1,905,520,275.08","1,944,900,972.94","1,857,248,494.31","1,941,654,691.21","2,084,045,123.13","2,099,133,079.02","2,330,077,177.55","2,339,968,609.26","2,468,546,635.77","2,487,279,413.85","2,483,864,875.83","2,380,907,070.74","2,530,844,496.31","2,484,641,695.08","2,381,167,019.38"
长期待摊费用,"1,642,867.72","1,336,437.92","1,366,690.81","1,276,739.27","936,313.76","595,888.25","290,529.92","221,400.00","348,508.67","567,896.31","688,612.23","1,378,013.91","897,377.29","675,914.95","600,741.91","508,894.72","489,811.17","426,199.35","362,587.53","740,166.43","861,025.55","809,119.59","874,658.95","2,418,819.11","1,845,068.29","4,085,774.47","6,036,792.10","9,828,103.61","17,169,072.84","22,808,835.27","24,470,710.66","24,341,149.65","20,024,766.31","24,417,480.88","18,491,690.31","18,591,989.33","6,468,270.47","8,700,262.85","576,708.22"
少数股东权益,,,"1,360,779.86","1,124,092.20","1,232,292.57","1,292,254.55","1,254,619.91","605,241.97","3,000,000.00","2,908,956.95","2,655,661.77","8,214,177.71","18,715,320.48","18,340,535.16","21,916,992.93","21,361,259.70","20,595,654.18","20,048,061.45","19,360,734.31","18,582,530.17","22,493,549.05","20,984,304.76","61,719,267.13","98,702,404.07","88,251,674.92","79,593,928.88","70,398,205.29","73,124,507.81","38,856,880.76","21,634,149.77","27,788,635.49","18,316,496.72","1,270,857.40","2,969,837.01","2,337,797.01","-1,645,943.69","-6,225,118.63","-8,610,656.07","-19,586,546.05"
递延所得税资产,"4,048,244.90","3,354,772.29","5,445,948.03","5,445,948.03","5,767,812.55","5,767,812.55","4,778,126.22","4,778,126.22","7,572,013.96","7,572,013.96","5,742,618.30","5,950,217.02","21,283,569.67","21,283,569.67","13,331,566.18","13,309,650.17","21,891,540.42","21,891,540.42","17,121,354.62","17,121,354.62","18,183,882.71","18,183,882.71","15,563,458.89","15,539,063.89","28,894,592.94","28,894,592.94","26,740,565.54","27,025,861.15","31,481,286.33","31,481,286.33","26,269,108.49","23,830,275.12","26,148,522.94","26,652,603.08","28,051,428.91","27,972,046.47","36,727,690.45","36,664,971.83","39,000,500.25"
外币报表折算价差,,,,,,,,,,,,"-42,194.83","-60,800.74","-60,800.74","-52,552.63","-45,720.73","-35,948.26","-21,306.18","-44,565.69","-44,324.36","-372,905.30","295,284.08","-278,059.47","-771,850.25",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,"5,691,391.97","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","5,689,596.37","7,473,708.15","7,398,107.59","16,188,541.51","16,043,671.10","865,532.67","865,532.67","865,532.67","865,532.67","2,042,891.17","2,035,249.68","377,042,891.17","377,042,891.17","377,042,891.17","377,042,891.17","377,042,891.17"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"18,333,114.93","19,677,814.89","23,070,277.01","91,226,126.62","93,551,797.00","244,308,069.79","362,464,506.43","492,685,186.32","624,479,224.35","878,291,937.82","882,852,078.98","1,138,981,503.61","1,175,487,839.21","1,170,434,693.07","1,183,511,854.83","1,246,335,597.24","1,275,735,985.94","1,274,906,834.63","1,279,035,778.19","1,361,954,395.81","1,581,227,627.37","1,625,777,688.78","2,783,731,623.86","2,863,925,868.22","2,937,175,062.13","3,035,489,972.50","3,176,854,474.73","3,210,400,914.96","3,365,644,095.79","3,436,205,319.06","3,528,678,505.76","4,139,288,586.26","3,990,211,464.76","3,987,805,153.62","4,130,512,821.46","4,146,983,656.05","4,139,528,479.40","4,153,467,129.16","4,221,462,251.08"
所有者权益(或股东权益)合计,"134,274,277.19","233,689,181.35","403,058,372.49","2,183,174,330.52","2,261,324,849.23","2,318,543,743.85","2,373,157,398.96","2,444,489,036.21","2,553,776,213.82","2,627,691,246.96","2,661,575,953.02","2,745,286,035.35","2,853,284,549.29","2,909,154,508.29","2,961,139,277.51","3,036,750,202.67","3,212,969,313.15","3,313,329,894.27","3,333,438,972.32","3,426,253,896.22","3,607,939,896.69","3,680,729,628.19","4,496,658,355.35","4,680,514,660.87","4,931,769,453.53","4,967,168,078.02","4,869,843,955.06","4,702,975,784.80","4,984,866,921.68","4,994,493,862.65","4,974,684,276.58","4,981,956,891.14","5,034,620,094.14","5,054,679,609.33","5,070,895,980.71","4,963,081,616.61","5,139,974,121.25","5,088,112,428.02","4,999,330,257.78"
