科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"115,707,938.09","244,043,669.24","384,360,240.08","489,819,042.20","97,844,005.41","201,326,349.33","318,027,115.97","429,390,433.76","97,590,459.57","210,159,265.44","330,898,241.30","458,754,449.47","131,713,301.34","279,585,100.53","470,936,154.91","649,153,156.47","160,237,941.96","339,045,903.32","541,879,663.88","732,970,802.25","175,298,559.63","364,301,220.40","583,285,462.64","759,057,053.04","164,237,118.70","343,270,466.54","565,323,293.41","781,107,567.57","199,687,891.93","475,122,897.76","787,630,758.56","1,310,814,818.89","310,248,656.13","700,478,850.14","1,033,331,054.20","942,152,255.92","246,766,118.01","518,640,202.37","804,484,022.60","1,094,013,076.85","265,541,979.26","570,946,917.17","874,576,935.70","1,149,948,624.15"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,854,443.67",,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,"294,639.26","294,639.26","294,639.26","294,639.26",,,,,,,,,,,,"2,098,593.81",,,,,,"10,867,244.38","10,655,430.10","10,655,430.10",,,,"2,918,756.59"
支付其他与投资活动有关的现金,,,"142,413,277.53","142,413,277.53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"7,083,457.45","16,689,849.56","16,979,494.26","23,129,227.51","1,047,731.21","12,866,120.00","14,498,855.22","16,537,749.59","2,160,532.54","11,657,423.79","13,201,607.16","16,546,645.67","1,220,106.65","15,545,224.92","16,905,314.93","8,715,950.37","28,458,627.30","37,337,632.65","44,089,829.49","40,938,782.93","10,905,354.14","21,091,259.01","30,138,894.84","37,973,570.03","6,731,754.19","19,248,502.68","23,788,472.51","29,855,669.84","13,071,214.42","47,159,299.52","58,896,496.86","50,805,859.38","6,996,565.65","82,080,000.16","30,974,897.04","52,006,638.72","8,101,841.88","17,054,541.40","26,180,452.65","46,255,453.94","4,422,965.77","18,682,531.36","38,533,001.07","52,701,563.55"
投资活动现金流出小计,"14,347,799.49","24,436,140.79","442,823,257.55","708,156,772.29","211,662,332.43","512,619,566.46","521,425,505.51","530,183,955.94","18,331,931.40","205,100,830.00","228,796,028.96","229,349,062.55","22,710,277.81","23,372,877.20","63,728,213.58","69,813,908.85","14,491,585.50","66,832,543.25","144,503,743.25","298,803,435.90","100,843,702.85","226,117,303.85","290,382,893.35","352,048,267.55","368,350,788.59","460,212,352.59","580,956,900.59","982,147,025.88","160,782,181.81","321,138,483.81","931,769,540.81","1,372,822,921.81","278,763,731.51","438,916,939.51","629,109,848.51","793,200,412.51","185,107,840.00","372,379,871.44","533,286,771.23","552,185,585.23","130,739.00","778,690.49","7,862,117.58","20,416,527.63"
经营活动现金流入小计,"122,791,395.54","260,733,518.80","401,339,734.34","512,948,269.71","98,891,736.62","214,192,469.33","332,525,971.19","445,928,183.35","99,750,992.11","221,816,689.23","344,099,848.46","475,301,095.14","132,933,407.99","295,130,325.45","487,841,469.84","657,869,106.84","188,991,208.52","376,678,175.23","586,264,132.63","774,204,224.44","186,203,913.77","385,392,479.41","613,424,357.48","797,030,623.07","170,968,872.89","362,518,969.22","589,111,765.92","810,963,237.41","212,759,106.35","522,282,197.28","846,527,255.42","1,363,719,272.08","317,245,221.78","782,558,850.30","1,064,305,951.24","1,140,529,726.86","305,464,098.16","641,220,671.96","978,479,878.42","1,348,305,082.46","349,692,432.87","752,166,404.12","1,179,091,049.23","1,560,964,005.60"
投资活动产生的现金流量净额,"-14,347,799.49","-24,436,140.79","-427,823,257.55","-667,895,019.76","-194,997,332.43","-459,459,802.44","-448,300,741.49","-427,606,095.23","-15,138,663.91","-171,387,272.51","-175,084,471.47","-149,902,505.06","-11,470,076.81","24,848,145.65","3,379,809.27","8,404,114.00","26,309,032.41","50,951,124.66","16,225,351.50","-10,570,693.37","-75,267,538.47","-51,565,597.55","-29,267,086.88","-19,335,758.76","-227,087,752.70","-307,606,850.95","-314,145,671.07","-623,385,098.28","55,378,760.17","85,061,119.26","136,129,325.92","75,082,527.66","-79,825,307.40","-39,783,472.75","-21,880,354.35","-7,291,030.14","-8,014,415.34","29,030,770.58","512,767,668.57","854,109,542.79","11,298,967.88","71,518,913.34","109,449,995.16","97,218,844.29"
购买商品、接受劳务支付的现金,"6,387,111.99","12,596,314.81","19,929,396.01","24,109,806.55","10,113,192.62","16,903,370.59","22,592,444.06","24,130,546.10","6,736,164.09","14,139,123.45","21,563,937.55","24,467,167.24","4,867,234.26","17,812,282.69","38,339,031.70","60,761,882.53","12,301,449.58","21,291,962.30","35,456,418.10","46,427,446.33","15,834,716.22","27,947,354.53","42,363,849.89","55,354,020.78","5,244,015.94","15,056,645.65","22,588,536.72","45,628,384.94","354,167,022.69","397,108,202.87","465,712,899.52","845,218,027.13","821,069,775.57","1,468,931,938.01","1,998,774,807.61","66,361,996.39","11,072,206.43","38,704,418.28","55,981,712.97","64,263,350.53","16,712,609.83","27,325,232.22","36,604,208.41","61,832,575.21"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,018,413.00","78,018,413.00","78,018,413.00","78,018,413.00",,,,,,,"25,000,000.00","25,000,000.00",,,,
支付给职工以及为职工支付的现金,"10,181,171.63","23,499,201.13","31,775,055.40","42,147,180.40","12,354,777.39","27,144,518.14","38,072,482.43","49,106,055.92","12,792,503.63","22,381,235.91","42,901,929.39","51,663,493.62","13,839,147.70","30,959,462.67","40,119,195.94","51,403,076.07","14,719,485.07","24,436,883.58","42,238,163.93","59,550,628.70","16,163,872.64","27,950,537.76","48,431,036.73","65,181,700.22","16,541,958.85","38,145,806.76","51,464,081.48","66,924,424.18","16,509,446.41","38,532,303.39","52,779,846.56","69,091,722.13","22,813,523.71","53,968,429.13","70,978,170.62","89,598,658.54","23,659,294.59","63,482,261.01","80,072,576.17","98,844,214.81","24,531,087.87","61,620,360.77","87,228,916.42","112,980,495.56"
取得借款收到的现金,"347,000,000.00","894,800,000.00","1,337,661,729.09","1,397,661,729.09","760,000,000.00","1,630,000,000.00","1,680,000,000.00","2,860,000,000.00",,"918,510,000.00","1,078,510,000.00","3,086,500,000.00","160,000,000.00","390,000,000.00","1,188,302,100.00","1,055,000,000.00","100,000,000.00","696,000,000.00","1,671,000,000.00","1,726,000,000.00","290,000,000.00","490,000,000.00","540,000,000.00","580,000,000.00","145,000,000.00","215,000,000.00","400,000,000.00","600,000,000.00","99,150,000.00","374,150,000.00","816,150,000.00","1,116,150,000.00","590,000,000.00","1,550,000,000.00","3,418,000,000.00","3,418,000,000.00",,,"300,000,000.00","300,000,000.00","350,000,000.00","2,500,000,000.00","2,900,000,000.00","3,380,000,000.00"
支付的各项税费,"18,300,849.43","34,785,888.75","55,089,536.96","69,118,964.70","4,026,984.88","30,657,208.40","40,790,315.74","53,399,333.96","11,345,869.52","25,796,913.02","43,629,946.05","60,509,705.42","14,361,560.71","33,029,438.83","63,190,976.66","83,664,733.50","15,650,078.40","49,294,601.82","84,085,727.98","105,999,645.19","22,067,543.65","54,620,175.37","88,932,766.85","121,595,658.73","23,860,669.83","58,767,814.22","95,089,888.13","133,372,004.96","28,676,820.16","70,080,207.28","118,064,625.45","171,086,003.87","44,483,559.48","96,525,966.39","155,874,976.90","206,625,484.28","47,899,208.28","116,227,516.79","188,752,612.94","251,687,055.41","53,093,641.62","131,853,624.35","208,732,631.41","291,401,212.46"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,600.00","145,600.00","212,123.84","66,523.84","89,600,000.00","89,600,000.00","89,600,000.00","89,600,000.00","27,469.66","27,469.66","27,469.66","27,469.66",,,,
支付其他与经营活动有关的现金,"1,189,214.70","7,409,440.16","11,079,366.27","17,074,796.30","1,184,142.72","5,974,228.85","7,028,522.03","17,391,582.76","886,628.38","7,889,207.04","9,077,947.94","20,705,979.59","5,206,038.63","3,337,418.89","8,192,497.07","9,514,869.40","2,395,572.99","5,668,236.53","7,914,391.20","14,242,486.77","1,762,068.46","5,756,268.89","13,140,793.93","15,927,404.23","4,162,269.42","6,345,521.33","12,475,032.77","14,653,179.65","2,150,093.42","12,132,043.70","47,254,401.23","9,076,897.56","22,109,841.88","9,408,560.36","40,886,802.19","37,218,330.52","5,945,573.89","9,105,666.59","10,686,284.82","21,062,718.47","13,424,934.74","22,168,436.08","28,148,947.50","29,256,517.35"
筹资活动现金流入小计,"347,000,000.00","894,800,000.00","1,337,661,729.09","1,397,661,729.09","760,000,000.00","1,630,000,000.00","1,680,000,000.00","2,860,000,000.00",,"918,510,000.00","1,078,510,000.00","3,086,500,000.00","160,000,000.00","390,000,000.00","1,188,302,100.00","1,556,590,000.00","100,000,000.00","696,000,000.00","2,362,600,000.00","2,417,600,000.00","290,000,000.00","490,000,000.00","540,000,000.00","780,000,000.00","145,000,000.00","215,000,000.00","400,000,000.00","600,000,000.00","177,314,013.00","452,314,013.00","1,394,380,536.84","1,694,234,936.84","679,600,000.00","1,639,600,000.00","3,507,600,000.00","5,007,600,000.00","27,469.66","27,469.66","1,825,027,469.66","1,825,027,469.66","350,000,000.00","3,700,000,000.00","4,700,000,000.00","5,180,000,000.00"
经营活动现金流出小计,"36,058,347.75","78,290,844.85","117,873,354.64","152,450,747.95","27,679,097.61","80,679,325.98","108,483,764.26","144,027,518.74","31,761,165.62","70,206,479.42","117,173,760.93","157,346,345.87","38,273,981.30","85,138,603.08","149,841,701.37","205,344,561.50","45,066,586.04","100,691,684.23","169,694,701.21","226,220,206.99","55,828,200.97","116,274,336.55","192,868,447.40","258,058,783.96","49,808,914.04","118,315,787.96","181,617,539.10","260,577,993.73","401,503,382.68","517,852,757.24","683,811,772.76","1,094,472,650.69","910,476,700.64","1,628,834,893.89","2,266,514,757.32","2,335,879,976.62","74,601,755.35","105,970,816.73","156,783,567.77","2,323,361,882.09","385,847,909.08","788,376,295.97","897,397,764.43","1,512,072,761.46"
偿还债务支付的现金,"130,324,186.61","742,446,361.09","796,288,635.88","829,297,927.88","646,884,878.80","1,246,884,878.80","1,336,884,878.80","2,546,884,878.80",,"860,000,000.00","1,120,000,000.00","2,708,510,000.00","420,112,500.00","899,990,000.00","1,709,990,000.00","2,359,990,000.00","100,000,000.00","450,000,000.00","1,901,000,000.00","2,006,000,000.00","275,000,000.00","630,000,000.00","750,000,000.00","990,000,000.00","145,000,000.00","215,000,000.00","400,000,000.00","600,000,000.00","90,000,000.00","362,266,666.67","1,259,533,333.34","1,563,050,000.01","493,016,666.67","984,033,333.34","2,151,050,000.01","3,130,099,999.99","106,000,000.00","112,000,000.00","1,986,949,468.09","2,001,453,612.08","13,551,222.83","2,716,858,543.22","4,282,665,863.61","4,421,473,184.00"
经营活动产生的现金流量净额,"86,733,047.79","182,442,673.95","283,466,379.70","360,497,521.76","71,212,639.01","133,513,143.35","224,042,206.93","301,900,664.61","67,989,826.49","151,610,209.81","226,926,087.53","317,954,749.27","94,659,426.69","209,991,722.37","337,999,768.47","452,524,545.34","143,924,622.48","275,986,491.00","416,569,431.42","547,984,017.45","130,375,712.80","269,118,142.86","420,555,910.08","538,971,839.11","121,159,958.85","244,203,181.26","407,494,226.82","550,385,243.68","-188,744,276.33","4,429,440.04","162,715,482.66","269,246,621.39","-593,231,478.86","-846,276,043.59","-1,202,208,806.08","-1,195,350,249.76","230,862,342.81","535,249,855.23","821,696,310.65","-975,056,799.63","-36,155,476.21","-36,209,891.85","281,693,284.80","48,891,244.14"
分配股利、利润或偿还利息支付的现金,"3,278,917.50","43,788,134.16","80,598,996.36","134,082,294.54","24,511,785.45","85,930,790.67","168,273,717.27","184,457,319.32","11,574,450.00","64,162,697.74","77,004,026.95","148,685,585.99","6,427,980.00","60,276,427.72","130,758,813.65","154,113,658.38","10,437,371.88","72,599,471.85","178,442,085.23","196,447,453.88","11,338,075.28","68,454,698.04","127,392,899.16","202,626,092.31","3,773,333.36","58,095,237.05","187,205,061.47","202,318,705.91","5,926,000.00","147,704,635.41","210,595,280.49","233,967,737.40","11,133,915.58","97,865,704.28","291,016,510.27","295,190,285.67","11,890,806.51","122,479,537.11","336,290,828.76","351,699,148.61","14,761,586.28","167,530,399.33","351,950,358.86","381,110,234.21"
收回投资收到的现金,,,,,,,,,,,"50,428,290.00",,,,,,,"50,000,000.00","80,000,000.00","180,000,000.00",,"120,000,000.00","180,000,000.00","240,000,000.00","60,000,000.00","60,000,000.00","120,000,000.00","180,000,000.00","160,000,000.00","320,000,000.00","930,000,000.00","1,290,000,000.00","160,000,000.00","320,000,000.00","480,000,000.00","640,000,000.00","160,000,000.00","320,000,000.00","930,000,000.00","1,270,000,000.00",,,,
支付其他与筹资活动有关的现金,"9,680,228.75",,,,,,,,,,,,,,,"3,287,900.00",,,,"2,250,000.00",,,,"800,000.00",,,,,,,"2,000,000.00","2,000,000.00",,,,"13,707,474.87",,,"2,906,536.45","2,981,536.45",,"378,829.30","907,675.20","91,343,108.61"
取得投资收益收到的现金,,,,,,,,,,"30,430,290.00",,"75,981,290.00","11,110,000.00","48,090,821.85","66,977,821.85","78,087,821.85","40,675,357.91","67,658,407.91","80,583,834.75","108,087,482.53","25,576,164.38","54,551,706.30","81,112,148.22","92,708,850.54","81,263,035.89","92,605,501.64","146,811,229.52","178,761,927.60","56,160,941.98","86,199,603.07","137,898,866.73","157,905,449.47","38,938,424.11","79,133,466.76","127,229,494.16","145,909,382.37","17,093,424.66","81,321,242.02","115,965,039.80","136,205,728.02","11,429,706.88","72,297,603.83","117,312,112.74","117,635,371.92"
筹资活动现金流出小计,"143,283,332.86","786,234,495.25","876,887,632.24","963,380,222.42","671,396,664.25","1,332,815,669.47","1,505,158,596.07","2,731,342,198.12","11,574,450.00","924,162,697.74","1,197,004,026.95","2,857,195,585.99","426,540,480.00","960,266,427.72","1,840,748,813.65","2,517,391,558.38","110,437,371.88","522,599,471.85","2,079,442,085.23","2,204,697,453.88","286,338,075.28","698,454,698.04","877,392,899.16","1,193,426,092.31","148,773,333.36","273,095,237.05","587,205,061.47","802,318,705.91","95,926,000.00","509,971,302.08","1,472,128,613.83","1,799,017,737.41","504,150,582.25","1,081,899,037.62","2,442,066,510.28","3,438,997,760.53","117,890,806.51","234,479,537.11","2,326,146,833.30","2,356,134,297.14","28,312,809.11","2,884,767,771.85","4,635,523,897.67","4,893,926,526.82"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,"90,000.00","90,000.00","272,000.00","130,201.00","130,201.00","130,201.00","130,201.00","125,260.00","125,260.00","145,260.00","145,260.00",,,"3,658.25","3,658.25",,,,,,,,,,,,,,"89,400.00","89,400.00","89,400.00",,,,
