科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"4,064,059,413.55","8,719,707,280.04","13,895,142,587.05","22,319,311,496.24","7,142,779,873.13","16,620,580,636.69","25,627,176,498.79","32,481,129,323.23","5,388,539,570.42","12,130,435,547.21","24,921,691,279.37","35,948,440,451.64","8,749,192,419.96","19,746,510,099.16","29,181,906,105.71","39,524,507,359.70","11,078,270,787.28","27,959,899,329.83","43,673,095,536.47","55,153,438,021.94","15,929,228,214.23","34,604,842,904.77","48,092,787,496.28","63,700,448,459.03","21,264,203,798.10","44,696,951,025.52","65,809,117,784.36","94,569,759,960.75","26,223,444,847.51","54,488,549,300.73","81,467,966,769.90","95,753,196,096.52","19,020,736,160.47","33,786,867,969.18","43,295,089,799.21","54,776,796,200.53","8,503,018,187.91","18,430,238,818.21","27,669,043,608.81","35,093,851,057.62","9,119,774,941.83","19,327,708,211.38","30,460,787,103.96","40,987,348,813.52","9,813,691,100.16"
二、营业利润,"102,760,700.92","431,204,411.29","684,282,955.93","1,003,726,078.87","126,436,050.95","424,303,847.82","483,428,428.22","16,322,376.19","5,360,490.15","81,540,005.83","330,240,456.46","413,030,780.64","201,589,341.51","529,105,456.35","1,070,416,860.65","1,162,595,313.99","505,541,374.36","1,218,098,972.32","1,818,047,084.79","1,823,809,412.75","205,893,327.41","464,322,186.63","495,522,229.42","487,326,756.11","216,161,569.95","240,433,329.06","239,376,464.93","-2,946,356,102.83","-523,596,940.34","-404,867,526.62","-283,257,490.91","-6,736,581.42","-451,594,346.41","-1,895,330,727.99","-4,314,285,264.31","-7,429,248,102.92","-277,621,147.95","285,256,027.19","692,401,662.83","562,591,562.82","215,475,464.68","301,367,656.70","552,495,636.35","561,055,951.79","122,642,031.89"
减:营业成本,"3,690,250,537.50","7,730,196,421.14","12,390,149,529.23","19,923,715,049.11","6,679,645,816.31","15,466,857,232.23","24,081,521,613.89","30,845,880,702.26","5,135,403,809.74","11,519,962,177.54","22,498,930,677.48","32,495,713,321.37","7,805,499,599.72","17,700,427,328.10","25,681,860,447.11","35,217,434,584.23","9,705,403,998.16","24,879,662,641.21","38,830,405,915.36","49,200,536,372.75","14,614,694,143.13","31,688,040,313.21","43,812,014,219.43","58,202,176,247.10","19,503,939,780.86","41,402,770,059.69","60,957,663,066.40","90,305,402,301.08","25,068,578,199.41","51,421,938,276.00","76,566,175,569.65","88,681,746,072.59","17,746,554,204.59","32,454,568,513.33","42,467,321,238.44","55,058,034,767.48","7,568,579,805.34","15,514,252,195.05","23,219,126,285.20","28,977,099,449.92","7,622,433,046.14","16,545,698,166.70","26,086,700,792.54","35,849,571,228.46","8,844,213,205.66"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"20,906,374.77","53,328,872.78","81,709,042.27","106,514,878.26","27,911,733.26","55,951,264.46","70,490,280.78","81,033,534.08","13,807,427.23","31,464,817.90","101,935,744.78","108,967,515.22","27,749,664.96","70,918,084.14","97,522,002.62","103,254,127.08","36,487,736.11","85,837,104.19","116,025,608.73","138,374,476.56","10,886,540.84","32,155,380.24","54,191,577.81","115,337,217.05","58,040,904.37","79,354,383.73","103,472,136.99","139,840,061.44","32,239,208.77","81,310,879.14","140,082,842.56","173,364,367.31","32,209,207.13","56,601,389.58","97,230,231.18","131,627,990.80","35,576,721.18","81,983,403.15","111,435,057.64","221,622,839.89","74,624,145.83","139,240,788.34","205,576,531.29","253,498,511.82","68,749,383.14"
营业外收入,,"5,620.00","83,294.44","802,092.09","19,410.00","247,550.00","15,340,116.00","7,048,081.80","1,504,000.00","763,624.00","1,891,286.60","9,374,996.23","1,934,370.96","3,084,999.86","5,431,120.46","30,832,417.12","14,093,610.81","17,399,245.50","27,515,257.26","39,724,219.75","4,424,357.00","6,902,101.76","10,732,068.73","20,539,547.68","4,097,729.84","6,526,942.83","17,179,216.85","34,336,795.28","7,579,454.44","11,940,116.93","121,169,049.46","45,124,684.20","5,616,477.10","4,104,534.05","5,959,886.22","50,788,024.16","6,922,402.24","9,563,278.99","15,648,254.42","193,930,638.88","4,853,527.58","48,338,054.06","73,905,484.05","9,366,189.46","7,753,294.85"
销售费用,"178,070,753.14","326,395,310.12","466,864,721.05","606,300,524.79","148,573,238.96","293,672,724.42","420,454,233.12","561,957,521.06","123,126,206.39","249,087,028.38","710,681,625.23","1,012,964,592.56","313,510,887.69","631,574,003.68","948,664,199.02","1,290,471,089.78","327,892,096.30","692,938,336.42","1,125,618,532.54","1,534,374,014.28","372,653,477.16","770,175,629.50","1,151,200,037.05","1,510,003,653.32","533,732,367.01","1,033,023,382.31","1,638,246,199.52","2,275,813,930.83","587,309,996.51","1,191,419,101.04","1,798,484,080.88","2,424,919,886.61","613,957,667.62","1,077,116,450.43","1,542,880,823.03","1,974,200,157.96","383,399,297.74","744,922,908.64","1,048,971,795.43","1,350,886,734.20","367,988,334.13","710,697,964.66","1,050,240,302.53","1,475,906,827.05","410,449,317.41"
减:营业外支出,"70,000.00","85,000.00","194,104.89","22,451,246.95","293,705.47","715,018.92","1,042,385.91","4,240,494.78","64,546.97","80,696.97","549,419.58","2,820,278.80","417,995.00","2,617,003.37","6,369,669.09","23,468,252.29","919,633.02","3,938,371.00","12,242,088.83","25,119,854.06","240,669.61","1,951,069.61","4,425,298.91","6,462,414.84","39,981.62","1,213,383.63","1,703,925.05","21,320,379.74","373,285.69","738,911.94","1,040,463.81","1,962,140.92","3,472,619.90","3,959,814.36","6,023,622.48","7,218,263.64","205,357.36","9,542,528.26","11,924,792.40","84,244,206.78","1,127,529.93","3,278,339.28","10,943,363.01","225,484,198.85","1,392,417.82"
管理费用,"54,497,870.38","126,908,013.28","206,210,064.19","591,211,693.61","139,938,386.89","344,926,781.98","528,719,380.53","769,136,527.47","107,501,861.42","243,634,289.43","1,132,092,968.55","1,636,239,477.86","360,395,293.94","729,515,909.84","1,249,259,425.29","1,503,014,894.86","378,682,318.98","827,177,188.49","1,327,143,952.49","2,006,633,671.19","494,856,231.63","1,118,437,478.41","1,758,894,968.77","2,439,886,944.27","698,172,373.85","1,557,016,816.93","2,320,341,007.28","3,140,110,690.13","701,725,282.93","1,467,610,384.01","2,213,227,995.78","3,180,228,595.15","772,944,443.62","1,526,700,875.08","2,235,603,141.02","2,882,851,824.37","584,095,604.20","1,183,899,482.84","1,701,291,299.08","2,181,837,351.84","589,485,191.22","1,132,824,717.90","1,551,782,224.09","1,833,409,400.43","166,927,400.25"
其中:非流动资产处置净损失,,,,"19,954,362.97",,,,"2,742,406.73",,,,"1,731,675.63",,,,,,,,"14,366,710.94",,,,,,,,,,,,,,,,,,,,,,"810,106.99",,,
