科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"46,278,724.52","72,644,908.34","105,460,251.60","145,566,154.90","103,761,953.63","144,424,969.00","110,684,189.62","74,151,718.38","72,757,138.60","135,599,875.65","115,019,340.33","121,416,355.76","83,685,657.54","115,552,473.58","111,019,549.68","71,385,071.46","150,341,368.67","165,937,284.76","198,736,912.36","211,796,904.81","192,386,709.92","238,621,942.90","251,345,098.85","316,818,914.21","289,810,932.50","219,626,500.86","209,793,622.92","253,271,837.23","168,564,720.46","175,632,255.30","180,196,113.69","183,674,874.48","133,859,975.50","148,894,793.02","115,085,921.89","161,860,374.91","131,609,322.01","316,466,913.82","291,065,738.17","299,116,974.01","289,748,931.73","490,371,969.95","490,203,793.34","1,156,880,686.84","1,062,741,684.71","982,413,090.17","803,353,737.43","836,246,159.89","813,834,897.16"
短期借款,"190,488,392.27","176,297,475.94","216,369,539.69","498,759,761.46","451,355,960.01","457,931,538.47","389,784,854.74","326,572,372.40","316,674,381.80","300,999,612.34","365,824,072.33","318,927,164.56","295,830,705.49","315,620,216.77","346,947,977.18","328,165,680.91","268,069,573.71","225,000,000.00","218,237,809.42","266,982,916.98","250,490,692.17","251,000,000.00","204,146,273.70","189,230,303.39","234,000,000.00","240,650,000.00","203,989,000.00","225,244,740.00","241,371,060.00","233,329,600.00","205,820,320.00","180,000,000.00","58,357,000.00","58,357,000.00",,,,,,,,,,"45,000,000.00",,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,080.00",,,,,,,,,,,,,"222,138,225.53",,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"928,130.00","686,395.00",,,,,,,,,,,,,,,,
应收票据,"324,005.70","244,507.12","165,912.28","16,881,902.85","10,013,051.72","8,236,964.89","7,963,537.99","8,655,826.00","542,895.57","5,088,053.71","7,412,684.44","6,475,272.55","6,879,624.98","12,001,769.10","15,346,129.00","8,807,495.77","7,637,030.40","27,306,580.83","21,477,461.57","18,590,171.02","25,143,674.31","33,553,900.81","37,556,508.36","15,521,746.69","20,000,259.20","21,193,280.33","25,618,942.73","23,099,418.79","16,176,865.08","24,422,111.98","14,193,289.27","4,017,229.83","4,837,780.23","486,179.13","1,264,670.60","1,969,155.73","1,767,441.30",,"1,311,350.25","613,000.00","200,000.00","1,709,221.46",,"2,863,476.65","1,260,000.00","5,575,971.02","793,000.00","2,313,876.04","18,794,000.00"
应付票据,"58,569,809.36","75,028,883.83","115,164,541.83","44,831,538.00","116,377,447.60","86,303,884.94","77,714,559.97","68,355,462.63","59,997,940.00","121,275,600.00","67,128,000.00","57,057,608.32","41,499,608.32","56,799,921.03","61,086,190.03","25,300,000.00","39,154,929.92","122,066,690.26","152,900,164.45","101,089,449.31","114,794,138.40","171,645,450.61","209,948,671.81","226,342,531.42","222,115,939.68","161,940,939.68","130,240,000.00","126,760,000.00","95,736,000.00","127,882,405.60","135,956,405.60","106,570,000.00","105,650,000.00","76,996,179.13","89,259,950.00","132,300,000.00","110,000,000.00","81,797,131.78","73,110,000.00","78,160,000.00","86,200,000.00","66,650,000.00","84,650,000.00","21,078,580.63",,,,,
应收账款,"110,250,554.06","87,815,395.49","112,626,675.03","169,414,089.81","201,337,466.73","196,452,456.83","161,762,353.19","124,108,991.51","152,253,056.08","141,929,932.57","136,829,051.16","118,404,510.36","97,275,564.98","144,407,770.02","146,070,006.50","101,133,514.68","110,994,324.55","133,591,981.59","139,490,944.18","96,924,888.87","113,826,274.59","160,168,415.05","148,871,856.54","152,363,320.45","128,511,185.34","161,504,250.46","114,922,113.17","106,720,451.07","111,032,794.58","129,609,477.54","134,512,325.58","99,355,398.26","70,466,381.82","92,197,388.65","90,227,884.95","124,924,588.76","99,877,977.13","126,902,624.29","75,888,412.90","97,480,915.58","82,555,349.89","108,400,039.35","110,527,098.21","161,444,338.42","151,626,835.38","181,783,176.27","225,092,282.15","202,170,209.94","240,201,865.84"
应付账款,"107,409,641.57","122,712,335.37","93,055,846.96","137,899,272.00","136,341,388.46","150,328,159.63","170,389,834.85","149,100,140.37","168,876,425.67","151,111,170.22","138,563,538.51","106,492,405.86","127,132,001.70","137,232,835.97","161,389,710.95","129,318,684.94","159,461,562.66","155,199,165.52","175,977,818.94","117,700,009.92","140,178,263.47","135,743,450.83","143,610,898.33","153,061,711.33","140,880,579.60","155,590,829.94","174,555,074.59","151,987,472.03","167,042,909.16","145,904,715.33","157,152,392.58","133,349,409.81","97,836,417.41","118,625,408.40","149,371,805.39","110,328,941.05","117,783,343.36","112,249,136.82","108,019,701.15","109,818,307.29","112,182,560.33","117,767,486.45","142,653,150.89","343,853,890.07","327,714,243.09","340,484,155.55",,"439,697,873.85",
预付款项,"18,348,127.64","6,778,405.53","19,452,531.91","10,597,612.81","9,823,924.56","11,221,952.69","11,092,442.84","13,621,766.40","11,278,399.92","12,800,254.01","14,664,674.79","18,471,690.76","18,889,588.43","20,065,263.51","43,660,515.83","39,362,628.89","43,422,676.77","65,648,495.27","76,949,222.29","13,045,288.33","16,469,417.07","23,507,279.09","15,983,590.78","10,799,154.35","25,978,386.49","20,616,698.14","12,404,179.05","4,633,642.37","8,142,298.11","5,548,234.47","9,227,621.98","4,430,780.91","6,239,070.59","4,482,236.49","7,352,413.59","1,867,781.86","5,451,518.42","3,119,197.37","5,303,364.92","1,662,499.29","2,771,969.57","2,927,034.53","10,879,814.97","3,638,891.92","4,360,264.04","9,184,881.96","3,655,929.94","10,018,909.49","14,709,602.82"
预收款项,"13,238,206.28","20,843,951.09","7,366,467.60","23,297,399.84","13,522,348.04","12,977,449.14","7,326,622.73","9,706,612.80","8,991,501.80","4,136,779.49","6,577,054.29","14,549,084.52","11,401,569.52","8,768,997.44","11,099,764.27","16,096,253.81","21,706,920.74","31,091,335.56","22,912,488.92","15,774,933.12","19,013,848.19","26,667,481.08","44,036,587.72","17,232,845.61","20,579,158.49","25,995,669.19","16,303,706.43","9,028,713.38","17,876,482.51","17,667,250.18","20,672,388.06","15,781,261.76","8,312,786.62","13,303,944.02","13,599,683.31","10,442,385.14","8,072,414.31","13,311,304.83","9,907,802.20","9,105,067.69","10,903,243.63","18,400,558.67","16,203,985.28","4,621,715.92","5,931,018.09","4,760,408.90","7,742,056.90","4,654,423.12","26,869,992.15"
