科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"224,188,223.56","218,492,510.18","206,564,096.38","333,257,091.69","323,724,781.85","299,709,332.41","265,986,281.02","251,163,726.93","233,269,765.47","211,294,039.15","604,645,362.20","541,666,283.95","456,634,029.94","438,510,710.78","453,805,152.12","419,638,251.32","365,111,350.69","980,893,165.78","758,658,607.72","667,579,279.44","639,846,346.64","707,290,499.53","460,487,272.98","623,885,237.96","596,931,537.01","503,406,363.69","601,938,496.00","611,661,313.27","798,250,681.70","560,369,701.01","553,302,368.01","834,376,758.60","642,049,957.93","701,440,993.75","762,010,484.66","781,269,184.43","767,061,231.65","773,339,138.27","814,788,534.95","983,833,483.40","805,587,572.00","891,579,262.81","957,190,474.86","2,247,071,640.43","2,045,307,312.81"
短期借款,"384,854,009.99","415,265,578.51","425,562,599.86","540,209,704.85","556,047,752.47","578,978,635.22","576,507,462.04","554,126,041.00","480,443,583.17","470,085,200.00","480,957,600.00","471,606,507.00","334,724,400.00","422,603,462.28","458,780,000.00","501,960,000.00","491,200,000.00","427,200,000.00","236,749,000.00","355,313,500.00","348,173,556.43","534,818,000.00","388,320,000.00","572,780,000.00","617,460,000.00","155,000,000.00","140,000,000.00","125,114,093.54","354,556,660.82","462,507,951.01","375,744,056.95","61,190,000.00","61,462,695.71","121,281,871.36","119,455,157.49","166,884,800.00","166,301,600.00","169,361,600.00","191,846,223.90","205,385,933.31","394,813,040.83","1,010,104,298.57","945,000,000.00","915,000,000.00","1,140,762,000.00"
交易性金融资产,"116,120.00","138,304.60","217,788.25","207,401.58","150,945.64","115,055.60","90,631.00","73,093.98","97,974.98","121,708.05","116,881.22","139,328.05","128,761.58","104,419.97","123,353.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"11,503,474.38","11,407,681.91","7,221,756.71","26,977,800.11","12,589,512.11","17,127,626.16","14,104,000.63","30,275,072.90","30,203,441.46","32,087,905.20","20,464,872.05","45,747,650.74","45,353,906.60","54,097,141.17","54,050,792.22","78,300,954.92","59,066,554.63","112,846,867.52","93,038,215.90","150,234,340.34","88,877,162.27","102,730,408.08","95,891,308.49","133,249,222.91","69,419,909.01","129,647,174.72","113,876,085.10","198,235,465.18","143,194,251.62","131,327,034.84","142,441,911.99","200,304,849.81","200,336,781.16","213,194,117.28","231,456,616.22","219,378,126.27","257,134,224.59","227,197,537.20","286,573,327.60","391,646,348.54","383,343,242.77","397,616,054.07","356,909,764.51","414,750,058.72","553,850,112.41"
应付票据,"57,105,531.94","54,811,421.21","65,715,667.60","81,958,001.07","74,749,945.17","82,014,207.67","84,180,108.92","69,861,217.70","71,744,250.17","78,845,679.20","73,824,002.75","119,572,373.32","184,175,608.45","206,534,042.40","259,398,227.38","228,852,389.70","211,762,462.37","190,275,272.66","180,694,127.28","177,096,213.70","148,953,993.65","173,085,165.89","165,346,564.46","163,631,425.75","150,132,229.90","172,663,623.00","160,879,950.86","199,009,554.83","190,499,772.17","280,723,636.79","372,649,638.80","349,910,870.98","304,479,362.84","422,005,385.95","480,911,110.71","426,408,831.98","617,498,423.52","676,722,678.40","636,075,309.35","531,499,977.13","505,870,819.59","565,644,292.99","581,653,870.55","660,585,058.31","656,526,597.24"
应收账款,"339,004,464.01","366,897,758.09","361,203,899.46","369,572,366.66","435,424,291.36","480,470,445.39","431,227,053.74","511,755,276.27","511,063,250.73","545,156,150.86","550,689,664.74","585,594,793.33","645,158,905.44","748,420,848.67","747,120,286.87","753,164,271.05","838,973,951.88","841,720,733.31","843,452,165.01","670,765,212.49","712,473,576.37","808,267,582.63","816,756,378.15","842,584,095.10","875,881,759.79","885,369,482.43","814,384,114.75","758,529,532.43","908,223,267.57","976,696,712.67","971,402,887.18","919,347,205.96","1,015,826,325.61","1,127,446,643.09","1,127,518,394.33","1,117,905,311.88","1,233,268,687.03","1,462,523,681.44","1,498,672,236.92","1,258,033,086.48","1,673,559,001.64","2,004,813,168.17","2,174,108,875.83","1,982,257,783.00","2,183,310,285.10"
应付账款,"112,578,698.01","123,819,447.63","118,398,087.41","126,805,179.79","157,006,779.03","112,131,132.43","119,312,383.14","186,099,039.07","185,384,567.31","193,111,880.18","184,413,981.75","216,690,708.81","210,561,984.91","370,094,132.57","341,397,827.54","372,136,760.26","384,469,958.81","454,279,925.22","404,144,670.26","320,839,987.59","331,387,899.42","377,833,207.26","401,360,150.18","395,497,377.56","392,301,416.71","409,464,186.94","365,455,230.29","426,675,931.32","392,720,287.21","433,560,258.59","372,062,796.97","441,117,187.34","504,162,334.53","406,446,536.15","442,046,248.52","524,729,788.23","519,066,079.05","505,889,643.89","548,262,513.97","569,946,243.58","676,575,043.01","835,393,112.70","903,705,463.98","1,031,794,464.67","1,182,921,878.84"
预付款项,"96,364,006.00","87,188,735.41","98,568,501.97","133,907,572.70","266,061,846.71","238,947,564.08","182,886,368.93","186,277,293.34","185,296,405.16","172,399,408.99","167,576,623.80","168,236,523.18","175,731,969.38","258,602,925.32","263,638,678.19","230,244,216.86","257,164,598.48","238,044,522.48","246,365,027.22","141,775,300.63","170,125,998.56","184,902,821.50","218,834,657.65","98,858,996.39","150,329,604.03","209,388,215.38","199,485,663.62","137,801,602.68","199,251,913.56","162,134,045.28","149,939,996.71","122,480,426.49","205,059,921.17","148,193,488.54","144,044,375.73","114,138,317.20","182,581,618.72","188,404,524.86","236,978,448.15","145,951,134.93","271,637,562.16","176,748,118.72","187,678,737.15","165,917,407.21","219,783,052.45"
预收款项,"36,941,651.46","36,570,372.74","40,275,099.11","61,979,311.79","139,746,467.27","179,693,057.58","129,322,269.90","149,645,163.31","142,089,500.39","130,083,911.36","154,605,655.47","180,853,681.16","175,919,289.76","227,574,626.14","217,151,624.49","220,306,679.90","242,509,790.18","293,488,748.31","282,884,150.40","68,706,191.99","44,744,110.72","32,421,746.08","40,784,869.42","61,067,305.30","35,687,897.76","59,559,958.89","50,198,918.31","46,702,344.02","52,801,456.17","70,876,333.97","41,368,925.02","60,256,173.86","49,346,767.02","57,851,327.99","54,383,931.71","33,983,258.74","15,590,769.91","60,520,348.53","67,301,977.45","54,460,049.87","50,351,473.34","77,319,569.56","53,993,326.03","97,291,506.94","85,609,732.96"
其他应收款,"54,864,815.47","50,329,818.74","59,455,653.80","65,862,763.43","77,170,165.74","60,345,372.37","81,858,647.85","75,390,398.04","70,074,390.81","73,101,417.04","78,488,591.92","92,669,636.87","90,432,857.50","96,041,656.48","94,985,341.16","81,700,296.86","80,372,719.88","81,480,057.21","83,965,388.26","106,566,396.84","104,577,137.57","111,546,440.99","110,908,705.12","112,728,283.01","132,478,945.00","119,266,772.16","112,629,283.65","84,224,650.15","94,746,491.48","83,347,569.43","98,021,791.21","83,508,347.35","89,027,737.19","84,561,069.26","99,706,512.66","80,210,632.64","96,845,479.24","81,239,098.42","99,513,448.01","64,657,275.11","78,551,932.04","93,772,622.98","89,326,824.86","75,026,191.17","124,208,626.93"
应付职工薪酬,"10,557,214.45","9,772,075.46","11,905,030.39","7,628,054.75","8,568,127.93","9,527,339.13","8,246,405.71","6,850,796.96","5,483,844.83","4,245,344.95","4,921,849.56","7,640,806.65","7,190,968.80","8,158,022.17","7,878,912.37","9,065,874.38","3,657,451.90","6,541,002.73","6,699,740.22","13,568,289.87","4,089,970.07","5,366,185.77","7,052,463.16","9,559,924.42","6,424,449.56","9,543,468.26","10,049,002.92","10,747,638.93","3,124,284.15","7,310,795.64","7,132,592.13","10,100,956.55","9,503,830.97","9,674,545.28","9,574,357.65","15,228,490.51","11,002,393.52","12,115,724.20","13,564,232.39","24,065,739.57","13,700,140.05","16,111,516.17","18,079,356.19","26,697,593.62","14,408,084.15"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"36,139,115.64","34,728,101.67","37,268,192.40","40,358,929.97","61,260,310.09","46,793,712.96","40,506,890.97","59,200,842.56","84,822,673.29","82,454,062.37","69,320,837.09","51,450,852.87","66,506,550.76","66,111,153.88","55,070,664.54","85,602,284.03","99,705,556.79","60,350,743.99","63,168,439.78","35,063,282.59","43,894,385.30","39,362,533.61","22,109,417.56","13,118,329.75","17,567,373.59","28,889,226.52","29,805,790.19","35,362,182.78","29,803,350.74","56,961,739.86","47,225,012.45","51,040,642.58","52,415,841.52","51,522,592.66","49,627,709.58","60,743,685.79","51,680,519.40","59,701,204.03","64,670,194.53","69,788,366.39","97,551,535.92","141,958,434.43","184,673,745.49","89,682,083.15","104,396,964.63"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,"479,936.54","1,571,314.22","2,728,499.79","4,307,126.16",,"101,258.53",,"4,337,204.81","7,974,000.00","13,695,399.80","16,932,444.44","2,344,128.08",,"6,666,203.60","10,300,273.97","19,163,861.20","22,383,287.67","3,733,584.21","7,391,780.82","13,900,500.90","16,917,808.22","3,701,592.19","6,653,972.60","1,427,250.76","1,395,896.45","1,054,032.73","2,213,469.23"
应收股利,,,,,,,,"636,825.00","636,825.00","636,825.00","636,825.00","1,702,425.00","1,702,425.00","1,702,425.00","1,702,425.00","636,825.00","636,825.00","2,412,625.00","2,412,625.00","636,825.00","636,825.00",,,,,"13,317,000.00",,,,"19,500,000.00","19,500,000.00",,,"19,500,000.00",,,,"13,000,000.00",,,,,,,"1,018,766.43"
应付股利,"1,110,248.43","1,038,248.43","1,038,248.43",,,,,"646,926.02","668,376.02","5,942,248.80","1,168,828.44","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","41,486,357.62","725,576.02","725,576.02","725,576.02","725,576.02","67,559,323.42","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","725,576.02","10,900,325.78","10,900,325.78","725,576.02","307,676.32"
存货,"294,290,044.52","315,375,826.67","336,384,061.22","330,477,372.55","366,588,354.55","403,237,902.64","454,948,925.16","506,091,701.12","511,241,756.14","490,722,390.32","526,446,035.33","599,189,207.13","586,178,569.29","686,959,350.97","718,736,603.35","681,325,225.87","691,260,267.59","771,187,345.48","804,039,605.72","658,635,325.77","675,083,480.56","692,268,963.18","718,775,811.50","699,138,706.24","711,173,771.50","711,812,736.35","738,722,371.56","698,542,981.16","694,949,827.52","735,186,809.31","711,686,251.53","717,936,606.48","753,160,442.11","706,062,995.86","747,956,722.58","790,795,256.02","888,526,066.55","791,707,664.52","770,954,507.58","804,953,997.66","815,067,593.31","952,646,665.01","953,559,890.52","1,052,454,753.09","1,205,197,165.73"
