科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"30,601,828.07","92,156,551.96","133,518,695.63","458,358,188.92","37,756,711.98","200,701,625.11","238,072,205.91","423,766,904.82","25,940,746.87","66,918,845.23","164,836,069.34","319,094,982.05","170,110,098.07","265,869,359.73","299,316,366.10","330,881,587.76","18,428,339.72","44,386,781.22","69,238,281.66","243,219,047.87",,,,"20,602,232.76","332,577.16","849,484.84","82,350,808.99","80,037,573.12","3,615,193.72","8,495,941.33","9,193,999.20","11,933,301.51","639,566.74","2,764,737.74","152,800,226.33","361,647,305.61","117,439,874.55","277,653,662.87","533,192,884.83","716,917,815.98","151,713,236.99","315,824,586.18","578,215,223.12"
二、营业利润,"-3,325,961.70","6,953,173.28","9,111,738.33","77,620,505.08","5,524,997.95","22,012,735.49","19,430,972.71","37,561,717.27","-7,731,364.20","-13,608,257.94","-2,656,869.52","51,028,730.66","7,344,952.91","-7,679,356.93","-17,275,419.48","-21,621,174.73","2,775,469.54","-14,482,453.39","-22,249,270.49","21,270,783.77","-7,220,252.09","-22,898,913.03","-40,635,631.29","-52,757,974.38","-4,582,131.39","-28,583,894.46","-12,931,845.37","7,756,702.43","-4,031,004.44","-11,377,344.59","-17,889,131.15","-27,019,917.90","-5,905,257.13","-20,068,982.08","11,794,023.81","35,850,272.81","14,881,514.44","40,248,476.33","78,775,070.46","114,671,291.08","28,262,446.92","41,946,285.03","81,402,935.90"
减:营业成本,"3,212,228.25","22,058,317.33","26,661,812.09","224,302,997.27","7,058,946.89","104,267,144.06","110,231,667.81","215,668,046.07","1,631,951.64","16,179,140.85","56,429,211.37","156,371,613.28","122,927,216.79","191,636,756.30","219,747,525.57","219,574,494.29","914,056.38","2,368,572.93","3,119,194.26","40,301,254.98",,,,"20,437,941.29","246,457.52","5,271,342.03","61,932,363.51","59,210,532.16","2,635,599.38","6,364,649.23","6,874,399.93","9,575,217.10",,"3,774,187.72","94,694,634.07","203,772,927.52","71,899,040.92","165,886,349.27","341,016,719.87","453,197,768.74","94,397,125.41","217,195,192.12","393,532,222.45"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,651,265.77","4,935,374.65","7,684,611.46","29,082,291.60","2,271,813.21","14,635,475.84","16,122,683.92","34,684,844.58","1,428,222.57","2,939,145.66","13,697,819.30","31,278,636.58","11,121,008.38","14,133,039.92","16,055,382.63","35,608,633.41","1,115,918.17","2,664,711.58","4,051,418.79","54,105,710.01","24,815.64","24,815.64","24,815.64","717,837.03","50,282.20","-622,795.71","5,437,715.75","4,883,749.45","314,521.85","456,382.32","401,080.11","199,979.79","1,435.75","-612,178.83","187,131.79","1,837,186.55","238,271.58","906,609.54","1,136,682.16","2,387,046.20","232,491.62","524,804.50","814,391.25"
营业外收入,"42,942.00","324,673.31","753,876.75","696,876.96","151,573.26","4,861,455.04","6,886,614.82","17,298,925.34","43,903.96","1,677,621.49","1,754,211.46","1,770,110.43","27,525.01","7,040,210.51","7,129,031.44","1,164,379.33","100,985.70","267,335.30","380,856.30","428,070.35",,"1,500,000.00","1,980,800.00","1,985,289.86","19,486.11","19,486.11","23,086.11","3,600.00",,,,"5,708,627.04",954.35,"68,705.45","737,562.92","6,626,700.61","617,745.55","2,178,564.63","6,916,129.16","9,103,328.14","865,355.15","1,768,668.10","5,055,308.67"
销售费用,"21,779,787.48","41,530,557.29","65,013,079.55","94,084,511.12","21,382,374.71","40,316,811.23","64,248,828.76","90,849,669.46","22,060,996.40","42,836,907.71","64,708,189.57","93,608,517.55","21,371,127.87","41,912,181.16","63,370,606.89","85,456,608.62","19,781,996.52","39,367,546.04","59,102,613.00","78,156,297.04",,,"235,847.39","133,304.00","68,604.00","103,741.00","140,618.00","804,948.34",,,,,,,"5,643,641.90","26,861,977.19","4,695,561.54","11,452,001.61","22,880,372.83","31,507,717.45","421,786.86","10,326,955.45","11,886,172.93"
减:营业外支出,"32,286.61","166,227.39","245,558.29","682,453.12","57,193.23","5,138,782.65","6,099,316.54","8,310,548.78","1,033,045.70","6,570,755.91","6,842,083.62","7,209,667.03","80,966.72","3,587,415.58","3,619,476.87","2,227,737.24","69,810.67","614,138.10","638,385.96","858,075.95",843.14,"1,743.14","2,576.57","281,102.68","1,144.58","21,900.65","55,384.80","223,373.87",,"8,634.51","10,086.21","10,238.49",639.57,"13,109.69","17,797.86","690,435.06","3,426.64","4,415.59","53,223.23","532,200.13","30,289.92","46,283.51","64,924.18"
管理费用,"6,434,932.35","14,208,765.90","22,404,501.98","27,378,483.43","9,978,386.39","18,495,895.77","27,062,683.11","32,737,315.48","7,971,570.19","15,115,946.21","22,150,696.45","30,031,423.67","7,770,075.41","25,798,960.68","32,005,196.37","37,297,444.60","5,546,540.47","11,464,700.31","17,562,896.10","17,842,690.42","5,587,047.67","5,966,799.48","11,080,607.02","21,942,759.40","5,640,969.58","15,545,422.82","24,261,004.21","32,829,238.56","5,412,528.80","12,874,012.08","19,138,270.57","26,094,640.99","6,121,424.63","15,384,190.01","33,196,391.43","74,869,350.84","18,535,308.38","45,023,294.65","71,777,036.01","112,658,709.46","25,022,536.48","48,171,675.34","84,498,589.46"
其中:非流动资产处置净损失,,"15,708.75","15,708.75","74,559.33",,"251,166.03","536,857.32","6,289,805.02",,"559,018.65","826,849.34","559,018.65",,"12,091.51","15,832.65","311,210.35",,772.68,772.68,"19,082.93",,,,"71,026.24",,,,"91,829.29",,,,,,"4,255.42","4,255.42","426,599.94",,,"8,849.90","437,389.78","26,721.96",,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
