科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"10,481,634.59","13,411,106.42","33,884,045.18","36,975,515.56","49,782,895.24","67,393,357.61","27,099,977.15","47,375,189.37","69,030,939.97","92,822,824.89","43,261,184.15","80,163,624.16","115,912,915.89","154,820,455.61","58,078,285.37","103,115,168.02","144,930,134.99","191,292,270.27","64,984,117.82","113,791,818.33","161,174,039.69","213,045,132.30","82,756,416.95","143,567,339.57","202,361,093.94","263,085,118.74","93,999,692.19","163,830,102.10","225,925,098.51","292,235,894.62","104,966,815.90","199,483,023.35","259,544,407.71"
取得借款收到的现金,"472,256,751.35","435,836,175.02","803,538,623.71","366,409,516.49","526,409,516.49","552,409,516.49","142,750,266.00","282,750,266.00","384,750,266.00","566,956,938.36","260,000,000.00","729,600,000.00","1,045,600,000.00","1,374,057,648.31","426,000,000.00","753,800,000.00","1,284,498,385.36","1,709,359,636.20","644,086,410.00","1,518,292,116.74","1,956,062,116.74","2,373,955,275.04","394,000,000.00","1,098,480,000.00","1,527,480,000.00","2,144,480,000.00","803,120,003.60","1,808,768,962.87","2,329,768,962.87","2,951,358,236.30","1,286,000,000.00","2,151,335,398.85","2,882,311,198.85"
支付的各项税费,"27,030,882.88","38,646,265.28","32,512,022.99","25,042,705.97","31,723,401.62","46,486,313.17","24,023,637.66","37,111,533.15","62,297,704.63","96,466,449.75","5,018,751.29","28,663,681.80","65,593,162.82","99,389,266.62","12,283,166.64","31,554,562.06","47,803,187.67","96,174,935.10","14,355,377.98","47,754,836.52","93,904,217.86","128,333,220.43","50,765,280.50","88,710,745.08","158,090,360.72","237,144,652.60","66,802,146.51","162,448,866.68","261,658,773.85","349,487,308.66","83,702,942.82","143,151,512.44","228,351,588.40"
收到其他与筹资活动有关的现金,"120,731,269.03",,,,,,,,,,,,,,,,,,,,"100,000.00",,"44,450,000.00",,"100,000,000.00",,,,,,,,
支付其他与经营活动有关的现金,"116,842,117.41","37,221,770.68","66,604,945.90","43,318,580.33","89,745,271.61","78,305,476.40","19,840,573.76","50,745,166.17","115,476,914.30","114,147,109.54","58,843,537.20","101,181,179.71","173,482,280.36","151,832,467.48","62,072,252.46","116,319,731.22","177,513,898.76","190,291,933.64","58,183,427.03","75,236,574.63","150,829,534.08","178,929,593.03","197,126,912.13","286,347,791.85","366,774,923.22","162,428,087.43","169,859,099.30","335,710,821.17","571,234,041.22","287,193,310.17","299,969,307.03","170,574,422.94","218,525,949.70"
筹资活动现金流入小计,"806,064,748.38","441,436,175.02","804,835,123.71","366,409,516.49","526,409,516.49","1,458,959,516.49","142,750,266.00","282,750,266.00","389,650,266.00","571,856,938.36","260,000,000.00","729,600,000.00","1,045,600,000.00","1,374,057,648.31","426,000,000.00","1,053,800,000.00","1,629,301,885.36","2,054,163,136.20","644,086,410.00","1,518,292,116.74","2,536,902,116.74","2,953,166,973.16","438,450,000.00","1,098,480,000.00","1,627,480,000.00","2,144,480,000.00","803,120,003.60","1,808,768,962.87","2,329,768,962.87","2,954,788,236.30","1,725,378,586.35","2,596,145,385.21","3,327,121,185.21"
经营活动现金流出小计,"653,748,652.12","763,097,489.05","1,236,390,209.04","749,674,555.95","1,070,022,758.19","1,417,968,871.47","409,316,559.78","950,548,242.42","1,381,555,766.65","1,965,907,868.19","627,459,410.82","1,349,204,622.29","2,370,135,489.97","3,189,185,624.89","698,128,785.71","1,399,364,250.73","2,305,458,200.01","3,024,550,040.08","716,432,481.86","1,295,708,258.12","2,014,226,220.55","2,966,586,352.33","971,479,555.42","1,649,516,530.97","2,342,792,558.09","2,925,168,833.77","932,229,419.68","2,059,994,342.48","3,088,138,834.33","3,797,666,638.22","1,221,922,464.51","2,049,427,439.26","3,151,370,453.33"
偿还债务支付的现金,"474,554,875.85","294,121,276.35","668,005,258.06","292,272,901.58","377,229,952.44","743,457,780.81","40,000,000.00","70,000,000.00","220,000,000.00","366,956,938.36","140,000,000.00","230,000,000.00","540,000,000.00","760,000,000.00","246,000,000.00","550,600,000.00","730,600,000.00","1,205,600,000.00","601,970,135.87","1,364,882,116.81","2,208,075,037.11","2,696,935,002.27","394,070,000.00","986,260,000.00","1,570,221,837.84","2,169,135,157.45","238,808,000.00","1,155,888,000.00","1,868,936,086.78","2,325,560,000.00","905,738,754.76","1,694,412,391.04","2,396,998,833.95"
经营活动产生的现金流量净额,"25,350,015.74","-55,433,401.41","76,317,912.93","-13,365,615.91","-67,745,075.24","66,256,673.51","-226,224,094.16","-274,531,913.72","-258,359,773.92","36,491,235.09","-299,889,031.81","-270,210,308.86","-528,970,020.06","-371,194,989.41","-252,315,574.76","-213,345,723.15","-506,439,818.25","-201,188,026.11","-182,529,571.16","177,921,735.68","226,453,851.24","573,431,427.84","-251,667,683.09","-80,856,391.02","62,842,002.84","454,881,212.75","-3,596,988.39","106,760,335.41","273,184,136.18","663,554,706.40","-269,690,640.78","-73,725,058.22","102,925,522.55"
分配股利、利润或偿还利息支付的现金,"28,885,332.82","14,459,347.06","23,922,734.78","14,108,828.04","21,121,411.77","26,588,255.55","2,898,570.64","34,225,984.68","40,106,076.14","46,624,231.82","5,689,097.07","67,254,392.55","78,802,925.22","102,590,853.19","17,677,015.14","115,837,948.86","134,867,429.03","160,552,789.27","21,630,353.66","117,155,455.91","146,449,431.22","174,138,245.01","21,286,339.86","80,408,679.88","100,580,580.68","122,666,140.92","23,158,480.57","75,267,787.00","100,342,206.85","143,274,096.65","24,759,827.99","77,874,931.45","174,228,911.55"
收回投资收到的现金,,,,,,,,,,,,,,"4,243,340.00","2,018,941.72","2,149,072.72","2,151,153.26","1,370,289.50","826,418.73",,"2,142,000.00","2,320,542.32","7,000,000.00",,"12,000,000.00",,"7,000,000.00",,"7,091,000.00","39,262.98","807,898.72","32,162,987.56","32,162,987.56"
支付其他与筹资活动有关的现金,"177,392,408.92",,,"4,000,000.00","4,000,000.00","9,420,000.00",,,,,,,,,,,,,,,"416,500.00",,,"10,977,750.00","11,227,750.00","12,142,337.84","450,000.00","450,000.00","450,000.00","11,067,000.00",,,
取得投资收益收到的现金,,"165,375.00","354,729.42","354,729.42","354,729.42","354,729.42","189,189.03","189,189.03","189,189.03","189,189.03",,"1,090,990.00","1,090,990.00","1,090,990.00",,"545,495.00","545,495.00","545,495.00",,"681,868.75","681,868.75","858,813.20","101,111.11","12,060,384.77","12,060,384.77","12,098,292.06","346,636.39","346,636.39","346,636.39","34,024,636.39",,"37,456,004.54","38,163,836.17"
筹资活动现金流出小计,"680,832,617.59","308,580,623.41","691,927,992.84","310,381,729.62","402,351,364.21","779,466,036.36","42,898,570.64","104,225,984.68","260,106,076.14","413,581,170.18","145,689,097.07","297,254,392.55","618,802,925.22","862,590,853.19","263,677,015.14","666,437,948.86","865,467,429.03","1,366,152,789.27","623,600,489.53","1,482,037,572.72","2,354,940,968.33","2,871,073,247.28","415,356,339.86","1,077,646,429.88","1,682,030,168.52","2,303,943,636.21","262,416,480.57","1,231,605,787.00","1,969,728,293.63","2,479,901,096.65","930,498,582.75","1,772,287,322.49","2,571,227,745.50"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"7,024,081.76","310,000.00",,"42,000.00","42,000.00","57,000.00","267,000.00","267,000.00","772,543.64","35,000.00","64,000.00","64,000.00","62,769.24","1,596,000.00","1,644,500.00","1,648,500.00","1,647,567.31",,,,"1,876,361.44","24,000.00","24,000.00","74,000.00","10,028,059.35","11,934,513.03","11,934,513.03","11,934,513.03","20,563,971.50",,"348,429.40","22,186,183.89"
筹资活动产生的现金流量净额,"125,232,130.79","132,855,551.61","112,907,130.87","56,027,786.87","124,058,152.28","679,493,480.13","99,851,695.36","178,524,281.32","129,544,189.86","158,275,768.18","114,310,902.93","432,345,607.45","426,797,074.78","511,466,795.12","162,322,984.86","387,362,051.14","763,834,456.33","688,010,346.93","20,485,920.47","36,254,544.02","181,961,148.41","82,093,725.88","23,093,660.14","20,833,570.12","-54,550,168.52","-159,463,636.21","540,703,523.03","577,163,175.87","360,040,669.24","474,887,139.65","794,880,003.60","823,858,062.72","755,893,439.71"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,"8,475,937.78",,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-125,344.39","-226,589.68","-19,099.52","-11,036.35","-33,631.65","-18,171.85","-9,210.84","-37,801.02","-49,358.10","-12,110.52","-14,996.55","-47,100.23","-31,758.66","314,585.09","-65,253.66","-227,908.19","-548,842.82","-1,308,872.36","39,216.23","21,326.81","40,815.02","948,891.99","-295,334.59","-305,050.14","-150,658.79","5,626,808.75","-163,957.56","196,416.23","288,595.58","-5,043,526.74","-28,375.29","-353,737.48","-422,350.49"
收到其他与投资活动有关的现金,,"6,000,000.00","14,660,000.00",,,,,,,,,,,"16,111,021.50",,,,,,,"2,092.73","22,029,587.80","3,983,777.78","122,923,500.00","11,102,388.89","113,900,000.00",,"8,678,000.00","1,678,000.00","12,251,227.77",,"34,632,768.63","55,952,357.67"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"13,189,456.76","15,324,729.42","354,729.42","396,729.42","396,729.42","246,189.03","456,189.03","456,189.03","961,732.67","35,000.00","1,154,990.00","1,154,990.00","29,984,058.52","3,614,941.72","4,339,067.72","4,345,148.26","3,563,351.81","826,418.73","681,868.75","2,825,961.48","27,085,304.76","11,108,888.89","135,007,884.77","35,236,773.66","136,026,351.41","19,281,149.42","20,959,149.42","21,050,149.42","66,879,098.64","807,898.72","104,600,190.13","148,465,365.29"
五、现金及现金等价物净增加额,"16,862,669.22","-23,261,728.17","-17,391,995.68","8,922,977.63","2,635,763.86","627,775,506.07","-163,612,697.30","-186,082,341.35","-284,058,308.98","-36,311,736.00","-288,356,758.49","-51,470,166.84","-446,332,578.39","-346,036,403.19","-184,612,210.09","12,462,707.64","9,036,959.56","157,919,231.93","-215,522,037.94","27,812,562.95","127,836,721.67","122,137,602.80","-352,819,325.08","-167,758,008.65","-346,724,483.18","-61,427,640.64","70,859,229.56","23,186,666.90","-87,229,993.74","143,611,505.35","424,627,278.98","23,261,859.90","-101,632,573.62"
购建固定资产、无形资产和其他长期资产支付的现金,"133,594,132.92","69,358,745.45","221,922,669.38","34,082,886.40","54,040,410.95","117,412,027.92","36,185,997.99","88,480,181.64","140,740,570.51","212,599,896.17","101,738,993.84","214,075,861.33","342,758,481.71","514,079,476.90","97,892,241.55","163,943,259.79","249,274,229.11","329,759,066.78","53,879,096.78","101,876,990.18","113,203,028.59","143,083,119.19","21,004,858.62","38,782,579.22","141,051,818.90","223,830,753.99","86,509,996.28","120,068,320.17","150,105,435.62","321,201,935.73","101,341,607.27","196,212,599.25","483,589,552.68"
期初现金及现金等价物余额,"71,379,348.24","86,841,220.50","63,579,492.33","46,187,496.65","46,187,496.65","46,187,496.65","673,963,002.72","673,963,002.72","673,963,002.72","673,963,002.72","637,651,266.72","637,651,266.72","637,651,266.72","637,651,266.72","291,614,863.53","291,614,863.53","291,614,863.53","291,614,863.53","449,534,095.46","449,534,095.46","449,534,095.46","449,534,095.46","672,771,698.26","571,671,698.26","571,671,698.26","571,671,698.26","577,717,968.31","577,717,968.31","577,717,968.31","577,601,158.31","795,490,170.32","721,212,663.66","721,212,663.66"
投资支付的现金,,,,,,"941,177.22","1,291,278.70","2,012,915.32","11,693,335.34","11,020,564.46","1,059,639.22","637,493.87","2,524,382.74","2,527,375.61","277,066.70","1,721,520.09","2,879,754.85","1,398,501.56","464,925.43","85,189,922.13","170,242,025.89","318,338,628.48","107,053,997.81","181,655,443.16","227,047,888.47","267,667,623.35","331,090,799.86","494,060,389.06","496,924,377.74","728,464,426.87",,"432,000,000.00","432,000,000.00"
期末现金及现金等价物余额,"88,242,017.46","63,579,492.33","46,187,496.65","55,110,474.28","48,823,260.51","673,963,002.72","510,350,305.42","487,880,661.37","389,904,693.74","637,651,266.72","349,294,508.23","586,181,099.88","191,318,688.33","291,614,863.53","107,002,653.44","304,077,571.17","300,651,823.09","449,534,095.46","234,012,057.52","477,346,658.41","577,370,817.13","571,671,698.26","319,952,373.18","403,913,689.61","224,947,215.08","510,244,057.62","648,577,197.87","600,904,635.21","490,487,974.57","721,212,663.66","1,220,117,449.30","744,474,523.56","619,580,090.04"
