科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"3,025,194.22","10,885,465.26","17,090,424.42","21,402,870.53","1,474,655.00","2,194,655.00","2,215,655.00","4,384,366.77","-2,000.00","115,111.68","121,111.68","4,722,590.52","6,000.00","171,452,315.55","171,642,618.50","175,925,938.55",,,,"151,618.88",,"421,490.00","1,641,290.00","3,445,990.00","448,225.11","11,344,627.12","13,569,896.42","16,729,554.36","1,931,895.00","3,809,351.78","4,808,300.83","5,632,002.80","305,000.00","565,000.00","5,052,370.48","18,100,304.92","7,529,247.78","18,876,657.18","29,470,761.01","35,177,284.54",,"64,271,665.60","260,908,264.30","405,358,457.35"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180,000,000.00","5,000,000.00","5,000,000.00","145,438,000.00","5,000,000.00"
收到其他与经营活动有关的现金,"4,074,499.96","34,000,434.12","34,784,776.81","21,073,394.67","785,242.14","1,221,453.79","2,374,324.41","2,514,636.71","89,200.30","1,197,384.40","2,527,901.47","23,669,663.38","801,756.02","38,852,595.82","39,272,599.98","27,800,806.59","341,576.96","24,786,949.72","27,216,971.50","27,978,548.23","871,317.20","5,872,975.54","7,915,481.33","49,899,034.12","1,459,811.99","1,374,091.19","3,613,121.44","4,987,430.15","2,048,408.82","4,937,789.94","3,986,117.48","4,096,511.76","223,805.28","9,081,391.20","250,287,296.41","220,744,546.88","740,151.69","1,529,109.23","1,876,042.09","2,000,800.25","752,927.83","161,293,387.14","181,586,809.07","170,783,777.16"
投资活动现金流出小计,,"6,200.00","6,200.00","6,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,749.00","2,660,884.00","24,737.00","31,853.00","13,054,871.00","203,042,010.00","5,000,000.00","5,006,047.00","145,963,994.89","5,686,686.52"
经营活动现金流入小计,"7,099,694.18","44,885,899.38","51,875,201.23","42,476,265.20","2,259,897.14","3,416,108.79","4,589,979.41","6,899,003.48","87,200.30","1,312,496.08","2,649,013.15","28,392,253.90","807,756.02","210,304,911.37","210,915,218.48","203,726,745.14","341,576.96","24,786,949.72","27,216,971.50","28,130,167.11","871,317.20","6,294,465.54","9,556,771.33","53,345,024.12","1,908,037.10","12,718,718.31","17,183,017.86","21,716,984.51","3,980,303.82","8,747,141.72","8,794,418.31","9,728,514.56","528,805.28","9,646,391.20","255,339,666.89","238,844,851.80","8,269,399.47","20,405,766.41","31,346,803.10","37,178,084.79","752,927.83","225,565,052.74","442,495,073.37","576,142,234.51"
投资活动产生的现金流量净额,,"-6,200.00","-6,200.00","-6,200.00",,,,,,,,"65,000.00",,,,,,,,,,,,,,,,,,,,,,,"-4,749.00","27,295,586.26","-24,737.00","-31,853.00","-13,054,871.00","-189,950,262.06","5,069,808.22","10,095,816.01","-129,846,982.01","191,916,495.32"
购买商品、接受劳务支付的现金,"3,444,701.01","8,571,424.44","27,443,265.37","29,826,038.71","902,669.37","1,246,577.80","1,471,556.70","2,713,977.09","147,362.00","474,259.53","525,334.09","1,091,827.53","22,312.60","200,899,447.70","201,067,718.46","201,092,711.26","64,674.00","22,463,937.60","22,467,811.30","122,608.40","216,230.62","1,448,867.50","4,765,064.52","7,658,122.17","1,595,680.07","4,778,016.39","6,895,083.07","10,252,398.86","2,203,890.55","3,738,799.81","6,759,760.48","5,173,700.25","300,000.00","570,000.00","1,220,493.69","17,692,926.06","7,163,548.59","18,874,655.09","27,803,054.97","35,084,019.74","70,652.00","60,877,954.60","247,381,214.38","401,808,589.65"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
