科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"28,339,534.27","46,412,650.18","31,797,892.39","30,486,845.03","35,389,434.72","22,841,759.61","21,876,019.78","20,619,704.04","48,297,342.74","51,193,072.98","20,491,231.37","53,923,427.21","69,720,283.28","59,010,793.39","60,822,702.63","157,644,322.85","114,815,228.68","123,268,405.28","83,033,696.05","118,047,703.26","54,232,502.18","79,854,770.77","49,836,545.20","124,107,153.06","126,592,046.32","280,767,290.80","127,184,726.10","204,316,101.06","107,671,448.74","73,182,229.81","95,436,916.02","129,018,845.27","121,625,772.50","118,910,456.94","104,167,413.06","171,637,464.54","133,815,518.64","122,447,713.89","104,172,485.10","346,686,948.66","66,151,838.10","170,325,148.12","147,419,467.35","271,702,841.74","165,589,141.37","130,166,186.16"
短期借款,"329,900,000.00","303,157,000.00","329,750,000.00","304,544,869.66","291,319,408.74","277,864,539.08","260,862,146.04","311,167,821.53","335,147,821.53","347,322,927.06","330,399,999.56","331,800,000.00","332,300,000.00","308,763,905.78","324,491,536.78","319,000,000.00","301,900,000.00","330,400,000.00","322,190,000.00","316,390,000.00","318,190,000.00","334,990,000.00","355,500,000.00","426,000,000.00","425,000,000.00","427,000,000.00","282,000,000.00","317,500,000.00","295,000,000.00","293,000,000.00","326,000,000.00","347,500,000.00","379,000,000.00","435,950,000.00","433,950,000.00","422,950,000.00","454,950,000.00","446,600,000.00","407,600,000.00","121,100,000.00","37,100,000.00","87,100,000.00","115,100,000.00","81,170,000.00","95,220,000.00","130,200,000.00"
交易性金融资产,,,,,"200,000.00","185,400.00","151,400.00","109,596.68","109,596.68","138,375.66","1,638,375.66","284,148.14","284,148.14","255,989.79","255,989.79","315,893.60","315,893.60","302,706.69","253,723.13","2,253,388.23","2,253,388.23","266,122.70","272,728.46","290,700.32","290,700.32","1,303,946.56","22,086,790.12","340,225.22","11,316,426.33","324,698.93","236,638.15","226,092.43","3,218,404.89","1,228,260.71","11,211,505.82","1,247,789.76","1,016,178.07","1,016,178.07","1,000,000.00",,,,"40,000,000.00",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,524.00","1,342,412.40","1,209,673.90","2,033,794.60","194,866.00","1,273,074.00","276,904.00","460,000.00","461,710.60","1,479,794.00","1,722,832.48","2,734,735.27","134,193.00","643,960.00","352,500.00","2,614,502.00","1,515,620.00","566,480.00","490,477.12",,"2,230,000.00","100,000.00","610,000.00","4,320,000.00","241,000.00","1,820,000.00","770,000.00","1,603,800.00","2,830,000.00","423,440.00","4,200,000.00","1,900,000.00","2,395,200.00","4,990,000.00","1,827,011.20","3,254,509.80","2,525,000.00","700,000.00","671,161.88","1,287,830.00","2,991,100.00","1,475,000.00","2,242,622.00","3,189,484.00","2,025,680.00","77,840.00"
应付票据,"9,000,000.00","8,100,000.00","7,600,000.00","7,600,000.00","6,100,000.00","6,100,000.00","6,100,000.00","6,100,000.00","5,200,000.00","4,400,000.00","4,600,000.00","6,300,000.00","8,880,000.00","61,620,000.00","70,380,000.00","94,320,000.00","93,400,000.00","93,380,000.00","94,600,000.00","55,000,000.00","41,100,000.00","46,100,000.00","27,870,000.00","18,270,000.00","20,870,000.00","22,870,000.00","16,600,000.00","10,200,000.00","4,400,000.00","10,000,000.00","8,000,000.00","3,000,000.00","2,490,826.00",,,,,,,,,,,,,"18,000,000.00"
应收账款,"52,340,379.27","43,814,239.54","49,599,045.42","33,973,018.92","34,624,981.82","34,439,480.50","42,037,904.74","15,466,592.46","17,154,373.06","19,728,282.45","23,907,685.51","24,119,496.73","28,728,091.31","42,531,087.11","38,504,610.02","31,166,433.27","42,426,614.79","37,951,649.21","41,807,882.46","36,597,356.86","55,405,184.05","56,818,371.92","56,694,436.77","42,499,147.29","55,109,730.54","59,585,093.31","76,713,326.48","37,839,538.38","44,171,230.41","39,019,349.10","52,074,414.15","43,361,720.04","52,415,401.35","46,315,449.85","68,591,285.50","62,119,976.80","68,685,802.29","75,604,582.79","90,688,800.95","73,187,024.08","89,438,431.39","84,927,798.05","109,420,534.03","96,401,124.00","86,383,650.85","147,942,384.86"
应付账款,"21,117,974.24","18,235,691.38","28,090,629.87","28,997,338.23","21,469,161.90","25,197,060.02","27,178,767.25","35,212,018.34","25,296,186.26","30,453,210.30","32,124,755.52","26,441,625.55","24,472,763.53","25,727,254.85","31,197,833.03","25,608,730.30","25,012,819.47","22,263,236.42","26,140,849.86","31,940,065.80","35,243,744.64","35,648,759.73","23,645,441.80","45,368,021.35","35,248,321.84","41,155,923.71","40,618,896.84","45,082,407.20","45,189,215.00","47,872,549.41","60,826,045.87","46,385,672.87","49,187,726.38","33,144,395.86","44,457,957.22","49,056,959.32","43,623,696.63","35,288,156.07","51,622,175.41","51,802,303.61","51,140,356.10","44,615,201.13","79,397,448.61","54,665,299.46","18,316,891.95","58,996,121.67"
预付款项,"60,331,840.80","56,436,020.34","18,341,797.22","16,910,145.77","18,774,823.91","16,402,323.84","9,239,295.15","12,165,878.64","29,399,522.40","31,958,995.49","24,091,937.47","25,827,930.95","27,414,933.70","31,077,353.05","33,495,542.02","42,969,887.24","54,197,315.74","50,657,527.06","48,959,854.27","30,193,549.92","46,917,225.02","31,619,098.86","31,861,991.63","29,839,214.81","29,314,335.24","43,551,789.80","46,957,708.35","38,691,452.50","40,952,968.36","41,447,939.39","51,322,596.75","53,974,160.37","70,406,124.89","81,111,769.30","76,938,427.09","60,712,140.84","65,715,507.14","81,751,683.13","90,529,666.20","48,678,852.79","80,716,095.17","80,964,382.61","88,340,727.28","27,118,153.62","6,169,323.51","48,753,105.33"
预收款项,"14,400,595.98","9,045,088.33","10,743,288.72","24,724,736.39","22,345,158.23","15,473,064.82","20,456,415.97","20,435,154.86","27,356,515.54","32,809,463.80","30,340,459.18","29,067,392.01","33,002,341.06","28,111,286.32","24,080,601.47","29,996,801.55","38,415,823.12","22,218,486.38","28,832,037.33","15,990,424.83","39,744,498.99","31,786,109.31","34,028,015.03","32,747,875.69","34,336,359.64","46,493,567.91","5,878,418.97","13,048,085.07","3,592,226.40","13,174,643.01","14,072,254.47","35,375,689.71","36,178,996.18","47,953,561.30","45,001,149.49","14,261,388.93","12,512,078.33","8,159,721.01","15,580,027.98","24,064,058.34","19,164,986.97","17,449,655.22","12,431,736.08","50,366,808.24","15,047,379.76","63,249,680.94"
