科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他流动资产,"69,832,515.88","87,250,026.61","22,981,156.30","6,729,250.71","5,958,798.19","11,611,694.45","81,310,033.69","128,488,177.36","183,316,031.65","177,769,406.23","145,133,379.98","164,862,520.35","219,534,219.53","206,134,409.98","253,889,590.58"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"219,429,115.55","233,188,588.39","222,770,822.67","248,449,062.37","277,419,554.02","510,272,263.01","528,788,761.80","527,249,598.04","530,689,949.91","508,062,915.26","499,992,398.93","528,716,188.98","564,528,551.08","511,808,520.88","531,292,062.54"
流动负债合计,"108,081,845.77","118,270,076.79","118,260,238.52","118,383,885.27","128,408,587.15","147,684,177.02","146,913,359.15","163,365,974.83","164,748,022.73","181,866,614.05","183,707,790.06","212,741,034.76","227,162,178.99","220,092,438.38","224,809,841.74"
可供出售金融资产,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00"
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,"12,013,013.06","30,835,434.07","30,111,183.26","30,090,666.69","30,583,863.87","30,321,403.02"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"72,860,024.29","81,940,142.69","89,178,104.10","149,724,174.01","148,537,727.66","150,655,046.02","148,468,547.98","143,781,076.96","140,597,578.26","142,201,550.83","138,844,628.48","139,595,446.54","137,307,513.00","151,873,083.31","148,452,854.34"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"6,864,885.15","14,873,098.93","59,171,526.35","5,264,548.58","4,873,922.16","2,074,949.31","1,789,830.60","6,854,275.23","11,120,756.93","23,750,366.93","23,728,369.21","35,124,171.15","37,334,889.63","53,635,232.39","53,570,408.75"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,
固定资产清理,,,,,,,,,,,,,,,
负债合计,"108,081,845.77","118,270,076.79","118,260,238.52","118,383,885.27","128,408,587.15","147,684,177.02","146,913,359.15","163,365,974.83","164,748,022.73","181,866,614.05","183,707,790.06","212,741,034.76","227,162,178.99","220,092,438.38","224,809,841.74"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,310,000.00","100,310,000.00","100,310,000.00","100,310,000.00","100,310,000.00","140,282,730.00","140,282,730.00","140,282,730.00","140,130,095.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"19,187,247.53","19,187,247.53","19,187,247.53","19,187,247.53","19,187,247.53","190,732,436.27","198,341,694.26","200,763,712.26","202,560,693.64","198,358,436.27","198,358,436.27","155,619,865.41","155,835,321.41","156,231,321.44","153,796,598.43"
无形资产,"20,279,707.63","38,050,981.11","37,127,492.33","36,664,608.09","36,433,358.28","36,202,471.71","35,972,311.62","35,784,759.71","35,555,249.98","37,355,518.38","35,905,374.48","37,740,998.60","37,597,773.36","39,947,886.20","39,524,038.45"
盈余公积,"14,718,804.43","20,040,804.47","25,898,766.49","25,898,766.49","25,898,766.49","32,204,450.60","32,204,450.60","32,204,450.60","32,204,450.60","35,448,255.04","35,448,255.04","35,448,255.04","35,448,255.04","39,250,285.12","39,250,285.12"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,"7,936,000.00","7,936,000.00","5,169,920.00","5,169,920.00","5,169,920.00","2,379,072.85"
商誉,,,,,,,,,,,,,,,
未分配利润,"106,476,154.55","136,244,923.65","171,078,433.39","202,716,197.74","219,858,172.96","229,690,150.93","239,551,918.14","228,850,122.90","233,822,575.80","242,780,901.30","248,216,741.82","261,320,020.00","282,495,701.52","290,965,550.44","301,359,518.35"
长期待摊费用,,,,,,,"1,027,026.00","10,616,688.16","14,450,822.70","16,166,833.80","17,586,919.31","17,352,618.86","17,593,495.38","16,793,231.15","16,874,100.34"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"428,319.66","690,241.32","1,176,740.48","1,083,703.98","1,088,212.01","1,106,484.77","1,274,944.15","1,207,862.49","1,231,384.99","1,278,083.58","1,212,098.71","1,601,453.00","1,601,453.00","1,784,707.81","1,706,518.58"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"3,602,000.00",,,,,,,,,,,,,"25,204,000.00","25,204,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"104,034,936.73","135,554,464.05","186,653,863.26","192,737,034.66","190,933,220.11","190,038,951.81","188,532,660.35","198,244,662.55","202,955,792.86","242,765,366.58","258,112,824.26","271,525,871.41","271,525,791.06","329,822,004.73","325,653,323.48"
所有者权益(或股东权益)合计,"215,382,206.51","250,472,975.65","291,164,447.41","322,802,211.76","339,944,186.98","552,627,037.80","570,408,063.00","562,128,285.76","568,897,720.04","568,961,667.79","574,397,433.13","587,501,025.63","608,892,163.15","621,538,087.23","632,135,544.28"
资产总计,"323,464,052.28","368,743,052.44","409,424,685.93","441,186,097.03","468,352,774.13","700,311,214.82","717,321,422.15","725,494,260.59","733,645,742.77","750,828,281.84","758,105,223.19","800,242,060.39","836,054,342.14","841,630,525.61","856,945,386.02"
负债和所有者(或股东权益)合计,"323,464,052.28","368,743,052.44","409,424,685.93","441,186,097.03","468,352,774.13","700,311,214.82","717,321,422.15","725,494,260.59","733,645,742.77","750,828,281.84","758,105,223.19","800,242,060.39","836,054,342.14","841,630,525.61","856,945,386.02"
