科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"15,613,596.76","33,987,976.47","30,208,241.55","69,237,914.47","798,855,693.33","769,346,735.57","758,563,227.92","719,563,764.96","641,656,251.00","582,577,495.10","555,991,118.37","553,350,886.19","462,421,768.48","501,979,735.74","312,950,237.23","323,779,385.26","241,093,773.52","350,605,936.95","281,549,759.89","516,866,255.01","536,870,828.13","2,020,328,504.64","828,062,424.93","1,099,650,864.55","1,041,639,385.52","992,054,870.41","1,039,062,743.28","1,053,843,470.04","855,956,916.92","1,411,761,884.68","973,540,945.48","949,969,996.05"
短期借款,"25,000,000.00","38,000,000.00","60,000,000.00","68,000,000.00","22,000,000.00",,"60,000,000.00","60,000,000.00",,,,,,,"3,000,000.00","93,000,000.00","111,500,000.00","159,612,000.00","174,868,000.00","407,996,800.00","356,503,800.00","194,808,000.00","193,836,000.00",,,,"275,972,000.00","270,976,000.00",,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,519,378.28","8,997,025.81","5,642,288.79","39,297,592.07","46,088,870.56","29,119,813.29","31,668,350.62","29,372,816.47","21,093,614.22","25,193,217.49","25,122,717.35","15,996,955.11","30,421,172.44","43,676,493.99","62,708,671.49","112,665,872.99","42,077,656.02","38,258,649.66","21,192,189.22","32,188,366.64","30,100,973.00","33,992,209.70","21,555,508.66","32,037,646.19","15,849,616.01","32,652,745.29","21,305,483.34","35,922,784.93","83,394,320.92","123,081,757.01","50,353,329.43","79,134,930.18"
应付票据,,"1,136,776.00",,,,,,,,,,,,,,,"3,000,000.00",,,,"100,000,000.00","100,000,000.00",,"4,347,680.00","4,347,680.00","5,742,600.00","9,526,600.00","7,984,000.00","4,200,000.00",,,
应收账款,"9,181,923.95","12,567,344.49","40,123,444.66","27,270,750.17","46,053,758.43","37,129,932.22","39,909,265.09","71,144,092.37","53,756,318.95","79,303,236.75","104,952,283.04","115,981,398.37","137,944,102.47","123,198,080.25","175,790,407.49","172,377,282.79","161,534,534.22","184,341,056.97","195,371,064.40","309,937,163.70","340,012,119.45","214,988,998.72","280,914,799.58","359,106,091.70","315,978,657.73","238,657,039.45","303,715,496.46","366,564,335.88","425,531,409.78","335,463,404.61","346,636,441.20","319,873,913.01"
应付账款,"10,958,392.56","12,673,284.01","13,808,465.13","15,579,340.26","17,979,526.29","10,842,807.80","14,695,587.19","16,750,668.35","13,744,525.52","14,667,340.58","17,658,284.84","50,032,808.45","25,504,859.30","19,050,606.33","52,410,837.57","63,215,325.64","42,276,175.82","70,737,652.55","74,864,448.58","103,127,639.92","96,116,197.11","68,507,091.65","81,936,851.76","100,029,711.21","84,430,821.74","189,351,915.03","159,652,685.54","267,454,817.11","207,168,657.15","89,118,224.85","98,982,587.15","85,070,199.58"
预付款项,"3,190,600.76","13,598,765.74","5,184,760.00","6,807,825.49","5,640,948.11","20,600,078.44","40,805,923.79","15,426,970.33","30,640,395.37","50,523,133.96","48,138,657.48","49,359,314.65","81,060,456.58","55,284,349.00","56,564,088.70","51,673,026.72","82,897,948.59","26,734,960.65","27,768,051.10","61,640,196.93","106,716,531.60","40,240,433.70","46,684,699.64","151,376,981.25","174,620,203.41","129,418,039.90","130,637,402.86","74,714,605.41","44,366,577.44","83,928,209.43","66,544,567.21","127,837,040.35"
预收款项,"1,911,529.97","4,246,008.28","11,146,823.56","16,324,176.71","16,947,409.55","5,495,776.35","16,235,815.47","7,116,617.10","10,420,363.33","9,405,821.26","19,756,679.92","10,023,129.21","12,039,126.78","14,559,782.27","12,495,644.73","11,788,971.09","13,082,721.49","15,203,597.24","15,904,721.10","31,903,211.17","45,740,256.24","56,427,735.57","79,737,230.52","76,395,410.64","55,916,364.68","52,561,996.78","191,230,071.26","87,727,127.11","115,611,065.97","52,108,664.55","42,141,664.66","47,588,897.10"
