科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"267,506,546.49","240,652,024.85","220,520,293.63","239,084,251.00","221,697,964.08","189,284,198.77","178,783,822.39","206,350,909.38","168,567,914.45","150,901,628.40","98,713,252.80","400,535,683.09","285,097,546.95","209,446,086.31","314,928,738.68","564,800,313.22","479,201,505.57","369,025,335.39","327,868,846.93","577,318,345.02","461,114,870.61","374,976,672.41","345,504,660.49","840,465,444.75","688,913,357.51","726,138,011.76","510,410,213.64","999,644,141.93","980,041,696.51","733,130,863.48","512,489,842.69","1,065,439,072.24","904,244,690.39","647,171,928.10","442,321,644.63","932,376,100.95","371,220,049.81","340,978,883.61","409,064,376.11","1,067,418,973.75","580,451,034.18","480,453,118.50","349,932,355.14","1,054,434,169.31","526,030,575.02","372,337,446.32","364,837,988.90","1,109,192,603.75","782,981,344.59"
短期借款,"18,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","58,000,000.00","38,000,000.00","40,000,000.00","35,000,000.00","40,838,843.20","103,855,780.56","40,968,387.02","29,522,793.56"
交易性金融资产,"2,869,750.00","13,115,360.00","4,246,930.00","7,745,615.00","5,834,080.50","4,345,655.00",,"65,317,234.96","79,782,126.86","79,936,423.64","100,950,118.32","78,160.00","71,664,021.21","74,396,351.43","81,590.00","38,955,364.00","38,328,813.60","120,948,781.42","119,239,213.14","110,621,699.92","142,999,013.18","122,500,535.58","123,562,569.49","49,423,550.00","201,180,550.74","100,908,623.70","152,109,769.56","124,780,821.98","31,340,709.61","165,534,042.34","271,039,765.95","1,394,529.67","7,490,469.66","5,495,843.83","101,487,887.83","405,655.00","241,354,398.00","82,243,434.00","82,366,307.00","570,265.00","662,258.00","5,456.00","5,456.00",,"1,047,704.00","1,517,023.00","1,535,328.00","1,551,334.00","1,559,388.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,"3,500,000.00","3,000,000.00",,,"1,000,000.00",,,,"16,411,547.38","9,365,000.00","250,000.00","700,000.00","25,000,000.00","150,000.00",,"2,416,300.00","62,899,116.95","15,927,840.77",,"251,000.00","17,570,811.90","9,324,000.00","5,000,000.00","8,897,051.82","30,651,220.00","22,949,525.00","10,068,363.00","12,271,684.29","51,742,634.41","41,639,214.61","6,412,085.44","9,318,795.38","43,339,869.03","40,400,339.09","25,602,461.93","12,009,313.81","39,369,774.83","38,895,279.54"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"33,346,473.23","41,033,179.75","49,151,868.30","37,467,546.79","35,877,825.03","50,067,010.72","68,719,209.98","36,715,828.85","54,129,860.57","77,877,931.11","120,845,001.58","69,552,854.17","87,882,814.62","143,393,088.71","119,491,319.78","85,201,808.22","115,517,991.64","177,932,415.07","236,749,671.74","152,203,656.61","252,928,201.76","358,738,356.57","414,558,613.24","167,490,253.70","290,157,812.99","469,000,355.54","541,445,795.41","247,061,497.04","370,390,551.75","538,888,237.72","649,287,165.25","325,301,737.09","486,228,007.71","728,422,548.92","818,002,205.41","425,944,058.32","577,867,291.91","826,374,708.63","893,655,585.65","541,093,888.66","692,377,875.82","977,083,884.07","1,086,682,004.90","684,122,596.07","822,720,553.51","1,045,731,381.56","1,131,241,654.19","686,087,606.31","889,053,711.96"
应付账款,"1,735,417.92","2,821,478.92","2,567,148.92","4,732,558.42","1,048,608.42","1,584,071.42","4,012,812.42","4,906,398.28","2,467,817.28","2,119,110.28","3,419,606.28","2,525,332.42","4,654,717.42","5,888,930.42","3,516,248.42","25,315,407.03","23,414,402.18","23,068,314.64","24,686,886.84","28,552,021.50","24,728,669.96","24,814,322.02","30,344,389.79","21,047,860.74","19,937,760.84","18,732,547.16","20,800,922.34","26,113,736.42","22,843,754.98","18,587,829.82","17,010,077.56","34,612,972.80","32,293,647.23","25,641,160.55","29,641,858.25","84,927,957.46","64,341,963.33","116,901,946.65","89,474,026.95","132,572,692.16","105,048,978.63","129,697,601.41","107,521,796.76","128,978,731.61","87,543,249.32","93,454,101.09",,"110,719,365.87",
预付款项,"1,095,250.07","1,550,828.22","3,290,305.92","656,933.80","570,502.90","1,846,426.10","3,563,639.50","739,223.50","2,313,453.50","2,867,695.00","1,641,049.90","610,345.50","3,858,021.50","32,778,178.28","34,041,448.78","2,465,297.75","1,226,155.00","9,654,074.00","9,995,433.90","17,579,160.53","23,013,378.17","35,137,304.63","35,820,816.46","11,849,694.39","16,205,907.23","5,589,514.57","43,386,689.58","48,634,870.18","49,762,515.72","58,446,976.35","69,178,739.69","15,407,496.72","23,369,185.51","40,453,033.48","47,579,850.45","32,726,697.06","36,331,809.47","38,285,533.34","38,876,768.52","25,277,874.73","30,377,713.29","30,072,726.97","28,969,084.64","15,524,843.77","19,887,559.85","19,756,675.92","18,321,122.67","17,342,625.43","12,822,135.93"
预收款项,"6,197,330.85","6,131,892.59","4,205,423.85","31,689,909.85","11,601,109.85","2,082,709.85","1,448,904.85","12,216,760.85","905,072.85","905,072.85","963,087.85","54,828,274.89","12,752,227.85","579,737.85","1,310,777.85","95,338,477.58","14,379,093.58","12,944,330.83","12,716,643.43","18,864,491.74","4,774,011.74","5,026,987.94","12,618,013.74","32,365,222.90","6,160,170.70","4,662,430.70","5,400,004.74","5,520,410.24","4,456,421.24","2,992,365.85","4,727,820.74","7,528,286.43","9,021,991.44","6,379,418.44","5,457,113.44","9,418,580.56","5,734,892.53","5,872,163.85","7,952,109.14","12,141,089.41","10,576,937.81","10,832,385.65","14,352,933.32","7,129,933.14","9,349,723.63","6,536,905.96","6,844,909.57","15,823,554.77","8,817,742.27"
