科目,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应收利息,,,,,,,,,,,,"258,647.86","224,617.91","161,047.20","237,655.41","419,689.42",
应付利息,,,"385,610.71","470,103.98","101,858.90","265,155.83",,,,,,,,,,,
应收股利,"17,221,606.33",,,,,,,,,,,,,,,,
应付股利,"9,050,000.00",,,,,,,,,,,,,,,,
存货,"16,452,265.38","145,760,358.70","161,950,299.43","163,733,332.12","467,655,110.86","350,335,719.41",,"106,036,670.39","102,573,560.09","94,498,234.73","84,447,881.12","64,397,595.57","31,515,969.25","56,811,857.11","88,145,581.40","245,398,242.25","283,351,778.92"
其他应付款,"291,873.93","583,749.23","981,514.84","1,711,940.92","16,508,335.18","15,514,546.42",,"17,617,678.15","14,400,514.73","12,450,952.41","13,359,520.49","14,429,381.40","12,666,395.95","11,518,883.76","18,976,598.28","12,510,672.59","16,164,022.11"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"30,000,000.00","30,816,400.00","40,717,988.99","40,062,479.81","35,000,000.00",,,,,,,,,,,
其他流动资产,"23,362,593.25","5,030,396.55","49,918,999.60","18,619,672.55","69,129,014.08","69,398,327.00",,"233,701,077.54","658,193,611.63","529,286,605.94","598,318,260.07","925,733,355.60","863,340,940.31","729,014,322.22","846,721,955.17","817,730,208.60","720,301,055.71"
其他流动负债,,,,,,,,,,,,,,,,,
流动资产合计,"323,337,080.52","438,301,480.13","468,967,980.72","504,375,219.03","1,231,010,460.15","1,286,785,617.28","1,505,836,500.00","2,241,280,018.90","2,047,945,376.24","1,819,182,008.65","1,834,543,101.00","1,731,365,304.66","1,657,976,010.47","1,549,488,715.72","1,506,474,668.35","1,670,991,651.20","1,647,197,707.50"
流动负债合计,"253,511,284.43","418,125,348.33","536,887,821.08","597,521,076.37","1,266,341,135.18","1,176,011,505.90","1,269,194,500.00","884,469,614.62","657,608,473.03","399,786,981.87","410,743,425.27","304,278,447.00","259,926,407.27","217,253,103.08","196,220,745.77","289,015,592.51","293,289,537.55"
可供出售金融资产,,,,,,,,,,,,,,,,,
长期借款,"200,000,000.00","150,000,000.00","120,000,000.00","80,000,000.00","40,000,000.00","40,000,000.00",,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,
长期应付款,,,"771,439.58","186,485.28",,,,,,,,,,,,,
长期股权投资,"36,572,060.05",,,,,,,,,,,,,,"6,695,264.76",,
专项应付款,,,,,,,,,,,,,,,,,
投资性房地产,,"2,159,672.27",,,,,,,,,,,,"1,501,650.29","1,411,920.02","1,441,830.11","1,411,920.02"
预计负债,,,,"157,240.00",,,,,,,,,,,,,
固定资产,"279,972,074.00","451,024,947.55","623,859,414.60","664,056,893.82","907,479,809.32","885,058,402.41",,"904,197,544.27","884,776,591.99","865,705,454.14","847,232,992.82","829,814,930.28","811,500,966.24","791,442,119.01","774,069,967.43","760,161,813.01","742,152,666.32"
递延所得税负债,,,,,,,,,,,,,,,,,
在建工程,"61,732,272.12","43,395,020.33","82,036,419.78","113,433,467.79","31,942,326.03","25,024,056.98",,"1,394,151.48","1,469,450.63","1,684,654.04","1,696,596.82","2,111,841.24","2,903,238.57","3,172,496.74","7,614,301.01","7,051,589.90","8,387,737.20"
其他非流动负债,"60,327,396.91","113,627,814.24","109,020,420.33",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,
非流动负债合计,"260,327,396.91","263,627,814.24","229,791,859.91","186,467,229.61","172,346,588.33","185,260,130.33","183,532,500.00","141,804,922.33","138,349,714.33","138,349,714.33","139,011,510.33","105,037,756.33","103,310,152.33","103,022,548.33","101,294,944.33","99,567,340.33","97,719,736.33"
固定资产清理,,,,,"6,170.00",,,,"-3,900.00",,,,,"1,280.00",,,
负债合计,"513,838,681.34","681,753,162.57","766,679,680.99","783,988,305.98","1,438,687,723.51","1,361,271,636.23","1,452,727,000.00","1,026,274,536.95","795,958,187.36","538,136,696.20","549,754,935.60","409,316,203.33","363,236,559.60","320,275,651.41","297,515,690.10","388,582,932.84","391,009,273.88"
生产性生物资产,,,,,,,,,,,,,,,,,
实收资本(或股本),"71,429,997.02","175,445,000.00","175,445,000.00","175,445,000.00","175,445,000.00","175,445,000.00",,"234,145,000.00","234,145,000.00","234,145,000.00","234,145,000.00","234,145,000.00","234,145,000.00","234,145,000.00","234,145,000.00","234,145,000.00","234,145,000.00"
油气资产,,,,,,,,,,,,,,,,,
资本公积,"304,800.05","405,617,850.04","405,617,850.04","405,617,850.04","405,617,850.04","405,617,850.04",,"1,493,191,023.63","1,493,191,023.63","1,493,191,023.63","1,493,191,023.63","1,493,191,023.63","1,493,191,023.63","1,493,505,398.69","1,494,662,298.94","1,495,338,778.42","1,496,263,648.90"
无形资产,"112,365,610.16","209,432,428.86","207,478,503.58","272,435,091.18","267,302,925.58","263,323,829.64",,"260,546,982.22","258,420,942.69","256,360,091.65","254,459,455.23","252,374,095.26","250,280,378.10","248,199,319.49","246,222,108.85","333,749,130.75","331,846,493.60"
盈余公积,"19,869,868.74",,"5,913,969.45","21,405,710.72","33,750,825.85","33,750,825.85",,"35,512,507.56","35,512,507.56","35,512,507.56","35,512,507.56","40,674,029.61","40,674,029.61","40,674,029.61","40,674,029.61","52,411,908.61","52,411,908.61"
开发支出,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,"36,487,056.71"
商誉,,,,,,,,,,,,,,,,,
未分配利润,"285,303,208.76","-12,654,380.89","58,957,070.18","188,181,412.34","395,047,936.45","495,659,199.24",,"626,308,290.80","649,153,177.26","650,321,360.19","632,723,667.71","660,760,156.00","621,634,724.50","562,367,174.31","596,126,182.60","621,053,292.61","624,801,706.71"
长期待摊费用,"1,965,102.91","1,095,728.59","348,750.00","213,750.00","78,750.00","11,250.00",,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,,,
递延所得税资产,"16,219,866.08","18,823,827.85","1,612,930.46","1,981,166.21","5,346,302.03","5,101,142.45",,"5,850,989.77","13,352,396.58","6,157,678.84","4,686,533.51","14,770,808.50","21,342,125.98","26,254,028.77","27,731,316.65","14,851,158.27","15,416,471.52"
外币报表折算价差,,,,,,,,,,,,,,,,,
其他非流动资产,"58,582,490.07","85,928,526.14","28,309,571.52","18,143,176.89","5,409,437.00","6,475,758.31",,"2,217,100.00","2,412,774.00","2,905,254.00","2,905,254.00","7,022,799.08","8,122,665.49","30,896,917.00","92,997,435.10","3,249,005.00","15,594,016.20"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,
非流动资产合计,"567,409,475.39","811,860,151.59","943,645,589.94","1,070,263,545.89","1,217,565,719.96","1,184,994,439.79","1,165,359,000.00","1,174,206,767.74","1,160,428,255.89","1,132,813,132.67","1,110,980,832.38","1,106,094,474.36","1,094,149,374.38","1,101,467,811.30","1,156,742,313.82","1,120,504,527.04","1,114,809,304.86"
所有者权益(或股东权益)合计,"376,907,874.57","568,408,469.15","645,933,889.67","790,650,458.94","1,009,888,456.60","1,110,508,420.84","1,218,468,500.00","2,389,212,249.69","2,412,415,444.77","2,413,858,445.12","2,395,768,997.78","2,428,143,575.69","2,388,888,825.25","2,330,680,875.61","2,365,701,292.07","2,402,913,245.40","2,370,997,738.48"
资产总计,"890,746,555.91","1,250,161,631.72","1,412,613,570.66","1,574,638,764.92","2,448,576,180.11","2,471,780,057.07","2,671,195,500.00","3,415,486,786.64","3,208,373,632.13","2,951,995,141.32","2,945,523,933.38","2,837,459,779.02","2,752,125,384.85","2,650,956,527.02","2,663,216,982.17","2,791,496,178.24","2,762,007,012.36"
负债和所有者(或股东权益)合计,"890,746,555.91","1,250,161,631.72","1,412,613,570.66","1,574,638,764.92","2,448,576,180.11","2,471,780,057.07",,"3,415,486,786.64","3,208,373,632.13","2,951,995,141.32","2,945,523,933.38","2,837,459,779.02","2,752,125,384.85","2,650,956,527.02","2,663,216,982.17","2,791,496,178.24","2,762,007,012.36"
