科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2015-12-31
应付利息,,"621,787.78","837,209.63","717,468.74","3,106,888.41","5,776,554.39","10,147,417.55","17,554,399.93","20,140,446.70","23,144,417.70","29,829,319.71","45,717,044.52","52,137,440.10","59,058,459.10","69,535,488.02","74,249,477.25","81,353,412.33","88,536,280.02","94,794,573.55","99,552,984.08","105,700,405.12","111,915,851.08","118,174,144.61","124,432,438.14","130,554,681.82","136,545,663.42","142,494,846.18","115,830,898.43","119,989,523.17","145,034,403.84"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96",,"3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","63,622,216.33","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96","3,240,564.96"
存货,"170,886,285.00","171,510,934.33","163,083,771.50","120,604,617.31","123,922,359.41","113,906,602.52","120,370,334.02","86,806,929.81","92,781,304.54","91,336,854.68","99,378,487.81","96,007,068.04","72,241,334.39","60,634,692.36","35,076,369.58","32,057,375.36","29,845,938.63","38,293,487.05","29,732,886.07","29,567,178.48","29,515,625.73","29,660,429.06","28,166,448.04","36,205,887.79","30,328,000.76","32,028,499.30","35,124,087.85","29,608,185.50","32,012,003.05","1,536,512.00"
其他应付款,"96,337,298.08","98,097,112.71","117,696,055.47","76,580,436.45","90,602,056.77","69,570,976.92","62,813,649.29","68,914,787.23","68,309,006.54","62,361,912.88","78,308,531.38","89,853,546.47","81,422,306.90","83,051,844.80","65,529,887.30","3,240,564.96","64,516,633.07","64,721,941.11","101,615,214.57","111,710,850.18","122,639,806.44","125,136,586.41","122,360,677.95","114,531,912.48","114,386,205.73","132,090,856.76","131,653,604.48","204,614,818.57","204,738,579.09","171,693,282.32"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"335,001.24","1,165,894.36","179,870.28",,"119,281.40",,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"5,441,158.32",,"994,217.49",,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,"1,562,389.20",,,,"421,637.18",,"1,220.55"
其他流动负债,,,,,,,,,,,,"200,000.00","200,000.00",,,,,,,,,,,,,,,,,
流动资产合计,"483,470,528.15","493,407,472.27","449,079,837.27","246,286,615.94","262,299,589.82","236,628,366.29","237,414,470.49","208,051,363.51","204,362,242.10","190,196,661.00","192,726,802.45","182,197,216.82","158,922,822.66","137,182,860.07","117,505,657.08","102,446,614.02","105,391,152.07","110,785,987.98","62,203,419.50","90,107,841.97","98,061,866.62","92,149,776.28","97,867,777.74","81,800,518.43","73,806,171.42","64,535,903.73","62,697,945.03","63,714,192.58","62,498,392.68","4,368,915.55"
流动负债合计,"732,194,962.17","768,543,214.30","721,020,386.20","429,275,021.65","450,596,193.84","430,064,514.90","429,154,313.56","425,755,767.88","427,656,309.20","421,220,651.13","430,461,034.40","447,920,836.64","437,244,282.43","434,693,368.34","422,777,137.02","425,393,412.60","436,462,963.31","448,545,249.14","443,838,557.69","453,149,387.25","475,051,822.87","476,140,259.11","487,574,498.15","466,837,509.61","464,883,351.43","488,038,337.45","493,183,236.85","508,771,052.28","514,028,889.69","484,702,016.12"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"762,500.00","762,500.00","12,000,000.00"
长期借款,"305,000,000.00","275,000,000.00","275,000,000.00","275,000,000.00","275,000,000.00","275,000,000.00","275,000,000.00","272,000,000.00","272,000,000.00","269,000,000.00","269,000,000.00","266,000,000.00","266,000,000.00","262,000,000.00","262,000,000.00",,"22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,"22,000,000.00",,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"30,000,000.00","30,000,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","31,275,000.00","30,000,000.00","30,000,000.00",
专项应付款,,,"2,000,782.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"683,991,223.97","665,442,127.86","651,869,969.37","607,741,027.72","590,852,039.68","573,997,392.09","557,148,819.05","544,436,034.97","528,331,579.93","512,086,766.65","495,739,216.53","483,345,074.00","469,454,751.13","466,438,824.68","447,326,333.56","148,193,919.73","143,938,645.61","139,187,635.15","129,324,821.79","126,788,924.80","123,443,477.83","119,294,963.98","115,941,877.13","110,861,411.32","106,819,510.58","104,137,419.38","100,540,905.45","96,612,335.70","92,697,999.24","3,661,235.34"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,"2,752,294.97","3,179,199.24","3,242,285.89","4,275,641.32","5,200,359.72","6,037,223.43","6,214,291.89","2,025,759.85","2,138,995.98","2,776,264.25","4,090,615.58","6,713,711.54","9,365,149.83","675,480.37","23,149.60","23,149.60","23,149.60","23,149.60","23,149.60",,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"305,000,000.00","275,000,000.00","277,000,782.00","275,000,000.00","275,000,000.00","275,000,000.00","275,000,000.00","272,000,000.00","272,000,000.00","269,000,000.00","269,000,000.00","266,000,000.00","266,000,000.00","262,000,000.00","262,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00","22,000,000.00",,,,,
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,037,194,962.17","1,043,543,214.30","998,021,168.20","704,275,021.65","725,596,193.84","705,064,514.90","704,154,313.56","697,755,767.88","699,656,309.20","690,220,651.13","699,461,034.40","713,920,836.64","703,244,282.43","696,693,368.34","684,777,137.02","447,393,412.60","458,462,963.31","470,545,249.14","465,838,557.69","475,149,387.25","497,051,822.87","498,140,259.11","509,574,498.15","488,837,509.61","486,883,351.43","488,038,337.45","493,183,236.85","508,771,052.28","514,028,889.69","484,702,016.12"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00","352,069,773.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,940,577.32","121,652,296.07","121,652,296.07","121,940,577.32"
无形资产,"51,921,573.52","51,643,947.04","51,366,320.56","54,387,530.18","54,056,544.60","53,757,659.52","53,458,774.44","53,159,889.36","52,861,004.28","52,562,119.20","52,263,234.12","48,867,682.24","48,590,055.76","48,215,337.28","41,548,109.60","1,693,445.76","1,683,804.87","1,674,163.98","1,664,523.09","1,654,882.20","1,645,241.31","1,656,782.79","1,646,984.40","1,636,202.85","1,626,076.74","1,615,950.63","1,605,824.52","1,597,025.31","1,586,899.20",
盈余公积,"29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10","29,519,839.10"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"-273,430,620.72","-288,659,370.39","-300,787,319.14","-242,882,186.22","-264,382,914.28","-285,799,172.59","-300,907,617.61","-341,017,274.75","-362,854,740.70","-383,525,647.09","-404,434,411.28","-440,241,360.57","-463,833,096.95","-489,553,082.75","-520,728,621.51","-636,341,962.02","-648,714,182.92","-659,999,660.97","-713,187,644.93","-697,331,645.72","-712,409,113.80","-723,484,532.10","-732,645,649.77","-733,094,438.57","-743,187,475.32","-756,220,192.27","-766,689,844.47","-785,078,498.19","-795,399,166.75","-930,500,594.55"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东权益,"-11,301,619.45","-10,883,996.11","-10,073,334.58","-20,957,209.69","-21,059,935.16","-21,099,890.40","-21,265,529.50","-21,320,634.86","-21,362,935.63","-21,328,382.36","-22,461,943.86","-24,810,980.89","-26,608,595.52","-28,157,972.61","-31,175,455.09","-32,224,510.89","-32,242,217.66","-32,404,840.88","-32,965,188.20","-32,796,281.98","-33,747,312.73","-33,809,393.38","-33,727,398.53","-33,700,127.86","-33,699,306.79","-33,784,060.86","-33,903,906.80","-34,120,283.67","-34,197,714.99","-37,701,460.10"
递延所得税资产,"3,857,290.81","3,857,290.81","3,857,290.81",,,,,,,,,,,,,,,,,,,,,,,,,"128,125.00","128,125.00",
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"772,522,383.27","754,122,564.95","741,610,866.63","697,679,199.22","681,383,944.00","665,067,275.04","648,096,885.38","630,896,684.18","614,606,580.19","598,700,150.10","583,368,066.23","570,201,467.78","557,409,956.72","545,329,642.33","518,897,592.76","179,910,515.09","175,645,600.08","170,884,948.73","161,012,494.48","158,443,807.00","156,363,719.14","152,226,746.77","148,863,861.53","143,772,614.17","139,720,587.32","137,028,370.01","133,421,729.97","129,099,986.01","125,175,523.44","15,661,235.34"
所有者权益(或股东权益)合计,"218,797,949.25","203,986,822.92","192,669,535.70","239,690,793.51","218,087,339.98","196,631,126.43","181,357,042.31","141,192,279.81","119,312,513.09","98,676,159.97","76,633,834.28","38,477,847.96","13,088,496.95","-14,180,865.94","-48,373,887.18","-165,036,283.49","-177,426,211.16","-188,874,312.43","-242,622,643.71","-226,597,738.28","-242,626,237.11","-253,763,736.06","-262,842,858.88","-263,264,377.01","-273,356,592.69","-286,474,063.71","-297,063,561.85","-315,956,873.69","-326,354,973.57","-464,671,865.23"
资产总计,"1,255,992,911.42","1,247,530,037.22","1,190,690,703.90","943,965,815.16","943,683,533.82","901,695,641.33","885,511,355.87","838,948,047.69","818,968,822.29","788,896,811.10","776,094,868.68","752,398,684.60","716,332,779.38","682,512,502.40","636,403,249.84","282,357,129.11","281,036,752.15","281,670,936.71","223,215,913.98","248,551,648.97","254,425,585.76","244,376,523.05","246,731,639.27","225,573,132.60","213,526,758.74","201,564,273.74","196,119,675.00","192,814,178.59","187,673,916.12","20,030,150.89"
负债和所有者(或股东权益)合计,"1,255,992,911.42","1,247,530,037.22","1,190,690,703.90","943,965,815.16","943,683,533.82","901,695,641.33","885,511,355.87","838,948,047.69","818,968,822.29","788,896,811.10","776,094,868.68","752,398,684.60","716,332,779.38","682,512,502.40","636,403,249.84","282,357,129.11","281,036,752.15","281,670,936.71","223,215,913.98","248,551,648.97","254,425,585.76","244,376,523.05","246,731,639.27","225,573,132.60","213,526,758.74","201,564,273.74","196,119,675.00","192,814,178.59","187,673,916.12","20,030,150.89"
